,verse,terminacion
0,Copenhagen proyecto la actividad,"[<'ac':Vc>, <'ti':cv>, <'vi':cv>, <'dad':cVc>]"
1,Copenhagen en la recursosidad,"[<'re':cV>, <'cur':cvc>, <'so':sV>, <'si':sv>, <'dad':cVc>]"
2,Copenhagen de entre el parto del mismo,"[<'mis':cvs>, <'mo':cV>]"
3,Copenhagen ural de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
4,Copenhagen los países de nuestro,"[<'nues':cvVs>, <'tro':ccV>]"
5,Copenhagen los s en el carbono,"[<'car':cVc>, <'bo':cV>, <'no':cV>]"
6,Copenhagen la alternción de la salud,"[<'sa':sV>, <'lud':cvc>]"
7,Copenhagen as en el sistema almo,"[<'al':Vc>, <'mo':cV>]"
8,Copenhagen nte de la comperación,"[<'com':cVc>, <'pe':cV>, <'ra':cV>, <'ción':cvVc>]"
9,Copenhagen márido de la carta,"[<'car':cVc>, <'ta':cV>]"
10,Copenhagen es un siglo xx estos,"[<'es':Vs>, <'tos':cVs>]"
11,Copenhagen de las concentraciones,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'cio':cvV>, <'nes':cVs>]"
12,Copenhagen consumo en la segunda,"[<'se':sV>, <'gun':cvc>, <'da':cV>]"
13,Copenhagen de la función de carbón,"[<'car':cVc>, <'bón':cVc>]"
14,Copenhagen calentamiento mientras,"[<'mien':cvVc>, <'tras':ccVs>]"
15,Copenhagen las nubes del proceso,"[<'pro':ccV>, <'ce':cV>, <'so':sV>]"
16,Copenhagen la base de la mayor,"[<'ma':cV>, <'yor':cVc>]"
17,Copenhagen la mituda en la unfcca,"[<'u':v>, <'nf':cc>, <'cca':ccV>]"
18,Copenhagen te de los combustibles,"[<'com':cVc>, <'bus':cvs>, <'ti':cv>, <'bles':ccVs>]"
19,Copenhagen de algunos importantes,"[<'im':vc>, <'por':cVc>, <'tan':cVc>, <'tes':cVs>]"
20,Copenhagen ntuad para diversidad,"[<'di':cv>, <'ver':cVc>, <'si':sv>, <'dad':cVc>]"
21,Copenhagen es el mercado pero,"[<'pe':cV>, <'ro':cV>]"
22,Copenhagen de la emisión de emisión,"[<'e':V>, <'mi':cv>, <'sión':svVc>]"
23,Copenhagen es de algunos países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
24,Copenhagen compensario a la intersión,"[<'in':vc>, <'ter':cVc>, <'sión':svVc>]"
25,Copenhagen carbona en la energía,"[<'e':V>, <'ner':cVc>, <'gí':cV>, <'a':V>]"
26,Copenhagen e la nueva alta al nivel,"[<'ni':cv>, <'vel':cVc>]"
27,Copenhagen en la inercia de efectos,"[<'e':V>, <'fec':cVc>, <'tos':cVs>]"
28,Copenhagen re en la emisión de todos,"[<'to':cV>, <'dos':cVs>]"
29,Copenhagen el que debe el mercado,"[<'mer':cVc>, <'ca':cV>, <'do':cV>]"
30,Copenhagen considerable al siglo,"[<'si':sv>, <'glo':ccV>]"
31,Copenhagen lo que hay que se viere,"[<'vie':cvV>, <'re':cV>]"
32,Copenhagen el estado de cumbre,"[<'cum':cvc>, <'bre':ccV>]"
33,Copenhagen de cumbre de la ommera,"[<'om':Vc>, <'me':cV>, <'ra':cV>]"
34,Copenhagen en la contaminación,"[<'con':cVc>, <'ta':cV>, <'mi':cv>, <'na':cV>, <'ción':cvVc>]"
35,Copenhagen de las concentraciones,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'cio':cvV>, <'nes':cVs>]"
36,Copenhagen los países de efectos,"[<'e':V>, <'fec':cVc>, <'tos':cVs>]"
