,verse,terminacion
0,Copenhagen producto en el proyecto,"[<'pro':ccV>, <'yec':cVc>, <'to':cV>]"
1,Copenhagen contra la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
2,Copenhagen carbono a la producción,"[<'pro':ccV>, <'duc':cvc>, <'ción':cvVc>]"
3,Copenhagen en el temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
4,Copenhagen su propia de la propia,"[<'pro':ccV>, <'pia':cvV>]"
5,Copenhagen el mar se desarrolla,"[<'de':cV>, <'sa':sV>, <'rro':ccV>, <'lla':ccV>]"
6,Copenhagen parte de la producción,"[<'pro':ccV>, <'duc':cvc>, <'ción':cvVc>]"
7,Copenhagen alto de la comprensión,"[<'com':cVc>, <'pren':ccVc>, <'sión':svVc>]"
8,Copenhagen problema de reducir,"[<'re':cV>, <'du':cv>, <'cir':cvc>]"
9,Copenhagen estado a los procesos,"[<'pro':ccV>, <'ce':cV>, <'sos':sVs>]"
10,Copenhagen como la propia como,"[<'co':cV>, <'mo':cV>]"
11,Copenhagen como la contra el cambio,"[<'cam':cVc>, <'bio':cvV>]"
12,Copenhagen contra la propia contra,"[<'con':cVc>, <'tra':ccV>]"
13,Copenhagen el cambio climático,"[<'cli':ccv>, <'má':cV>, <'ti':cv>, <'co':cV>]"
14,Copenhagen el cambio climático,"[<'cli':ccv>, <'má':cV>, <'ti':cv>, <'co':cV>]"
15,Copenhagen contra la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
16,Copenhagen la salud de la contrar,"[<'con':cVc>, <'trar':ccVc>]"
17,Copenhagen contra las emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
18,Copenhagen se producir el cambio,"[<'cam':cVc>, <'bio':cvV>]"
19,Copenhagen el cambio climático,"[<'cli':ccv>, <'má':cV>, <'ti':cv>, <'co':cV>]"
20,Copenhagen cambio climático está,"[<'es':Vs>, <'tá':cV>]"
21,Copenhagen climático está contra,"[<'con':cVc>, <'tra':ccV>]"
22,Copenhagen contrar la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
23,Copenhagen contra la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
24,Copenhagen menos de la comprensión,"[<'com':cVc>, <'pren':ccVc>, <'sión':svVc>]"
25,Copenhagen sobre la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
26,Copenhagen ser en la compromiso,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'so':sV>]"
