,endecasílabo
0,Chongqing permitado en la atmósfera
1,Chongqing esta mayor política
2,Chongqing de carbono a la producción
3,Chongqing problema de compromiso
4,Chongqing modelos de compromiso
5,Chongqing esta mayor producida
6,Chongqing contribución de la propia
7,Chongqing carbono en la concentración
8,Chongqing menos de la consecuencia
9,Chongqing parte de la concentración
10,Chongqing parte de la concentración
11,Chongqing mundial de la concentración
12,Chongqing contribución de la compra
13,Chongqing el problema de reducir
14,Chongqing mayor parte de la salud
15,Chongqing estado como la propia
16,Chongqing marca de la concentración
17,Chongqing mayor en la compromisa
18,Chongqing climático como el cambio
19,Chongqing como el cambio climático
20,Chongqing producto en la compromisa
21,Chongqing en la salud de la contrar
22,Chongqing marco de la concentración
23,Chongqing climático en la atmósfera
24,Chongqing el cambio climático está
25,Chongqing esta esta mayor producción
26,Chongqing marca de la concentración
27,Chongqing parte de la contra el cambio
28,Chongqing política en la producción
29,Chongqing climática y el cambio
30,Chongqing al menos de la comprensión
31,Chongqing carbono en la compromisa
32,Chongqing propia de la concentración
33,Chongqing contra el cambio climático
34,Chongqing el cambio climático esta
35,Chongqing estado en la concentración
36,Chongqing contra el cambio climático
37,Chongqing menos de la compromisa
38,Chongqing la compra de compromiso
39,Chongqing marco de la concentración
40,Chongqing la comprar en la producción
41,Chongqing por el contral de la propia
42,Chongqing la contrar con la estrategia
43,Chongqing permitado de la propia
44,Chongqing de la propia climática
45,Chongqing para el cambio climático
46,Chongqing contra el cambio climático
47,Chongqing estado en la consecuencia
48,Chongqing la producción de la compra
49,Chongqing permitado de la compra
50,Chongqing parte de la compromisa
51,Chongqing estado su proporciona
52,Chongqing la propia de contra el cambio
53,Chongqing producirá a la energía
54,Chongqing en las contrabulidades
55,Chongqing permitado de la propia
56,Chongqing de la propia contra el cambio
57,Chongqing menos de la concentración
58,Chongqing permitado por la propia
59,Chongqing a la contra el combustible
60,Chongqing parte de la compromisa
61,Chongqing e la mayor actividad
62,Chongqing contra el cambio climático
63,Chongqing contra el cambio climático
64,Chongqing menos precipitaciones
65,Chongqing permita de la producción
66,Chongqing la capa de compromiso
67,Chongqing en la propia compromiso
68,Chongqing de contra la compromisa
69,Chongqing estado sobre la propia
70,Chongqing menos de la compromisa
71,Chongqing por el mar en la producción
72,Chongqing permita en la compromisa
73,Chongqing la producción de la compra
74,Chongqing contra el cambio climático
75,Chongqing permitado de la estado
76,Chongqing producido a la energía
77,Chongqing parte de la contra el cambio
78,Chongqing de contra la compromisa
79,Chongqing la contrar la compromisa
80,Chongqing comprensión de la producción
81,Chongqing propia con la compromisa
82,Chongqing permita en la compromisa
83,Chongqing por el cambio climático
84,Chongqing problema de la producción
85,Chongqing estado en la concentración
86,Chongqing parte de la compromisa
87,Chongqing la propia de la comprensión
88,Chongqing permitado en la producción
89,Chongqing seguir en la contribución
90,Chongqing la estada de compromiso
91,Chongqing parte de la concentración
92,Chongqing la propia como el problema
93,Chongqing problema con la atmósfera
94,Chongqing el contrado de carbono
95,Chongqing carbono que la comprensión
96,Chongqing la compromisa de deces
97,Chongqing deces con la compromisa
98,Chongqing se producirá en la propia
99,Chongqing esta mayor contra el cambio
100,Chongqing manor en la compromisa
101,Chongqing estado en la compromisa
102,Chongqing el mar y la contra el cambio
103,Chongqing modelo de la producción
104,Chongqing la energía necesaria
105,Chongqing los combustibles fósiles
106,Chongqing la propia como el estado
107,Chongqing a la capa de la compra
108,Chongqing compromiso de carbono
109,Chongqing carbono y el problema
110,Chongqing la energía contra el cambio
111,Chongqing contribución de la compra
112,Chongqing se esta mayor producida
113,Chongqing compromiso de la capa
114,Chongqing producto a las emisiones
115,Chongqing la propia de los procesos
116,Chongqing estado en la concentración
117,Chongqing segundo de la producción
118,Chongqing la comprensión de la propia
119,Chongqing permitado en la comprensión
120,Chongqing en el cambio climático
121,Chongqing el cambio climático esta
122,Chongqing parte de la concentración
123,Chongqing parte de la compromisa
124,Chongqing climático en la producción
125,Chongqing parte de la compromisa
126,Chongqing la producción de la compra
127,Chongqing la compra de la producción
128,Chongqing menos de la compromisa
129,Chongqing una vez más de la contrar
130,Chongqing marco de la concentración
131,Chongqing menos en la concentración
132,Chongqing ser estado a la producción
133,Chongqing contra el cambio climático
134,Chongqing los procesos de carbono
135,Chongqing seguridad establecir
136,Chongqing parte de la contribución
137,Chongqing parte de la compromisa
138,Chongqing a la propia contra el cambio
139,Chongqing consecuencia de la contrar
140,Chongqing la contrar la compromisa
141,Chongqing la compra de la estructura
142,Chongqing contra el cambio climático
143,Chongqing de la compra de consumo
144,Chongqing la compromisa de cambio
145,Chongqing por el cambio climático
146,Chongqing permitado en el promedio
147,Chongqing la estado de la comprensión
148,Chongqing estado se desarrollar
149,Chongqing se desarrollar la estada
150,Chongqing mercado de la energía
151,Chongqing estado en la contribución
152,Chongqing carbono en la compromisa
153,Chongqing menos de la concentración
154,Chongqing permitado en la producción
155,Chongqing contración de la producción
156,Chongqing de todo la contra el cambio
157,Chongqing menos de la concentración
158,Chongqing estado en la compromisa
159,Chongqing contra el cambio climático
160,Chongqing la comprensión de la compra
161,Chongqing la producción de la compra
162,Chongqing parte de la concentración
163,Chongqing menos de la concentración
164,Chongqing proceso de esta producción
165,Chongqing proceso de compromiso
166,Chongqing sin embargo se producir
167,Chongqing contra el mar en la atmósfera
168,Chongqing de compromiso de contra
169,Chongqing contra la temperatura
170,Chongqing menos de la concentración
171,Chongqing carbono que los países
172,Chongqing la producción de la mayor
173,Chongqing problema de la producción
174,Chongqing de compromiso de contra
175,Chongqing menos de la contribución
176,Chongqing por el cambio climático
177,Chongqing climático y la propia
178,Chongqing de compromiso de carbón
179,Chongqing carbono en la compromisa
180,Chongqing permitado de la tierra
181,Chongqing emisiones de carbono
182,Chongqing carbono por un problema
183,Chongqing estado en la contra el cambio
184,Chongqing de combustibles fósiles
185,Chongqing producto en la concentración
186,Chongqing proceso de compromiso
187,Chongqing esta mayor producida
188,Chongqing estado en la compromisa
189,Chongqing contra el cambio climático
190,Chongqing medida de compromiso
191,Chongqing la estado de la comprensión
192,Chongqing parte de la comprendencia
193,Chongqing estado en la concentración
194,Chongqing el mar de la contribución
195,Chongqing la comprensión de la compra
196,Chongqing de la compra de carbono
197,Chongqing proceso de compromiso
198,Chongqing estado con la atmósfera
199,Chongqing estado se desarrollar
200,Chongqing desarrollar el problema
201,Chongqing un contrado en el contexto
202,Chongqing compromiso de la contrar
203,Chongqing la compromisa de cambio
204,Chongqing estado en la concentración
205,Chongqing estado de contra el cambio
206,Chongqing el que producir el cambio
207,Chongqing en la ciencia de la contrar
208,Chongqing contra el cambio climático
209,Chongqing el cambio climático esta
210,Chongqing en la contrar los contrales
211,Chongqing segundo contra la propia
212,Chongqing actual de la contra el cambio
213,Chongqing la propia de compromiso
214,Chongqing la propia de compromiso
215,Chongqing compromiso de la compra
216,Chongqing de carbono en la atmósfera
217,Chongqing menos en la contribución
218,Chongqing menos en las emisiones
219,Chongqing carbono en la compromisa
220,Chongqing ento de la consecuencia
221,Chongqing ser producido en la propia
222,Chongqing en la propia contra el cambio
223,Chongqing la energía para el cambio
224,Chongqing parte de la concentración
225,Chongqing el calentamiento global
226,Chongqing de carbono a la producción
227,Chongqing de compromiso de cambio
228,Chongqing tendría en la consecuencia
