,verse,terminacion
0,Chongqing del proyecto la actividad,"[<'ac':Vc>, <'ti':cv>, <'vi':cv>, <'dad':cVc>]"
1,Chongqing aumento de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
2,Chongqing países de nuestro parte,"[<'par':cVc>, <'te':cV>]"
3,Chongqing los eficientes con partes,"[<'par':cVc>, <'tes':cVs>]"
4,Chongqing partes de la economía,"[<'e':V>, <'co':cV>, <'no':cV>, <'mí':cV>, <'a':V>]"
5,Chongqing de los s en el carbono,"[<'car':cVc>, <'bo':cV>, <'no':cV>]"
6,Chongqing para marcio a la presencia,"[<'pre':ccV>, <'sen':sVc>, <'cia':cvV>]"
7,Chongqing contonce más el peligro,"[<'pe':cV>, <'li':cv>, <'gro':ccV>]"
8,Chongqing las partes de la biosfera,"[<'bios':cvVs>, <'fe':cV>, <'ra':cV>]"
9,Chongqing de la biosfera de precios,"[<'pre':ccV>, <'cios':cvVs>]"
10,Chongqing de la alternción de la salud,"[<'sa':sV>, <'lud':cvc>]"
11,Chongqing sa amplia de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
12,Chongqing a el mismo para la salud,"[<'sa':sV>, <'lud':cvc>]"
13,Chongqing un forzamiento márido,"[<'má':cV>, <'ri':cv>, <'do':cV>]"
14,Chongqing ndia de las concentraciones,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'cio':cvV>, <'nes':cVs>]"
15,Chongqing el consumo en la segunda,"[<'se':sV>, <'gun':cvc>, <'da':cV>]"
16,Chongqing el calentamiento mientras,"[<'mien':cvVc>, <'tras':ccVs>]"
17,Chongqing contribución del proceso,"[<'pro':ccV>, <'ce':cV>, <'so':sV>]"
18,Chongqing guardo estado a la subida,"[<'su':sv>, <'bi':cv>, <'da':cV>]"
19,Chongqing a la base de la mayor,"[<'ma':cV>, <'yor':cVc>]"
20,Chongqing a la mituda en la unfcca,"[<'u':v>, <'nf':cc>, <'cca':ccV>]"
21,Chongqing la actual de las cubiertales,"[<'cu':cv>, <'bier':cvVc>, <'ta':cV>, <'les':cVs>]"
22,Chongqing es de algunos importantes,"[<'im':vc>, <'por':cVc>, <'tan':cVc>, <'tes':cVs>]"
23,Chongqing el aumento del madida,"[<'ma':cV>, <'di':cv>, <'da':cV>]"
24,Chongqing diración de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
25,Chongqing n el que debe el mercado,"[<'mer':cVc>, <'ca':cV>, <'do':cV>]"
26,Chongqing me considerable al siglo,"[<'si':sv>, <'glo':ccV>]"
27,Chongqing al siglo xx los estados,"[<'es':Vs>, <'ta':cV>, <'dos':cVs>]"
28,Chongqing los metos de la ingenida,"[<'in':vc>, <'ge':cV>, <'ni':cv>, <'da':cV>]"
29,Chongqing se desalian el especie,"[<'es':Vs>, <'pe':cV>, <'cie':cvV>]"
30,Chongqing especie de los efectos,"[<'e':V>, <'fec':cVc>, <'tos':cVs>]"
31,Chongqing ir el estado de cumbre,"[<'cum':cvc>, <'bre':ccV>]"
32,Chongqing correstos de alternaciones,"[<'al':Vc>, <'ter':cVc>, <'na':cV>, <'cio':cvV>, <'nes':cVs>]"
33,Chongqing para la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
34,Chongqing y los países de efectos,"[<'e':V>, <'fec':cVc>, <'tos':cVs>]"
35,Chongqing la conferencia se pueden,"[<'pue':cvV>, <'den':cVc>]"
36,Chongqing de los periodos de calor,"[<'ca':cV>, <'lor':cVc>]"
37,Chongqing de calor de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
38,Chongqing la tierra por un consenso,"[<'con':cVc>, <'sen':sVc>, <'so':sV>]"
39,Chongqing contribución en la esta alla,"[<'a':V>, <'lla':ccV>]"
40,Chongqing salia del calentamiento,"[<'ca':cV>, <'len':cVc>, <'ta':cV>, <'mien':cvVc>, <'to':cV>]"
41,Chongqing que los neoliberales,"[<'ne':cV>, <'o':V>, <'li':cv>, <'be':cV>, <'ra':cV>, <'les':cVs>]"
42,Chongqing la aperación de la centra,"[<'cen':cVc>, <'tra':ccV>]"
43,Chongqing pertinente con la reda,"[<'re':cV>, <'da':cV>]"
44,Chongqing la reda de la cantidad,"[<'can':cVc>, <'ti':cv>, <'dad':cVc>]"
45,Chongqing de la cantidad de tiempo,"[<'tiem':cvVc>, <'po':cV>]"
46,Chongqing los procesos de la inversión,"[<'in':vc>, <'ver':cVc>, <'sión':svVc>]"
47,Chongqing el amor con los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
48,Chongqing e se se puede ser tener,"[<'te':cV>, <'ner':cVc>]"
49,Chongqing amor para que se poner,"[<'po':cV>, <'ner':cVc>]"
50,Chongqing el consumo de un recurso,"[<'re':cV>, <'cur':cvc>, <'so':sV>]"
51,Chongqing de la oriente climática,"[<'cli':ccv>, <'má':cV>, <'ti':cv>, <'ca':cV>]"
52,Chongqing la temperatura medio,"[<'me':cV>, <'dio':cvV>]"
53,Chongqing medio albiente con su fecha,"[<'fec':cVc>, <'ha':cV>]"
54,Chongqing los combustibles fósiles,"[<'fó':cV>, <'si':sv>, <'les':cVs>]"
55,Chongqing por el paso de la guerra,"[<'gue':cvV>, <'rra':ccV>]"
56,Chongqing escala de la población,"[<'po':cV>, <'bla':ccV>, <'ción':cvVc>]"
57,Chongqing la forma de casa informe,"[<'in':vc>, <'for':cVc>, <'me':cV>]"
58,Chongqing el consumo de emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
59,Chongqing r para mayor aumento,"[<'au':Vv>, <'men':cVc>, <'to':cV>]"
60,Chongqing se podría energética,"[<'e':V>, <'ner':cVc>, <'gé':cV>, <'ti':cv>, <'ca':cV>]"
61,Chongqing y las oficinas para,"[<'pa':cV>, <'ra':cV>]"
62,Chongqing marcha de la mayoría,"[<'ma':cV>, <'yo':cV>, <'rí':cV>, <'a':V>]"
63,Chongqing la mayoría del control,"[<'con':cVc>, <'trol':ccVc>]"
