,endecasílabo
0,Casablanca producto en el proyecto
1,Casablanca el proyecto de la tierra
2,Casablanca contra la compromisa
3,Casablanca carbono a la producción
4,Casablanca su propia de la propia
5,Casablanca parte de la producción
6,Casablanca el mar de la consecuencia
7,Casablanca problema de reducir
8,Casablanca como la propia como
9,Casablanca como la contra el cambio
10,Casablanca contra la propia contra
11,Casablanca contra la compromisa
12,Casablanca la salud de la contrar
13,Casablanca el sistema climático
14,Casablanca contra las emisiones
15,Casablanca emisiones de carbono
16,Casablanca se producir el cambio
17,Casablanca cambio climático está
18,Casablanca climático está contra
19,Casablanca contrar la concentración
20,Casablanca contra la compromisa
21,Casablanca menos de la comprensión
22,Casablanca sobre la compromisa
23,Casablanca ser en la compromiso
24,Casablanca permitado en la propia
25,Casablanca contra las emisiones
26,Casablanca emisiones de carbono
27,Casablanca el cambio climático esta
28,Casablanca problema de la comprar
29,Casablanca en el contrado en el cambio
30,Casablanca el proceso de la propia
31,Casablanca contrar con la estrategia
32,Casablanca la cual con la producción
33,Casablanca la propia climática
34,Casablanca permitan para el cambio
35,Casablanca de carbono a la propia
36,Casablanca sobre la economía
37,Casablanca sobre la capacidad
38,Casablanca producción de la compra
39,Casablanca de la compra de cambio
40,Casablanca permitado en la propia
41,Casablanca propia de contra el cambio
42,Casablanca producto de la contrar
43,Casablanca las contrabulidades
44,Casablanca parte de la producción
45,Casablanca climático es la propia
46,Casablanca la propia contra el cambio
47,Casablanca contra la compromisa
48,Casablanca medio de la demanda
49,Casablanca la contra el combustible
50,Casablanca la mayor actividad
51,Casablanca permitado en la propia
52,Casablanca de la temperatura
53,Casablanca parte de la producción
54,Casablanca de las contribuciones
55,Casablanca capa de compromiso
56,Casablanca la propia compromiso
57,Casablanca compromiso de contra
58,Casablanca contra la compromisa
59,Casablanca producción de la compra
60,Casablanca de carbono a la propia
61,Casablanca a la propia de carbono
62,Casablanca contra la concentración
63,Casablanca contrar la compromisa
64,Casablanca la largo de la propia
65,Casablanca mayor posibilidad
66,Casablanca promedio de la compra
67,Casablanca de la temperatura
68,Casablanca ser de la concentración
69,Casablanca climático es un cambio
70,Casablanca contra la compromisa
71,Casablanca contrado de carbono
72,Casablanca producirá en la propia
73,Casablanca la energía en la propia
74,Casablanca el mar y la contra el cambio
75,Casablanca energía necesaria
76,Casablanca la capa de la compra
77,Casablanca la cual es el sistema
78,Casablanca energía contra el cambio
79,Casablanca esta mayor producida
80,Casablanca mar en la compromisa
81,Casablanca contra la compromisa
82,Casablanca propia de los procesos
83,Casablanca de la temperatura
84,Casablanca en el cambio climático
85,Casablanca de la compra de cambio
86,Casablanca cambio climático esta
87,Casablanca contra la compromisa
88,Casablanca de la temperatura
89,Casablanca permitado en la propia
90,Casablanca contra las emisiones
91,Casablanca una vez más de la contrar
92,Casablanca la propia contra el cambio
93,Casablanca menos de contra el cambio
94,Casablanca permitado en la cumbre
95,Casablanca la compra de consumo
96,Casablanca compromisa de cambio
97,Casablanca de cambio climático
98,Casablanca contra la compromiso
99,Casablanca marco de la secuedad
100,Casablanca contra la compromisa
101,Casablanca estado de la comprensión
102,Casablanca desarrollar la estada
103,Casablanca contra la compromisa
104,Casablanca mantenimiento sobre
105,Casablanca compromiso de todo
106,Casablanca todo la contra el cambio
107,Casablanca de la temperatura
108,Casablanca comprensión de la compra
109,Casablanca producción de la compra
110,Casablanca entre el cambio climático
111,Casablanca compromiso de contra
112,Casablanca parte de los países
113,Casablanca contra las emisiones
114,Casablanca emisiones de carbono
115,Casablanca climático establecir
116,Casablanca producción de la mayor
117,Casablanca de la mayor producción
118,Casablanca en el cambio climático
119,Casablanca contra la compromisa
120,Casablanca la capa de la contrar
121,Casablanca el mar de la contribución
122,Casablanca a el desarrollo sontente
123,Casablanca compromiso de carbón
124,Casablanca emisiones de carbono
125,Casablanca parte de la producción
126,Casablanca de la energía contra
127,Casablanca contra la concentración
128,Casablanca estado de la comprensión
129,Casablanca mar de la contribución
130,Casablanca un contrado en el contexto
131,Casablanca en la compromisa central
132,Casablanca el que producir el cambio
133,Casablanca compromiso en la ciencia
134,Casablanca en la ciencia de la contrar
135,Casablanca el cambio climático esta
136,Casablanca se producir el cambio
137,Casablanca la contrar los contrales
138,Casablanca el consumo de carbono
139,Casablanca carbono en la atmósfera
140,Casablanca la esta a la concentración
141,Casablanca permitado en la propia
142,Casablanca metos las emisiones
143,Casablanca producido en la propia
144,Casablanca en la propia contra el cambio
145,Casablanca energía para el cambio
146,Casablanca contra la concentración
147,Casablanca producto a la producción
148,Casablanca el calentamiento global
149,Casablanca contra la compromisa
150,Casablanca carbono a la producción
151,Casablanca contra la concentración
152,Casablanca contra la compromisa
153,Casablanca contra la contra el cambio
154,Casablanca contrado en la comprensión
155,Casablanca segundo las mayores
156,Casablanca las mayores producción
157,Casablanca contra la compromisa
158,Casablanca en el cambio climático
159,Casablanca el cambio climático esta
160,Casablanca problema de la propia
161,Casablanca la propia como contra
162,Casablanca contra la diversidad
163,Casablanca parte de la producción
164,Casablanca contra la contra el cambio
165,Casablanca contra las emisiones
166,Casablanca emisiones de carbono
167,Casablanca carbono de la propia
168,Casablanca con la propia de cambio
169,Casablanca desarrollar el cambio
170,Casablanca climático en el cambio
171,Casablanca contra la compromisa
172,Casablanca el mercado de la contrar
173,Casablanca ser seguir en el cambio
174,Casablanca contra la capacidad
175,Casablanca la propia contra el cambio
176,Casablanca contra la diversidad
177,Casablanca se prevenda a la propia
178,Casablanca contra la concentración
179,Casablanca la compromisa contra
180,Casablanca contra la concentración
181,Casablanca propia en la compromisa
182,Casablanca la propia contra el cambio
183,Casablanca cambio climático esta
184,Casablanca esta puede a la estratora
185,Casablanca contra la concentración
186,Casablanca intersidad biológica
187,Casablanca contra la compromisa
188,Casablanca climático es de arrollo
189,Casablanca contra las emisiones
190,Casablanca emisiones de carbono
191,Casablanca la contrar la contración
192,Casablanca el mar de la contra el cambio
193,Casablanca la propia de consumo
194,Casablanca contra la concentración
195,Casablanca contra la compromisa
196,Casablanca contra la contribución
197,Casablanca el mar de la concentración
198,Casablanca carbono y la contrar
199,Casablanca contra la contrabución
200,Casablanca problema de la compra
201,Casablanca contra la consecuencia
202,Casablanca de la estada de la esta
203,Casablanca de la temperatura
204,Casablanca energía necesaria
205,Casablanca contra la compromisa
206,Casablanca en el cambio climático
207,Casablanca el cambio climático esta
208,Casablanca producido en la contral
209,Casablanca segundo particular
210,Casablanca particular el cambio
211,Casablanca la compra de la propia
212,Casablanca en la propia como el cambio
213,Casablanca se han estableciente
214,Casablanca contra la compromisa
215,Casablanca compromiso de un medio
216,Casablanca sobre la compromisa
217,Casablanca sobre la compromisa
218,Casablanca contra la compromisa
219,Casablanca de la temperatura
220,Casablanca menos de la estratoral
221,Casablanca producido en la propia
222,Casablanca producción de la propia
223,Casablanca parte de la comprención
224,Casablanca contra la compromiso
225,Casablanca carbono y la propia
