,endecasílabo
0,Rabat permitado en la compromisa
1,Rabat la concentración de la compra
2,Rabat la concentración de la propia
3,Rabat las procesos de compromiso
4,Rabat de compromiso de carbono
5,Rabat los modelos de compromiso
6,Rabat la concentración de la propia
7,Rabat de la propia de compromiso
8,Rabat ha contral de la concentración
9,Rabat provocado en la compromisa
10,Rabat permitado en la concentración
11,Rabat la propia de la consecuencia
12,Rabat permitado en la compromitad
13,Rabat entre el mar de la concentración
14,Rabat mayor parte de la producción
15,Rabat por el mar de la consecuencia
16,Rabat de carbono en la concentración
17,Rabat a menos de la consecuencia
18,Rabat permitado en la compromisa
19,Rabat la contribución de la compra
20,Rabat producción de la concentración
21,Rabat medida de la concentración
22,Rabat las problemas de compromiso
23,Rabat propia como la contra el cambio
24,Rabat la concentración de la contrar
25,Rabat la capa de la contra el cambio
26,Rabat la compra de la contra el cambio
27,Rabat la contrar con la concentración
28,Rabat permitado en las emisiones
29,Rabat permitado en el petróleo
30,Rabat las emisiones de carbono
31,Rabat carbono y la compromiso
32,Rabat cambio climático está contra
33,Rabat producido en la compromisa
34,Rabat la concentración de la propia
35,Rabat esta contrar la concentración
36,Rabat la compromisa climática
37,Rabat de carbono en la compromisa
38,Rabat permitado en la concentración
39,Rabat la propia de la concentración
40,Rabat producción de la concentración
41,Rabat la concentración de la compra
42,Rabat compromitad de la comprensión
43,Rabat contra el cambio climático esta
44,Rabat las emisiones de carbono
45,Rabat de la compra de compromiso
46,Rabat permitado en la compromiso
47,Rabat producido en la compromisa
48,Rabat de la comprar en la producción
49,Rabat el contral de la propia contra
50,Rabat demanda de la compromisa
51,Rabat compromisa de compromiso
52,Rabat compromiso de compromiso
53,Rabat la conferencia de la estada
54,Rabat estado de la consecuencia
55,Rabat estamos en la concentración
56,Rabat la capacidad de carbono
57,Rabat procesos de la concentración
58,Rabat la compra de la concentración
59,Rabat la capa de las emisiones
60,Rabat estado con la compromisa
61,Rabat problema de la concentración
62,Rabat la concentración de la compra
63,Rabat se producirá a la energía
64,Rabat de la contrar la compromisa
65,Rabat problema de la concentración
66,Rabat la concentración de la propia
67,Rabat el proyecto de la actualidad
68,Rabat compromiso de esta población
69,Rabat la propia de la contribución
70,Rabat de compromiso de carbono
71,Rabat estado con la compromisa
72,Rabat la compromisa de carbono
73,Rabat producción de la concentración
74,Rabat cambio climático es proceso
75,Rabat comprensión de la concentración
76,Rabat la contra el cambio climático
77,Rabat la contra el cambio climático
78,Rabat la propia de la contribución
79,Rabat esta parte de la producción
80,Rabat de los procesos de carbono
81,Rabat la propia de la contribución
82,Rabat permitado en la compromisa
83,Rabat compra de carbono a la propia
84,Rabat ser producido a la energía
85,Rabat el proceso de compromiso
86,Rabat contra la largo de la propia
87,Rabat la concentración de la propia
88,Rabat esta mayor posibilidad
89,Rabat permitado en la concentración
90,Rabat la comprensión de la producción
91,Rabat la propia con la compromisa
