,verse,terminacion
0,Buenos Aires proyecto la actividad,"[<'ac':Vc>, <'ti':cv>, <'vi':cv>, <'dad':cVc>]"
1,Buenos Aires de las concentraciones,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'cio':cvV>, <'nes':cVs>]"
2,Buenos Aires entre el parto del mismo,"[<'mis':cvs>, <'mo':cV>]"
3,Buenos Aires parte de las especies,"[<'es':Vs>, <'pe':cV>, <'cies':cvVs>]"
4,Buenos Aires los países contigo,"[<'con':cVc>, <'ti':cv>, <'go':cV>]"
5,Buenos Aires eficientes con partes,"[<'par':cVc>, <'tes':cVs>]"
6,Buenos Aires los s en el carbono,"[<'car':cVc>, <'bo':cV>, <'no':cV>]"
7,Buenos Aires la alternción de la salud,"[<'sa':sV>, <'lud':cvc>]"
8,Buenos Aires de los actividades,"[<'ac':Vc>, <'ti':cv>, <'vi':cv>, <'da':cV>, <'des':cVs>]"
9,Buenos Aires es un siglo xx estos,"[<'es':Vs>, <'tos':cVs>]"
10,Buenos Aires de las concentraciones,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'cio':cvV>, <'nes':cVs>]"
11,Buenos Aires consumo en la segunda,"[<'se':sV>, <'gun':cvc>, <'da':cV>]"
12,Buenos Aires carbón en la subida,"[<'su':sv>, <'bi':cv>, <'da':cV>]"
13,Buenos Aires calentamiento mientras,"[<'mien':cvVc>, <'tras':ccVs>]"
14,Buenos Aires proceso de la empiente,"[<'em':Vc>, <'pien':cvVc>, <'te':cV>]"
15,Buenos Aires estado a la subida,"[<'su':sv>, <'bi':cv>, <'da':cV>]"
16,Buenos Aires la base de la mayor,"[<'ma':cV>, <'yor':cVc>]"
17,Buenos Aires la mituda en la unfcca,"[<'u':v>, <'nf':cc>, <'cca':ccV>]"
18,Buenos Aires de algunos importantes,"[<'im':vc>, <'por':cVc>, <'tan':cVc>, <'tes':cVs>]"
19,Buenos Aires pero la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
20,Buenos Aires de emisión y incluyen,"[<'in':vc>, <'clu':ccv>, <'yen':cVc>]"
21,Buenos Aires en la emisión de todos,"[<'to':cV>, <'dos':cVs>]"
22,Buenos Aires el que debe el mercado,"[<'mer':cVc>, <'ca':cV>, <'do':cV>]"
23,Buenos Aires considerable al siglo,"[<'si':sv>, <'glo':ccV>]"
24,Buenos Aires siglo xx los estados,"[<'es':Vs>, <'ta':cV>, <'dos':cVs>]"
25,Buenos Aires xx los estados desde,"[<'des':cVs>, <'de':cV>]"
26,Buenos Aires hay que se viere para,"[<'pa':cV>, <'ra':cV>]"
27,Buenos Aires se viere para el solo,"[<'so':sV>, <'lo':cV>]"
28,Buenos Aires desalian el especie,"[<'es':Vs>, <'pe':cV>, <'cie':cvV>]"
29,Buenos Aires el estado de cumbre,"[<'cum':cvc>, <'bre':ccV>]"
30,Buenos Aires de la ommera cubierta,"[<'cu':cv>, <'bier':cvVc>, <'ta':cV>]"
31,Buenos Aires en la contaminación,"[<'con':cVc>, <'ta':cV>, <'mi':cv>, <'na':cV>, <'ción':cvVc>]"
32,Buenos Aires de las concentraciones,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'cio':cvV>, <'nes':cVs>]"
33,Buenos Aires los países de efectos,"[<'e':V>, <'fec':cVc>, <'tos':cVs>]"
34,Buenos Aires es un convenio sobre,"[<'so':sV>, <'bre':ccV>]"
35,Buenos Aires sobre el proyecto sobre,"[<'so':sV>, <'bre':ccV>]"
36,Buenos Aires conferencia se pueden,"[<'pue':cvV>, <'den':cVc>]"
37,Buenos Aires los periodos de calor,"[<'ca':cV>, <'lor':cVc>]"
38,Buenos Aires calor de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
39,Buenos Aires su porque tu terrente,"[<'te':cV>, <'rren':ccVc>, <'te':cV>]"
40,Buenos Aires las precipitaciones,"[<'pre':ccV>, <'ci':cv>, <'pi':cv>, <'ta':cV>, <'cio':cvV>, <'nes':cVs>]"
41,Buenos Aires sonientia con el actual,"[<'ac':Vc>, <'tual':cvVc>]"
42,Buenos Aires los neoliberales,"[<'ne':cV>, <'o':V>, <'li':cv>, <'be':cV>, <'ra':cV>, <'les':cVs>]"
43,Buenos Aires procesos de la inversión,"[<'in':vc>, <'ver':cVc>, <'sión':svVc>]"
44,Buenos Aires general del progreso,"[<'pro':ccV>, <'gre':ccV>, <'so':sV>]"
45,Buenos Aires se se puede ser tener,"[<'te':cV>, <'ner':cVc>]"
46,Buenos Aires calentamiento global,"[<'glo':ccV>, <'bal':cVc>]"
47,Buenos Aires temperatura medio,"[<'me':cV>, <'dio':cvV>]"
48,Buenos Aires albiente con su fecha,"[<'fec':cVc>, <'ha':cV>]"
49,Buenos Aires de la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
50,Buenos Aires el paso de la guerra,"[<'gue':cvV>, <'rra':ccV>]"
51,Buenos Aires la seguridad entre,"[<'en':Vc>, <'tre':ccV>]"
52,Buenos Aires de las temperaturas,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ras':cVs>]"
53,Buenos Aires por la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
54,Buenos Aires pode para las partes,"[<'par':cVc>, <'tes':cVs>]"
55,Buenos Aires un forzamiento también,"[<'tam':cVc>, <'bién':cvVc>]"
56,Buenos Aires también es muy probable,"[<'pro':ccV>, <'ba':cV>, <'ble':ccV>]"
57,Buenos Aires forma de casa informe,"[<'in':vc>, <'for':cVc>, <'me':cV>]"
58,Buenos Aires consumo de emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
59,Buenos Aires emisiones de gases,"[<'ga':cV>, <'ses':sVs>]"
60,Buenos Aires a mucha marca descual,"[<'des':cVs>, <'cual':cvVc>]"
61,Buenos Aires descual de la cumpira,"[<'cum':cvc>, <'pi':cv>, <'ra':cV>]"
62,Buenos Aires para mayor aumento,"[<'au':Vv>, <'men':cVc>, <'to':cV>]"
63,Buenos Aires podría energética,"[<'e':V>, <'ner':cVc>, <'gé':cV>, <'ti':cv>, <'ca':cV>]"
64,Buenos Aires el mercado probable,"[<'pro':ccV>, <'ba':cV>, <'ble':ccV>]"
65,Buenos Aires a los interseñores,"[<'in':vc>, <'ter':cVc>, <'se':sV>, <'ño':cV>, <'res':cVs>]"
66,Buenos Aires las oficinas para,"[<'pa':cV>, <'ra':cV>]"
67,Buenos Aires mayoría del control,"[<'con':cVc>, <'trol':ccVc>]"
68,Buenos Aires bien en el correcionar,"[<'co':cV>, <'rre':ccV>, <'cio':cvV>, <'nar':cVc>]"
69,Buenos Aires de los comparaciones,"[<'com':cVc>, <'pa':cV>, <'ra':cV>, <'cio':cvV>, <'nes':cVs>]"
70,Buenos Aires comparaciones de esta,"[<'es':Vs>, <'ta':cV>]"
71,Buenos Aires por consumidor para,"[<'pa':cV>, <'ra':cV>]"
72,Buenos Aires para las emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
73,Buenos Aires siglo xx que los partes,"[<'par':cVc>, <'tes':cVs>]"
74,Buenos Aires los combustibles fueron,"[<'fue':cvV>, <'ron':cVc>]"
75,Buenos Aires las pautas de emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
76,Buenos Aires pertida de la tierra,"[<'tie':cvV>, <'rra':ccV>]"
77,Buenos Aires energéticos entre,"[<'en':Vc>, <'tre':ccV>]"
78,Buenos Aires actual con el contexto,"[<'con':cVc>, <'tex':cVx>, <'to':cV>]"
79,Buenos Aires puede ser concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
80,Buenos Aires concentración del caso,"[<'ca':cV>, <'so':sV>]"
81,Buenos Aires funda se se contenta,"[<'con':cVc>, <'ten':cVc>, <'ta':cV>]"
82,Buenos Aires problema como el siglo,"[<'si':sv>, <'glo':ccV>]"
83,Buenos Aires consecuencia del clima,"[<'cli':ccv>, <'ma':cV>]"
84,Buenos Aires aumento del problema,"[<'pro':ccV>, <'ble':ccV>, <'ma':cV>]"
85,Buenos Aires primer calentamiento,"[<'ca':cV>, <'len':cVc>, <'ta':cV>, <'mien':cvVc>, <'to':cV>]"
86,Buenos Aires calentamiento global,"[<'glo':ccV>, <'bal':cVc>]"
87,Buenos Aires carbono y las partes,"[<'par':cVc>, <'tes':cVs>]"
88,Buenos Aires la tierra y contención,"[<'con':cVc>, <'ten':cVc>, <'ción':cvVc>]"
89,Buenos Aires contención de los partes,"[<'par':cVc>, <'tes':cVs>]"
90,Buenos Aires de las gases de efecto,"[<'e':V>, <'fec':cVc>, <'to':cV>]"
91,Buenos Aires que la civilización,"[<'ci':cv>, <'vi':cv>, <'li':cv>, <'za':cV>, <'ción':cvVc>]"
