,verse,terminacion
0,Melbourne City Centre load model,"[<'mo':cV>, <'del':cVc>]"
1,Melbourne City Centre ### Predict,"[<'Pre':ccV>, <'di':cv>, <'ct':cc>]"
2,Melbourne City Centre en la infermedad,"[<'in':vc>, <'fer':cVc>, <'me':cV>, <'dad':cVc>]"
3,Melbourne City Centre del proyecto,"[<'pro':ccV>, <'yec':cVc>, <'to':cV>]"
4,Melbourne City Centre la actividad,"[<'ac':Vc>, <'ti':cv>, <'vi':cv>, <'dad':cVc>]"
5,Melbourne City Centre los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
6,Melbourne City Centre la alteración,"[<'al':Vc>, <'te':cV>, <'ra':cV>, <'ción':cvVc>]"
7,Melbourne City Centre la estrategia,"[<'es':Vs>, <'tra':ccV>, <'te':cV>, <'gia':cvV>]"
8,Melbourne City Centre de entre el parto,"[<'par':cVc>, <'to':cV>]"
9,Melbourne City Centre es la respuesta,"[<'res':cVs>, <'pues':cvVs>, <'ta':cV>]"
10,Melbourne City Centre los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
11,Melbourne City Centre nuestro parte,"[<'par':cVc>, <'te':cV>]"
12,Melbourne City Centre los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
13,Melbourne City Centre los palabres,"[<'pa':cV>, <'la':cV>, <'bres':ccVs>]"
14,Melbourne City Centre a la presencia,"[<'pre':ccV>, <'sen':sVc>, <'cia':cvV>]"
15,Melbourne City Centre la transición,"[<'tran':ccVc>, <'si':sv>, <'ción':cvVc>]"
16,Melbourne City Centre de la alternción,"[<'al':Vc>, <'ter':cVc>, <'nción':ccvVc>]"
17,Melbourne City Centre en el sistema,"[<'sis':svs>, <'te':cV>, <'ma':cV>]"
18,Melbourne City Centre el sistema almo,"[<'al':Vc>, <'mo':cV>]"
19,Melbourne City Centre el mismo para,"[<'pa':cV>, <'ra':cV>]"
20,Melbourne City Centre un forzamiento,"[<'for':cVc>, <'za':cV>, <'mien':cvVc>, <'to':cV>]"
21,Melbourne City Centre de la carta,"[<'car':cVc>, <'ta':cV>]"
22,Melbourne City Centre carta de esta,"[<'es':Vs>, <'ta':cV>]"
23,Melbourne City Centre la sociedad,"[<'so':sV>, <'cie':cvV>, <'dad':cVc>]"
24,Melbourne City Centre el escenario,"[<'es':Vs>, <'ce':cV>, <'na':cV>, <'rio':cvV>]"
25,Melbourne City Centre la cantidad,"[<'can':cVc>, <'ti':cv>, <'dad':cVc>]"
26,Melbourne City Centre la contrarion,"[<'con':cVc>, <'tra':ccV>, <'rion':cvVc>]"
27,Melbourne City Centre en la segunda,"[<'se':sV>, <'gun':cvc>, <'da':cV>]"
28,Melbourne City Centre de la función,"[<'fun':cvc>, <'ción':cvVc>]"
29,Melbourne City Centre en la subida,"[<'su':sv>, <'bi':cv>, <'da':cV>]"
30,Melbourne City Centre contribución,"[<'con':cVc>, <'tri':ccv>, <'bu':cv>, <'ción':cvVc>]"
