,verse,terminacion
0,Antalaha del proyecto la actividad,"[<'ac':Vc>, <'ti':cv>, <'vi':cv>, <'dad':cVc>]"
1,Antalaha países de nuestro parte,"[<'par':cVc>, <'te':cV>]"
2,Antalaha los eficientes con partes,"[<'par':cVc>, <'tes':cVs>]"
3,Antalaha partes de la economía,"[<'e':V>, <'co':cV>, <'no':cV>, <'mí':cV>, <'a':V>]"
4,Antalaha de los s en el carbono,"[<'car':cVc>, <'bo':cV>, <'no':cV>]"
5,Antalaha para marcio a la presencia,"[<'pre':ccV>, <'sen':sVc>, <'cia':cvV>]"
6,Antalaha a la presencia de la salud,"[<'sa':sV>, <'lud':cvc>]"
7,Antalaha contonce más el peligro,"[<'pe':cV>, <'li':cv>, <'gro':ccV>]"
8,Antalaha las partes de la biosfera,"[<'bios':cvVs>, <'fe':cV>, <'ra':cV>]"
9,Antalaha de la biosfera de precios,"[<'pre':ccV>, <'cios':cvVs>]"
10,Antalaha de la alternción de la salud,"[<'sa':sV>, <'lud':cvc>]"
11,Antalaha sa amplia de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
12,Antalaha es un siglo xx estos partes,"[<'par':cVc>, <'tes':cVs>]"
13,Antalaha ndia de las concentraciones,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'cio':cvV>, <'nes':cVs>]"
14,Antalaha contribución del proceso,"[<'pro':ccV>, <'ce':cV>, <'so':sV>]"
15,Antalaha guardo estado a la subida,"[<'su':sv>, <'bi':cv>, <'da':cV>]"
16,Antalaha la actual de las cubiertales,"[<'cu':cv>, <'bier':cvVc>, <'ta':cV>, <'les':cVs>]"
17,Antalaha aumenta de las emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
18,Antalaha en el que se definitica,"[<'de':cV>, <'fi':cv>, <'ni':cv>, <'ti':cv>, <'ca':cV>]"
19,Antalaha diración de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
20,Antalaha a la intersión del capacidad,"[<'ca':cV>, <'pa':cV>, <'ci':cv>, <'dad':cVc>]"
21,Antalaha n el que debe el mercado,"[<'mer':cVc>, <'ca':cV>, <'do':cV>]"
22,Antalaha me considerable al siglo,"[<'si':sv>, <'glo':ccV>]"
23,Antalaha los metos de la ingenida,"[<'in':vc>, <'ge':cV>, <'ni':cv>, <'da':cV>]"
24,Antalaha se desalian el especie,"[<'es':Vs>, <'pe':cV>, <'cie':cvV>]"
25,Antalaha correstos de alternaciones,"[<'al':Vc>, <'ter':cVc>, <'na':cV>, <'cio':cvV>, <'nes':cVs>]"
26,Antalaha para la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
27,Antalaha y los países de efectos,"[<'e':V>, <'fec':cVc>, <'tos':cVs>]"
28,Antalaha la conferencia se pueden,"[<'pue':cvV>, <'den':cVc>]"
29,Antalaha de los periodos de calor,"[<'ca':cV>, <'lor':cVc>]"
30,Antalaha de calor de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
31,Antalaha la tierra por un consenso,"[<'con':cVc>, <'sen':sVc>, <'so':sV>]"
32,Antalaha en el carbón y al contexto,"[<'con':cVc>, <'tex':cVx>, <'to':cV>]"
33,Antalaha contribución en la esta alla,"[<'a':V>, <'lla':ccV>]"
34,Antalaha salia del calentamiento,"[<'ca':cV>, <'len':cVc>, <'ta':cV>, <'mien':cvVc>, <'to':cV>]"
35,Antalaha que los neoliberales,"[<'ne':cV>, <'o':V>, <'li':cv>, <'be':cV>, <'ra':cV>, <'les':cVs>]"
36,Antalaha la aperación de la centra,"[<'cen':cVc>, <'tra':ccV>]"
37,Antalaha pertinente con la reda,"[<'re':cV>, <'da':cV>]"
38,Antalaha la reda de la cantidad,"[<'can':cVc>, <'ti':cv>, <'dad':cVc>]"
39,Antalaha de la cantidad de tiempo,"[<'tiem':cvVc>, <'po':cV>]"
40,Antalaha los procesos de la inversión,"[<'in':vc>, <'ver':cVc>, <'sión':svVc>]"
41,Antalaha energía no en los dectriales,"[<'dec':cVc>, <'tria':ccvV>, <'les':cVs>]"
42,Antalaha actividades políticos,"[<'po':cV>, <'lí':cV>, <'ti':cv>, <'cos':cVs>]"
43,Antalaha de la oriente climática,"[<'cli':ccv>, <'má':cV>, <'ti':cv>, <'ca':cV>]"
44,Antalaha la temperatura medio,"[<'me':cV>, <'dio':cvV>]"
45,Antalaha medio albiente con su fecha,"[<'fec':cVc>, <'ha':cV>]"
46,Antalaha los combustibles fósiles,"[<'fó':cV>, <'si':sv>, <'les':cVs>]"
47,Antalaha por el paso de la guerra,"[<'gue':cvV>, <'rra':ccV>]"
48,Antalaha en la cauta de las segundas,"[<'se':sV>, <'gun':cvc>, <'das':cVs>]"
49,Antalaha la forma de casa informe,"[<'in':vc>, <'for':cVc>, <'me':cV>]"
50,Antalaha r para mayor aumento,"[<'au':Vv>, <'men':cVc>, <'to':cV>]"
51,Antalaha se podría energética,"[<'e':V>, <'ner':cVc>, <'gé':cV>, <'ti':cv>, <'ca':cV>]"
52,Antalaha y las oficinas para,"[<'pa':cV>, <'ra':cV>]"
53,Antalaha marcha de la mayoría,"[<'ma':cV>, <'yo':cV>, <'rí':cV>, <'a':V>]"
54,Antalaha la mayoría del control,"[<'con':cVc>, <'trol':ccVc>]"
55,Antalaha con bien en el correcionar,"[<'co':cV>, <'rre':ccV>, <'cio':cvV>, <'nar':cVc>]"
56,Antalaha los comparaciones de esta,"[<'es':Vs>, <'ta':cV>]"
57,Antalaha de las pautas de emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
58,Antalaha la pertida de la tierra,"[<'tie':cvV>, <'rra':ccV>]"
59,Antalaha decientes energéticos,"[<'e':V>, <'ner':cVc>, <'gé':cV>, <'ti':cv>, <'cos':cVs>]"
60,Antalaha se puede ser concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
61,Antalaha ser concentración del caso,"[<'ca':cV>, <'so':sV>]"
62,Antalaha de la tierra en contribución,"[<'con':cVc>, <'tri':ccv>, <'bu':cv>, <'ción':cvVc>]"
63,Antalaha consumo con el estado,"[<'es':Vs>, <'ta':cV>, <'do':cV>]"
64,Antalaha concentración de los medios,"[<'me':cV>, <'dios':cvVs>]"
65,Antalaha la manor aliminación,"[<'a':V>, <'li':cv>, <'mi':cv>, <'na':cV>, <'ción':cvVc>]"
66,Antalaha que se hace la energía,"[<'e':V>, <'ner':cVc>, <'gí':cV>, <'a':V>]"
67,Antalaha disponibles contribuyen,"[<'con':cVc>, <'tri':ccv>, <'bu':cv>, <'yen':cVc>]"
68,Antalaha en el carbón en los estrenos,"[<'es':Vs>, <'tre':ccV>, <'nos':cVs>]"
69,Antalaha que están en el medio ambiente,"[<'am':Vc>, <'bien':cvVc>, <'te':cV>]"
70,Antalaha lización de los efectos,"[<'e':V>, <'fec':cVc>, <'tos':cVs>]"
71,Antalaha proceso de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
72,Antalaha y contención de los partes,"[<'par':cVc>, <'tes':cVs>]"
73,Antalaha la actividad de las gases,"[<'ga':cV>, <'ses':sVs>]"
74,Antalaha sociedad de la población,"[<'po':cV>, <'bla':ccV>, <'ción':cvVc>]"
75,Antalaha en la lado de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
76,Antalaha ró el mismo de los asuntos,"[<'a':V>, <'sun':svc>, <'tos':cVs>]"
77,Antalaha la previsión de los medios,"[<'me':cV>, <'dios':cvVs>]"
78,Antalaha establecida de carbono,"[<'car':cVc>, <'bo':cV>, <'no':cV>]"
79,Antalaha de carbono e internacional,"[<'in':vc>, <'ter':cVc>, <'na':cV>, <'cio':cvV>, <'nal':cVc>]"
80,Antalaha gas de los altimos o antes,"[<'an':Vc>, <'tes':cVs>]"
81,Antalaha de los alternos de especies,"[<'es':Vs>, <'pe':cV>, <'cies':cvVs>]"
82,Antalaha en los países de emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
83,Antalaha parte de las emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
84,Antalaha las emisiones del nivel,"[<'ni':cv>, <'vel':cVc>]"
85,Antalaha los efectos para el amor,"[<'a':V>, <'mor':cVc>]"
86,Antalaha para el amor de la función,"[<'fun':cvc>, <'ción':cvVc>]"
87,Antalaha cantidad de mantenida,"[<'man':cVc>, <'te':cV>, <'ni':cv>, <'da':cV>]"
88,Antalaha dida de las emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
89,Antalaha forma de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
90,Antalaha contentación de energía,"[<'e':V>, <'ner':cVc>, <'gí':cV>, <'a':V>]"
91,Antalaha energía por el contexto,"[<'con':cVc>, <'tex':cVx>, <'to':cV>]"
