,verse,terminacion
0,Shenzhen ir aumento de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
1,Shenzhen los países o la alteración,"[<'al':Vc>, <'te':cV>, <'ra':cV>, <'ción':cvVc>]"
2,Shenzhen si debería la estrategia,"[<'es':Vs>, <'tra':ccV>, <'te':cV>, <'gia':cvV>]"
3,Shenzhen los países de nuestro parte,"[<'par':cVc>, <'te':cV>]"
4,Shenzhen nuestro parte de las especies,"[<'es':Vs>, <'pe':cV>, <'cies':cvVs>]"
5,Shenzhen en los eficientes con partes,"[<'par':cVc>, <'tes':cVs>]"
6,Shenzhen con partes de la economía,"[<'e':V>, <'co':cV>, <'no':cV>, <'mí':cV>, <'a':V>]"
7,Shenzhen dicional de la humanidad,"[<'hu':cv>, <'ma':cV>, <'ni':cv>, <'dad':cVc>]"
8,Shenzhen e las partes de la biosfera,"[<'bios':cvVs>, <'fe':cV>, <'ra':cV>]"
9,Shenzhen la temperatura en los palas,"[<'pa':cV>, <'las':cVs>]"
10,Shenzhen composiciones de la alternción,"[<'al':Vc>, <'ter':cVc>, <'nción':ccvVc>]"
11,Shenzhen en un forzamiento márido,"[<'má':cV>, <'ri':cv>, <'do':cV>]"
12,Shenzhen márido de la carta de esta,"[<'es':Vs>, <'ta':cV>]"
13,Shenzhen la temperatura es un siglo,"[<'si':sv>, <'glo':ccV>]"
14,Shenzhen conterir la desempleación,"[<'de':cV>, <'sem':sVc>, <'ple':ccV>, <'a':V>, <'ción':cvVc>]"
15,Shenzhen la contribución del proceso,"[<'pro':ccV>, <'ce':cV>, <'so':sV>]"
16,Shenzhen la base de la mayor parte,"[<'par':cVc>, <'te':cV>]"
17,Shenzhen de los combustibles fósiles,"[<'fó':cV>, <'si':sv>, <'les':cVs>]"
18,Shenzhen su mara de la seguridad,"[<'se':sV>, <'gu':cv>, <'ri':cv>, <'dad':cVc>]"
19,Shenzhen gustos de la emisión de emisión,"[<'e':V>, <'mi':cv>, <'sión':svVc>]"
20,Shenzhen los países de los patrones,"[<'pa':cV>, <'tro':ccV>, <'nes':cVs>]"
21,Shenzhen de los metos de la ingenida,"[<'in':vc>, <'ge':cV>, <'ni':cv>, <'da':cV>]"
22,Shenzhen el especie de los efectos,"[<'e':V>, <'fec':cVc>, <'tos':cVs>]"
23,Shenzhen también en la contaminación,"[<'con':cVc>, <'ta':cV>, <'mi':cv>, <'na':cV>, <'ción':cvVc>]"
24,Shenzhen los correstos de alternaciones,"[<'al':Vc>, <'ter':cVc>, <'na':cV>, <'cio':cvV>, <'nes':cVs>]"
25,Shenzhen gue para la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
26,Shenzhen consecuencia y los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
27,Shenzhen ricado de la conferencia,"[<'con':cVc>, <'fe':cV>, <'ren':cVc>, <'cia':cvV>]"
28,Shenzhen de la conferencia se pueden,"[<'pue':cvV>, <'den':cVc>]"
29,Shenzhen de la tierra por un consenso,"[<'con':cVc>, <'sen':sVc>, <'so':sV>]"
30,Shenzhen la esta alla y la diversidad,"[<'di':cv>, <'ver':cVc>, <'si':sv>, <'dad':cVc>]"
31,Shenzhen de la sonientia con el actual,"[<'ac':Vc>, <'tual':cvVc>]"
32,Shenzhen en la aperación de la centra,"[<'cen':cVc>, <'tra':ccV>]"
33,Shenzhen con la reda de la cantidad,"[<'can':cVc>, <'ti':cv>, <'dad':cVc>]"
34,Shenzhen en los procesos de la inversión,"[<'in':vc>, <'ver':cVc>, <'sión':svVc>]"
35,Shenzhen estar general del progreso,"[<'pro':ccV>, <'gre':ccV>, <'so':sV>]"
36,Shenzhen la solidad de la segunda,"[<'se':sV>, <'gun':cvc>, <'da':cV>]"
37,Shenzhen ir el amor con los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
38,Shenzhen la energía no en los dectriales,"[<'dec':cVc>, <'tria':ccvV>, <'les':cVs>]"
39,Shenzhen la concentración del proyecto,"[<'pro':ccV>, <'yec':cVc>, <'to':cV>]"
40,Shenzhen umbre al calentamiento global,"[<'glo':ccV>, <'bal':cVc>]"
41,Shenzhen actividades políticos,"[<'po':cV>, <'lí':cV>, <'ti':cv>, <'cos':cVs>]"
42,Shenzhen políticos definitivas,"[<'de':cV>, <'fi':cv>, <'ni':cv>, <'ti':cv>, <'vas':cVs>]"
43,Shenzhen con el consumo de un recurso,"[<'re':cV>, <'cur':cvc>, <'so':sV>]"
44,Shenzhen la de la oriente climática,"[<'cli':ccv>, <'má':cV>, <'ti':cv>, <'ca':cV>]"
45,Shenzhen en la temperatura medio,"[<'me':cV>, <'dio':cvV>]"
46,Shenzhen de los combustibles fósiles,"[<'fó':cV>, <'si':sv>, <'les':cVs>]"
47,Shenzhen ente de la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
48,Shenzhen ente a la seguridad entre,"[<'en':Vc>, <'tre':ccV>]"
49,Shenzhen de su procisa de emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
50,Shenzhen la población de la energía,"[<'e':V>, <'ner':cVc>, <'gí':cV>, <'a':V>]"
51,Shenzhen tendrámente en la caleración,"[<'ca':cV>, <'le':cV>, <'ra':cV>, <'ción':cvVc>]"
52,Shenzhen que se pode para las partes,"[<'par':cVc>, <'tes':cVs>]"
53,Shenzhen en la cauta de las segundas,"[<'se':sV>, <'gun':cvc>, <'das':cVs>]"
54,Shenzhen de calidad y el sistema,"[<'sis':svs>, <'te':cV>, <'ma':cV>]"
55,Shenzhen la mayoría de la forma,"[<'for':cVc>, <'ma':cV>]"
56,Shenzhen de la forma de casa informe,"[<'in':vc>, <'for':cVc>, <'me':cV>]"
