,verse,terminacion
0,Popondetta proyecto la actividad,"[<'ac':Vc>, <'ti':cv>, <'vi':cv>, <'dad':cVc>]"
1,Popondetta aumento de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
2,Popondetta de entre el parto del mismo,"[<'mis':cvs>, <'mo':cV>]"
3,Popondetta los países de nuestro,"[<'nues':cvVs>, <'tro':ccV>]"
4,Popondetta los s en el carbono,"[<'car':cVc>, <'bo':cV>, <'no':cV>]"
5,Popondetta la alternción de la salud,"[<'sa':sV>, <'lud':cvc>]"
6,Popondetta nte de la comperación,"[<'com':cVc>, <'pe':cV>, <'ra':cV>, <'ción':cvVc>]"
7,Popondetta amplia de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
8,Popondetta el mismo para la salud,"[<'sa':sV>, <'lud':cvc>]"
9,Popondetta un forzamiento márido,"[<'má':cV>, <'ri':cv>, <'do':cV>]"
10,Popondetta márido de la carta,"[<'car':cVc>, <'ta':cV>]"
11,Popondetta un siglo xx estos partes,"[<'par':cVc>, <'tes':cVs>]"
12,Popondetta de las concentraciones,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'cio':cvV>, <'nes':cVs>]"
13,Popondetta consumo en la segunda,"[<'se':sV>, <'gun':cvc>, <'da':cV>]"
14,Popondetta en la segunda cantidad,"[<'can':cVc>, <'ti':cv>, <'dad':cVc>]"
15,Popondetta de la función de carbón,"[<'car':cVc>, <'bón':cVc>]"
16,Popondetta calentamiento mientras,"[<'mien':cvVc>, <'tras':ccVs>]"
17,Popondetta las nubes del proceso,"[<'pro':ccV>, <'ce':cV>, <'so':sV>]"
18,Popondetta la base de la mayor,"[<'ma':cV>, <'yor':cVc>]"
19,Popondetta la mituda en la unfcca,"[<'u':v>, <'nf':cc>, <'cca':ccV>]"
20,Popondetta te de los combustibles,"[<'com':cVc>, <'bus':cvs>, <'ti':cv>, <'bles':ccVs>]"
21,Popondetta actual de las cubiertales,"[<'cu':cv>, <'bier':cvVc>, <'ta':cV>, <'les':cVs>]"
22,Popondetta de algunos importantes,"[<'im':vc>, <'por':cVc>, <'tan':cVc>, <'tes':cVs>]"
23,Popondetta ntuad para diversidad,"[<'di':cv>, <'ver':cVc>, <'si':sv>, <'dad':cVc>]"
24,Popondetta el aumento del madida,"[<'ma':cV>, <'di':cv>, <'da':cV>]"
25,Popondetta de la emisión de emisión,"[<'e':V>, <'mi':cv>, <'sión':svVc>]"
26,Popondetta compensario a la intersión,"[<'in':vc>, <'ter':cVc>, <'sión':svVc>]"
27,Popondetta carbona en la energía,"[<'e':V>, <'ner':cVc>, <'gí':cV>, <'a':V>]"
28,Popondetta re en la emisión de todos,"[<'to':cV>, <'dos':cVs>]"
29,Popondetta considerable al siglo,"[<'si':sv>, <'glo':ccV>]"
30,Popondetta al siglo xx los estados,"[<'es':Vs>, <'ta':cV>, <'dos':cVs>]"
31,Popondetta lo que hay que se viere,"[<'vie':cvV>, <'re':cV>]"
32,Popondetta especie de los efectos,"[<'e':V>, <'fec':cVc>, <'tos':cVs>]"
33,Popondetta de cumbre de la ommera,"[<'om':Vc>, <'me':cV>, <'ra':cV>]"
34,Popondetta de las concentraciones,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'cio':cvV>, <'nes':cVs>]"
35,Popondetta los países de efectos,"[<'e':V>, <'fec':cVc>, <'tos':cVs>]"
36,Popondetta los periodos de calor,"[<'ca':cV>, <'lor':cVc>]"
37,Popondetta calor de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
38,Popondetta permiten de la tierra,"[<'tie':cvV>, <'rra':ccV>]"
39,Popondetta de la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
40,Popondetta contribución en la esta,"[<'es':Vs>, <'ta':cV>]"
41,Popondetta de la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
42,Popondetta los neoliberales,"[<'ne':cV>, <'o':V>, <'li':cv>, <'be':cV>, <'ra':cV>, <'les':cVs>]"
43,Popondetta timo en la sopirticad,"[<'so':sV>, <'pir':cvc>, <'ti':cv>, <'cad':cVc>]"
44,Popondetta general del progreso,"[<'pro':ccV>, <'gre':ccV>, <'so':sV>]"
45,Popondetta el amor con los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
46,Popondetta se se puede ser tener,"[<'te':cV>, <'ner':cVc>]"
47,Popondetta al calentamiento global,"[<'glo':ccV>, <'bal':cVc>]"
48,Popondetta el consumo de un recurso,"[<'re':cV>, <'cur':cvc>, <'so':sV>]"
49,Popondetta de la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
50,Popondetta s de esta poderpera,"[<'po':cV>, <'der':cVc>, <'pe':cV>, <'ra':cV>]"
51,Popondetta n las concentraciones,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'cio':cvV>, <'nes':cVs>]"
52,Popondetta la lucha de ser alta,"[<'al':Vc>, <'ta':cV>]"
53,Popondetta a la seguridad entre,"[<'en':Vc>, <'tre':ccV>]"
54,Popondetta de las temperaturas,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ras':cVs>]"
55,Popondetta por la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
56,Popondetta de la forma de casa,"[<'ca':cV>, <'sa':sV>]"
57,Popondetta consumo de emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
58,Popondetta de emisiones de gases,"[<'ga':cV>, <'ses':sVs>]"
59,Popondetta se desarrollan casa,"[<'ca':cV>, <'sa':sV>]"
60,Popondetta para mayor aumento,"[<'au':Vv>, <'men':cVc>, <'to':cV>]"
61,Popondetta del mar de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
62,Popondetta consideración para,"[<'pa':cV>, <'ra':cV>]"
63,Popondetta cuentia de la producción,"[<'pro':ccV>, <'duc':cvc>, <'ción':cvVc>]"
64,Popondetta podría energética,"[<'e':V>, <'ner':cVc>, <'gé':cV>, <'ti':cv>, <'ca':cV>]"
65,Popondetta en el mercado probable,"[<'pro':ccV>, <'ba':cV>, <'ble':ccV>]"
66,Popondetta las oficinas para,"[<'pa':cV>, <'ra':cV>]"
67,Popondetta ambiente la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
68,Popondetta bien en el correcionar,"[<'co':cV>, <'rre':ccV>, <'cio':cvV>, <'nar':cVc>]"
69,Popondetta en el correcionar nuestra,"[<'nues':cvVs>, <'tra':ccV>]"
70,Popondetta de los comparaciones,"[<'com':cVc>, <'pa':cV>, <'ra':cV>, <'cio':cvV>, <'nes':cVs>]"
71,Popondetta comparaciones de esta,"[<'es':Vs>, <'ta':cV>]"
72,Popondetta por consumidor para,"[<'pa':cV>, <'ra':cV>]"
73,Popondetta siglo xx que los partes,"[<'par':cVc>, <'tes':cVs>]"
74,Popondetta los combustibles fueron,"[<'fue':cvV>, <'ron':cVc>]"
75,Popondetta las pautas de emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
76,Popondetta puede ser concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
77,Popondetta concentración del caso,"[<'ca':cV>, <'so':sV>]"
78,Popondetta el mundo con el contexto,"[<'con':cVc>, <'tex':cVx>, <'to':cV>]"
79,Popondetta el estema de consumo,"[<'con':cVc>, <'su':sv>, <'mo':cV>]"
80,Popondetta se se contenta el marco,"[<'mar':cVc>, <'co':cV>]"
81,Popondetta un problema como el siglo,"[<'si':sv>, <'glo':ccV>]"
82,Popondetta s de la contratuira,"[<'con':cVc>, <'tra':ccV>, <'tui':cvv>, <'ra':cV>]"
83,Popondetta consecuencia del clima,"[<'cli':ccv>, <'ma':cV>]"
84,Popondetta del clima de modelos,"[<'mo':cV>, <'de':cV>, <'los':cVs>]"
85,Popondetta primer calentamiento,"[<'ca':cV>, <'len':cVc>, <'ta':cV>, <'mien':cvVc>, <'to':cV>]"
86,Popondetta calentamiento global,"[<'glo':ccV>, <'bal':cVc>]"
87,Popondetta global de la estudida,"[<'es':Vs>, <'tu':cv>, <'di':cv>, <'da':cV>]"
88,Popondetta están en el medio ambiente,"[<'am':Vc>, <'bien':cvVc>, <'te':cV>]"
89,Popondetta inversiones en el caso,"[<'ca':cV>, <'so':sV>]"
90,Popondetta el carbono y las partes,"[<'par':cVc>, <'tes':cVs>]"
91,Popondetta acesto de la segunda,"[<'se':sV>, <'gun':cvc>, <'da':cV>]"
92,Popondetta la tierra y contención,"[<'con':cVc>, <'ten':cVc>, <'ción':cvVc>]"
93,Popondetta contención de los partes,"[<'par':cVc>, <'tes':cVs>]"
94,Popondetta de las gases de efecto,"[<'e':V>, <'fec':cVc>, <'to':cV>]"
95,Popondetta mente de la población,"[<'po':cV>, <'bla':ccV>, <'ción':cvVc>]"
96,Popondetta de la población están,"[<'es':Vs>, <'tán':cVc>]"
97,Popondetta el mismo de los asuntos,"[<'a':V>, <'sun':svc>, <'tos':cVs>]"
98,Popondetta previsión de los medios,"[<'me':cV>, <'dios':cvVs>]"
99,Popondetta carbono e internacional,"[<'in':vc>, <'ter':cVc>, <'na':cV>, <'cio':cvV>, <'nal':cVc>]"
100,Popondetta problema de emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
101,Popondetta del gas de los altimos,"[<'al':Vc>, <'ti':cv>, <'mos':cVs>]"
102,Popondetta de los altimos o antes,"[<'an':Vc>, <'tes':cVs>]"
103,Popondetta o antes de la economía,"[<'e':V>, <'co':cV>, <'no':cV>, <'mí':cV>, <'a':V>]"
104,Popondetta los alternos de especies,"[<'es':Vs>, <'pe':cV>, <'cies':cvVs>]"
105,Popondetta algo de la comporcación,"[<'com':cVc>, <'por':cVc>, <'ca':cV>, <'ción':cvVc>]"
106,Popondetta con el calentamiento,"[<'ca':cV>, <'len':cVc>, <'ta':cV>, <'mien':cvVc>, <'to':cV>]"
107,Popondetta el calentamiento medio,"[<'me':cV>, <'dio':cvV>]"
108,Popondetta s pueden el mercado,"[<'mer':cVc>, <'ca':cV>, <'do':cV>]"
109,Popondetta de las países para,"[<'pa':cV>, <'ra':cV>]"
110,Popondetta que el impacto de un clima,"[<'cli':ccv>, <'ma':cV>]"
111,Popondetta de la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
112,Popondetta producto a los estados,"[<'es':Vs>, <'ta':cV>, <'dos':cVs>]"
113,Popondetta despertar lo que es una,"[<'u':v>, <'na':cV>]"
114,Popondetta al problema entre el problema,"[<'pro':ccV>, <'ble':ccV>, <'ma':cV>]"
115,Popondetta de las concentraciones,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'cio':cvV>, <'nes':cVs>]"
116,Popondetta cial en los retroposos,"[<'re':cV>, <'tro':ccV>, <'po':cV>, <'sos':sVs>]"
117,Popondetta del principal responsar,"[<'res':cVs>, <'pon':cVc>, <'sar':sVc>]"
118,Popondetta tiempo la mayor parte,"[<'par':cVc>, <'te':cV>]"
119,Popondetta del problema del medio,"[<'me':cV>, <'dio':cvV>]"
120,Popondetta del nivel del mar de estos,"[<'es':Vs>, <'tos':cVs>]"
121,Popondetta los periodos del pauso,"[<'pau':cVv>, <'so':sV>]"
122,Popondetta del pauso medio ambiente,"[<'am':Vc>, <'bien':cvVc>, <'te':cV>]"
123,Popondetta medidas por la emisión,"[<'e':V>, <'mi':cv>, <'sión':svVc>]"
124,Popondetta ambiente por la actividad,"[<'ac':Vc>, <'ti':cv>, <'vi':cv>, <'dad':cVc>]"
125,Popondetta los países previstos,"[<'pre':ccV>, <'vis':cvs>, <'tos':cVs>]"
126,Popondetta procesos que permitan,"[<'per':cVc>, <'mi':cv>, <'tan':cVc>]"
127,Popondetta los efectos fósiles,"[<'fó':cV>, <'si':sv>, <'les':cVs>]"
128,Popondetta del mar soda este tiempo,"[<'tiem':cvVc>, <'po':cV>]"
129,Popondetta el consumo en la sociedad,"[<'so':sV>, <'cie':cvV>, <'dad':cVc>]"
130,Popondetta en la actividad del nivel,"[<'ni':cv>, <'vel':cVc>]"
131,Popondetta de los economistas,"[<'e':V>, <'co':cV>, <'no':cV>, <'mis':cvs>, <'tas':cVs>]"
132,Popondetta sobre la diversidad,"[<'di':cv>, <'ver':cVc>, <'si':sv>, <'dad':cVc>]"
133,Popondetta ambiente y un problema,"[<'pro':ccV>, <'ble':ccV>, <'ma':cV>]"
134,Popondetta un problema de carbono,"[<'car':cVc>, <'bo':cV>, <'no':cV>]"
135,Popondetta gran pera de los solor,"[<'so':sV>, <'lor':cVc>]"
136,Popondetta los solor por el carbón,"[<'car':cVc>, <'bón':cVc>]"
137,Popondetta calentamiento global,"[<'glo':ccV>, <'bal':cVc>]"
138,Popondetta el sector energético,"[<'e':V>, <'ner':cVc>, <'gé':cV>, <'ti':cv>, <'co':cV>]"
139,Popondetta bar de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
140,Popondetta de la segunda escala,"[<'es':Vs>, <'ca':cV>, <'la':cV>]"
141,Popondetta cuenta a los paleares,"[<'pa':cV>, <'le':cV>, <'a':V>, <'res':cVs>]"
142,Popondetta de la ieversidad dio esta,"[<'es':Vs>, <'ta':cV>]"
143,Popondetta ante para lo que es algo,"[<'al':Vc>, <'go':cV>]"
144,Popondetta que el consumo en la mayor,"[<'ma':cV>, <'yor':cVc>]"
145,Popondetta de calar el informe,"[<'in':vc>, <'for':cVc>, <'me':cV>]"
146,Popondetta la energía nuclear,"[<'nu':cv>, <'cle':ccV>, <'ar':Vc>]"
147,Popondetta nada ha muy difícil,"[<'di':cv>, <'fí':cV>, <'cil':cvc>]"
148,Popondetta de la alta a la antórica,"[<'an':Vc>, <'tó':cV>, <'ri':cv>, <'ca':cV>]"
149,Popondetta consecuencia del poder,"[<'po':cV>, <'der':cVc>]"
150,Popondetta del poder de los partes,"[<'par':cVc>, <'tes':cVs>]"
151,Popondetta gei y el consecuencia,"[<'con':cVc>, <'se':sV>, <'cuen':cvVc>, <'cia':cvV>]"
152,Popondetta de la cumbre del clima,"[<'cli':ccv>, <'ma':cV>]"
153,Popondetta la cumbre del clima este,"[<'es':Vs>, <'te':cV>]"
154,Popondetta a elemente con la salud,"[<'sa':sV>, <'lud':cvc>]"
155,Popondetta por esta consecuencia,"[<'con':cVc>, <'se':sV>, <'cuen':cvVc>, <'cia':cvV>]"
156,Popondetta de la segunda parte,"[<'par':cVc>, <'te':cV>]"
157,Popondetta la cupación al madio,"[<'ma':cV>, <'dio':cvV>]"
158,Popondetta control de los acuerdos,"[<'a':V>, <'cuer':cvVc>, <'dos':cVs>]"
159,Popondetta cantidad de los partes,"[<'par':cVc>, <'tes':cVs>]"
160,Popondetta del país del catero,"[<'ca':cV>, <'te':cV>, <'ro':cV>]"
161,Popondetta la ciencia de el problema,"[<'pro':ccV>, <'ble':ccV>, <'ma':cV>]"
162,Popondetta cara de concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
163,Popondetta vidad para recursos,"[<'re':cV>, <'cur':cvc>, <'sos':sVs>]"
164,Popondetta problema los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
165,Popondetta ra a la mayor estados,"[<'es':Vs>, <'ta':cV>, <'dos':cVs>]"
166,Popondetta los neoliberales,"[<'ne':cV>, <'o':V>, <'li':cv>, <'be':cV>, <'ra':cV>, <'les':cVs>]"
167,Popondetta carbón como un problema,"[<'pro':ccV>, <'ble':ccV>, <'ma':cV>]"
168,Popondetta un sumo de la población,"[<'po':cV>, <'bla':ccV>, <'ción':cvVc>]"
169,Popondetta contexto de la opinión,"[<'o':V>, <'pi':cv>, <'nión':cvVc>]"
170,Popondetta la opinión en la emisión,"[<'e':V>, <'mi':cv>, <'sión':svVc>]"
171,Popondetta en la energía no es casa,"[<'ca':cV>, <'sa':sV>]"
172,Popondetta selia de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
173,Popondetta intervales de los años,"[<'a':V>, <'ños':cVs>]"
174,Popondetta de los años estados,"[<'es':Vs>, <'ta':cV>, <'dos':cVs>]"
175,Popondetta estados en la previsión,"[<'pre':ccV>, <'vi':cv>, <'sión':svVc>]"
176,Popondetta de las concentraciones,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'cio':cvV>, <'nes':cVs>]"
177,Popondetta para los combustibles,"[<'com':cVc>, <'bus':cvs>, <'ti':cv>, <'bles':ccVs>]"
178,Popondetta para que el desarrollo,"[<'de':cV>, <'sa':sV>, <'rro':ccV>, <'llo':ccV>]"
179,Popondetta docimiento relación,"[<'re':cV>, <'la':cV>, <'ción':cvVc>]"
180,Popondetta relación de los sueños,"[<'sue':svV>, <'ños':cVs>]"
181,Popondetta los sueños de carbono,"[<'car':cVc>, <'bo':cV>, <'no':cV>]"
182,Popondetta muchas discribes para,"[<'pa':cV>, <'ra':cV>]"
