,endecasílabo
0,Ouagadougou de la tierra de estado
1,Ouagadougou climático es el cambio
2,Ouagadougou el aumento de la salud
3,Ouagadougou climático en el cambio
4,Ouagadougou para la estabilidad
5,Ouagadougou las precipitaciones
6,Ouagadougou combustibles fósiles
7,Ouagadougou previstos de carbono
8,Ouagadougou de la temperatura
9,Ouagadougou producción de la inversión
10,Ouagadougou gases de la comprender
11,Ouagadougou combustibles fósiles
12,Ouagadougou climático en el cambio
13,Ouagadougou en el cambio climático
14,Ouagadougou compromiso de la estres
15,Ouagadougou presentar la producción
16,Ouagadougou en el cambio climático
17,Ouagadougou climático es el cambio
18,Ouagadougou es el cambio climático
19,Ouagadougou de la temperatura
20,Ouagadougou de carbono es el cambio
21,Ouagadougou de la contra el problema
22,Ouagadougou productos de la tierra
23,Ouagadougou la tierra y el clima
24,Ouagadougou de la comprendería
25,Ouagadougou la comprendería esta
26,Ouagadougou comprendería esta alta
27,Ouagadougou la atmósfera es el cambio
28,Ouagadougou en el cambio climático
29,Ouagadougou climático es el cambio
30,Ouagadougou las precipitaciones
31,Ouagadougou climático es el cambio
32,Ouagadougou y se de una producción
33,Ouagadougou climático es el cambio
34,Ouagadougou es el cambio climático
35,Ouagadougou de emisión de la contra
36,Ouagadougou climático es el cambio
37,Ouagadougou climático en el cambio
38,Ouagadougou en el cambio climático
39,Ouagadougou la de la economía
40,Ouagadougou esta de la estabilidad
41,Ouagadougou la comprender el cambio
42,Ouagadougou emisiones de la expansión
43,Ouagadougou de la temperatura
44,Ouagadougou la comprender el cambio
45,Ouagadougou climático en el cambio
46,Ouagadougou la estado de la estado
47,Ouagadougou la atmósfera es el cambio
48,Ouagadougou demanda de la tierra
49,Ouagadougou la tierra de la tierra
50,Ouagadougou de las concentraciones
51,Ouagadougou climático es el cambio
52,Ouagadougou de la contra siguiente
53,Ouagadougou problema de la estado
54,Ouagadougou climático es el cambio
55,Ouagadougou comprendera de la estres
56,Ouagadougou climático es el cambio
57,Ouagadougou es el cambio climático
58,Ouagadougou mercados de la estado
59,Ouagadougou en el cambio climático
60,Ouagadougou el problema de la estado
61,Ouagadougou el problema de la tierra
62,Ouagadougou para la consecuencia
63,Ouagadougou la tierra con el cambio
64,Ouagadougou las precipitaciones
65,Ouagadougou combustibles fósiles
66,Ouagadougou de la tierra en el cambio
67,Ouagadougou climático es el cambio
68,Ouagadougou climático es el cambio
69,Ouagadougou de la temperatura
70,Ouagadougou precios de compromisos
71,Ouagadougou es el cambio climático
72,Ouagadougou de gases de la contra
73,Ouagadougou emisiones de carbono
74,Ouagadougou climático es el cambio
75,Ouagadougou la inversión en el tiempo
76,Ouagadougou de la temperatura
77,Ouagadougou las precipitaciones
78,Ouagadougou la contra los problemas
79,Ouagadougou emisiones de carbono
80,Ouagadougou de carbono en el cambio
81,Ouagadougou de carbono es el cambio
82,Ouagadougou el aumento de la tierra
83,Ouagadougou que el cambio climático
84,Ouagadougou de carbono a la contra
85,Ouagadougou compromisos de emisión
86,Ouagadougou reducción de la tierra
87,Ouagadougou climático es el cambio
88,Ouagadougou en el cambio climático
89,Ouagadougou la comprender el agua
90,Ouagadougou para la consecuencia
91,Ouagadougou para la comprendencia
92,Ouagadougou climático es el cambio
93,Ouagadougou las precipitaciones
94,Ouagadougou la atmósfera es el cambio
95,Ouagadougou en el cambio climático
96,Ouagadougou en el cambio climático
97,Ouagadougou las precipitaciones
98,Ouagadougou en el cambio climático
99,Ouagadougou de la temperatura
100,Ouagadougou es el cambio climático
101,Ouagadougou la comprender el cambio
102,Ouagadougou de carbono en el cambio
103,Ouagadougou deciria a la comprender
104,Ouagadougou de carbono en el cambio
105,Ouagadougou de la temperatura
106,Ouagadougou la tierra y el cambio
107,Ouagadougou de la temperatura
108,Ouagadougou climático es el cambio
109,Ouagadougou de la temperatura
110,Ouagadougou la tierra de la contra
111,Ouagadougou para la contra el cambio
112,Ouagadougou en el cambio climático
113,Ouagadougou climático es el cambio
114,Ouagadougou para la contra el cambio
115,Ouagadougou la contra los países
116,Ouagadougou los cambios en el cambio
117,Ouagadougou producción de la agencia
118,Ouagadougou la agencia de la estado
119,Ouagadougou climático es el cambio
120,Ouagadougou de la temperatura
121,Ouagadougou la estado de la tierra
122,Ouagadougou la comprender el cambio
123,Ouagadougou de la temperatura
124,Ouagadougou la segunda en el cambio
125,Ouagadougou para la diversidad
126,Ouagadougou compromiso de la estres
127,Ouagadougou una de la economía
128,Ouagadougou la conseguir el cambio
129,Ouagadougou climático es el cambio
130,Ouagadougou de carbono en el cambio
131,Ouagadougou de la temperatura
132,Ouagadougou el problema de carbono
133,Ouagadougou de carbono en el cambio
134,Ouagadougou climático en el cambio
135,Ouagadougou en el cambio climático
136,Ouagadougou climático es el cambio
137,Ouagadougou agencia de la compresa
138,Ouagadougou las precipitaciones
139,Ouagadougou combustibles fósiles
140,Ouagadougou las precipitaciones
141,Ouagadougou la tierra y el cambio
142,Ouagadougou que el cambio climático
143,Ouagadougou demanda de la estado
144,Ouagadougou las precipitaciones
145,Ouagadougou carbono es el aumento
146,Ouagadougou actualidad de la tierra
147,Ouagadougou es el cambio climático
148,Ouagadougou problemas de co2 para
149,Ouagadougou los cambios en el cambio
150,Ouagadougou desarrollo en el cambio
151,Ouagadougou la comprender el agua
152,Ouagadougou climático es el cambio
153,Ouagadougou la comprender el cambio
154,Ouagadougou climático es el cambio
155,Ouagadougou es el cambio climático
156,Ouagadougou atmósfera de la tierra
157,Ouagadougou la comprender el cambio
158,Ouagadougou la tierra es el problema
159,Ouagadougou climático en el cambio
160,Ouagadougou en el cambio climático
161,Ouagadougou de la temperatura
162,Ouagadougou de las tecnologías
163,Ouagadougou de la temperatura
164,Ouagadougou el consenio de la tierra
165,Ouagadougou el problema de carbono
166,Ouagadougou climático es el cambio
167,Ouagadougou se puede es el problema
168,Ouagadougou emisiones de la contra
169,Ouagadougou para la contra el cambio
170,Ouagadougou marco de la sociedad
171,Ouagadougou es el cambio climático
172,Ouagadougou climático en el cambio
173,Ouagadougou climático es el cambio
174,Ouagadougou es el cambio climático
175,Ouagadougou de la temperatura
176,Ouagadougou como esta compromiso
177,Ouagadougou de la contra el problema
178,Ouagadougou en el cambio climático
179,Ouagadougou producción de la tierra
180,Ouagadougou de carbono en el cambio
181,Ouagadougou de agua de la comprender
182,Ouagadougou las precipitaciones
183,Ouagadougou de la temperatura
184,Ouagadougou como esta compromiso
185,Ouagadougou probable que el problema
186,Ouagadougou estado de la sociedad
187,Ouagadougou climático es el cambio
188,Ouagadougou es el cambio climático
189,Ouagadougou de estados por el cambio
190,Ouagadougou de la temperatura
191,Ouagadougou climático es el cambio
192,Ouagadougou de la temperatura
193,Ouagadougou climático es el cambio
194,Ouagadougou climático es el cambio
195,Ouagadougou es el cambio climático
196,Ouagadougou la comprender el cambio
197,Ouagadougou el problema de la salud
198,Ouagadougou las precipitaciones
199,Ouagadougou combustibles fósiles
200,Ouagadougou se debe a la conseguir
201,Ouagadougou la comprender el cambio
202,Ouagadougou de la temperatura
203,Ouagadougou la actualidad de estado
204,Ouagadougou precios de combustibles
205,Ouagadougou de la temperatura
206,Ouagadougou las precipitaciones
207,Ouagadougou una de las emisiones
208,Ouagadougou de la temperatura
209,Ouagadougou la estado de la estado
210,Ouagadougou climático en el cambio
211,Ouagadougou climático es el cambio
212,Ouagadougou a la tierra con el cambio
213,Ouagadougou emisiones de carbono
214,Ouagadougou para la compromiso
215,Ouagadougou climático es el cambio
216,Ouagadougou es el cambio climático
217,Ouagadougou de la temperatura
218,Ouagadougou fósiles y el cambio
219,Ouagadougou carbono en el modelo
220,Ouagadougou conseguir el problema
221,Ouagadougou presencias de la estado
222,Ouagadougou problema de la tierra
223,Ouagadougou la tierra de la tierra
224,Ouagadougou reducción de la salud
225,Ouagadougou las precipitaciones
226,Ouagadougou combustibles fósiles
227,Ouagadougou como es es el problema
228,Ouagadougou en el cambio climático
229,Ouagadougou producir en el cambio
230,Ouagadougou en el cambio climático
231,Ouagadougou las precipitaciones
232,Ouagadougou de carbono en el cambio
233,Ouagadougou emisiones de comercio
234,Ouagadougou climático es el cambio
235,Ouagadougou emisiones de la salud
236,Ouagadougou países de la estresa
237,Ouagadougou de la tierra es el cambio
238,Ouagadougou como esta seguridad
239,Ouagadougou de la tierra en el cambio
240,Ouagadougou se ha sido el problema
241,Ouagadougou el ambito en la demanda
242,Ouagadougou climático en el cambio
243,Ouagadougou la conseguir el cambio
244,Ouagadougou desarrolla en el cambio
245,Ouagadougou las precipitaciones
246,Ouagadougou combustibles fósiles
247,Ouagadougou climático es el cambio
248,Ouagadougou de energía en el cambio
249,Ouagadougou la comprender el cambio
250,Ouagadougou es el cambio climático
251,Ouagadougou emisiones de carbono
252,Ouagadougou combustibles fósiles
253,Ouagadougou economía es el cambio
254,Ouagadougou para la contra el cambio
255,Ouagadougou esta es una seguridad
256,Ouagadougou agua de la comprendencia
257,Ouagadougou la conseguir el cambio
258,Ouagadougou climático es el cambio
259,Ouagadougou en el cambio climático
260,Ouagadougou climático es el cambio
261,Ouagadougou es el cambio climático
262,Ouagadougou para la comprendencia
263,Ouagadougou el consumo de la tierra
264,Ouagadougou climático es el cambio
265,Ouagadougou es el cambio climático
266,Ouagadougou de la temperatura
267,Ouagadougou para la comprendencia
268,Ouagadougou en el cambio climático
269,Ouagadougou como esta consecuencia
270,Ouagadougou de la temperatura
271,Ouagadougou problema de carbono
272,Ouagadougou de la temperatura
273,Ouagadougou las precipitaciones
274,Ouagadougou y es una medida
