,endecasílabo
0,Saint-Denis producto en el proyecto
1,Saint-Denis contra la compromisa
2,Saint-Denis carbono a la producción
3,Saint-Denis en el temperatura
4,Saint-Denis su propia de la propia
5,Saint-Denis el mar se desarrolla
6,Saint-Denis parte de la producción
7,Saint-Denis alto de la comprensión
8,Saint-Denis problema de reducir
9,Saint-Denis estado a los procesos
10,Saint-Denis como la propia como
11,Saint-Denis como la contra el cambio
12,Saint-Denis contra la propia contra
13,Saint-Denis el cambio climático
14,Saint-Denis el cambio climático
15,Saint-Denis contra la compromisa
16,Saint-Denis la salud de la contrar
17,Saint-Denis contra las emisiones
18,Saint-Denis se producir el cambio
19,Saint-Denis el cambio climático
20,Saint-Denis cambio climático está
21,Saint-Denis climático está contra
22,Saint-Denis contrar la concentración
23,Saint-Denis contra la compromisa
24,Saint-Denis menos de la comprensión
25,Saint-Denis sobre la compromisa
26,Saint-Denis ser en la compromiso
27,Saint-Denis permitado en la propia
28,Saint-Denis contra las emisiones
29,Saint-Denis estado contra el cambio
30,Saint-Denis el cambio climático
31,Saint-Denis problema de la comprar
32,Saint-Denis el contral de la propia
33,Saint-Denis estado en el proceso
34,Saint-Denis contrar con la estrategia
35,Saint-Denis la cual con la producción
36,Saint-Denis la propia climática
37,Saint-Denis estado en la comprensión
38,Saint-Denis permitan para el cambio
39,Saint-Denis de carbono a la propia
40,Saint-Denis el cambio climático
41,Saint-Denis sobre la economía
42,Saint-Denis sobre la capacidad
43,Saint-Denis producción de la compra
44,Saint-Denis de la compra de cambio
45,Saint-Denis permitado en la propia
46,Saint-Denis propia de contra el cambio
47,Saint-Denis producto de la contrar
48,Saint-Denis las contrabulidades
49,Saint-Denis es de la concentración
50,Saint-Denis parte de la producción
51,Saint-Denis climático es la propia
52,Saint-Denis la propia contra el cambio
53,Saint-Denis en el temperatura
54,Saint-Denis estado se producir
55,Saint-Denis el contrado en la propia
56,Saint-Denis contra la compromisa
57,Saint-Denis medio de la demanda
58,Saint-Denis la contra el combustible
59,Saint-Denis es proceso de cambio
60,Saint-Denis la mayor actividad
61,Saint-Denis permitado en la propia
62,Saint-Denis a la temperatura
63,Saint-Denis de la temperatura
64,Saint-Denis parte de la producción
65,Saint-Denis de las contribuciones
66,Saint-Denis capa de compromiso
67,Saint-Denis la propia compromiso
68,Saint-Denis compromiso de contra
69,Saint-Denis contra la compromisa
70,Saint-Denis el mar en la producción
71,Saint-Denis producción de la compra
72,Saint-Denis de carbono a la propia
73,Saint-Denis contra la concentración
74,Saint-Denis contrar la compromisa
75,Saint-Denis la largo de la propia
76,Saint-Denis mayor posibilidad
77,Saint-Denis el cambio climático
78,Saint-Denis e de la compromisa
79,Saint-Denis estado a la producción
80,Saint-Denis promedio de la compra
81,Saint-Denis de la temperatura
82,Saint-Denis ser de la concentración
83,Saint-Denis climático es un cambio
84,Saint-Denis contra la compromisa
85,Saint-Denis contrado de carbono
86,Saint-Denis esta mayor producción
87,Saint-Denis producirá en la propia
88,Saint-Denis la energía en la propia
89,Saint-Denis e el cambio climático
90,Saint-Denis la capa de la compra
91,Saint-Denis la cual es el sistema
92,Saint-Denis mar en la compromisa
