,verse,terminacion
0,Saint-Denis producto en el proyecto,"[<'pro':ccV>, <'yec':cVc>, <'to':cV>]"
1,Saint-Denis contra la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
2,Saint-Denis carbono a la producción,"[<'pro':ccV>, <'duc':cvc>, <'ción':cvVc>]"
3,Saint-Denis en el temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
4,Saint-Denis su propia de la propia,"[<'pro':ccV>, <'pia':cvV>]"
5,Saint-Denis el mar se desarrolla,"[<'de':cV>, <'sa':sV>, <'rro':ccV>, <'lla':ccV>]"
6,Saint-Denis parte de la producción,"[<'pro':ccV>, <'duc':cvc>, <'ción':cvVc>]"
7,Saint-Denis alto de la comprensión,"[<'com':cVc>, <'pren':ccVc>, <'sión':svVc>]"
8,Saint-Denis problema de reducir,"[<'re':cV>, <'du':cv>, <'cir':cvc>]"
9,Saint-Denis estado a los procesos,"[<'pro':ccV>, <'ce':cV>, <'sos':sVs>]"
10,Saint-Denis como la propia como,"[<'co':cV>, <'mo':cV>]"
11,Saint-Denis como la contra el cambio,"[<'cam':cVc>, <'bio':cvV>]"
12,Saint-Denis contra la propia contra,"[<'con':cVc>, <'tra':ccV>]"
13,Saint-Denis el cambio climático,"[<'cli':ccv>, <'má':cV>, <'ti':cv>, <'co':cV>]"
14,Saint-Denis el cambio climático,"[<'cli':ccv>, <'má':cV>, <'ti':cv>, <'co':cV>]"
15,Saint-Denis contra la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
16,Saint-Denis la salud de la contrar,"[<'con':cVc>, <'trar':ccVc>]"
17,Saint-Denis contra las emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
18,Saint-Denis se producir el cambio,"[<'cam':cVc>, <'bio':cvV>]"
19,Saint-Denis el cambio climático,"[<'cli':ccv>, <'má':cV>, <'ti':cv>, <'co':cV>]"
20,Saint-Denis cambio climático está,"[<'es':Vs>, <'tá':cV>]"
21,Saint-Denis climático está contra,"[<'con':cVc>, <'tra':ccV>]"
22,Saint-Denis contrar la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
23,Saint-Denis contra la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
24,Saint-Denis menos de la comprensión,"[<'com':cVc>, <'pren':ccVc>, <'sión':svVc>]"
25,Saint-Denis sobre la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
26,Saint-Denis ser en la compromiso,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'so':sV>]"
27,Saint-Denis permitado en la propia,"[<'pro':ccV>, <'pia':cvV>]"
28,Saint-Denis contra las emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
29,Saint-Denis estado contra el cambio,"[<'cam':cVc>, <'bio':cvV>]"
30,Saint-Denis el cambio climático,"[<'cli':ccv>, <'má':cV>, <'ti':cv>, <'co':cV>]"
31,Saint-Denis problema de la comprar,"[<'com':cVc>, <'prar':ccVc>]"
32,Saint-Denis el contral de la propia,"[<'pro':ccV>, <'pia':cvV>]"
33,Saint-Denis estado en el proceso,"[<'pro':ccV>, <'ce':cV>, <'so':sV>]"
34,Saint-Denis contrar con la estrategia,"[<'es':Vs>, <'tra':ccV>, <'te':cV>, <'gia':cvV>]"
35,Saint-Denis la cual con la producción,"[<'pro':ccV>, <'duc':cvc>, <'ción':cvVc>]"
36,Saint-Denis la propia climática,"[<'cli':ccv>, <'má':cV>, <'ti':cv>, <'ca':cV>]"
37,Saint-Denis estado en la comprensión,"[<'com':cVc>, <'pren':ccVc>, <'sión':svVc>]"
38,Saint-Denis permitan para el cambio,"[<'cam':cVc>, <'bio':cvV>]"
39,Saint-Denis de carbono a la propia,"[<'pro':ccV>, <'pia':cvV>]"
40,Saint-Denis el cambio climático,"[<'cli':ccv>, <'má':cV>, <'ti':cv>, <'co':cV>]"
41,Saint-Denis sobre la economía,"[<'e':V>, <'co':cV>, <'no':cV>, <'mí':cV>, <'a':V>]"
42,Saint-Denis sobre la capacidad,"[<'ca':cV>, <'pa':cV>, <'ci':cv>, <'dad':cVc>]"
43,Saint-Denis producción de la compra,"[<'com':cVc>, <'pra':ccV>]"
