,verse,terminacion
0,Saint-Denis proyecto la actividad,"[<'ac':Vc>, <'ti':cv>, <'vi':cv>, <'dad':cVc>]"
1,Saint-Denis en la recursosidad,"[<'re':cV>, <'cur':cvc>, <'so':sV>, <'si':sv>, <'dad':cVc>]"
2,Saint-Denis de entre el parto del mismo,"[<'mis':cvs>, <'mo':cV>]"
3,Saint-Denis ural de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
4,Saint-Denis los países de nuestro,"[<'nues':cvVs>, <'tro':ccV>]"
5,Saint-Denis los s en el carbono,"[<'car':cVc>, <'bo':cV>, <'no':cV>]"
6,Saint-Denis la alternción de la salud,"[<'sa':sV>, <'lud':cvc>]"
7,Saint-Denis as en el sistema almo,"[<'al':Vc>, <'mo':cV>]"
8,Saint-Denis nte de la comperación,"[<'com':cVc>, <'pe':cV>, <'ra':cV>, <'ción':cvVc>]"
9,Saint-Denis márido de la carta,"[<'car':cVc>, <'ta':cV>]"
10,Saint-Denis es un siglo xx estos,"[<'es':Vs>, <'tos':cVs>]"
11,Saint-Denis de las concentraciones,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'cio':cvV>, <'nes':cVs>]"
12,Saint-Denis consumo en la segunda,"[<'se':sV>, <'gun':cvc>, <'da':cV>]"
13,Saint-Denis de la función de carbón,"[<'car':cVc>, <'bón':cVc>]"
14,Saint-Denis calentamiento mientras,"[<'mien':cvVc>, <'tras':ccVs>]"
15,Saint-Denis las nubes del proceso,"[<'pro':ccV>, <'ce':cV>, <'so':sV>]"
16,Saint-Denis la base de la mayor,"[<'ma':cV>, <'yor':cVc>]"
17,Saint-Denis la mituda en la unfcca,"[<'u':v>, <'nf':cc>, <'cca':ccV>]"
18,Saint-Denis te de los combustibles,"[<'com':cVc>, <'bus':cvs>, <'ti':cv>, <'bles':ccVs>]"
19,Saint-Denis de algunos importantes,"[<'im':vc>, <'por':cVc>, <'tan':cVc>, <'tes':cVs>]"
20,Saint-Denis ntuad para diversidad,"[<'di':cv>, <'ver':cVc>, <'si':sv>, <'dad':cVc>]"
21,Saint-Denis es el mercado pero,"[<'pe':cV>, <'ro':cV>]"
22,Saint-Denis de la emisión de emisión,"[<'e':V>, <'mi':cv>, <'sión':svVc>]"
23,Saint-Denis es de algunos países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
24,Saint-Denis compensario a la intersión,"[<'in':vc>, <'ter':cVc>, <'sión':svVc>]"
25,Saint-Denis carbona en la energía,"[<'e':V>, <'ner':cVc>, <'gí':cV>, <'a':V>]"
26,Saint-Denis e la nueva alta al nivel,"[<'ni':cv>, <'vel':cVc>]"
27,Saint-Denis en la inercia de efectos,"[<'e':V>, <'fec':cVc>, <'tos':cVs>]"
28,Saint-Denis re en la emisión de todos,"[<'to':cV>, <'dos':cVs>]"
29,Saint-Denis el que debe el mercado,"[<'mer':cVc>, <'ca':cV>, <'do':cV>]"
30,Saint-Denis considerable al siglo,"[<'si':sv>, <'glo':ccV>]"
31,Saint-Denis lo que hay que se viere,"[<'vie':cvV>, <'re':cV>]"
32,Saint-Denis el estado de cumbre,"[<'cum':cvc>, <'bre':ccV>]"
33,Saint-Denis de cumbre de la ommera,"[<'om':Vc>, <'me':cV>, <'ra':cV>]"
34,Saint-Denis en la contaminación,"[<'con':cVc>, <'ta':cV>, <'mi':cv>, <'na':cV>, <'ción':cvVc>]"
35,Saint-Denis de las concentraciones,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'cio':cvV>, <'nes':cVs>]"
36,Saint-Denis los países de efectos,"[<'e':V>, <'fec':cVc>, <'tos':cVs>]"
37,Saint-Denis los periodos de calor,"[<'ca':cV>, <'lor':cVc>]"
38,Saint-Denis calor de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
39,Saint-Denis e medidas permiten,"[<'per':cVc>, <'mi':cv>, <'ten':cVc>]"
40,Saint-Denis permiten de la tierra,"[<'tie':cvV>, <'rra':ccV>]"
41,Saint-Denis de la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
42,Saint-Denis contribución en la esta,"[<'es':Vs>, <'ta':cV>]"
43,Saint-Denis de la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
44,Saint-Denis los neoliberales,"[<'ne':cV>, <'o':V>, <'li':cv>, <'be':cV>, <'ra':cV>, <'les':cVs>]"
45,Saint-Denis io de la contribución,"[<'con':cVc>, <'tri':ccv>, <'bu':cv>, <'ción':cvVc>]"
46,Saint-Denis timo en la sopirticad,"[<'so':sV>, <'pir':cvc>, <'ti':cv>, <'cad':cVc>]"
47,Saint-Denis general del progreso,"[<'pro':ccV>, <'gre':ccV>, <'so':sV>]"
48,Saint-Denis se se puede ser tener,"[<'te':cV>, <'ner':cVc>]"
49,Saint-Denis umbre al calentamiento,"[<'ca':cV>, <'len':cVc>, <'ta':cV>, <'mien':cvVc>, <'to':cV>]"
50,Saint-Denis ado de la sociedad,"[<'so':sV>, <'cie':cvV>, <'dad':cVc>]"
51,Saint-Denis en la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
52,Saint-Denis de la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
53,Saint-Denis s de esta poderpera,"[<'po':cV>, <'der':cVc>, <'pe':cV>, <'ra':cV>]"
54,Saint-Denis n las concentraciones,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'cio':cvV>, <'nes':cVs>]"
55,Saint-Denis la lucha de ser alta,"[<'al':Vc>, <'ta':cV>]"
56,Saint-Denis el paso de la guerra,"[<'gue':cvV>, <'rra':ccV>]"
57,Saint-Denis ente a la seguridad,"[<'se':sV>, <'gu':cv>, <'ri':cv>, <'dad':cVc>]"
58,Saint-Denis de las temperaturas,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ras':cVs>]"
59,Saint-Denis ición de su procisa,"[<'pro':ccV>, <'ci':cv>, <'sa':sV>]"
60,Saint-Denis por la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
61,Saint-Denis e que se pode para,"[<'pa':cV>, <'ra':cV>]"
62,Saint-Denis a un forzamiento también,"[<'tam':cVc>, <'bién':cvVc>]"
63,Saint-Denis de la forma de casa,"[<'ca':cV>, <'sa':sV>]"
64,Saint-Denis consumo de emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
65,Saint-Denis de emisiones de gases,"[<'ga':cV>, <'ses':sVs>]"
66,Saint-Denis se desarrollan casa,"[<'ca':cV>, <'sa':sV>]"
67,Saint-Denis e a mucha marca descual,"[<'des':cVs>, <'cual':cvVc>]"
68,Saint-Denis para mayor aumento,"[<'au':Vv>, <'men':cVc>, <'to':cV>]"
69,Saint-Denis del mar de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
70,Saint-Denis consideración para,"[<'pa':cV>, <'ra':cV>]"
71,Saint-Denis inda de las palieras,"[<'pa':cV>, <'lie':cvV>, <'ras':cVs>]"
72,Saint-Denis cuentia de la producción,"[<'pro':ccV>, <'duc':cvc>, <'ción':cvVc>]"
73,Saint-Denis podría energética,"[<'e':V>, <'ner':cVc>, <'gé':cV>, <'ti':cv>, <'ca':cV>]"
74,Saint-Denis a los interseñores,"[<'in':vc>, <'ter':cVc>, <'se':sV>, <'ño':cV>, <'res':cVs>]"
75,Saint-Denis las oficinas para,"[<'pa':cV>, <'ra':cV>]"
76,Saint-Denis bien en el correcionar,"[<'co':cV>, <'rre':ccV>, <'cio':cvV>, <'nar':cVc>]"
77,Saint-Denis de los comparaciones,"[<'com':cVc>, <'pa':cV>, <'ra':cV>, <'cio':cvV>, <'nes':cVs>]"
78,Saint-Denis comparaciones de esta,"[<'es':Vs>, <'ta':cV>]"
79,Saint-Denis por consumidor para,"[<'pa':cV>, <'ra':cV>]"
80,Saint-Denis siglo xx que los partes,"[<'par':cVc>, <'tes':cVs>]"
81,Saint-Denis los combustibles fueron,"[<'fue':cvV>, <'ron':cVc>]"
82,Saint-Denis entarión de las pautas,"[<'pau':cVv>, <'tas':cVs>]"
83,Saint-Denis las pautas de emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
84,Saint-Denis energéticos entre,"[<'en':Vc>, <'tre':ccV>]"
85,Saint-Denis puede ser concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
86,Saint-Denis concentración del caso,"[<'ca':cV>, <'so':sV>]"
87,Saint-Denis se se contenta el marco,"[<'mar':cVc>, <'co':cV>]"
88,Saint-Denis así como un problema,"[<'pro':ccV>, <'ble':ccV>, <'ma':cV>]"
89,Saint-Denis s de la contratuira,"[<'con':cVc>, <'tra':ccV>, <'tui':cvv>, <'ra':cV>]"
90,Saint-Denis consecuencia del clima,"[<'cli':ccv>, <'ma':cV>]"
