,verse,terminacion
0,Milan ir aumento de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
1,Milan los países o la alteración,"[<'al':Vc>, <'te':cV>, <'ra':cV>, <'ción':cvVc>]"
2,Milan si debería la estrategia,"[<'es':Vs>, <'tra':ccV>, <'te':cV>, <'gia':cvV>]"
3,Milan los países de nuestro parte,"[<'par':cVc>, <'te':cV>]"
4,Milan nuestro parte de las especies,"[<'es':Vs>, <'pe':cV>, <'cies':cvVs>]"
5,Milan en los eficientes con partes,"[<'par':cVc>, <'tes':cVs>]"
6,Milan con partes de la economía,"[<'e':V>, <'co':cV>, <'no':cV>, <'mí':cV>, <'a':V>]"
7,Milan dicional de la humanidad,"[<'hu':cv>, <'ma':cV>, <'ni':cv>, <'dad':cVc>]"
8,Milan e las partes de la biosfera,"[<'bios':cvVs>, <'fe':cV>, <'ra':cV>]"
9,Milan la temperatura en los palas,"[<'pa':cV>, <'las':cVs>]"
10,Milan composiciones de la alternción,"[<'al':Vc>, <'ter':cVc>, <'nción':ccvVc>]"
11,Milan en un forzamiento márido,"[<'má':cV>, <'ri':cv>, <'do':cV>]"
12,Milan márido de la carta de esta,"[<'es':Vs>, <'ta':cV>]"
13,Milan la temperatura es un siglo,"[<'si':sv>, <'glo':ccV>]"
14,Milan conterir la desempleación,"[<'de':cV>, <'sem':sVc>, <'ple':ccV>, <'a':V>, <'ción':cvVc>]"
15,Milan la contribución del proceso,"[<'pro':ccV>, <'ce':cV>, <'so':sV>]"
16,Milan la base de la mayor parte,"[<'par':cVc>, <'te':cV>]"
17,Milan de los combustibles fósiles,"[<'fó':cV>, <'si':sv>, <'les':cVs>]"
18,Milan su mara de la seguridad,"[<'se':sV>, <'gu':cv>, <'ri':cv>, <'dad':cVc>]"
19,Milan gustos de la emisión de emisión,"[<'e':V>, <'mi':cv>, <'sión':svVc>]"
20,Milan los países de los patrones,"[<'pa':cV>, <'tro':ccV>, <'nes':cVs>]"
21,Milan de los metos de la ingenida,"[<'in':vc>, <'ge':cV>, <'ni':cv>, <'da':cV>]"
22,Milan el especie de los efectos,"[<'e':V>, <'fec':cVc>, <'tos':cVs>]"
23,Milan también en la contaminación,"[<'con':cVc>, <'ta':cV>, <'mi':cv>, <'na':cV>, <'ción':cvVc>]"
24,Milan los correstos de alternaciones,"[<'al':Vc>, <'ter':cVc>, <'na':cV>, <'cio':cvV>, <'nes':cVs>]"
25,Milan gue para la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
