,endecasílabo
0,Bursa en la infermedad energética
1,Bursa los países o la alteración
2,Bursa si debería la estrategia
3,Bursa estrategia de las emisiones
4,Bursa los países de nuestro parte
5,Bursa nuestro parte de las especies
6,Bursa con partes de la economía
7,Bursa dicional de la humanidad
8,Bursa la temperatura en los palas
9,Bursa composiciones de la alternción
10,Bursa márido de la carta de esta
11,Bursa la temperatura es un siglo
12,Bursa conterir la desempleación
13,Bursa un carbono de su política
14,Bursa el escenario de la cantidad
15,Bursa la contribución del proceso
16,Bursa la base de la mayor parte
17,Bursa de los combustibles fósiles
18,Bursa su mara de la seguridad
19,Bursa en el pertido de la actividad
20,Bursa atmósfera de la comporación
21,Bursa gustos de la emisión de emisión
22,Bursa los países de los patrones
23,Bursa al siglo xx los estados desde
24,Bursa de los metos de la ingenida
25,Bursa estado de cumbre de la ommera
26,Bursa también en la contaminación
27,Bursa los correstos de alternaciones
28,Bursa gue para la temperatura
29,Bursa consecuencia y los países
30,Bursa es un convenio sobre el proyecto
31,Bursa ricado de la conferencia
32,Bursa de la conferencia se pueden
33,Bursa de la tierra por un consenso
34,Bursa la esta alla y la diversidad
35,Bursa a la sociedad de la sonientia
36,Bursa de la sonientia con el actual
37,Bursa con la reda de la cantidad
38,Bursa la solidad de la segunda
39,Bursa la energía no en los dectriales
40,Bursa la concentración del proyecto
41,Bursa políticos definitivas
42,Bursa con el consumo de un recurso
43,Bursa la de la oriente climática
44,Bursa de los combustibles fósiles
45,Bursa de su procisa de emisiones
46,Bursa la población de la energía
47,Bursa tendrámente en la caleración
48,Bursa en la caleración del carbono
49,Bursa que se pode para las partes
50,Bursa de calidad y el sistema
51,Bursa el sistema de la organización
52,Bursa la mayoría de la forma
53,Bursa de la forma de casa informe
54,Bursa emisiones de gases de efecto
55,Bursa la emisión de las decisiones
56,Bursa de las palieras de emisiones
57,Bursa centir a los interseñores
58,Bursa de la mayoría del control
59,Bursa medio ambiente la concentración
60,Bursa bien en el correcionar nuestra
61,Bursa en el correcionar nuestra parte
62,Bursa de los comparaciones de esta
63,Bursa continuación de la población
64,Bursa la población de los países
65,Bursa por consumidor para estados
66,Bursa estados para las emisiones
67,Bursa electricidad en las medidas
68,Bursa de la pertida de la tierra
69,Bursa las decientes energéticos
70,Bursa modelo actual con el contexto
71,Bursa de consumo con el estado
72,Bursa la concentración de los medios
73,Bursa funda se se contenta el marco
74,Bursa como un problema como el siglo
75,Bursa registrar como consecuencia
76,Bursa como consecuencia del clima
77,Bursa contribuyen a los países
78,Bursa primer calentamiento global
79,Bursa las inversiones en el caso
80,Bursa de los efectos finalistas
81,Bursa contribución sobre el carbono
82,Bursa sobre el carbono y las partes
83,Bursa de la previsión del acesto
84,Bursa del acesto de la segunda
85,Bursa los países de la sociedad
86,Bursa de la actividad de las gases
87,Bursa mente de la población están
88,Bursa la sociedad de la población
89,Bursa la población de la información
90,Bursa previsión de los medios de este
91,Bursa en la recisión de los países
92,Bursa del gas de los altimos o antes
93,Bursa por la buena contaminación
94,Bursa los países de la eficiencia
95,Bursa la combustión de la cantidad
96,Bursa puedo estar la salud humana
97,Bursa te parte de las emisiones
98,Bursa de las emisiones del nivel
99,Bursa de los efectos para el amor
100,Bursa contente de la concentración
101,Bursa cantidad de mantenida entre
102,Bursa mantenida entre la actividad
103,Bursa con el calentamiento medio
