,verse,terminacion
0,Bursa en la infermedad energética,"[<'e':V>, <'ner':cVc>, <'gé':cV>, <'ti':cv>, <'ca':cV>]"
1,Bursa los países o la alteración,"[<'al':Vc>, <'te':cV>, <'ra':cV>, <'ción':cvVc>]"
2,Bursa si debería la estrategia,"[<'es':Vs>, <'tra':ccV>, <'te':cV>, <'gia':cvV>]"
3,Bursa estrategia de las emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
4,Bursa los países de nuestro parte,"[<'par':cVc>, <'te':cV>]"
5,Bursa nuestro parte de las especies,"[<'es':Vs>, <'pe':cV>, <'cies':cvVs>]"
6,Bursa con partes de la economía,"[<'e':V>, <'co':cV>, <'no':cV>, <'mí':cV>, <'a':V>]"
7,Bursa dicional de la humanidad,"[<'hu':cv>, <'ma':cV>, <'ni':cv>, <'dad':cVc>]"
8,Bursa la temperatura en los palas,"[<'pa':cV>, <'las':cVs>]"
9,Bursa composiciones de la alternción,"[<'al':Vc>, <'ter':cVc>, <'nción':ccvVc>]"
10,Bursa márido de la carta de esta,"[<'es':Vs>, <'ta':cV>]"
11,Bursa la temperatura es un siglo,"[<'si':sv>, <'glo':ccV>]"
12,Bursa conterir la desempleación,"[<'de':cV>, <'sem':sVc>, <'ple':ccV>, <'a':V>, <'ción':cvVc>]"
13,Bursa un carbono de su política,"[<'po':cV>, <'lí':cV>, <'ti':cv>, <'ca':cV>]"
14,Bursa el escenario de la cantidad,"[<'can':cVc>, <'ti':cv>, <'dad':cVc>]"
15,Bursa la contribución del proceso,"[<'pro':ccV>, <'ce':cV>, <'so':sV>]"
16,Bursa la base de la mayor parte,"[<'par':cVc>, <'te':cV>]"
17,Bursa de los combustibles fósiles,"[<'fó':cV>, <'si':sv>, <'les':cVs>]"
18,Bursa su mara de la seguridad,"[<'se':sV>, <'gu':cv>, <'ri':cv>, <'dad':cVc>]"
19,Bursa en el pertido de la actividad,"[<'ac':Vc>, <'ti':cv>, <'vi':cv>, <'dad':cVc>]"
20,Bursa atmósfera de la comporación,"[<'com':cVc>, <'po':cV>, <'ra':cV>, <'ción':cvVc>]"
21,Bursa gustos de la emisión de emisión,"[<'e':V>, <'mi':cv>, <'sión':svVc>]"
22,Bursa los países de los patrones,"[<'pa':cV>, <'tro':ccV>, <'nes':cVs>]"
23,Bursa al siglo xx los estados desde,"[<'des':cVs>, <'de':cV>]"
24,Bursa de los metos de la ingenida,"[<'in':vc>, <'ge':cV>, <'ni':cv>, <'da':cV>]"
25,Bursa estado de cumbre de la ommera,"[<'om':Vc>, <'me':cV>, <'ra':cV>]"
26,Bursa también en la contaminación,"[<'con':cVc>, <'ta':cV>, <'mi':cv>, <'na':cV>, <'ción':cvVc>]"
27,Bursa los correstos de alternaciones,"[<'al':Vc>, <'ter':cVc>, <'na':cV>, <'cio':cvV>, <'nes':cVs>]"
28,Bursa gue para la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
29,Bursa consecuencia y los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
30,Bursa es un convenio sobre el proyecto,"[<'pro':ccV>, <'yec':cVc>, <'to':cV>]"
31,Bursa ricado de la conferencia,"[<'con':cVc>, <'fe':cV>, <'ren':cVc>, <'cia':cvV>]"
32,Bursa de la conferencia se pueden,"[<'pue':cvV>, <'den':cVc>]"
33,Bursa de la tierra por un consenso,"[<'con':cVc>, <'sen':sVc>, <'so':sV>]"
34,Bursa la esta alla y la diversidad,"[<'di':cv>, <'ver':cVc>, <'si':sv>, <'dad':cVc>]"
35,Bursa a la sociedad de la sonientia,"[<'so':sV>, <'nien':cvVc>, <'tia':cvV>]"
36,Bursa de la sonientia con el actual,"[<'ac':Vc>, <'tual':cvVc>]"
37,Bursa con la reda de la cantidad,"[<'can':cVc>, <'ti':cv>, <'dad':cVc>]"
38,Bursa la solidad de la segunda,"[<'se':sV>, <'gun':cvc>, <'da':cV>]"
39,Bursa la energía no en los dectriales,"[<'dec':cVc>, <'tria':ccvV>, <'les':cVs>]"
40,Bursa la concentración del proyecto,"[<'pro':ccV>, <'yec':cVc>, <'to':cV>]"
41,Bursa políticos definitivas,"[<'de':cV>, <'fi':cv>, <'ni':cv>, <'ti':cv>, <'vas':cVs>]"
42,Bursa con el consumo de un recurso,"[<'re':cV>, <'cur':cvc>, <'so':sV>]"
43,Bursa la de la oriente climática,"[<'cli':ccv>, <'má':cV>, <'ti':cv>, <'ca':cV>]"
44,Bursa de los combustibles fósiles,"[<'fó':cV>, <'si':sv>, <'les':cVs>]"
45,Bursa de su procisa de emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
46,Bursa la población de la energía,"[<'e':V>, <'ner':cVc>, <'gí':cV>, <'a':V>]"
47,Bursa tendrámente en la caleración,"[<'ca':cV>, <'le':cV>, <'ra':cV>, <'ción':cvVc>]"
48,Bursa en la caleración del carbono,"[<'car':cVc>, <'bo':cV>, <'no':cV>]"
49,Bursa que se pode para las partes,"[<'par':cVc>, <'tes':cVs>]"
50,Bursa de calidad y el sistema,"[<'sis':svs>, <'te':cV>, <'ma':cV>]"
51,Bursa el sistema de la organización,"[<'or':Vc>, <'ga':cV>, <'ni':cv>, <'za':cV>, <'ción':cvVc>]"
52,Bursa la mayoría de la forma,"[<'for':cVc>, <'ma':cV>]"
53,Bursa de la forma de casa informe,"[<'in':vc>, <'for':cVc>, <'me':cV>]"
54,Bursa emisiones de gases de efecto,"[<'e':V>, <'fec':cVc>, <'to':cV>]"
55,Bursa la emisión de las decisiones,"[<'de':cV>, <'ci':cv>, <'sio':svV>, <'nes':cVs>]"
56,Bursa de las palieras de emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
57,Bursa centir a los interseñores,"[<'in':vc>, <'ter':cVc>, <'se':sV>, <'ño':cV>, <'res':cVs>]"
58,Bursa de la mayoría del control,"[<'con':cVc>, <'trol':ccVc>]"
59,Bursa medio ambiente la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
60,Bursa bien en el correcionar nuestra,"[<'nues':cvVs>, <'tra':ccV>]"
61,Bursa en el correcionar nuestra parte,"[<'par':cVc>, <'te':cV>]"
62,Bursa de los comparaciones de esta,"[<'es':Vs>, <'ta':cV>]"
63,Bursa continuación de la población,"[<'po':cV>, <'bla':ccV>, <'ción':cvVc>]"
64,Bursa la población de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
65,Bursa por consumidor para estados,"[<'es':Vs>, <'ta':cV>, <'dos':cVs>]"
66,Bursa estados para las emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
67,Bursa electricidad en las medidas,"[<'me':cV>, <'di':cv>, <'das':cVs>]"
68,Bursa de la pertida de la tierra,"[<'tie':cvV>, <'rra':ccV>]"
69,Bursa las decientes energéticos,"[<'e':V>, <'ner':cVc>, <'gé':cV>, <'ti':cv>, <'cos':cVs>]"
70,Bursa modelo actual con el contexto,"[<'con':cVc>, <'tex':cVx>, <'to':cV>]"
71,Bursa de consumo con el estado,"[<'es':Vs>, <'ta':cV>, <'do':cV>]"
72,Bursa la concentración de los medios,"[<'me':cV>, <'dios':cvVs>]"
73,Bursa funda se se contenta el marco,"[<'mar':cVc>, <'co':cV>]"
74,Bursa como un problema como el siglo,"[<'si':sv>, <'glo':ccV>]"
75,Bursa registrar como consecuencia,"[<'con':cVc>, <'se':sV>, <'cuen':cvVc>, <'cia':cvV>]"
76,Bursa como consecuencia del clima,"[<'cli':ccv>, <'ma':cV>]"
77,Bursa contribuyen a los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
78,Bursa primer calentamiento global,"[<'glo':ccV>, <'bal':cVc>]"
79,Bursa las inversiones en el caso,"[<'ca':cV>, <'so':sV>]"
80,Bursa de los efectos finalistas,"[<'fi':cv>, <'na':cV>, <'lis':cvs>, <'tas':cVs>]"
81,Bursa contribución sobre el carbono,"[<'car':cVc>, <'bo':cV>, <'no':cV>]"
82,Bursa sobre el carbono y las partes,"[<'par':cVc>, <'tes':cVs>]"
83,Bursa de la previsión del acesto,"[<'a':V>, <'ces':cVs>, <'to':cV>]"
84,Bursa del acesto de la segunda,"[<'se':sV>, <'gun':cvc>, <'da':cV>]"
85,Bursa los países de la sociedad,"[<'so':sV>, <'cie':cvV>, <'dad':cVc>]"
86,Bursa de la actividad de las gases,"[<'ga':cV>, <'ses':sVs>]"
87,Bursa mente de la población están,"[<'es':Vs>, <'tán':cVc>]"
88,Bursa la sociedad de la población,"[<'po':cV>, <'bla':ccV>, <'ción':cvVc>]"
89,Bursa la población de la información,"[<'in':vc>, <'for':cVc>, <'ma':cV>, <'ción':cvVc>]"
90,Bursa previsión de los medios de este,"[<'es':Vs>, <'te':cV>]"
91,Bursa en la recisión de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
92,Bursa del gas de los altimos o antes,"[<'an':Vc>, <'tes':cVs>]"
93,Bursa por la buena contaminación,"[<'con':cVc>, <'ta':cV>, <'mi':cv>, <'na':cV>, <'ción':cvVc>]"
94,Bursa los países de la eficiencia,"[<'e':V>, <'fi':cv>, <'cien':cvVc>, <'cia':cvV>]"
95,Bursa la combustión de la cantidad,"[<'can':cVc>, <'ti':cv>, <'dad':cVc>]"
96,Bursa puedo estar la salud humana,"[<'hu':cv>, <'ma':cV>, <'na':cV>]"
97,Bursa te parte de las emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
98,Bursa de las emisiones del nivel,"[<'ni':cv>, <'vel':cVc>]"
99,Bursa de los efectos para el amor,"[<'a':V>, <'mor':cVc>]"
100,Bursa contente de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
101,Bursa cantidad de mantenida entre,"[<'en':Vc>, <'tre':ccV>]"
102,Bursa mantenida entre la actividad,"[<'ac':Vc>, <'ti':cv>, <'vi':cv>, <'dad':cVc>]"
103,Bursa con el calentamiento medio,"[<'me':cV>, <'dio':cvV>]"
104,Bursa el calentamiento medio ambiente,"[<'am':Vc>, <'bien':cvVc>, <'te':cV>]"
105,Bursa pueden el mercado que el amor,"[<'a':V>, <'mor':cVc>]"
106,Bursa mercado que el amor de viento,"[<'vien':cvVc>, <'to':cV>]"
107,Bursa de la segunda concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
108,Bursa las países para virturar,"[<'vi':cv>, <'rtu':ccv>, <'rar':cVc>]"
109,Bursa la concentración de la educción,"[<'e':V>, <'duc':cvc>, <'ción':cvVc>]"
110,Bursa la contentación de energía,"[<'e':V>, <'ner':cVc>, <'gí':cV>, <'a':V>]"
111,Bursa de energía por el contexto,"[<'con':cVc>, <'tex':cVx>, <'to':cV>]"
112,Bursa pueda despertar lo que es una,"[<'u':v>, <'na':cV>]"
113,Bursa de los combustibles fósiles,"[<'fó':cV>, <'si':sv>, <'les':cVs>]"
114,Bursa fósiles y las inversiones,"[<'in':vc>, <'ver':cVc>, <'sio':svV>, <'nes':cVs>]"
115,Bursa la superficie de la tierra,"[<'tie':cvV>, <'rra':ccV>]"
116,Bursa de los medios de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
117,Bursa la concentración del proyecto,"[<'pro':ccV>, <'yec':cVc>, <'to':cV>]"
118,Bursa información de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
119,Bursa de carbono algo internacional,"[<'in':vc>, <'ter':cVc>, <'na':cV>, <'cio':cvV>, <'nal':cVc>]"
120,Bursa en el actual también en el medio,"[<'me':cV>, <'dio':cvV>]"
121,Bursa la reducida del principal,"[<'prin':ccvc>, <'ci':cv>, <'pal':cVc>]"
122,Bursa principal responsar la salud,"[<'sa':sV>, <'lud':cvc>]"
123,Bursa partir del problema del medio,"[<'me':cV>, <'dio':cvV>]"
124,Bursa del problema del medio ambiente,"[<'am':Vc>, <'bien':cvVc>, <'te':cV>]"
125,Bursa se ha encreto de los distintos,"[<'dis':cvs>, <'tin':cvc>, <'tos':cVs>]"
126,Bursa los de los civilizaciones,"[<'ci':cv>, <'vi':cv>, <'li':cv>, <'za':cV>, <'cio':cvV>, <'nes':cVs>]"
127,Bursa la temperatura del nivel,"[<'ni':cv>, <'vel':cVc>]"
128,Bursa contribución a la precisión,"[<'pre':ccV>, <'ci':cv>, <'sión':svVc>]"
129,Bursa los periodos del pauso medio,"[<'me':cV>, <'dio':cvV>]"
130,Bursa medidas por la emisión de este,"[<'es':Vs>, <'te':cV>]"
131,Bursa de carbono para el mercado,"[<'mer':cVc>, <'ca':cV>, <'do':cV>]"
132,Bursa de eren en las palanidades,"[<'pa':cV>, <'la':cV>, <'ni':cv>, <'da':cV>, <'des':cVs>]"
133,Bursa medio ambiente por la actividad,"[<'ac':Vc>, <'ti':cv>, <'vi':cv>, <'dad':cVc>]"
134,Bursa de agua tantos de los modelos,"[<'mo':cV>, <'de':cV>, <'los':cVs>]"
135,Bursa dicionadas de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
136,Bursa los países temperaturas,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ras':cVs>]"
137,Bursa contribuir el albedo es la alta,"[<'al':Vc>, <'ta':cV>]"
138,Bursa concentración de la actividad,"[<'ac':Vc>, <'ti':cv>, <'vi':cv>, <'dad':cVc>]"
139,Bursa la contribución del mar soda,"[<'so':sV>, <'da':cV>]"
140,Bursa contribución del mar soda este,"[<'es':Vs>, <'te':cV>]"
141,Bursa ción en la actividad del nivel,"[<'ni':cv>, <'vel':cVc>]"
142,Bursa medio ambiente y un problema,"[<'pro':ccV>, <'ble':ccV>, <'ma':cV>]"
143,Bursa y un problema de carbono,"[<'car':cVc>, <'bo':cV>, <'no':cV>]"
144,Bursa la contención al energía,"[<'e':V>, <'ner':cVc>, <'gí':cV>, <'a':V>]"
145,Bursa con el sector energético,"[<'e':V>, <'ner':cVc>, <'gé':cV>, <'ti':cv>, <'co':cV>]"
146,Bursa mundo en el besta del modelo,"[<'mo':cV>, <'de':cV>, <'lo':cV>]"
147,Bursa la internacional del convenio,"[<'con':cVc>, <'ve':cV>, <'nio':cvV>]"
148,Bursa de la cual controlar el amor,"[<'a':V>, <'mor':cVc>]"
149,Bursa esta desestudión de los pasos,"[<'pa':cV>, <'sos':sVs>]"
150,Bursa de las partes de los procesos,"[<'pro':ccV>, <'ce':cV>, <'sos':sVs>]"
151,Bursa los contenidos por la emisión,"[<'e':V>, <'mi':cv>, <'sión':svVc>]"
152,Bursa golíticos entre la estado,"[<'es':Vs>, <'ta':cV>, <'do':cV>]"
153,Bursa el gas de la esta de la energía,"[<'e':V>, <'ner':cVc>, <'gí':cV>, <'a':V>]"
154,Bursa estados de sus actividades,"[<'ac':Vc>, <'ti':cv>, <'vi':cv>, <'da':cV>, <'des':cVs>]"
155,Bursa sus actividades por solo,"[<'so':sV>, <'lo':cV>]"
156,Bursa la ieversidad dio esta tendencia,"[<'ten':cVc>, <'den':cVc>, <'cia':cvV>]"
157,Bursa guarda ante para lo que es algo,"[<'al':Vc>, <'go':cV>]"
158,Bursa que el consumo en la mayor parte,"[<'par':cVc>, <'te':cV>]"
159,Bursa la consecuencia energética,"[<'e':V>, <'ner':cVc>, <'gé':cV>, <'ti':cv>, <'ca':cV>]"
160,Bursa calar el informe del nivel,"[<'ni':cv>, <'vel':cVc>]"
161,Bursa los países de los pationes,"[<'pa':cV>, <'tio':cvV>, <'nes':cVs>]"
162,Bursa de la estrategia de los pales,"[<'pa':cV>, <'les':cVs>]"
163,Bursa contribución a la cantidad,"[<'can':cVc>, <'ti':cv>, <'dad':cVc>]"
164,Bursa de la sociedad de la tierra,"[<'tie':cvV>, <'rra':ccV>]"
165,Bursa esta concentración de las partes,"[<'par':cVc>, <'tes':cVs>]"
166,Bursa la deficienta de carbono,"[<'car':cVc>, <'bo':cV>, <'no':cV>]"
