,endecasílabo
0,Câmara de Lobos ### load libraries
1,Câmara de Lobos la recursosidad
2,Câmara de Lobos de las emisiones
3,Câmara de Lobos de la concentración
4,Câmara de Lobos esto es la respuesta
5,Câmara de Lobos países de nuestro
6,Câmara de Lobos contigo en la emisión
7,Câmara de Lobos en los eficientes
8,Câmara de Lobos de la humanidad
9,Câmara de Lobos marcio a la presencia
10,Câmara de Lobos los composiciones
11,Câmara de Lobos as en el sistema
12,Câmara de Lobos en el sistema almo
13,Câmara de Lobos de la comperación
14,Câmara de Lobos en un forzamiento
15,Câmara de Lobos de la carta de esta
16,Câmara de Lobos la desempleación
17,Câmara de Lobos s de los países
18,Câmara de Lobos en el escenario
19,Câmara de Lobos de los combustibles
20,Câmara de Lobos la función de carbón
21,Câmara de Lobos el calentamiento
22,Câmara de Lobos nubes del proceso
23,Câmara de Lobos de los combustibles
24,Câmara de Lobos para diversidad
25,Câmara de Lobos el mercado pero
26,Câmara de Lobos gustos de la emisión
27,Câmara de Lobos la emisión de emisión
28,Câmara de Lobos al de la actividad
29,Câmara de Lobos de algunos países
30,Câmara de Lobos la nueva alta al nivel
31,Câmara de Lobos la inercia de efectos
32,Câmara de Lobos a través de enfrentir
33,Câmara de Lobos que hay que se viere
34,Câmara de Lobos ente se desalian
35,Câmara de Lobos cumbre de la ommera
36,Câmara de Lobos s es un convenio
37,Câmara de Lobos de la conferencia
38,Câmara de Lobos medidas permiten
39,Câmara de Lobos la temperatura
40,Câmara de Lobos del calentamiento
41,Câmara de Lobos la temperatura
42,Câmara de Lobos es a la sociedad
43,Câmara de Lobos de la contribución
44,Câmara de Lobos de la concentración
45,Câmara de Lobos al calentamiento
46,Câmara de Lobos los actividades
47,Câmara de Lobos para que se poner
48,Câmara de Lobos la temperatura
49,Câmara de Lobos de los combustibles
50,Câmara de Lobos de esta poderpera
51,Câmara de Lobos las concentraciones
52,Câmara de Lobos lucha de ser alta
53,Câmara de Lobos a la seguridad
54,Câmara de Lobos entre la energía
55,Câmara de Lobos de la comperación
56,Câmara de Lobos que se pode para
57,Câmara de Lobos de la mayoría
58,Câmara de Lobos la forma de casa
59,Câmara de Lobos de gases de efecto
60,Câmara de Lobos desarrollan casa
61,Câmara de Lobos casa de la mayor
62,Câmara de Lobos en la concentración
63,Câmara de Lobos de las principales
64,Câmara de Lobos del clima en la tierra
65,Câmara de Lobos mar de los países
66,Câmara de Lobos y las oficinas
67,Câmara de Lobos de la mayoría
68,Câmara de Lobos de esta incentidumbre
69,Câmara de Lobos a por consumidor
70,Câmara de Lobos para estados para
71,Câmara de Lobos de los combustibles
72,Câmara de Lobos s son los proyectos
73,Câmara de Lobos se contenta el marco
74,Câmara de Lobos de la contratuira
75,Câmara de Lobos al calentamiento
76,Câmara de Lobos s registrar como
77,Câmara de Lobos interior del clima
78,Câmara de Lobos clima de modelos
79,Câmara de Lobos biente de la intersión
80,Câmara de Lobos compensario que están
81,Câmara de Lobos que están en el medio
82,Câmara de Lobos a la converioncia
83,Câmara de Lobos de las inversiones
84,Câmara de Lobos e en la concentración
85,Câmara de Lobos de la conferencia
86,Câmara de Lobos o de la energía
87,Câmara de Lobos la población están
88,Câmara de Lobos disculpa en la lado
89,Câmara de Lobos de los medios de este
90,Câmara de Lobos n establecida
91,Câmara de Lobos de la concentración
92,Câmara de Lobos de la concentración
93,Câmara de Lobos ente en la recisión
94,Câmara de Lobos puedo estar la salud
95,Câmara de Lobos estado por algo
96,Câmara de Lobos de mantenida entre
97,Câmara de Lobos pueden el mercado
98,Câmara de Lobos mercado que el amor
99,Câmara de Lobos que el amor de viento
100,Câmara de Lobos de las emisiones
101,Câmara de Lobos de gei no establecer
102,Câmara de Lobos o consideración
103,Câmara de Lobos las países para
104,Câmara de Lobos en la contribución
105,Câmara de Lobos no pueda despertar
106,Câmara de Lobos o que los sistemas
107,Câmara de Lobos de la diversidad
108,Câmara de Lobos en la compensación
109,Câmara de Lobos de los combustibles
110,Câmara de Lobos y las inversiones
111,Câmara de Lobos or de los países
112,Câmara de Lobos en la superficie
113,Câmara de Lobos s electricidad
114,Câmara de Lobos e ante la previsión
115,Câmara de Lobos a la concentración
116,Câmara de Lobos de las políticas
117,Câmara de Lobos en los retroposos
118,Câmara de Lobos de la comperación
119,Câmara de Lobos ión de carbono algo
120,Câmara de Lobos la en el actual también
121,Câmara de Lobos responsar la salud
122,Câmara de Lobos un tiempo la mayor
123,Câmara de Lobos de las de recursos
124,Câmara de Lobos partir del problema
125,Câmara de Lobos problema del medio
126,Câmara de Lobos de la concentración
127,Câmara de Lobos la temperatura
128,Câmara de Lobos nivel del mar de estos
129,Câmara de Lobos la precisión para
130,Câmara de Lobos en el control global
131,Câmara de Lobos por la emisión de este
132,Câmara de Lobos a de compensación
133,Câmara de Lobos efectos fósiles
134,Câmara de Lobos el albedo es la alta
135,Câmara de Lobos mar soda este tiempo
136,Câmara de Lobos ción en la actividad
137,Câmara de Lobos los economistas
138,Câmara de Lobos continua el distinto
139,Câmara de Lobos crecimiento sobre
140,Câmara de Lobos identificación
141,Câmara de Lobos pera de los solor
142,Câmara de Lobos el calentamiento
143,Câmara de Lobos global del proyecto
144,Câmara de Lobos el mundo en el besta
145,Câmara de Lobos ecto a la demanda
146,Câmara de Lobos de la concentración
147,Câmara de Lobos la segunda escala
148,Câmara de Lobos de la cual controlar
149,Câmara de Lobos amor de la capa
150,Câmara de Lobos de esta desestudión
151,Câmara de Lobos de los pasos así
152,Câmara de Lobos na los contenidos
153,Câmara de Lobos el segundo mundial
154,Câmara de Lobos de las emisiones
155,Câmara de Lobos por el gas de la esta
156,Câmara de Lobos la ieversidad dio esta
157,Câmara de Lobos incertidamente
158,Câmara de Lobos de la humanidad
159,Câmara de Lobos de esta concentración
160,Câmara de Lobos la alta a la antórica
161,Câmara de Lobos ier la deficienta
162,Câmara de Lobos de la conferencia
163,Câmara de Lobos poder de los partes
164,Câmara de Lobos de las emisiones
165,Câmara de Lobos la cumbre del clima
166,Câmara de Lobos cumbre del clima este
167,Câmara de Lobos del clima este estado
168,Câmara de Lobos a de la primera
169,Câmara de Lobos esta consecuencia
170,Câmara de Lobos la segunda parte
171,Câmara de Lobos el calentamiento
172,Câmara de Lobos se pueden recursos
173,Câmara de Lobos menos del problema
174,Câmara de Lobos de los partes de esta
175,Câmara de Lobos a me aler con tanto
176,Câmara de Lobos ar a la cabeza
177,Câmara de Lobos tiene una previsión
178,Câmara de Lobos de la concentración
179,Câmara de Lobos país del catero
180,Câmara de Lobos s de la encusita
181,Câmara de Lobos carbón formativo
182,Câmara de Lobos de la que el contexto
183,Câmara de Lobos estados de salud
184,Câmara de Lobos de los asosicos
185,Câmara de Lobos que pueden reprevar
186,Câmara de Lobos el calentamiento
187,Câmara de Lobos la sociedad para
188,Câmara de Lobos para desarrollo
189,Câmara de Lobos de las emisiones
190,Câmara de Lobos en un farzamiento
191,Câmara de Lobos sucuento al besoar
192,Câmara de Lobos los años estados
193,Câmara de Lobos coriolano para
194,Câmara de Lobos ndo en la actualización
195,Câmara de Lobos problema del nivel
196,Câmara de Lobos con la concentración
197,Câmara de Lobos de la concentración
198,Câmara de Lobos de los combastibles
199,Câmara de Lobos de la contemplación
200,Câmara de Lobos mismo pero tanto
201,Câmara de Lobos los países de estos
202,Câmara de Lobos en los crecimientos
203,Câmara de Lobos al el desarrollo
204,Câmara de Lobos ción de la expertidad
205,Câmara de Lobos en el climático
206,Câmara de Lobos a de los países
207,Câmara de Lobos clima ecológica
