,verse,terminacion
0,Puerto de la Cruz ### load libraries,"[<'li':cv>, <'bra':ccV>, <'ries':cvVs>]"
1,Puerto de la Cruz la recursosidad,"[<'re':cV>, <'cur':cvc>, <'so':sV>, <'si':sv>, <'dad':cVc>]"
2,Puerto de la Cruz de las emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
3,Puerto de la Cruz de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
4,Puerto de la Cruz esto es la respuesta,"[<'res':cVs>, <'pues':cvVs>, <'ta':cV>]"
5,Puerto de la Cruz países de nuestro,"[<'nues':cvVs>, <'tro':ccV>]"
6,Puerto de la Cruz contigo en la emisión,"[<'e':V>, <'mi':cv>, <'sión':svVc>]"
7,Puerto de la Cruz en los eficientes,"[<'e':V>, <'fi':cv>, <'cien':cvVc>, <'tes':cVs>]"
8,Puerto de la Cruz de la humanidad,"[<'hu':cv>, <'ma':cV>, <'ni':cv>, <'dad':cVc>]"
9,Puerto de la Cruz marcio a la presencia,"[<'pre':ccV>, <'sen':sVc>, <'cia':cvV>]"
10,Puerto de la Cruz los composiciones,"[<'com':cVc>, <'po':cV>, <'si':sv>, <'cio':cvV>, <'nes':cVs>]"
11,Puerto de la Cruz as en el sistema,"[<'sis':svs>, <'te':cV>, <'ma':cV>]"
12,Puerto de la Cruz en el sistema almo,"[<'al':Vc>, <'mo':cV>]"
13,Puerto de la Cruz de la comperación,"[<'com':cVc>, <'pe':cV>, <'ra':cV>, <'ción':cvVc>]"
14,Puerto de la Cruz en un forzamiento,"[<'for':cVc>, <'za':cV>, <'mien':cvVc>, <'to':cV>]"
15,Puerto de la Cruz de la carta de esta,"[<'es':Vs>, <'ta':cV>]"
16,Puerto de la Cruz la desempleación,"[<'de':cV>, <'sem':sVc>, <'ple':ccV>, <'a':V>, <'ción':cvVc>]"
17,Puerto de la Cruz s de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
18,Puerto de la Cruz en el escenario,"[<'es':Vs>, <'ce':cV>, <'na':cV>, <'rio':cvV>]"
19,Puerto de la Cruz de los combustibles,"[<'com':cVc>, <'bus':cvs>, <'ti':cv>, <'bles':ccVs>]"
20,Puerto de la Cruz la función de carbón,"[<'car':cVc>, <'bón':cVc>]"
21,Puerto de la Cruz el calentamiento,"[<'ca':cV>, <'len':cVc>, <'ta':cV>, <'mien':cvVc>, <'to':cV>]"
22,Puerto de la Cruz nubes del proceso,"[<'pro':ccV>, <'ce':cV>, <'so':sV>]"
23,Puerto de la Cruz de los combustibles,"[<'com':cVc>, <'bus':cvs>, <'ti':cv>, <'bles':ccVs>]"
24,Puerto de la Cruz para diversidad,"[<'di':cv>, <'ver':cVc>, <'si':sv>, <'dad':cVc>]"
25,Puerto de la Cruz el mercado pero,"[<'pe':cV>, <'ro':cV>]"
26,Puerto de la Cruz gustos de la emisión,"[<'e':V>, <'mi':cv>, <'sión':svVc>]"
27,Puerto de la Cruz la emisión de emisión,"[<'e':V>, <'mi':cv>, <'sión':svVc>]"
28,Puerto de la Cruz al de la actividad,"[<'ac':Vc>, <'ti':cv>, <'vi':cv>, <'dad':cVc>]"
29,Puerto de la Cruz de algunos países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
30,Puerto de la Cruz la nueva alta al nivel,"[<'ni':cv>, <'vel':cVc>]"
31,Puerto de la Cruz la inercia de efectos,"[<'e':V>, <'fec':cVc>, <'tos':cVs>]"
32,Puerto de la Cruz a través de enfrentir,"[<'en':Vc>, <'fren':ccVc>, <'tir':cvc>]"
33,Puerto de la Cruz que hay que se viere,"[<'vie':cvV>, <'re':cV>]"
34,Puerto de la Cruz ente se desalian,"[<'de':cV>, <'sa':sV>, <'lian':cvVc>]"
35,Puerto de la Cruz cumbre de la ommera,"[<'om':Vc>, <'me':cV>, <'ra':cV>]"
36,Puerto de la Cruz s es un convenio,"[<'con':cVc>, <'ve':cV>, <'nio':cvV>]"
37,Puerto de la Cruz de la conferencia,"[<'con':cVc>, <'fe':cV>, <'ren':cVc>, <'cia':cvV>]"
38,Puerto de la Cruz medidas permiten,"[<'per':cVc>, <'mi':cv>, <'ten':cVc>]"
39,Puerto de la Cruz la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
40,Puerto de la Cruz del calentamiento,"[<'ca':cV>, <'len':cVc>, <'ta':cV>, <'mien':cvVc>, <'to':cV>]"
41,Puerto de la Cruz la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
42,Puerto de la Cruz es a la sociedad,"[<'so':sV>, <'cie':cvV>, <'dad':cVc>]"
43,Puerto de la Cruz de la contribución,"[<'con':cVc>, <'tri':ccv>, <'bu':cv>, <'ción':cvVc>]"
44,Puerto de la Cruz de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
45,Puerto de la Cruz al calentamiento,"[<'ca':cV>, <'len':cVc>, <'ta':cV>, <'mien':cvVc>, <'to':cV>]"
46,Puerto de la Cruz los actividades,"[<'ac':Vc>, <'ti':cv>, <'vi':cv>, <'da':cV>, <'des':cVs>]"
