,verse,terminacion
0,Manakara producto en el proyecto,"[<'pro':ccV>, <'yec':cVc>, <'to':cV>]"
1,Manakara el proyecto de la tierra,"[<'tie':cvV>, <'rra':ccV>]"
2,Manakara contra la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
3,Manakara carbono a la producción,"[<'pro':ccV>, <'duc':cvc>, <'ción':cvVc>]"
4,Manakara su propia de la propia,"[<'pro':ccV>, <'pia':cvV>]"
5,Manakara parte de la producción,"[<'pro':ccV>, <'duc':cvc>, <'ción':cvVc>]"
6,Manakara el mar de la consecuencia,"[<'con':cVc>, <'se':sV>, <'cuen':cvVc>, <'cia':cvV>]"
7,Manakara problema de reducir,"[<'re':cV>, <'du':cv>, <'cir':cvc>]"
8,Manakara como la propia como,"[<'co':cV>, <'mo':cV>]"
9,Manakara como la contra el cambio,"[<'cam':cVc>, <'bio':cvV>]"
10,Manakara contra la propia contra,"[<'con':cVc>, <'tra':ccV>]"
11,Manakara contra la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
12,Manakara la salud de la contrar,"[<'con':cVc>, <'trar':ccVc>]"
13,Manakara el sistema climático,"[<'cli':ccv>, <'má':cV>, <'ti':cv>, <'co':cV>]"
14,Manakara contra las emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
15,Manakara emisiones de carbono,"[<'car':cVc>, <'bo':cV>, <'no':cV>]"
16,Manakara se producir el cambio,"[<'cam':cVc>, <'bio':cvV>]"
17,Manakara cambio climático está,"[<'es':Vs>, <'tá':cV>]"
18,Manakara climático está contra,"[<'con':cVc>, <'tra':ccV>]"
19,Manakara contrar la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
20,Manakara contra la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
21,Manakara menos de la comprensión,"[<'com':cVc>, <'pren':ccVc>, <'sión':svVc>]"
22,Manakara sobre la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
23,Manakara ser en la compromiso,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'so':sV>]"
24,Manakara permitado en la propia,"[<'pro':ccV>, <'pia':cvV>]"
25,Manakara contra las emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
26,Manakara emisiones de carbono,"[<'car':cVc>, <'bo':cV>, <'no':cV>]"
27,Manakara el cambio climático esta,"[<'es':Vs>, <'ta':cV>]"
28,Manakara problema de la comprar,"[<'com':cVc>, <'prar':ccVc>]"
29,Manakara en el contrado en el cambio,"[<'cam':cVc>, <'bio':cvV>]"
30,Manakara el proceso de la propia,"[<'pro':ccV>, <'pia':cvV>]"
31,Manakara contrar con la estrategia,"[<'es':Vs>, <'tra':ccV>, <'te':cV>, <'gia':cvV>]"
32,Manakara la cual con la producción,"[<'pro':ccV>, <'duc':cvc>, <'ción':cvVc>]"
33,Manakara la propia climática,"[<'cli':ccv>, <'má':cV>, <'ti':cv>, <'ca':cV>]"
34,Manakara permitan para el cambio,"[<'cam':cVc>, <'bio':cvV>]"
35,Manakara de carbono a la propia,"[<'pro':ccV>, <'pia':cvV>]"
36,Manakara sobre la economía,"[<'e':V>, <'co':cV>, <'no':cV>, <'mí':cV>, <'a':V>]"
37,Manakara sobre la capacidad,"[<'ca':cV>, <'pa':cV>, <'ci':cv>, <'dad':cVc>]"
38,Manakara producción de la compra,"[<'com':cVc>, <'pra':ccV>]"
39,Manakara de la compra de cambio,"[<'cam':cVc>, <'bio':cvV>]"
40,Manakara permitado en la propia,"[<'pro':ccV>, <'pia':cvV>]"
41,Manakara propia de contra el cambio,"[<'cam':cVc>, <'bio':cvV>]"
42,Manakara producto de la contrar,"[<'con':cVc>, <'trar':ccVc>]"
43,Manakara las contrabulidades,"[<'con':cVc>, <'tra':ccV>, <'bu':cv>, <'li':cv>, <'da':cV>, <'des':cVs>]"
44,Manakara parte de la producción,"[<'pro':ccV>, <'duc':cvc>, <'ción':cvVc>]"
45,Manakara climático es la propia,"[<'pro':ccV>, <'pia':cvV>]"
46,Manakara la propia contra el cambio,"[<'cam':cVc>, <'bio':cvV>]"
47,Manakara contra la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
48,Manakara medio de la demanda,"[<'de':cV>, <'man':cVc>, <'da':cV>]"
49,Manakara la contra el combustible,"[<'com':cVc>, <'bus':cvs>, <'ti':cv>, <'ble':ccV>]"
