,verse,terminacion
0,Bendigo del proyecto la actividad,"[<'ac':Vc>, <'ti':cv>, <'vi':cv>, <'dad':cVc>]"
1,Bendigo países de nuestro parte,"[<'par':cVc>, <'te':cV>]"
2,Bendigo los eficientes con partes,"[<'par':cVc>, <'tes':cVs>]"
3,Bendigo partes de la economía,"[<'e':V>, <'co':cV>, <'no':cV>, <'mí':cV>, <'a':V>]"
4,Bendigo de los s en el carbono,"[<'car':cVc>, <'bo':cV>, <'no':cV>]"
5,Bendigo para marcio a la presencia,"[<'pre':ccV>, <'sen':sVc>, <'cia':cvV>]"
6,Bendigo a la presencia de la salud,"[<'sa':sV>, <'lud':cvc>]"
7,Bendigo contonce más el peligro,"[<'pe':cV>, <'li':cv>, <'gro':ccV>]"
8,Bendigo las partes de la biosfera,"[<'bios':cvVs>, <'fe':cV>, <'ra':cV>]"
9,Bendigo de la biosfera de precios,"[<'pre':ccV>, <'cios':cvVs>]"
10,Bendigo de la alternción de la salud,"[<'sa':sV>, <'lud':cvc>]"
11,Bendigo sa amplia de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
12,Bendigo es un siglo xx estos partes,"[<'par':cVc>, <'tes':cVs>]"
13,Bendigo ndia de las concentraciones,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'cio':cvV>, <'nes':cVs>]"
14,Bendigo contribución del proceso,"[<'pro':ccV>, <'ce':cV>, <'so':sV>]"
15,Bendigo guardo estado a la subida,"[<'su':sv>, <'bi':cv>, <'da':cV>]"
16,Bendigo la actual de las cubiertales,"[<'cu':cv>, <'bier':cvVc>, <'ta':cV>, <'les':cVs>]"
17,Bendigo aumenta de las emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
18,Bendigo en el que se definitica,"[<'de':cV>, <'fi':cv>, <'ni':cv>, <'ti':cv>, <'ca':cV>]"
19,Bendigo diración de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
20,Bendigo a la intersión del capacidad,"[<'ca':cV>, <'pa':cV>, <'ci':cv>, <'dad':cVc>]"
21,Bendigo n el que debe el mercado,"[<'mer':cVc>, <'ca':cV>, <'do':cV>]"
22,Bendigo me considerable al siglo,"[<'si':sv>, <'glo':ccV>]"
23,Bendigo los metos de la ingenida,"[<'in':vc>, <'ge':cV>, <'ni':cv>, <'da':cV>]"
24,Bendigo se desalian el especie,"[<'es':Vs>, <'pe':cV>, <'cie':cvV>]"
25,Bendigo correstos de alternaciones,"[<'al':Vc>, <'ter':cVc>, <'na':cV>, <'cio':cvV>, <'nes':cVs>]"
26,Bendigo para la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
27,Bendigo y los países de efectos,"[<'e':V>, <'fec':cVc>, <'tos':cVs>]"
28,Bendigo la conferencia se pueden,"[<'pue':cvV>, <'den':cVc>]"
29,Bendigo de los periodos de calor,"[<'ca':cV>, <'lor':cVc>]"
30,Bendigo de calor de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
31,Bendigo la tierra por un consenso,"[<'con':cVc>, <'sen':sVc>, <'so':sV>]"
32,Bendigo en el carbón y al contexto,"[<'con':cVc>, <'tex':cVx>, <'to':cV>]"
33,Bendigo contribución en la esta alla,"[<'a':V>, <'lla':ccV>]"
