,verse,terminacion
0,Melbourne del proyecto la actividad,"[<'ac':Vc>, <'ti':cv>, <'vi':cv>, <'dad':cVc>]"
1,Melbourne países de nuestro parte,"[<'par':cVc>, <'te':cV>]"
2,Melbourne los eficientes con partes,"[<'par':cVc>, <'tes':cVs>]"
3,Melbourne partes de la economía,"[<'e':V>, <'co':cV>, <'no':cV>, <'mí':cV>, <'a':V>]"
4,Melbourne de los s en el carbono,"[<'car':cVc>, <'bo':cV>, <'no':cV>]"
5,Melbourne para marcio a la presencia,"[<'pre':ccV>, <'sen':sVc>, <'cia':cvV>]"
6,Melbourne a la presencia de la salud,"[<'sa':sV>, <'lud':cvc>]"
7,Melbourne contonce más el peligro,"[<'pe':cV>, <'li':cv>, <'gro':ccV>]"
8,Melbourne las partes de la biosfera,"[<'bios':cvVs>, <'fe':cV>, <'ra':cV>]"
9,Melbourne de la biosfera de precios,"[<'pre':ccV>, <'cios':cvVs>]"
10,Melbourne de la alternción de la salud,"[<'sa':sV>, <'lud':cvc>]"
11,Melbourne sa amplia de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
12,Melbourne es un siglo xx estos partes,"[<'par':cVc>, <'tes':cVs>]"
13,Melbourne ndia de las concentraciones,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'cio':cvV>, <'nes':cVs>]"
14,Melbourne contribución del proceso,"[<'pro':ccV>, <'ce':cV>, <'so':sV>]"
15,Melbourne guardo estado a la subida,"[<'su':sv>, <'bi':cv>, <'da':cV>]"
16,Melbourne la actual de las cubiertales,"[<'cu':cv>, <'bier':cvVc>, <'ta':cV>, <'les':cVs>]"
17,Melbourne aumenta de las emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
18,Melbourne en el que se definitica,"[<'de':cV>, <'fi':cv>, <'ni':cv>, <'ti':cv>, <'ca':cV>]"
19,Melbourne diración de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
20,Melbourne a la intersión del capacidad,"[<'ca':cV>, <'pa':cV>, <'ci':cv>, <'dad':cVc>]"
21,Melbourne n el que debe el mercado,"[<'mer':cVc>, <'ca':cV>, <'do':cV>]"
22,Melbourne me considerable al siglo,"[<'si':sv>, <'glo':ccV>]"
23,Melbourne los metos de la ingenida,"[<'in':vc>, <'ge':cV>, <'ni':cv>, <'da':cV>]"
24,Melbourne se desalian el especie,"[<'es':Vs>, <'pe':cV>, <'cie':cvV>]"
25,Melbourne correstos de alternaciones,"[<'al':Vc>, <'ter':cVc>, <'na':cV>, <'cio':cvV>, <'nes':cVs>]"
26,Melbourne para la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
27,Melbourne y los países de efectos,"[<'e':V>, <'fec':cVc>, <'tos':cVs>]"
28,Melbourne la conferencia se pueden,"[<'pue':cvV>, <'den':cVc>]"
29,Melbourne de los periodos de calor,"[<'ca':cV>, <'lor':cVc>]"
30,Melbourne de calor de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
31,Melbourne la tierra por un consenso,"[<'con':cVc>, <'sen':sVc>, <'so':sV>]"
32,Melbourne en el carbón y al contexto,"[<'con':cVc>, <'tex':cVx>, <'to':cV>]"
33,Melbourne contribución en la esta alla,"[<'a':V>, <'lla':ccV>]"
34,Melbourne salia del calentamiento,"[<'ca':cV>, <'len':cVc>, <'ta':cV>, <'mien':cvVc>, <'to':cV>]"
35,Melbourne que los neoliberales,"[<'ne':cV>, <'o':V>, <'li':cv>, <'be':cV>, <'ra':cV>, <'les':cVs>]"
36,Melbourne la aperación de la centra,"[<'cen':cVc>, <'tra':ccV>]"
37,Melbourne pertinente con la reda,"[<'re':cV>, <'da':cV>]"
38,Melbourne la reda de la cantidad,"[<'can':cVc>, <'ti':cv>, <'dad':cVc>]"
39,Melbourne de la cantidad de tiempo,"[<'tiem':cvVc>, <'po':cV>]"
40,Melbourne los procesos de la inversión,"[<'in':vc>, <'ver':cVc>, <'sión':svVc>]"
41,Melbourne energía no en los dectriales,"[<'dec':cVc>, <'tria':ccvV>, <'les':cVs>]"
42,Melbourne actividades políticos,"[<'po':cV>, <'lí':cV>, <'ti':cv>, <'cos':cVs>]"
43,Melbourne de la oriente climática,"[<'cli':ccv>, <'má':cV>, <'ti':cv>, <'ca':cV>]"
44,Melbourne la temperatura medio,"[<'me':cV>, <'dio':cvV>]"
45,Melbourne medio albiente con su fecha,"[<'fec':cVc>, <'ha':cV>]"
46,Melbourne los combustibles fósiles,"[<'fó':cV>, <'si':sv>, <'les':cVs>]"
47,Melbourne por el paso de la guerra,"[<'gue':cvV>, <'rra':ccV>]"
48,Melbourne en la cauta de las segundas,"[<'se':sV>, <'gun':cvc>, <'das':cVs>]"
49,Melbourne la forma de casa informe,"[<'in':vc>, <'for':cVc>, <'me':cV>]"
50,Melbourne r para mayor aumento,"[<'au':Vv>, <'men':cVc>, <'to':cV>]"
51,Melbourne se podría energética,"[<'e':V>, <'ner':cVc>, <'gé':cV>, <'ti':cv>, <'ca':cV>]"
52,Melbourne y las oficinas para,"[<'pa':cV>, <'ra':cV>]"
