,verse,terminacion
0,Maracaibo producto en el proyecto,"[<'pro':ccV>, <'yec':cVc>, <'to':cV>]"
1,Maracaibo el proyecto de la tierra,"[<'tie':cvV>, <'rra':ccV>]"
2,Maracaibo contra la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
3,Maracaibo carbono a la producción,"[<'pro':ccV>, <'duc':cvc>, <'ción':cvVc>]"
4,Maracaibo su propia de la propia,"[<'pro':ccV>, <'pia':cvV>]"
5,Maracaibo parte de la producción,"[<'pro':ccV>, <'duc':cvc>, <'ción':cvVc>]"
6,Maracaibo el mar de la consecuencia,"[<'con':cVc>, <'se':sV>, <'cuen':cvVc>, <'cia':cvV>]"
7,Maracaibo problema de reducir,"[<'re':cV>, <'du':cv>, <'cir':cvc>]"
8,Maracaibo como la propia como,"[<'co':cV>, <'mo':cV>]"
9,Maracaibo como la contra el cambio,"[<'cam':cVc>, <'bio':cvV>]"
10,Maracaibo contra la propia contra,"[<'con':cVc>, <'tra':ccV>]"
11,Maracaibo contra la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
12,Maracaibo la salud de la contrar,"[<'con':cVc>, <'trar':ccVc>]"
13,Maracaibo el sistema climático,"[<'cli':ccv>, <'má':cV>, <'ti':cv>, <'co':cV>]"
14,Maracaibo contra las emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
15,Maracaibo emisiones de carbono,"[<'car':cVc>, <'bo':cV>, <'no':cV>]"
16,Maracaibo se producir el cambio,"[<'cam':cVc>, <'bio':cvV>]"
17,Maracaibo cambio climático está,"[<'es':Vs>, <'tá':cV>]"
18,Maracaibo climático está contra,"[<'con':cVc>, <'tra':ccV>]"
19,Maracaibo contrar la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
20,Maracaibo contra la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
21,Maracaibo menos de la comprensión,"[<'com':cVc>, <'pren':ccVc>, <'sión':svVc>]"
22,Maracaibo sobre la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
23,Maracaibo ser en la compromiso,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'so':sV>]"
24,Maracaibo permitado en la propia,"[<'pro':ccV>, <'pia':cvV>]"
25,Maracaibo contra las emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
26,Maracaibo emisiones de carbono,"[<'car':cVc>, <'bo':cV>, <'no':cV>]"
27,Maracaibo el cambio climático esta,"[<'es':Vs>, <'ta':cV>]"
28,Maracaibo problema de la comprar,"[<'com':cVc>, <'prar':ccVc>]"
29,Maracaibo en el contrado en el cambio,"[<'cam':cVc>, <'bio':cvV>]"
30,Maracaibo el proceso de la propia,"[<'pro':ccV>, <'pia':cvV>]"
31,Maracaibo contrar con la estrategia,"[<'es':Vs>, <'tra':ccV>, <'te':cV>, <'gia':cvV>]"
32,Maracaibo la cual con la producción,"[<'pro':ccV>, <'duc':cvc>, <'ción':cvVc>]"
33,Maracaibo la propia climática,"[<'cli':ccv>, <'má':cV>, <'ti':cv>, <'ca':cV>]"
34,Maracaibo permitan para el cambio,"[<'cam':cVc>, <'bio':cvV>]"
35,Maracaibo de carbono a la propia,"[<'pro':ccV>, <'pia':cvV>]"
36,Maracaibo sobre la economía,"[<'e':V>, <'co':cV>, <'no':cV>, <'mí':cV>, <'a':V>]"
37,Maracaibo sobre la capacidad,"[<'ca':cV>, <'pa':cV>, <'ci':cv>, <'dad':cVc>]"
38,Maracaibo producción de la compra,"[<'com':cVc>, <'pra':ccV>]"
39,Maracaibo de la compra de cambio,"[<'cam':cVc>, <'bio':cvV>]"
40,Maracaibo permitado en la propia,"[<'pro':ccV>, <'pia':cvV>]"
41,Maracaibo propia de contra el cambio,"[<'cam':cVc>, <'bio':cvV>]"
42,Maracaibo producto de la contrar,"[<'con':cVc>, <'trar':ccVc>]"
43,Maracaibo las contrabulidades,"[<'con':cVc>, <'tra':ccV>, <'bu':cv>, <'li':cv>, <'da':cV>, <'des':cVs>]"
44,Maracaibo parte de la producción,"[<'pro':ccV>, <'duc':cvc>, <'ción':cvVc>]"
45,Maracaibo climático es la propia,"[<'pro':ccV>, <'pia':cvV>]"
46,Maracaibo la propia contra el cambio,"[<'cam':cVc>, <'bio':cvV>]"
47,Maracaibo contra la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
48,Maracaibo medio de la demanda,"[<'de':cV>, <'man':cVc>, <'da':cV>]"
49,Maracaibo la contra el combustible,"[<'com':cVc>, <'bus':cvs>, <'ti':cv>, <'ble':ccV>]"
50,Maracaibo la mayor actividad,"[<'ac':Vc>, <'ti':cv>, <'vi':cv>, <'dad':cVc>]"
51,Maracaibo permitado en la propia,"[<'pro':ccV>, <'pia':cvV>]"
52,Maracaibo de la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
53,Maracaibo parte de la producción,"[<'pro':ccV>, <'duc':cvc>, <'ción':cvVc>]"
54,Maracaibo de las contribuciones,"[<'con':cVc>, <'tri':ccv>, <'bu':cv>, <'cio':cvV>, <'nes':cVs>]"
55,Maracaibo capa de compromiso,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'so':sV>]"
56,Maracaibo la propia compromiso,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'so':sV>]"
57,Maracaibo compromiso de contra,"[<'con':cVc>, <'tra':ccV>]"
58,Maracaibo contra la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
59,Maracaibo producción de la compra,"[<'com':cVc>, <'pra':ccV>]"
60,Maracaibo de carbono a la propia,"[<'pro':ccV>, <'pia':cvV>]"
61,Maracaibo a la propia de carbono,"[<'car':cVc>, <'bo':cV>, <'no':cV>]"
62,Maracaibo contra la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
63,Maracaibo contrar la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
64,Maracaibo la largo de la propia,"[<'pro':ccV>, <'pia':cvV>]"
65,Maracaibo mayor posibilidad,"[<'po':cV>, <'si':sv>, <'bi':cv>, <'li':cv>, <'dad':cVc>]"
66,Maracaibo promedio de la compra,"[<'com':cVc>, <'pra':ccV>]"
67,Maracaibo de la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
68,Maracaibo ser de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
69,Maracaibo climático es un cambio,"[<'cam':cVc>, <'bio':cvV>]"
70,Maracaibo contra la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
71,Maracaibo contrado de carbono,"[<'car':cVc>, <'bo':cV>, <'no':cV>]"
72,Maracaibo producirá en la propia,"[<'pro':ccV>, <'pia':cvV>]"
73,Maracaibo la energía en la propia,"[<'pro':ccV>, <'pia':cvV>]"
74,Maracaibo el mar y la contra el cambio,"[<'cam':cVc>, <'bio':cvV>]"
75,Maracaibo energía necesaria,"[<'ne':cV>, <'ce':cV>, <'sa':sV>, <'ria':cvV>]"
76,Maracaibo la capa de la compra,"[<'com':cVc>, <'pra':ccV>]"
77,Maracaibo la cual es el sistema,"[<'sis':svs>, <'te':cV>, <'ma':cV>]"
78,Maracaibo energía contra el cambio,"[<'cam':cVc>, <'bio':cvV>]"
79,Maracaibo esta mayor producida,"[<'pro':ccV>, <'du':cv>, <'ci':cv>, <'da':cV>]"
80,Maracaibo mar en la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
81,Maracaibo contra la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
82,Maracaibo propia de los procesos,"[<'pro':ccV>, <'ce':cV>, <'sos':sVs>]"
83,Maracaibo de la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
84,Maracaibo en el cambio climático,"[<'cli':ccv>, <'má':cV>, <'ti':cv>, <'co':cV>]"
85,Maracaibo de la compra de cambio,"[<'cam':cVc>, <'bio':cvV>]"
86,Maracaibo cambio climático esta,"[<'es':Vs>, <'ta':cV>]"
87,Maracaibo contra la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
88,Maracaibo de la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
89,Maracaibo permitado en la propia,"[<'pro':ccV>, <'pia':cvV>]"
90,Maracaibo contra las emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
91,Maracaibo una vez más de la contrar,"[<'con':cVc>, <'trar':ccVc>]"
92,Maracaibo la propia contra el cambio,"[<'cam':cVc>, <'bio':cvV>]"
93,Maracaibo menos de contra el cambio,"[<'cam':cVc>, <'bio':cvV>]"
94,Maracaibo permitado en la cumbre,"[<'cum':cvc>, <'bre':ccV>]"
95,Maracaibo la compra de consumo,"[<'con':cVc>, <'su':sv>, <'mo':cV>]"
96,Maracaibo compromisa de cambio,"[<'cam':cVc>, <'bio':cvV>]"
