,verse,terminacion
0,Bengaluru producto en el proyecto,"[<'pro':ccV>, <'yec':cVc>, <'to':cV>]"
1,Bengaluru el proyecto de la tierra,"[<'tie':cvV>, <'rra':ccV>]"
2,Bengaluru contra la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
3,Bengaluru carbono a la producción,"[<'pro':ccV>, <'duc':cvc>, <'ción':cvVc>]"
4,Bengaluru su propia de la propia,"[<'pro':ccV>, <'pia':cvV>]"
5,Bengaluru parte de la producción,"[<'pro':ccV>, <'duc':cvc>, <'ción':cvVc>]"
6,Bengaluru el mar de la consecuencia,"[<'con':cVc>, <'se':sV>, <'cuen':cvVc>, <'cia':cvV>]"
7,Bengaluru problema de reducir,"[<'re':cV>, <'du':cv>, <'cir':cvc>]"
8,Bengaluru como la propia como,"[<'co':cV>, <'mo':cV>]"
9,Bengaluru como la contra el cambio,"[<'cam':cVc>, <'bio':cvV>]"
10,Bengaluru contra la propia contra,"[<'con':cVc>, <'tra':ccV>]"
11,Bengaluru contra la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
12,Bengaluru la salud de la contrar,"[<'con':cVc>, <'trar':ccVc>]"
13,Bengaluru el sistema climático,"[<'cli':ccv>, <'má':cV>, <'ti':cv>, <'co':cV>]"
14,Bengaluru contra las emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
15,Bengaluru emisiones de carbono,"[<'car':cVc>, <'bo':cV>, <'no':cV>]"
16,Bengaluru se producir el cambio,"[<'cam':cVc>, <'bio':cvV>]"
17,Bengaluru cambio climático está,"[<'es':Vs>, <'tá':cV>]"
18,Bengaluru climático está contra,"[<'con':cVc>, <'tra':ccV>]"
19,Bengaluru contrar la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
20,Bengaluru contra la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
21,Bengaluru menos de la comprensión,"[<'com':cVc>, <'pren':ccVc>, <'sión':svVc>]"
22,Bengaluru sobre la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
23,Bengaluru ser en la compromiso,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'so':sV>]"
24,Bengaluru permitado en la propia,"[<'pro':ccV>, <'pia':cvV>]"
25,Bengaluru contra las emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
26,Bengaluru emisiones de carbono,"[<'car':cVc>, <'bo':cV>, <'no':cV>]"
27,Bengaluru el cambio climático esta,"[<'es':Vs>, <'ta':cV>]"
28,Bengaluru problema de la comprar,"[<'com':cVc>, <'prar':ccVc>]"
29,Bengaluru en el contrado en el cambio,"[<'cam':cVc>, <'bio':cvV>]"
30,Bengaluru el proceso de la propia,"[<'pro':ccV>, <'pia':cvV>]"
31,Bengaluru contrar con la estrategia,"[<'es':Vs>, <'tra':ccV>, <'te':cV>, <'gia':cvV>]"
32,Bengaluru la cual con la producción,"[<'pro':ccV>, <'duc':cvc>, <'ción':cvVc>]"
33,Bengaluru la propia climática,"[<'cli':ccv>, <'má':cV>, <'ti':cv>, <'ca':cV>]"
34,Bengaluru permitan para el cambio,"[<'cam':cVc>, <'bio':cvV>]"
35,Bengaluru de carbono a la propia,"[<'pro':ccV>, <'pia':cvV>]"
36,Bengaluru sobre la economía,"[<'e':V>, <'co':cV>, <'no':cV>, <'mí':cV>, <'a':V>]"
37,Bengaluru sobre la capacidad,"[<'ca':cV>, <'pa':cV>, <'ci':cv>, <'dad':cVc>]"
38,Bengaluru producción de la compra,"[<'com':cVc>, <'pra':ccV>]"
39,Bengaluru de la compra de cambio,"[<'cam':cVc>, <'bio':cvV>]"
40,Bengaluru permitado en la propia,"[<'pro':ccV>, <'pia':cvV>]"
41,Bengaluru propia de contra el cambio,"[<'cam':cVc>, <'bio':cvV>]"
42,Bengaluru producto de la contrar,"[<'con':cVc>, <'trar':ccVc>]"
43,Bengaluru las contrabulidades,"[<'con':cVc>, <'tra':ccV>, <'bu':cv>, <'li':cv>, <'da':cV>, <'des':cVs>]"
44,Bengaluru parte de la producción,"[<'pro':ccV>, <'duc':cvc>, <'ción':cvVc>]"
45,Bengaluru climático es la propia,"[<'pro':ccV>, <'pia':cvV>]"
46,Bengaluru la propia contra el cambio,"[<'cam':cVc>, <'bio':cvV>]"
47,Bengaluru contra la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
48,Bengaluru medio de la demanda,"[<'de':cV>, <'man':cVc>, <'da':cV>]"
49,Bengaluru la contra el combustible,"[<'com':cVc>, <'bus':cvs>, <'ti':cv>, <'ble':ccV>]"
50,Bengaluru la mayor actividad,"[<'ac':Vc>, <'ti':cv>, <'vi':cv>, <'dad':cVc>]"
51,Bengaluru permitado en la propia,"[<'pro':ccV>, <'pia':cvV>]"
52,Bengaluru de la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
53,Bengaluru parte de la producción,"[<'pro':ccV>, <'duc':cvc>, <'ción':cvVc>]"
54,Bengaluru de las contribuciones,"[<'con':cVc>, <'tri':ccv>, <'bu':cv>, <'cio':cvV>, <'nes':cVs>]"
55,Bengaluru capa de compromiso,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'so':sV>]"
56,Bengaluru la propia compromiso,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'so':sV>]"
57,Bengaluru compromiso de contra,"[<'con':cVc>, <'tra':ccV>]"
58,Bengaluru contra la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
59,Bengaluru producción de la compra,"[<'com':cVc>, <'pra':ccV>]"
60,Bengaluru de carbono a la propia,"[<'pro':ccV>, <'pia':cvV>]"
61,Bengaluru a la propia de carbono,"[<'car':cVc>, <'bo':cV>, <'no':cV>]"
62,Bengaluru contra la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
63,Bengaluru contrar la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
64,Bengaluru la largo de la propia,"[<'pro':ccV>, <'pia':cvV>]"
65,Bengaluru mayor posibilidad,"[<'po':cV>, <'si':sv>, <'bi':cv>, <'li':cv>, <'dad':cVc>]"
66,Bengaluru promedio de la compra,"[<'com':cVc>, <'pra':ccV>]"
67,Bengaluru de la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
68,Bengaluru ser de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
69,Bengaluru climático es un cambio,"[<'cam':cVc>, <'bio':cvV>]"
70,Bengaluru contra la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
71,Bengaluru contrado de carbono,"[<'car':cVc>, <'bo':cV>, <'no':cV>]"
72,Bengaluru producirá en la propia,"[<'pro':ccV>, <'pia':cvV>]"
73,Bengaluru la energía en la propia,"[<'pro':ccV>, <'pia':cvV>]"
74,Bengaluru el mar y la contra el cambio,"[<'cam':cVc>, <'bio':cvV>]"
75,Bengaluru energía necesaria,"[<'ne':cV>, <'ce':cV>, <'sa':sV>, <'ria':cvV>]"
76,Bengaluru la capa de la compra,"[<'com':cVc>, <'pra':ccV>]"
77,Bengaluru la cual es el sistema,"[<'sis':svs>, <'te':cV>, <'ma':cV>]"
78,Bengaluru energía contra el cambio,"[<'cam':cVc>, <'bio':cvV>]"
79,Bengaluru esta mayor producida,"[<'pro':ccV>, <'du':cv>, <'ci':cv>, <'da':cV>]"
80,Bengaluru mar en la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
81,Bengaluru contra la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
82,Bengaluru propia de los procesos,"[<'pro':ccV>, <'ce':cV>, <'sos':sVs>]"
83,Bengaluru de la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
