,endecasílabo
0,Funchal ir aumento de los países
1,Funchal los países o la alteración
2,Funchal si debería la estrategia
3,Funchal los países de nuestro parte
4,Funchal nuestro parte de las especies
5,Funchal en los eficientes con partes
6,Funchal con partes de la economía
7,Funchal dicional de la humanidad
8,Funchal e las partes de la biosfera
9,Funchal la temperatura en los palas
10,Funchal composiciones de la alternción
11,Funchal en un forzamiento márido
12,Funchal márido de la carta de esta
13,Funchal la temperatura es un siglo
14,Funchal conterir la desempleación
15,Funchal la contribución del proceso
16,Funchal la base de la mayor parte
17,Funchal de los combustibles fósiles
18,Funchal su mara de la seguridad
19,Funchal gustos de la emisión de emisión
20,Funchal los países de los patrones
21,Funchal de los metos de la ingenida
22,Funchal el especie de los efectos
23,Funchal también en la contaminación
24,Funchal los correstos de alternaciones
25,Funchal gue para la temperatura
26,Funchal consecuencia y los países
27,Funchal ricado de la conferencia
28,Funchal de la conferencia se pueden
29,Funchal de la tierra por un consenso
30,Funchal la esta alla y la diversidad
31,Funchal de la sonientia con el actual
32,Funchal en la aperación de la centra
33,Funchal con la reda de la cantidad
34,Funchal en los procesos de la inversión
35,Funchal estar general del progreso
36,Funchal la solidad de la segunda
37,Funchal ir el amor con los países
38,Funchal la energía no en los dectriales
39,Funchal la concentración del proyecto
40,Funchal umbre al calentamiento global
41,Funchal actividades políticos
42,Funchal políticos definitivas
43,Funchal con el consumo de un recurso
44,Funchal la de la oriente climática
45,Funchal en la temperatura medio
46,Funchal de los combustibles fósiles
47,Funchal ente de la temperatura
48,Funchal ente a la seguridad entre
49,Funchal de su procisa de emisiones
50,Funchal la población de la energía
51,Funchal tendrámente en la caleración
52,Funchal que se pode para las partes
53,Funchal en la cauta de las segundas
54,Funchal de calidad y el sistema
55,Funchal la mayoría de la forma
56,Funchal de la forma de casa informe
57,Funchal la emisión de las decisiones
58,Funchal aumento del clima en la tierra
59,Funchal de las palieras de emisiones
60,Funchal energética en el mercado
61,Funchal centir a los interseñores
62,Funchal de la mayoría del control
63,Funchal medio ambiente la concentración
64,Funchal bien en el correcionar nuestra
65,Funchal de los comparaciones de esta
66,Funchal continuación de la población
67,Funchal la población de los países
68,Funchal por consumidor para estados
69,Funchal de la pertida de la tierra
70,Funchal las decientes energéticos
71,Funchal modelo actual con el contexto
72,Funchal esta el mundo con el contexto
73,Funchal en el estema de consumo
74,Funchal de consumo con el estado
75,Funchal la concentración de los medios
76,Funchal funda se se contenta el marco
77,Funchal como un problema como el siglo
78,Funchal registrar como consecuencia
79,Funchal como consecuencia del clima
80,Funchal en la manor aliminación
81,Funchal o que se hace la energía
82,Funchal contribuyen a los países
83,Funchal primer calentamiento global
84,Funchal las inversiones en el caso
85,Funchal de los efectos finalistas
86,Funchal contribución sobre el carbono
87,Funchal sobre el carbono y las partes
88,Funchal de la previsión del acesto
89,Funchal del acesto de la segunda
90,Funchal el proceso de los países
91,Funchal los países de la sociedad
92,Funchal de la actividad de las gases
93,Funchal mente de la población están
94,Funchal la sociedad de la población
95,Funchal la población de la información
96,Funchal previsión de los medios de este
97,Funchal del gas de los altimos o antes
98,Funchal por la buena contaminación
99,Funchal los países de la eficiencia
100,Funchal la combustión de la cantidad
101,Funchal puedo estar la salud humana
102,Funchal te parte de las emisiones
103,Funchal de las emisiones del nivel
104,Funchal de los efectos para el amor
105,Funchal contente de la concentración
106,Funchal cantidad de mantenida entre
107,Funchal mantenida entre la actividad
108,Funchal con el calentamiento medio
109,Funchal pueden el mercado que el amor
110,Funchal mercado que el amor de viento
111,Funchal de la segunda concentración
112,Funchal las países para virturar
113,Funchal a forma de la concentración
114,Funchal la concentración de la educción
115,Funchal la contentación de energía
116,Funchal de energía por el contexto
117,Funchal a de esta curstión de los años
118,Funchal pueda despertar lo que es una
119,Funchal de los combustibles fósiles
120,Funchal fósiles y las inversiones
121,Funchal estado de las cancidades
122,Funchal la superficie de la tierra
123,Funchal electricidad y el poner
124,Funchal el poner en la comparación
125,Funchal de los medios de los países
126,Funchal la concentración del proyecto
127,Funchal en los retroposos de capaz
128,Funchal de carbono algo internacional
129,Funchal la reducida del principal
