,endecasílabo
0,Belo Horizonte load libraries
1,Belo Horizonte ### load model
2,Belo Horizonte nte en la infermedad
3,Belo Horizonte de los países
4,Belo Horizonte si debería
5,Belo Horizonte las emisiones
6,Belo Horizonte la concentración
7,Belo Horizonte de los países
8,Belo Horizonte de la población
9,Belo Horizonte de nuestro parte
10,Belo Horizonte de las especies
11,Belo Horizonte la deferencia
12,Belo Horizonte de los palabres
13,Belo Horizonte los eficientes
14,Belo Horizonte más el peligro
15,Belo Horizonte de la transición
16,Belo Horizonte composiciones
17,Belo Horizonte la carta de esta
18,Belo Horizonte un siglo xx estos
19,Belo Horizonte de la sociedad
20,Belo Horizonte como un carbono
21,Belo Horizonte de los países
22,Belo Horizonte de la población
23,Belo Horizonte de la cantidad
24,Belo Horizonte calentamiento
25,Belo Horizonte la contribución
26,Belo Horizonte n su presente
27,Belo Horizonte el mercado pero
28,Belo Horizonte de los países
29,Belo Horizonte de los patrones
30,Belo Horizonte de la actividad
31,Belo Horizonte de la respuesta
32,Belo Horizonte través de enfrentir
33,Belo Horizonte de los efectos
34,Belo Horizonte estado de cumbre
35,Belo Horizonte y los países
36,Belo Horizonte un convenio sobre
37,Belo Horizonte sobre el proyecto
38,Belo Horizonte el proyecto sobre
39,Belo Horizonte se pueden marcha
40,Belo Horizonte de los periodos
41,Belo Horizonte nible en el carbón
42,Belo Horizonte de la sonientia
43,Belo Horizonte y el problema
44,Belo Horizonte en la sopirticad
45,Belo Horizonte de la segunda
46,Belo Horizonte la concentración
47,Belo Horizonte al calentamiento
48,Belo Horizonte definitivas
49,Belo Horizonte de la sociedad
50,Belo Horizonte de los efectos
51,Belo Horizonte de los efectos
52,Belo Horizonte con el consumo
53,Belo Horizonte la de la oriente
54,Belo Horizonte los combustibles
55,Belo Horizonte co en la energía
56,Belo Horizonte a la seguridad
57,Belo Horizonte entre la energía
58,Belo Horizonte de su procisa
59,Belo Horizonte de la población
60,Belo Horizonte de la energía
61,Belo Horizonte en la caleración
62,Belo Horizonte ción en la cauta
63,Belo Horizonte y el sistema
64,Belo Horizonte la mayoría
65,Belo Horizonte se desarrollan
66,Belo Horizonte la concentración
67,Belo Horizonte las principales
68,Belo Horizonte r para mayor
69,Belo Horizonte aumento del clima
70,Belo Horizonte clima en la tierra
71,Belo Horizonte consideración
72,Belo Horizonte para despector
73,Belo Horizonte de las palieras
74,Belo Horizonte de la producción
75,Belo Horizonte de la población
76,Belo Horizonte de los países
77,Belo Horizonte por consumidor
78,Belo Horizonte xx que los partes
79,Belo Horizonte la electricidad
80,Belo Horizonte de la pertida
81,Belo Horizonte son los proyectos
82,Belo Horizonte los sueños primer
83,Belo Horizonte con el estado
84,Belo Horizonte la concentración
85,Belo Horizonte como un problema
86,Belo Horizonte calentamiento
87,Belo Horizonte de la actividad
88,Belo Horizonte registrar como
89,Belo Horizonte n la información
90,Belo Horizonte de la estudida
91,Belo Horizonte están en el medio
92,Belo Horizonte en el medio ambiente
93,Belo Horizonte la converioncia
94,Belo Horizonte las inversiones
95,Belo Horizonte de los efectos
96,Belo Horizonte sobre el carbono
97,Belo Horizonte en la concentración
98,Belo Horizonte de la previsión
99,Belo Horizonte de la segunda
100,Belo Horizonte de la energía
101,Belo Horizonte de los países
102,Belo Horizonte de la sociedad
103,Belo Horizonte de la energía
104,Belo Horizonte de la actividad
105,Belo Horizonte de la población
106,Belo Horizonte de la población
107,Belo Horizonte de la información
108,Belo Horizonte los medios de este
109,Belo Horizonte la concentración
110,Belo Horizonte la concentración
111,Belo Horizonte de los alternos
112,Belo Horizonte alternos de especies
113,Belo Horizonte cuantificación
114,Belo Horizonte de los países
115,Belo Horizonte de la eficiencia
116,Belo Horizonte de la cantidad
117,Belo Horizonte de los efectos
118,Belo Horizonte amor de la función
119,Belo Horizonte de las palibres
120,Belo Horizonte estado por algo
121,Belo Horizonte de mantenida
122,Belo Horizonte mantenida entre
123,Belo Horizonte entre la actividad
124,Belo Horizonte el amor de viento
125,Belo Horizonte de la segunda
126,Belo Horizonte que incorterida
127,Belo Horizonte gei no establecer
128,Belo Horizonte consideración
129,Belo Horizonte de las países
130,Belo Horizonte la contribución
131,Belo Horizonte de los informes
132,Belo Horizonte la contentación
133,Belo Horizonte pueda despertar
134,Belo Horizonte que los sistemas
135,Belo Horizonte la compensación
136,Belo Horizonte de los países
137,Belo Horizonte de los países
138,Belo Horizonte la superficie
139,Belo Horizonte la concentración
140,Belo Horizonte de los extramos
141,Belo Horizonte en la concentración
142,Belo Horizonte ante la previsión
143,Belo Horizonte la concentración
144,Belo Horizonte las políticas
145,Belo Horizonte en los retroposos
146,Belo Horizonte la comperación
147,Belo Horizonte de carbono algo
148,Belo Horizonte en el actual también
149,Belo Horizonte en el medio ambiente
150,Belo Horizonte la reducida
151,Belo Horizonte tiempo la mayor
152,Belo Horizonte la mayor parte
153,Belo Horizonte del medio ambiente
154,Belo Horizonte muy retropolé
155,Belo Horizonte de los periodos
156,Belo Horizonte del pauso medio
157,Belo Horizonte a las emisiones
158,Belo Horizonte la emisión de este
159,Belo Horizonte s de carbono
160,Belo Horizonte para el mercado
161,Belo Horizonte de compensación
162,Belo Horizonte de los impactos
163,Belo Horizonte de los países
164,Belo Horizonte de la actividad
