,verse,terminacion
0,San Diego del proyecto la actividad,"[<'ac':Vc>, <'ti':cv>, <'vi':cv>, <'dad':cVc>]"
1,San Diego países de nuestro parte,"[<'par':cVc>, <'te':cV>]"
2,San Diego los eficientes con partes,"[<'par':cVc>, <'tes':cVs>]"
3,San Diego partes de la economía,"[<'e':V>, <'co':cV>, <'no':cV>, <'mí':cV>, <'a':V>]"
4,San Diego de los s en el carbono,"[<'car':cVc>, <'bo':cV>, <'no':cV>]"
5,San Diego para marcio a la presencia,"[<'pre':ccV>, <'sen':sVc>, <'cia':cvV>]"
6,San Diego a la presencia de la salud,"[<'sa':sV>, <'lud':cvc>]"
7,San Diego contonce más el peligro,"[<'pe':cV>, <'li':cv>, <'gro':ccV>]"
8,San Diego las partes de la biosfera,"[<'bios':cvVs>, <'fe':cV>, <'ra':cV>]"
9,San Diego de la biosfera de precios,"[<'pre':ccV>, <'cios':cvVs>]"
10,San Diego de la alternción de la salud,"[<'sa':sV>, <'lud':cvc>]"
11,San Diego sa amplia de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
12,San Diego es un siglo xx estos partes,"[<'par':cVc>, <'tes':cVs>]"
13,San Diego ndia de las concentraciones,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'cio':cvV>, <'nes':cVs>]"
14,San Diego contribución del proceso,"[<'pro':ccV>, <'ce':cV>, <'so':sV>]"
15,San Diego guardo estado a la subida,"[<'su':sv>, <'bi':cv>, <'da':cV>]"
16,San Diego la actual de las cubiertales,"[<'cu':cv>, <'bier':cvVc>, <'ta':cV>, <'les':cVs>]"
17,San Diego aumenta de las emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
18,San Diego en el que se definitica,"[<'de':cV>, <'fi':cv>, <'ni':cv>, <'ti':cv>, <'ca':cV>]"
19,San Diego diración de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
20,San Diego a la intersión del capacidad,"[<'ca':cV>, <'pa':cV>, <'ci':cv>, <'dad':cVc>]"
21,San Diego n el que debe el mercado,"[<'mer':cVc>, <'ca':cV>, <'do':cV>]"
22,San Diego me considerable al siglo,"[<'si':sv>, <'glo':ccV>]"
23,San Diego los metos de la ingenida,"[<'in':vc>, <'ge':cV>, <'ni':cv>, <'da':cV>]"
24,San Diego se desalian el especie,"[<'es':Vs>, <'pe':cV>, <'cie':cvV>]"
25,San Diego correstos de alternaciones,"[<'al':Vc>, <'ter':cVc>, <'na':cV>, <'cio':cvV>, <'nes':cVs>]"
26,San Diego para la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
27,San Diego y los países de efectos,"[<'e':V>, <'fec':cVc>, <'tos':cVs>]"
28,San Diego la conferencia se pueden,"[<'pue':cvV>, <'den':cVc>]"
29,San Diego de los periodos de calor,"[<'ca':cV>, <'lor':cVc>]"
30,San Diego de calor de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
31,San Diego la tierra por un consenso,"[<'con':cVc>, <'sen':sVc>, <'so':sV>]"
32,San Diego en el carbón y al contexto,"[<'con':cVc>, <'tex':cVx>, <'to':cV>]"
33,San Diego contribución en la esta alla,"[<'a':V>, <'lla':ccV>]"
34,San Diego salia del calentamiento,"[<'ca':cV>, <'len':cVc>, <'ta':cV>, <'mien':cvVc>, <'to':cV>]"
35,San Diego que los neoliberales,"[<'ne':cV>, <'o':V>, <'li':cv>, <'be':cV>, <'ra':cV>, <'les':cVs>]"
36,San Diego la aperación de la centra,"[<'cen':cVc>, <'tra':ccV>]"
37,San Diego pertinente con la reda,"[<'re':cV>, <'da':cV>]"
38,San Diego la reda de la cantidad,"[<'can':cVc>, <'ti':cv>, <'dad':cVc>]"
39,San Diego de la cantidad de tiempo,"[<'tiem':cvVc>, <'po':cV>]"
40,San Diego los procesos de la inversión,"[<'in':vc>, <'ver':cVc>, <'sión':svVc>]"
41,San Diego energía no en los dectriales,"[<'dec':cVc>, <'tria':ccvV>, <'les':cVs>]"
42,San Diego actividades políticos,"[<'po':cV>, <'lí':cV>, <'ti':cv>, <'cos':cVs>]"
43,San Diego de la oriente climática,"[<'cli':ccv>, <'má':cV>, <'ti':cv>, <'ca':cV>]"
44,San Diego la temperatura medio,"[<'me':cV>, <'dio':cvV>]"
45,San Diego medio albiente con su fecha,"[<'fec':cVc>, <'ha':cV>]"
46,San Diego los combustibles fósiles,"[<'fó':cV>, <'si':sv>, <'les':cVs>]"
47,San Diego por el paso de la guerra,"[<'gue':cvV>, <'rra':ccV>]"
48,San Diego en la cauta de las segundas,"[<'se':sV>, <'gun':cvc>, <'das':cVs>]"
49,San Diego la forma de casa informe,"[<'in':vc>, <'for':cVc>, <'me':cV>]"
50,San Diego r para mayor aumento,"[<'au':Vv>, <'men':cVc>, <'to':cV>]"
51,San Diego se podría energética,"[<'e':V>, <'ner':cVc>, <'gé':cV>, <'ti':cv>, <'ca':cV>]"
52,San Diego y las oficinas para,"[<'pa':cV>, <'ra':cV>]"
53,San Diego marcha de la mayoría,"[<'ma':cV>, <'yo':cV>, <'rí':cV>, <'a':V>]"
54,San Diego la mayoría del control,"[<'con':cVc>, <'trol':ccVc>]"
55,San Diego con bien en el correcionar,"[<'co':cV>, <'rre':ccV>, <'cio':cvV>, <'nar':cVc>]"
56,San Diego los comparaciones de esta,"[<'es':Vs>, <'ta':cV>]"
57,San Diego de las pautas de emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
58,San Diego la pertida de la tierra,"[<'tie':cvV>, <'rra':ccV>]"
59,San Diego decientes energéticos,"[<'e':V>, <'ner':cVc>, <'gé':cV>, <'ti':cv>, <'cos':cVs>]"
60,San Diego se puede ser concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
61,San Diego ser concentración del caso,"[<'ca':cV>, <'so':sV>]"
62,San Diego de la tierra en contribución,"[<'con':cVc>, <'tri':ccv>, <'bu':cv>, <'ción':cvVc>]"
63,San Diego consumo con el estado,"[<'es':Vs>, <'ta':cV>, <'do':cV>]"
64,San Diego concentración de los medios,"[<'me':cV>, <'dios':cvVs>]"
65,San Diego la manor aliminación,"[<'a':V>, <'li':cv>, <'mi':cv>, <'na':cV>, <'ción':cvVc>]"
66,San Diego que se hace la energía,"[<'e':V>, <'ner':cVc>, <'gí':cV>, <'a':V>]"
67,San Diego disponibles contribuyen,"[<'con':cVc>, <'tri':ccv>, <'bu':cv>, <'yen':cVc>]"
68,San Diego en el carbón en los estrenos,"[<'es':Vs>, <'tre':ccV>, <'nos':cVs>]"
69,San Diego que están en el medio ambiente,"[<'am':Vc>, <'bien':cvVc>, <'te':cV>]"
70,San Diego lización de los efectos,"[<'e':V>, <'fec':cVc>, <'tos':cVs>]"
71,San Diego proceso de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
72,San Diego y contención de los partes,"[<'par':cVc>, <'tes':cVs>]"
73,San Diego la actividad de las gases,"[<'ga':cV>, <'ses':sVs>]"
74,San Diego sociedad de la población,"[<'po':cV>, <'bla':ccV>, <'ción':cvVc>]"
75,San Diego en la lado de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
76,San Diego ró el mismo de los asuntos,"[<'a':V>, <'sun':svc>, <'tos':cVs>]"
77,San Diego la previsión de los medios,"[<'me':cV>, <'dios':cvVs>]"
78,San Diego establecida de carbono,"[<'car':cVc>, <'bo':cV>, <'no':cV>]"
79,San Diego de carbono e internacional,"[<'in':vc>, <'ter':cVc>, <'na':cV>, <'cio':cvV>, <'nal':cVc>]"
80,San Diego gas de los altimos o antes,"[<'an':Vc>, <'tes':cVs>]"
81,San Diego de los alternos de especies,"[<'es':Vs>, <'pe':cV>, <'cies':cvVs>]"
82,San Diego en los países de emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
83,San Diego parte de las emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
84,San Diego las emisiones del nivel,"[<'ni':cv>, <'vel':cVc>]"
85,San Diego los efectos para el amor,"[<'a':V>, <'mor':cVc>]"
86,San Diego para el amor de la función,"[<'fun':cvc>, <'ción':cvVc>]"
87,San Diego cantidad de mantenida,"[<'man':cVc>, <'te':cV>, <'ni':cv>, <'da':cV>]"
