,endecasílabo
0,Berwick permitado en la atmósfera
1,Berwick esta mayor política
2,Berwick de carbono a la producción
3,Berwick problema de compromiso
4,Berwick modelos de compromiso
5,Berwick esta mayor producida
6,Berwick contribución de la propia
7,Berwick carbono en la concentración
8,Berwick menos de la consecuencia
9,Berwick parte de la concentración
10,Berwick parte de la concentración
11,Berwick mundial de la concentración
12,Berwick contribución de la compra
13,Berwick el problema de reducir
14,Berwick mayor parte de la salud
15,Berwick estado como la propia
16,Berwick marca de la concentración
17,Berwick mayor en la compromisa
18,Berwick climático como el cambio
19,Berwick como el cambio climático
20,Berwick producto en la compromisa
21,Berwick en la salud de la contrar
22,Berwick marco de la concentración
23,Berwick climático en la atmósfera
24,Berwick el cambio climático está
25,Berwick esta esta mayor producción
26,Berwick marca de la concentración
27,Berwick parte de la contra el cambio
28,Berwick política en la producción
29,Berwick climática y el cambio
30,Berwick al menos de la comprensión
31,Berwick carbono en la compromisa
32,Berwick propia de la concentración
33,Berwick contra el cambio climático
34,Berwick el cambio climático esta
35,Berwick estado en la concentración
36,Berwick contra el cambio climático
37,Berwick menos de la compromisa
38,Berwick la compra de compromiso
39,Berwick marco de la concentración
40,Berwick la comprar en la producción
41,Berwick por el contral de la propia
42,Berwick la contrar con la estrategia
43,Berwick permitado de la propia
44,Berwick de la propia climática
45,Berwick para el cambio climático
46,Berwick contra el cambio climático
47,Berwick estado en la consecuencia
48,Berwick la producción de la compra
49,Berwick permitado de la compra
50,Berwick parte de la compromisa
51,Berwick estado su proporciona
52,Berwick la propia de contra el cambio
53,Berwick producirá a la energía
54,Berwick en las contrabulidades
55,Berwick permitado de la propia
56,Berwick de la propia contra el cambio
57,Berwick menos de la concentración
58,Berwick permitado por la propia
59,Berwick a la contra el combustible
60,Berwick parte de la compromisa
61,Berwick e la mayor actividad
62,Berwick contra el cambio climático
63,Berwick contra el cambio climático
64,Berwick menos precipitaciones
65,Berwick permita de la producción
66,Berwick la capa de compromiso
67,Berwick en la propia compromiso
68,Berwick de contra la compromisa
69,Berwick estado sobre la propia
70,Berwick menos de la compromisa
71,Berwick por el mar en la producción
72,Berwick permita en la compromisa
73,Berwick la producción de la compra
74,Berwick contra el cambio climático
75,Berwick permitado de la estado
76,Berwick producido a la energía
77,Berwick parte de la contra el cambio
78,Berwick de contra la compromisa
79,Berwick la contrar la compromisa
80,Berwick comprensión de la producción
81,Berwick propia con la compromisa
82,Berwick permita en la compromisa
83,Berwick por el cambio climático
84,Berwick problema de la producción
85,Berwick estado en la concentración
86,Berwick parte de la compromisa
87,Berwick la propia de la comprensión
88,Berwick permitado en la producción
89,Berwick seguir en la contribución
90,Berwick la estada de compromiso
91,Berwick parte de la concentración
92,Berwick la propia como el problema
93,Berwick problema con la atmósfera
94,Berwick el contrado de carbono
95,Berwick carbono que la comprensión
96,Berwick la compromisa de deces
97,Berwick deces con la compromisa
98,Berwick se producirá en la propia
99,Berwick esta mayor contra el cambio
100,Berwick manor en la compromisa
101,Berwick estado en la compromisa
102,Berwick el mar y la contra el cambio
103,Berwick modelo de la producción
104,Berwick la energía necesaria
105,Berwick los combustibles fósiles
106,Berwick la propia como el estado
107,Berwick a la capa de la compra
108,Berwick compromiso de carbono
109,Berwick carbono y el problema
110,Berwick la energía contra el cambio
111,Berwick contribución de la compra
112,Berwick se esta mayor producida
113,Berwick compromiso de la capa
114,Berwick producto a las emisiones
115,Berwick la propia de los procesos
116,Berwick estado en la concentración
117,Berwick segundo de la producción
118,Berwick la comprensión de la propia
119,Berwick permitado en la comprensión
120,Berwick en el cambio climático
121,Berwick el cambio climático esta
122,Berwick parte de la concentración
123,Berwick parte de la compromisa
124,Berwick climático en la producción
125,Berwick parte de la compromisa
126,Berwick la producción de la compra
127,Berwick la compra de la producción
128,Berwick menos de la compromisa
129,Berwick una vez más de la contrar
130,Berwick marco de la concentración
131,Berwick menos en la concentración
132,Berwick ser estado a la producción
133,Berwick contra el cambio climático
134,Berwick los procesos de carbono
135,Berwick seguridad establecir
136,Berwick parte de la contribución
137,Berwick parte de la compromisa
138,Berwick a la propia contra el cambio
139,Berwick consecuencia de la contrar
140,Berwick la contrar la compromisa
141,Berwick la compra de la estructura
142,Berwick contra el cambio climático
143,Berwick de la compra de consumo
144,Berwick la compromisa de cambio
145,Berwick por el cambio climático
146,Berwick permitado en el promedio
147,Berwick la estado de la comprensión
148,Berwick estado se desarrollar
149,Berwick se desarrollar la estada
150,Berwick mercado de la energía
151,Berwick estado en la contribución
152,Berwick carbono en la compromisa
153,Berwick menos de la concentración
154,Berwick permitado en la producción
155,Berwick contración de la producción
156,Berwick de todo la contra el cambio
157,Berwick menos de la concentración
158,Berwick estado en la compromisa
159,Berwick contra el cambio climático
160,Berwick la comprensión de la compra
161,Berwick la producción de la compra
162,Berwick parte de la concentración
163,Berwick menos de la concentración
164,Berwick proceso de esta producción
165,Berwick proceso de compromiso
166,Berwick sin embargo se producir
167,Berwick contra el mar en la atmósfera
168,Berwick de compromiso de contra
169,Berwick contra la temperatura
170,Berwick menos de la concentración
171,Berwick carbono que los países
172,Berwick la producción de la mayor
173,Berwick problema de la producción
174,Berwick de compromiso de contra
175,Berwick menos de la contribución
176,Berwick por el cambio climático
177,Berwick climático y la propia
178,Berwick de compromiso de carbón
179,Berwick carbono en la compromisa
180,Berwick permitado de la tierra
181,Berwick emisiones de carbono
182,Berwick carbono por un problema
183,Berwick estado en la contra el cambio
184,Berwick de combustibles fósiles
185,Berwick producto en la concentración
186,Berwick proceso de compromiso
187,Berwick esta mayor producida
188,Berwick estado en la compromisa
189,Berwick contra el cambio climático
190,Berwick medida de compromiso
191,Berwick la estado de la comprensión
192,Berwick parte de la comprendencia
193,Berwick estado en la concentración
194,Berwick el mar de la contribución
195,Berwick la comprensión de la compra
196,Berwick de la compra de carbono
197,Berwick proceso de compromiso
198,Berwick estado con la atmósfera
199,Berwick estado se desarrollar
200,Berwick desarrollar el problema
201,Berwick un contrado en el contexto
202,Berwick compromiso de la contrar
203,Berwick la compromisa de cambio
204,Berwick estado en la concentración
205,Berwick estado de contra el cambio
206,Berwick el que producir el cambio
207,Berwick en la ciencia de la contrar
208,Berwick contra el cambio climático
209,Berwick el cambio climático esta
210,Berwick en la contrar los contrales
211,Berwick segundo contra la propia
212,Berwick actual de la contra el cambio
213,Berwick la propia de compromiso
214,Berwick la propia de compromiso
215,Berwick compromiso de la compra
216,Berwick de carbono en la atmósfera
217,Berwick menos en la contribución
218,Berwick menos en las emisiones
219,Berwick carbono en la compromisa
220,Berwick ento de la consecuencia
221,Berwick ser producido en la propia
222,Berwick en la propia contra el cambio
223,Berwick la energía para el cambio
224,Berwick parte de la concentración
225,Berwick el calentamiento global
226,Berwick de carbono a la producción
227,Berwick de compromiso de cambio
228,Berwick tendría en la consecuencia
229,Berwick consecuencia de la contrar
230,Berwick la contrar la concentración
231,Berwick de contra la contra el cambio
232,Berwick al contrado en la comprensión
233,Berwick e en el cambio climático
234,Berwick de la propia como contra
235,Berwick producto en la contra el cambio
236,Berwick productos de la producción
237,Berwick propio con la concentración
238,Berwick estado en la compromisa
239,Berwick de carbono de la propia
240,Berwick estado en la compromisa
241,Berwick marca de la concentración
242,Berwick producción de la producción
243,Berwick contra la compromicado
244,Berwick la producción de la compra
245,Berwick países de contra el cambio
246,Berwick se desarrollar el cambio
247,Berwick problema de compromiso
248,Berwick medida de la intersidad
249,Berwick conjunto de compromiso
250,Berwick la producción de la compra
251,Berwick estado en la concentración
252,Berwick consecuencia de la compren
253,Berwick la compren de consecuencia
254,Berwick estado de la comprensión
255,Berwick estado en la concentración
256,Berwick parte de la contribución
257,Berwick contra el cambio climático
258,Berwick compromiso de la mayor
259,Berwick a la propia contra el cambio
260,Berwick en la compromisa contra
261,Berwick secuedad de la atmósfera
262,Berwick la mayor por la producción
263,Berwick la producción de la compra
264,Berwick estado de compromiso
265,Berwick la propia en la compromisa
266,Berwick contra el cambio climático
267,Berwick estado en la conferencia
268,Berwick estados de contra el cambio
269,Berwick la demanda de la propia
270,Berwick de la propia contra el cambio
271,Berwick el cambio climático esta
272,Berwick contra el cambio climático
273,Berwick la intersidad biológica
274,Berwick la compromisa continuar
275,Berwick de la contrar la contración
276,Berwick estado se desarrollar
277,Berwick parte de la compromisa
278,Berwick estado en la concentración
279,Berwick contra el cambio climático
280,Berwick contra el cambio climático
281,Berwick en la propia de consumo
282,Berwick parte de la contra el cambio
283,Berwick permitado en el consumo
284,Berwick estado se desarrollar
285,Berwick parte de la contra el cambio
286,Berwick menos de la concentración
287,Berwick el mar de la concentración
288,Berwick amplia de la compromisa
289,Berwick de carbono y la contrar
290,Berwick estado en la compromisa
291,Berwick compromiso de la propia
292,Berwick la energía necesaria
293,Berwick carbono a la compromisa
294,Berwick ser producido en la contral
295,Berwick estado de los países
296,Berwick parte de la concentración
297,Berwick compra de la propia como
298,Berwick en el contrado en la propia
299,Berwick en la propia como el cambio
300,Berwick antes de la compromiso
301,Berwick compromisa contra el cambio
302,Berwick contra el cambio climático
303,Berwick de compromiso de un medio
304,Berwick en el contral de la propia
305,Berwick permitan para la compra
306,Berwick la compra de compromiso
307,Berwick la propia de la comprensión
308,Berwick cambio climático sobre
309,Berwick la propia de compromiso
310,Berwick estado de la producción
311,Berwick marco de la concentración
312,Berwick la temperatura mundial
313,Berwick ser producido en la propia
314,Berwick la propia con la producción
315,Berwick parte de la concentración
316,Berwick menos en la compromisa
317,Berwick propuesta en la contrabución
318,Berwick marco de la concentración
319,Berwick estado en la capacidad
320,Berwick de carbono y la propia
