,verse,terminacion
0,Berwick del proyecto la actividad,"[<'ac':Vc>, <'ti':cv>, <'vi':cv>, <'dad':cVc>]"
1,Berwick aumento de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
2,Berwick países de nuestro parte,"[<'par':cVc>, <'te':cV>]"
3,Berwick los eficientes con partes,"[<'par':cVc>, <'tes':cVs>]"
4,Berwick partes de la economía,"[<'e':V>, <'co':cV>, <'no':cV>, <'mí':cV>, <'a':V>]"
5,Berwick de los s en el carbono,"[<'car':cVc>, <'bo':cV>, <'no':cV>]"
6,Berwick para marcio a la presencia,"[<'pre':ccV>, <'sen':sVc>, <'cia':cvV>]"
7,Berwick contonce más el peligro,"[<'pe':cV>, <'li':cv>, <'gro':ccV>]"
8,Berwick las partes de la biosfera,"[<'bios':cvVs>, <'fe':cV>, <'ra':cV>]"
9,Berwick de la biosfera de precios,"[<'pre':ccV>, <'cios':cvVs>]"
10,Berwick de la alternción de la salud,"[<'sa':sV>, <'lud':cvc>]"
11,Berwick sa amplia de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
12,Berwick a el mismo para la salud,"[<'sa':sV>, <'lud':cvc>]"
13,Berwick un forzamiento márido,"[<'má':cV>, <'ri':cv>, <'do':cV>]"
14,Berwick ndia de las concentraciones,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'cio':cvV>, <'nes':cVs>]"
15,Berwick el consumo en la segunda,"[<'se':sV>, <'gun':cvc>, <'da':cV>]"
16,Berwick el calentamiento mientras,"[<'mien':cvVc>, <'tras':ccVs>]"
17,Berwick contribución del proceso,"[<'pro':ccV>, <'ce':cV>, <'so':sV>]"
18,Berwick guardo estado a la subida,"[<'su':sv>, <'bi':cv>, <'da':cV>]"
19,Berwick a la base de la mayor,"[<'ma':cV>, <'yor':cVc>]"
20,Berwick a la mituda en la unfcca,"[<'u':v>, <'nf':cc>, <'cca':ccV>]"
21,Berwick la actual de las cubiertales,"[<'cu':cv>, <'bier':cvVc>, <'ta':cV>, <'les':cVs>]"
22,Berwick es de algunos importantes,"[<'im':vc>, <'por':cVc>, <'tan':cVc>, <'tes':cVs>]"
23,Berwick el aumento del madida,"[<'ma':cV>, <'di':cv>, <'da':cV>]"
24,Berwick diración de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
25,Berwick n el que debe el mercado,"[<'mer':cVc>, <'ca':cV>, <'do':cV>]"
26,Berwick me considerable al siglo,"[<'si':sv>, <'glo':ccV>]"
27,Berwick al siglo xx los estados,"[<'es':Vs>, <'ta':cV>, <'dos':cVs>]"
28,Berwick los metos de la ingenida,"[<'in':vc>, <'ge':cV>, <'ni':cv>, <'da':cV>]"
29,Berwick se desalian el especie,"[<'es':Vs>, <'pe':cV>, <'cie':cvV>]"
30,Berwick especie de los efectos,"[<'e':V>, <'fec':cVc>, <'tos':cVs>]"
31,Berwick ir el estado de cumbre,"[<'cum':cvc>, <'bre':ccV>]"
32,Berwick correstos de alternaciones,"[<'al':Vc>, <'ter':cVc>, <'na':cV>, <'cio':cvV>, <'nes':cVs>]"
33,Berwick para la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
34,Berwick y los países de efectos,"[<'e':V>, <'fec':cVc>, <'tos':cVs>]"
35,Berwick la conferencia se pueden,"[<'pue':cvV>, <'den':cVc>]"
36,Berwick de los periodos de calor,"[<'ca':cV>, <'lor':cVc>]"
37,Berwick de calor de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
38,Berwick la tierra por un consenso,"[<'con':cVc>, <'sen':sVc>, <'so':sV>]"
39,Berwick contribución en la esta alla,"[<'a':V>, <'lla':ccV>]"
40,Berwick salia del calentamiento,"[<'ca':cV>, <'len':cVc>, <'ta':cV>, <'mien':cvVc>, <'to':cV>]"
41,Berwick que los neoliberales,"[<'ne':cV>, <'o':V>, <'li':cv>, <'be':cV>, <'ra':cV>, <'les':cVs>]"
42,Berwick la aperación de la centra,"[<'cen':cVc>, <'tra':ccV>]"
43,Berwick pertinente con la reda,"[<'re':cV>, <'da':cV>]"
44,Berwick la reda de la cantidad,"[<'can':cVc>, <'ti':cv>, <'dad':cVc>]"
45,Berwick de la cantidad de tiempo,"[<'tiem':cvVc>, <'po':cV>]"
46,Berwick los procesos de la inversión,"[<'in':vc>, <'ver':cVc>, <'sión':svVc>]"
47,Berwick el amor con los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
48,Berwick e se se puede ser tener,"[<'te':cV>, <'ner':cVc>]"
49,Berwick amor para que se poner,"[<'po':cV>, <'ner':cVc>]"
50,Berwick el consumo de un recurso,"[<'re':cV>, <'cur':cvc>, <'so':sV>]"
51,Berwick de la oriente climática,"[<'cli':ccv>, <'má':cV>, <'ti':cv>, <'ca':cV>]"
52,Berwick la temperatura medio,"[<'me':cV>, <'dio':cvV>]"
53,Berwick medio albiente con su fecha,"[<'fec':cVc>, <'ha':cV>]"
54,Berwick los combustibles fósiles,"[<'fó':cV>, <'si':sv>, <'les':cVs>]"
55,Berwick por el paso de la guerra,"[<'gue':cvV>, <'rra':ccV>]"
56,Berwick escala de la población,"[<'po':cV>, <'bla':ccV>, <'ción':cvVc>]"
57,Berwick la forma de casa informe,"[<'in':vc>, <'for':cVc>, <'me':cV>]"
58,Berwick el consumo de emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
59,Berwick r para mayor aumento,"[<'au':Vv>, <'men':cVc>, <'to':cV>]"
60,Berwick se podría energética,"[<'e':V>, <'ner':cVc>, <'gé':cV>, <'ti':cv>, <'ca':cV>]"
61,Berwick y las oficinas para,"[<'pa':cV>, <'ra':cV>]"
62,Berwick marcha de la mayoría,"[<'ma':cV>, <'yo':cV>, <'rí':cV>, <'a':V>]"
63,Berwick la mayoría del control,"[<'con':cVc>, <'trol':ccVc>]"
64,Berwick con bien en el correcionar,"[<'co':cV>, <'rre':ccV>, <'cio':cvV>, <'nar':cVc>]"
65,Berwick o de los comparaciones,"[<'com':cVc>, <'pa':cV>, <'ra':cV>, <'cio':cvV>, <'nes':cVs>]"
66,Berwick los comparaciones de esta,"[<'es':Vs>, <'ta':cV>]"
67,Berwick a por consumidor para,"[<'pa':cV>, <'ra':cV>]"
68,Berwick el siglo xx que los partes,"[<'par':cVc>, <'tes':cVs>]"
69,Berwick de las pautas de emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
70,Berwick utica de la pertida,"[<'per':cVc>, <'ti':cv>, <'da':cV>]"
71,Berwick la pertida de la tierra,"[<'tie':cvV>, <'rra':ccV>]"
