,endecasílabo
0,Berwick del proyecto la actividad
1,Berwick aumento de los países
2,Berwick países de nuestro parte
3,Berwick los eficientes con partes
4,Berwick partes de la economía
5,Berwick de los s en el carbono
6,Berwick para marcio a la presencia
7,Berwick contonce más el peligro
8,Berwick las partes de la biosfera
9,Berwick de la biosfera de precios
10,Berwick de la alternción de la salud
11,Berwick sa amplia de la concentración
12,Berwick a el mismo para la salud
13,Berwick un forzamiento márido
14,Berwick ndia de las concentraciones
15,Berwick el consumo en la segunda
16,Berwick el calentamiento mientras
17,Berwick contribución del proceso
18,Berwick guardo estado a la subida
19,Berwick a la base de la mayor
20,Berwick a la mituda en la unfcca
21,Berwick la actual de las cubiertales
22,Berwick es de algunos importantes
23,Berwick el aumento del madida
24,Berwick diración de los países
25,Berwick n el que debe el mercado
26,Berwick me considerable al siglo
27,Berwick al siglo xx los estados
28,Berwick los metos de la ingenida
29,Berwick se desalian el especie
30,Berwick especie de los efectos
31,Berwick ir el estado de cumbre
32,Berwick correstos de alternaciones
33,Berwick para la temperatura
34,Berwick y los países de efectos
35,Berwick la conferencia se pueden
36,Berwick de los periodos de calor
37,Berwick de calor de los países
38,Berwick la tierra por un consenso
39,Berwick contribución en la esta alla
40,Berwick salia del calentamiento
41,Berwick que los neoliberales
42,Berwick la aperación de la centra
43,Berwick pertinente con la reda
44,Berwick la reda de la cantidad
45,Berwick de la cantidad de tiempo
46,Berwick los procesos de la inversión
47,Berwick el amor con los países
48,Berwick e se se puede ser tener
49,Berwick amor para que se poner
50,Berwick el consumo de un recurso
51,Berwick de la oriente climática
52,Berwick la temperatura medio
53,Berwick medio albiente con su fecha
54,Berwick los combustibles fósiles
55,Berwick por el paso de la guerra
56,Berwick escala de la población
57,Berwick la forma de casa informe
58,Berwick el consumo de emisiones
59,Berwick r para mayor aumento
60,Berwick se podría energética
61,Berwick y las oficinas para
62,Berwick marcha de la mayoría
63,Berwick la mayoría del control
64,Berwick con bien en el correcionar
65,Berwick o de los comparaciones
66,Berwick los comparaciones de esta
67,Berwick a por consumidor para
68,Berwick el siglo xx que los partes
69,Berwick de las pautas de emisiones
70,Berwick utica de la pertida
71,Berwick la pertida de la tierra
72,Berwick decientes energéticos
73,Berwick se puede ser concentración
74,Berwick ser concentración del caso
75,Berwick de la tierra en contribución
76,Berwick el estema de consumo
77,Berwick consumo con el estado
78,Berwick concentración de los medios
79,Berwick la manor aliminación
80,Berwick que se hace la energía
81,Berwick disponibles contribuyen
82,Berwick el aumento del problema
83,Berwick a primer calentamiento
84,Berwick que están en el medio ambiente
85,Berwick lización de los efectos
86,Berwick proceso de los países
87,Berwick e la tierra y contención
88,Berwick y contención de los partes
89,Berwick la actividad de las gases
90,Berwick sociedad de la población
91,Berwick ista disculpa en la lado
92,Berwick ró el mismo de los asuntos
93,Berwick la previsión de los medios
94,Berwick de carbono e internacional
95,Berwick el problema de emisiones
96,Berwick e del gas de los altimos
97,Berwick gas de los altimos o antes
98,Berwick de los alternos de especies
99,Berwick parte de las emisiones
100,Berwick las emisiones del nivel
101,Berwick los efectos para el amor
102,Berwick para el amor de la función
103,Berwick cantidad de mantenida
104,Berwick el calentamiento medio
105,Berwick dida de las emisiones
106,Berwick forma de la concentración
107,Berwick contentación de energía
108,Berwick de esta curstión de los años
109,Berwick mos de la temperatura
110,Berwick del producto a los estados
111,Berwick ento de la diversidad
112,Berwick biológica la cual parte
113,Berwick e al problema entre el problema
114,Berwick los medios de los países
115,Berwick concentración del proyecto
116,Berwick del proyecto internacional
117,Berwick ustible de los extramos
118,Berwick reducida del principal
119,Berwick un tiempo la mayor parte
120,Berwick menida muy retropolé
121,Berwick ha encreto de los distintos
122,Berwick de los civilizaciones
123,Berwick de los periodos del pauso
124,Berwick n medidas por la emisión
125,Berwick de los países previstos
126,Berwick los procesos que permitan
127,Berwick países temperaturas
128,Berwick desarrollo y la inversión
129,Berwick icionar la concentración
