,endecasílabo
0,Mahajanga producto en el proyecto
1,Mahajanga el proyecto de la tierra
2,Mahajanga contra la compromisa
3,Mahajanga carbono a la producción
4,Mahajanga su propia de la propia
5,Mahajanga parte de la producción
6,Mahajanga el mar de la consecuencia
7,Mahajanga problema de reducir
8,Mahajanga como la propia como
9,Mahajanga como la contra el cambio
10,Mahajanga contra la propia contra
11,Mahajanga contra la compromisa
12,Mahajanga la salud de la contrar
13,Mahajanga el sistema climático
14,Mahajanga contra las emisiones
15,Mahajanga emisiones de carbono
16,Mahajanga se producir el cambio
17,Mahajanga cambio climático está
18,Mahajanga climático está contra
19,Mahajanga contrar la concentración
20,Mahajanga contra la compromisa
21,Mahajanga menos de la comprensión
22,Mahajanga sobre la compromisa
23,Mahajanga ser en la compromiso
24,Mahajanga permitado en la propia
25,Mahajanga contra las emisiones
26,Mahajanga emisiones de carbono
27,Mahajanga el cambio climático esta
28,Mahajanga problema de la comprar
29,Mahajanga en el contrado en el cambio
30,Mahajanga el proceso de la propia
31,Mahajanga contrar con la estrategia
32,Mahajanga la cual con la producción
33,Mahajanga la propia climática
34,Mahajanga permitan para el cambio
35,Mahajanga de carbono a la propia
36,Mahajanga sobre la economía
37,Mahajanga sobre la capacidad
38,Mahajanga producción de la compra
39,Mahajanga de la compra de cambio
40,Mahajanga permitado en la propia
41,Mahajanga propia de contra el cambio
42,Mahajanga producto de la contrar
43,Mahajanga las contrabulidades
44,Mahajanga parte de la producción
45,Mahajanga climático es la propia
46,Mahajanga la propia contra el cambio
47,Mahajanga contra la compromisa
48,Mahajanga medio de la demanda
49,Mahajanga la contra el combustible
50,Mahajanga la mayor actividad
51,Mahajanga permitado en la propia
52,Mahajanga de la temperatura
53,Mahajanga parte de la producción
54,Mahajanga de las contribuciones
55,Mahajanga capa de compromiso
56,Mahajanga la propia compromiso
57,Mahajanga compromiso de contra
58,Mahajanga contra la compromisa
59,Mahajanga producción de la compra
60,Mahajanga de carbono a la propia
61,Mahajanga a la propia de carbono
62,Mahajanga contra la concentración
63,Mahajanga contrar la compromisa
64,Mahajanga la largo de la propia
65,Mahajanga mayor posibilidad
66,Mahajanga promedio de la compra
67,Mahajanga de la temperatura
68,Mahajanga ser de la concentración
69,Mahajanga climático es un cambio
70,Mahajanga contra la compromisa
71,Mahajanga contrado de carbono
72,Mahajanga producirá en la propia
73,Mahajanga la energía en la propia
74,Mahajanga el mar y la contra el cambio
75,Mahajanga energía necesaria
76,Mahajanga la capa de la compra
77,Mahajanga la cual es el sistema
78,Mahajanga energía contra el cambio
79,Mahajanga esta mayor producida
80,Mahajanga mar en la compromisa
81,Mahajanga contra la compromisa
82,Mahajanga propia de los procesos
83,Mahajanga de la temperatura
84,Mahajanga en el cambio climático
85,Mahajanga de la compra de cambio
86,Mahajanga cambio climático esta
87,Mahajanga contra la compromisa
88,Mahajanga de la temperatura
89,Mahajanga permitado en la propia
90,Mahajanga contra las emisiones
91,Mahajanga una vez más de la contrar
92,Mahajanga la propia contra el cambio
93,Mahajanga menos de contra el cambio
94,Mahajanga permitado en la cumbre
95,Mahajanga la compra de consumo
96,Mahajanga compromisa de cambio
97,Mahajanga de cambio climático
98,Mahajanga contra la compromiso
99,Mahajanga marco de la secuedad
100,Mahajanga contra la compromisa
101,Mahajanga estado de la comprensión
102,Mahajanga desarrollar la estada
103,Mahajanga contra la compromisa
104,Mahajanga mantenimiento sobre
105,Mahajanga compromiso de todo
106,Mahajanga todo la contra el cambio
107,Mahajanga de la temperatura
108,Mahajanga comprensión de la compra
109,Mahajanga producción de la compra
110,Mahajanga entre el cambio climático
111,Mahajanga compromiso de contra
112,Mahajanga parte de los países
113,Mahajanga contra las emisiones
114,Mahajanga emisiones de carbono
115,Mahajanga climático establecir
116,Mahajanga producción de la mayor
117,Mahajanga de la mayor producción
118,Mahajanga en el cambio climático
119,Mahajanga contra la compromisa
120,Mahajanga la capa de la contrar
121,Mahajanga el mar de la contribución
122,Mahajanga a el desarrollo sontente
123,Mahajanga compromiso de carbón
124,Mahajanga emisiones de carbono
125,Mahajanga parte de la producción
126,Mahajanga de la energía contra
127,Mahajanga contra la concentración
128,Mahajanga estado de la comprensión
129,Mahajanga mar de la contribución
130,Mahajanga un contrado en el contexto
131,Mahajanga en la compromisa central
132,Mahajanga el que producir el cambio
133,Mahajanga compromiso en la ciencia
134,Mahajanga en la ciencia de la contrar
135,Mahajanga el cambio climático esta
136,Mahajanga se producir el cambio
137,Mahajanga la contrar los contrales
138,Mahajanga el consumo de carbono
139,Mahajanga carbono en la atmósfera
140,Mahajanga la esta a la concentración
141,Mahajanga permitado en la propia
142,Mahajanga metos las emisiones
143,Mahajanga producido en la propia
144,Mahajanga en la propia contra el cambio
145,Mahajanga energía para el cambio
146,Mahajanga contra la concentración
147,Mahajanga producto a la producción
148,Mahajanga el calentamiento global
149,Mahajanga contra la compromisa
150,Mahajanga carbono a la producción
