,verse,terminacion
0,Candelaria proyecto la actividad,"[<'ac':Vc>, <'ti':cv>, <'vi':cv>, <'dad':cVc>]"
1,Candelaria aumento de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
2,Candelaria de entre el parto del mismo,"[<'mis':cvs>, <'mo':cV>]"
3,Candelaria los países de nuestro,"[<'nues':cvVs>, <'tro':ccV>]"
4,Candelaria los s en el carbono,"[<'car':cVc>, <'bo':cV>, <'no':cV>]"
5,Candelaria la alternción de la salud,"[<'sa':sV>, <'lud':cvc>]"
6,Candelaria nte de la comperación,"[<'com':cVc>, <'pe':cV>, <'ra':cV>, <'ción':cvVc>]"
7,Candelaria amplia de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
8,Candelaria el mismo para la salud,"[<'sa':sV>, <'lud':cvc>]"
9,Candelaria un forzamiento márido,"[<'má':cV>, <'ri':cv>, <'do':cV>]"
10,Candelaria márido de la carta,"[<'car':cVc>, <'ta':cV>]"
11,Candelaria un siglo xx estos partes,"[<'par':cVc>, <'tes':cVs>]"
12,Candelaria de las concentraciones,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'cio':cvV>, <'nes':cVs>]"
13,Candelaria consumo en la segunda,"[<'se':sV>, <'gun':cvc>, <'da':cV>]"
14,Candelaria en la segunda cantidad,"[<'can':cVc>, <'ti':cv>, <'dad':cVc>]"
15,Candelaria de la función de carbón,"[<'car':cVc>, <'bón':cVc>]"
16,Candelaria calentamiento mientras,"[<'mien':cvVc>, <'tras':ccVs>]"
17,Candelaria las nubes del proceso,"[<'pro':ccV>, <'ce':cV>, <'so':sV>]"
18,Candelaria la base de la mayor,"[<'ma':cV>, <'yor':cVc>]"
19,Candelaria la mituda en la unfcca,"[<'u':v>, <'nf':cc>, <'cca':ccV>]"
20,Candelaria te de los combustibles,"[<'com':cVc>, <'bus':cvs>, <'ti':cv>, <'bles':ccVs>]"
21,Candelaria actual de las cubiertales,"[<'cu':cv>, <'bier':cvVc>, <'ta':cV>, <'les':cVs>]"
22,Candelaria de algunos importantes,"[<'im':vc>, <'por':cVc>, <'tan':cVc>, <'tes':cVs>]"
23,Candelaria ntuad para diversidad,"[<'di':cv>, <'ver':cVc>, <'si':sv>, <'dad':cVc>]"
24,Candelaria el aumento del madida,"[<'ma':cV>, <'di':cv>, <'da':cV>]"
25,Candelaria de la emisión de emisión,"[<'e':V>, <'mi':cv>, <'sión':svVc>]"
26,Candelaria compensario a la intersión,"[<'in':vc>, <'ter':cVc>, <'sión':svVc>]"
27,Candelaria carbona en la energía,"[<'e':V>, <'ner':cVc>, <'gí':cV>, <'a':V>]"
28,Candelaria re en la emisión de todos,"[<'to':cV>, <'dos':cVs>]"
29,Candelaria considerable al siglo,"[<'si':sv>, <'glo':ccV>]"
30,Candelaria al siglo xx los estados,"[<'es':Vs>, <'ta':cV>, <'dos':cVs>]"
31,Candelaria lo que hay que se viere,"[<'vie':cvV>, <'re':cV>]"
32,Candelaria especie de los efectos,"[<'e':V>, <'fec':cVc>, <'tos':cVs>]"
33,Candelaria de cumbre de la ommera,"[<'om':Vc>, <'me':cV>, <'ra':cV>]"
34,Candelaria de las concentraciones,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'cio':cvV>, <'nes':cVs>]"
35,Candelaria los países de efectos,"[<'e':V>, <'fec':cVc>, <'tos':cVs>]"
36,Candelaria los periodos de calor,"[<'ca':cV>, <'lor':cVc>]"
37,Candelaria calor de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
38,Candelaria permiten de la tierra,"[<'tie':cvV>, <'rra':ccV>]"
