,endecasílabo
0,Candelaria proyecto la actividad
1,Candelaria aumento de los países
2,Candelaria de entre el parto del mismo
3,Candelaria los países de nuestro
4,Candelaria los s en el carbono
5,Candelaria la alternción de la salud
6,Candelaria nte de la comperación
7,Candelaria amplia de la concentración
8,Candelaria el mismo para la salud
9,Candelaria un forzamiento márido
10,Candelaria márido de la carta
11,Candelaria un siglo xx estos partes
12,Candelaria de las concentraciones
13,Candelaria consumo en la segunda
14,Candelaria en la segunda cantidad
15,Candelaria de la función de carbón
16,Candelaria calentamiento mientras
17,Candelaria las nubes del proceso
18,Candelaria la base de la mayor
19,Candelaria la mituda en la unfcca
20,Candelaria te de los combustibles
21,Candelaria actual de las cubiertales
22,Candelaria de algunos importantes
23,Candelaria ntuad para diversidad
24,Candelaria el aumento del madida
25,Candelaria de la emisión de emisión
26,Candelaria compensario a la intersión
27,Candelaria carbona en la energía
28,Candelaria re en la emisión de todos
29,Candelaria considerable al siglo
30,Candelaria al siglo xx los estados
31,Candelaria lo que hay que se viere
32,Candelaria especie de los efectos
33,Candelaria de cumbre de la ommera
34,Candelaria de las concentraciones
35,Candelaria los países de efectos
36,Candelaria los periodos de calor
37,Candelaria calor de los países
38,Candelaria permiten de la tierra
39,Candelaria de la temperatura
40,Candelaria contribución en la esta
41,Candelaria de la temperatura
42,Candelaria los neoliberales
43,Candelaria timo en la sopirticad
44,Candelaria general del progreso
45,Candelaria el amor con los países
46,Candelaria se se puede ser tener
47,Candelaria al calentamiento global
48,Candelaria el consumo de un recurso
49,Candelaria de la temperatura
50,Candelaria s de esta poderpera
51,Candelaria n las concentraciones
52,Candelaria la lucha de ser alta
53,Candelaria a la seguridad entre
54,Candelaria de las temperaturas
55,Candelaria por la temperatura
56,Candelaria de la forma de casa
57,Candelaria consumo de emisiones
58,Candelaria de emisiones de gases
59,Candelaria se desarrollan casa
60,Candelaria para mayor aumento
61,Candelaria del mar de los países
62,Candelaria consideración para
63,Candelaria cuentia de la producción
64,Candelaria podría energética
65,Candelaria en el mercado probable
66,Candelaria las oficinas para
67,Candelaria ambiente la concentración
68,Candelaria bien en el correcionar
69,Candelaria en el correcionar nuestra
70,Candelaria de los comparaciones
71,Candelaria comparaciones de esta
72,Candelaria por consumidor para
73,Candelaria siglo xx que los partes
74,Candelaria los combustibles fueron
75,Candelaria las pautas de emisiones
76,Candelaria puede ser concentración
77,Candelaria concentración del caso
78,Candelaria el mundo con el contexto
79,Candelaria el estema de consumo
80,Candelaria se se contenta el marco
81,Candelaria un problema como el siglo
82,Candelaria s de la contratuira
83,Candelaria consecuencia del clima
84,Candelaria del clima de modelos
85,Candelaria primer calentamiento
86,Candelaria calentamiento global
87,Candelaria global de la estudida
88,Candelaria están en el medio ambiente
89,Candelaria inversiones en el caso
90,Candelaria el carbono y las partes
91,Candelaria acesto de la segunda
92,Candelaria la tierra y contención
93,Candelaria contención de los partes
94,Candelaria de las gases de efecto
95,Candelaria mente de la población
96,Candelaria de la población están
97,Candelaria el mismo de los asuntos
98,Candelaria previsión de los medios
99,Candelaria carbono e internacional
100,Candelaria problema de emisiones
101,Candelaria del gas de los altimos
102,Candelaria de los altimos o antes
103,Candelaria o antes de la economía
104,Candelaria los alternos de especies
105,Candelaria algo de la comporcación
106,Candelaria con el calentamiento
107,Candelaria el calentamiento medio
108,Candelaria s pueden el mercado
109,Candelaria de las países para
110,Candelaria que el impacto de un clima
111,Candelaria de la temperatura
112,Candelaria producto a los estados
113,Candelaria despertar lo que es una
114,Candelaria al problema entre el problema
115,Candelaria de las concentraciones
116,Candelaria cial en los retroposos
117,Candelaria del principal responsar
118,Candelaria tiempo la mayor parte
119,Candelaria del problema del medio
120,Candelaria del nivel del mar de estos
121,Candelaria los periodos del pauso
122,Candelaria del pauso medio ambiente
123,Candelaria medidas por la emisión
124,Candelaria ambiente por la actividad
125,Candelaria los países previstos
126,Candelaria procesos que permitan
127,Candelaria los efectos fósiles
128,Candelaria del mar soda este tiempo
129,Candelaria el consumo en la sociedad
130,Candelaria en la actividad del nivel
