,verse,terminacion
0,Mombasa del proyecto la actividad,"[<'ac':Vc>, <'ti':cv>, <'vi':cv>, <'dad':cVc>]"
1,Mombasa países de nuestro parte,"[<'par':cVc>, <'te':cV>]"
2,Mombasa los eficientes con partes,"[<'par':cVc>, <'tes':cVs>]"
3,Mombasa partes de la economía,"[<'e':V>, <'co':cV>, <'no':cV>, <'mí':cV>, <'a':V>]"
4,Mombasa de los s en el carbono,"[<'car':cVc>, <'bo':cV>, <'no':cV>]"
5,Mombasa para marcio a la presencia,"[<'pre':ccV>, <'sen':sVc>, <'cia':cvV>]"
6,Mombasa a la presencia de la salud,"[<'sa':sV>, <'lud':cvc>]"
7,Mombasa contonce más el peligro,"[<'pe':cV>, <'li':cv>, <'gro':ccV>]"
8,Mombasa las partes de la biosfera,"[<'bios':cvVs>, <'fe':cV>, <'ra':cV>]"
9,Mombasa de la biosfera de precios,"[<'pre':ccV>, <'cios':cvVs>]"
10,Mombasa de la alternción de la salud,"[<'sa':sV>, <'lud':cvc>]"
11,Mombasa sa amplia de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
12,Mombasa es un siglo xx estos partes,"[<'par':cVc>, <'tes':cVs>]"
13,Mombasa ndia de las concentraciones,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'cio':cvV>, <'nes':cVs>]"
14,Mombasa contribución del proceso,"[<'pro':ccV>, <'ce':cV>, <'so':sV>]"
15,Mombasa guardo estado a la subida,"[<'su':sv>, <'bi':cv>, <'da':cV>]"
16,Mombasa la actual de las cubiertales,"[<'cu':cv>, <'bier':cvVc>, <'ta':cV>, <'les':cVs>]"
17,Mombasa aumenta de las emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
18,Mombasa en el que se definitica,"[<'de':cV>, <'fi':cv>, <'ni':cv>, <'ti':cv>, <'ca':cV>]"
19,Mombasa diración de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
20,Mombasa a la intersión del capacidad,"[<'ca':cV>, <'pa':cV>, <'ci':cv>, <'dad':cVc>]"
21,Mombasa n el que debe el mercado,"[<'mer':cVc>, <'ca':cV>, <'do':cV>]"
22,Mombasa me considerable al siglo,"[<'si':sv>, <'glo':ccV>]"
23,Mombasa los metos de la ingenida,"[<'in':vc>, <'ge':cV>, <'ni':cv>, <'da':cV>]"
24,Mombasa se desalian el especie,"[<'es':Vs>, <'pe':cV>, <'cie':cvV>]"
25,Mombasa correstos de alternaciones,"[<'al':Vc>, <'ter':cVc>, <'na':cV>, <'cio':cvV>, <'nes':cVs>]"
26,Mombasa para la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
27,Mombasa y los países de efectos,"[<'e':V>, <'fec':cVc>, <'tos':cVs>]"
28,Mombasa la conferencia se pueden,"[<'pue':cvV>, <'den':cVc>]"
29,Mombasa de los periodos de calor,"[<'ca':cV>, <'lor':cVc>]"
30,Mombasa de calor de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
31,Mombasa la tierra por un consenso,"[<'con':cVc>, <'sen':sVc>, <'so':sV>]"
32,Mombasa en el carbón y al contexto,"[<'con':cVc>, <'tex':cVx>, <'to':cV>]"
33,Mombasa contribución en la esta alla,"[<'a':V>, <'lla':ccV>]"
34,Mombasa salia del calentamiento,"[<'ca':cV>, <'len':cVc>, <'ta':cV>, <'mien':cvVc>, <'to':cV>]"
35,Mombasa que los neoliberales,"[<'ne':cV>, <'o':V>, <'li':cv>, <'be':cV>, <'ra':cV>, <'les':cVs>]"
36,Mombasa la aperación de la centra,"[<'cen':cVc>, <'tra':ccV>]"
37,Mombasa pertinente con la reda,"[<'re':cV>, <'da':cV>]"
38,Mombasa la reda de la cantidad,"[<'can':cVc>, <'ti':cv>, <'dad':cVc>]"
39,Mombasa de la cantidad de tiempo,"[<'tiem':cvVc>, <'po':cV>]"
40,Mombasa los procesos de la inversión,"[<'in':vc>, <'ver':cVc>, <'sión':svVc>]"
41,Mombasa energía no en los dectriales,"[<'dec':cVc>, <'tria':ccvV>, <'les':cVs>]"
42,Mombasa actividades políticos,"[<'po':cV>, <'lí':cV>, <'ti':cv>, <'cos':cVs>]"
43,Mombasa de la oriente climática,"[<'cli':ccv>, <'má':cV>, <'ti':cv>, <'ca':cV>]"
44,Mombasa la temperatura medio,"[<'me':cV>, <'dio':cvV>]"
45,Mombasa medio albiente con su fecha,"[<'fec':cVc>, <'ha':cV>]"
46,Mombasa los combustibles fósiles,"[<'fó':cV>, <'si':sv>, <'les':cVs>]"
47,Mombasa por el paso de la guerra,"[<'gue':cvV>, <'rra':ccV>]"
48,Mombasa en la cauta de las segundas,"[<'se':sV>, <'gun':cvc>, <'das':cVs>]"
49,Mombasa la forma de casa informe,"[<'in':vc>, <'for':cVc>, <'me':cV>]"
50,Mombasa r para mayor aumento,"[<'au':Vv>, <'men':cVc>, <'to':cV>]"
51,Mombasa se podría energética,"[<'e':V>, <'ner':cVc>, <'gé':cV>, <'ti':cv>, <'ca':cV>]"
52,Mombasa y las oficinas para,"[<'pa':cV>, <'ra':cV>]"
53,Mombasa marcha de la mayoría,"[<'ma':cV>, <'yo':cV>, <'rí':cV>, <'a':V>]"
54,Mombasa la mayoría del control,"[<'con':cVc>, <'trol':ccVc>]"
55,Mombasa con bien en el correcionar,"[<'co':cV>, <'rre':ccV>, <'cio':cvV>, <'nar':cVc>]"
56,Mombasa los comparaciones de esta,"[<'es':Vs>, <'ta':cV>]"
57,Mombasa de las pautas de emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
58,Mombasa la pertida de la tierra,"[<'tie':cvV>, <'rra':ccV>]"
59,Mombasa decientes energéticos,"[<'e':V>, <'ner':cVc>, <'gé':cV>, <'ti':cv>, <'cos':cVs>]"
60,Mombasa se puede ser concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
61,Mombasa ser concentración del caso,"[<'ca':cV>, <'so':sV>]"
62,Mombasa de la tierra en contribución,"[<'con':cVc>, <'tri':ccv>, <'bu':cv>, <'ción':cvVc>]"
63,Mombasa consumo con el estado,"[<'es':Vs>, <'ta':cV>, <'do':cV>]"
64,Mombasa concentración de los medios,"[<'me':cV>, <'dios':cvVs>]"
65,Mombasa la manor aliminación,"[<'a':V>, <'li':cv>, <'mi':cv>, <'na':cV>, <'ción':cvVc>]"
66,Mombasa que se hace la energía,"[<'e':V>, <'ner':cVc>, <'gí':cV>, <'a':V>]"
67,Mombasa disponibles contribuyen,"[<'con':cVc>, <'tri':ccv>, <'bu':cv>, <'yen':cVc>]"
68,Mombasa en el carbón en los estrenos,"[<'es':Vs>, <'tre':ccV>, <'nos':cVs>]"
69,Mombasa que están en el medio ambiente,"[<'am':Vc>, <'bien':cvVc>, <'te':cV>]"
70,Mombasa lización de los efectos,"[<'e':V>, <'fec':cVc>, <'tos':cVs>]"
71,Mombasa proceso de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
72,Mombasa y contención de los partes,"[<'par':cVc>, <'tes':cVs>]"
73,Mombasa la actividad de las gases,"[<'ga':cV>, <'ses':sVs>]"
74,Mombasa sociedad de la población,"[<'po':cV>, <'bla':ccV>, <'ción':cvVc>]"
75,Mombasa en la lado de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
76,Mombasa ró el mismo de los asuntos,"[<'a':V>, <'sun':svc>, <'tos':cVs>]"
77,Mombasa la previsión de los medios,"[<'me':cV>, <'dios':cvVs>]"
78,Mombasa establecida de carbono,"[<'car':cVc>, <'bo':cV>, <'no':cV>]"
79,Mombasa de carbono e internacional,"[<'in':vc>, <'ter':cVc>, <'na':cV>, <'cio':cvV>, <'nal':cVc>]"
80,Mombasa gas de los altimos o antes,"[<'an':Vc>, <'tes':cVs>]"
81,Mombasa de los alternos de especies,"[<'es':Vs>, <'pe':cV>, <'cies':cvVs>]"
82,Mombasa en los países de emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
83,Mombasa parte de las emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
84,Mombasa las emisiones del nivel,"[<'ni':cv>, <'vel':cVc>]"
85,Mombasa los efectos para el amor,"[<'a':V>, <'mor':cVc>]"
86,Mombasa para el amor de la función,"[<'fun':cvc>, <'ción':cvVc>]"
87,Mombasa cantidad de mantenida,"[<'man':cVc>, <'te':cV>, <'ni':cv>, <'da':cV>]"
88,Mombasa dida de las emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
89,Mombasa forma de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
90,Mombasa contentación de energía,"[<'e':V>, <'ner':cVc>, <'gí':cV>, <'a':V>]"
91,Mombasa energía por el contexto,"[<'con':cVc>, <'tex':cVx>, <'to':cV>]"
92,Mombasa de esta curstión de los años,"[<'a':V>, <'ños':cVs>]"
93,Mombasa mos de la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
94,Mombasa del producto a los estados,"[<'es':Vs>, <'ta':cV>, <'dos':cVs>]"
95,Mombasa biológica la cual parte,"[<'par':cVc>, <'te':cV>]"
96,Mombasa estado de las cancidades,"[<'can':cVc>, <'ci':cv>, <'da':cV>, <'des':cVs>]"
97,Mombasa electricidad y el poner,"[<'po':cV>, <'ner':cVc>]"
98,Mombasa el poner en la comparación,"[<'com':cVc>, <'pa':cV>, <'ra':cV>, <'ción':cvVc>]"
99,Mombasa los medios de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
100,Mombasa concentración del proyecto,"[<'pro':ccV>, <'yec':cVc>, <'to':cV>]"
101,Mombasa del proyecto internacional,"[<'in':vc>, <'ter':cVc>, <'na':cV>, <'cio':cvV>, <'nal':cVc>]"
102,Mombasa en los retroposos de capaz,"[<'ca':cV>, <'paz':cVc>]"
103,Mombasa reducida del principal,"[<'prin':ccvc>, <'ci':cv>, <'pal':cVc>]"
104,Mombasa menida muy retropolé,"[<'re':cV>, <'tro':ccV>, <'po':cV>, <'lé':cV>]"
105,Mombasa ha encreto de los distintos,"[<'dis':cvs>, <'tin':cvc>, <'tos':cVs>]"
106,Mombasa de los civilizaciones,"[<'ci':cv>, <'vi':cv>, <'li':cv>, <'za':cV>, <'cio':cvV>, <'nes':cVs>]"
107,Mombasa de los periodos del pauso,"[<'pau':cVv>, <'so':sV>]"
108,Mombasa al medio ambiente en la energía,"[<'e':V>, <'ner':cVc>, <'gí':cV>, <'a':V>]"
109,Mombasa n medidas por la emisión,"[<'e':V>, <'mi':cv>, <'sión':svVc>]"
110,Mombasa en el carbón y consecuencia,"[<'con':cVc>, <'se':sV>, <'cuen':cvVc>, <'cia':cvV>]"
111,Mombasa en un modelo en el consumo,"[<'con':cVc>, <'su':sv>, <'mo':cV>]"
112,Mombasa al banco de la seguridad,"[<'se':sV>, <'gu':cv>, <'ri':cv>, <'dad':cVc>]"
113,Mombasa el mercado de las persigues,"[<'per':cVc>, <'si':sv>, <'gues':cvVs>]"
114,Mombasa agua tantos de los modelos,"[<'mo':cV>, <'de':cV>, <'los':cVs>]"
