,verse,terminacion
0,Lubumbashi proyecto la actividad,"[<'ac':Vc>, <'ti':cv>, <'vi':cv>, <'dad':cVc>]"
1,Lubumbashi aumento de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
2,Lubumbashi de entre el parto del mismo,"[<'mis':cvs>, <'mo':cV>]"
3,Lubumbashi los países de nuestro,"[<'nues':cvVs>, <'tro':ccV>]"
4,Lubumbashi los s en el carbono,"[<'car':cVc>, <'bo':cV>, <'no':cV>]"
5,Lubumbashi la alternción de la salud,"[<'sa':sV>, <'lud':cvc>]"
6,Lubumbashi nte de la comperación,"[<'com':cVc>, <'pe':cV>, <'ra':cV>, <'ción':cvVc>]"
7,Lubumbashi amplia de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
8,Lubumbashi el mismo para la salud,"[<'sa':sV>, <'lud':cvc>]"
9,Lubumbashi un forzamiento márido,"[<'má':cV>, <'ri':cv>, <'do':cV>]"
10,Lubumbashi márido de la carta,"[<'car':cVc>, <'ta':cV>]"
11,Lubumbashi un siglo xx estos partes,"[<'par':cVc>, <'tes':cVs>]"
12,Lubumbashi de las concentraciones,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'cio':cvV>, <'nes':cVs>]"
13,Lubumbashi consumo en la segunda,"[<'se':sV>, <'gun':cvc>, <'da':cV>]"
14,Lubumbashi en la segunda cantidad,"[<'can':cVc>, <'ti':cv>, <'dad':cVc>]"
15,Lubumbashi de la función de carbón,"[<'car':cVc>, <'bón':cVc>]"
16,Lubumbashi calentamiento mientras,"[<'mien':cvVc>, <'tras':ccVs>]"
17,Lubumbashi las nubes del proceso,"[<'pro':ccV>, <'ce':cV>, <'so':sV>]"
18,Lubumbashi la base de la mayor,"[<'ma':cV>, <'yor':cVc>]"
19,Lubumbashi la mituda en la unfcca,"[<'u':v>, <'nf':cc>, <'cca':ccV>]"
20,Lubumbashi te de los combustibles,"[<'com':cVc>, <'bus':cvs>, <'ti':cv>, <'bles':ccVs>]"
21,Lubumbashi actual de las cubiertales,"[<'cu':cv>, <'bier':cvVc>, <'ta':cV>, <'les':cVs>]"
22,Lubumbashi de algunos importantes,"[<'im':vc>, <'por':cVc>, <'tan':cVc>, <'tes':cVs>]"
23,Lubumbashi ntuad para diversidad,"[<'di':cv>, <'ver':cVc>, <'si':sv>, <'dad':cVc>]"
24,Lubumbashi el aumento del madida,"[<'ma':cV>, <'di':cv>, <'da':cV>]"
