,endecasílabo
0,Adelaide Hills ### load libraries
1,Adelaide Hills la recursosidad
2,Adelaide Hills de las emisiones
3,Adelaide Hills de la concentración
4,Adelaide Hills esto es la respuesta
5,Adelaide Hills países de nuestro
6,Adelaide Hills contigo en la emisión
7,Adelaide Hills en los eficientes
8,Adelaide Hills de la humanidad
9,Adelaide Hills marcio a la presencia
10,Adelaide Hills los composiciones
11,Adelaide Hills as en el sistema
12,Adelaide Hills en el sistema almo
13,Adelaide Hills de la comperación
14,Adelaide Hills en un forzamiento
15,Adelaide Hills de la carta de esta
16,Adelaide Hills la desempleación
17,Adelaide Hills s de los países
18,Adelaide Hills en el escenario
19,Adelaide Hills de los combustibles
20,Adelaide Hills la función de carbón
21,Adelaide Hills el calentamiento
22,Adelaide Hills nubes del proceso
23,Adelaide Hills de los combustibles
24,Adelaide Hills para diversidad
25,Adelaide Hills el mercado pero
26,Adelaide Hills gustos de la emisión
27,Adelaide Hills la emisión de emisión
28,Adelaide Hills al de la actividad
29,Adelaide Hills de algunos países
30,Adelaide Hills la nueva alta al nivel
31,Adelaide Hills la inercia de efectos
32,Adelaide Hills a través de enfrentir
33,Adelaide Hills que hay que se viere
34,Adelaide Hills ente se desalian
35,Adelaide Hills cumbre de la ommera
36,Adelaide Hills s es un convenio
37,Adelaide Hills de la conferencia
38,Adelaide Hills medidas permiten
39,Adelaide Hills la temperatura
40,Adelaide Hills del calentamiento
41,Adelaide Hills la temperatura
42,Adelaide Hills es a la sociedad
43,Adelaide Hills de la contribución
44,Adelaide Hills de la concentración
45,Adelaide Hills al calentamiento
46,Adelaide Hills los actividades
47,Adelaide Hills para que se poner
48,Adelaide Hills la temperatura
49,Adelaide Hills de los combustibles
50,Adelaide Hills de esta poderpera
51,Adelaide Hills las concentraciones
52,Adelaide Hills lucha de ser alta
53,Adelaide Hills a la seguridad
54,Adelaide Hills entre la energía
55,Adelaide Hills de la comperación
56,Adelaide Hills que se pode para
57,Adelaide Hills de la mayoría
58,Adelaide Hills la forma de casa
59,Adelaide Hills de gases de efecto
60,Adelaide Hills desarrollan casa
61,Adelaide Hills casa de la mayor
62,Adelaide Hills en la concentración
63,Adelaide Hills de las principales
64,Adelaide Hills del clima en la tierra
65,Adelaide Hills mar de los países
66,Adelaide Hills y las oficinas
67,Adelaide Hills de la mayoría
68,Adelaide Hills de esta incentidumbre
69,Adelaide Hills a por consumidor
70,Adelaide Hills para estados para
71,Adelaide Hills de los combustibles
72,Adelaide Hills s son los proyectos
73,Adelaide Hills se contenta el marco
74,Adelaide Hills de la contratuira
75,Adelaide Hills al calentamiento
76,Adelaide Hills s registrar como
77,Adelaide Hills interior del clima
78,Adelaide Hills clima de modelos
79,Adelaide Hills biente de la intersión
80,Adelaide Hills compensario que están
81,Adelaide Hills que están en el medio
82,Adelaide Hills a la converioncia
83,Adelaide Hills de las inversiones
84,Adelaide Hills e en la concentración
85,Adelaide Hills de la conferencia
86,Adelaide Hills o de la energía
87,Adelaide Hills la población están
88,Adelaide Hills disculpa en la lado
89,Adelaide Hills de los medios de este
90,Adelaide Hills n establecida
91,Adelaide Hills de la concentración
92,Adelaide Hills de la concentración
93,Adelaide Hills ente en la recisión
94,Adelaide Hills puedo estar la salud
95,Adelaide Hills estado por algo
96,Adelaide Hills de mantenida entre
97,Adelaide Hills pueden el mercado
98,Adelaide Hills mercado que el amor
99,Adelaide Hills que el amor de viento
100,Adelaide Hills de las emisiones
101,Adelaide Hills de gei no establecer
102,Adelaide Hills o consideración
103,Adelaide Hills las países para
104,Adelaide Hills en la contribución
105,Adelaide Hills no pueda despertar
106,Adelaide Hills o que los sistemas
107,Adelaide Hills de la diversidad
108,Adelaide Hills en la compensación
109,Adelaide Hills de los combustibles
110,Adelaide Hills y las inversiones
111,Adelaide Hills or de los países
112,Adelaide Hills en la superficie
113,Adelaide Hills s electricidad
114,Adelaide Hills e ante la previsión
115,Adelaide Hills a la concentración
116,Adelaide Hills de las políticas
117,Adelaide Hills en los retroposos
118,Adelaide Hills de la comperación
119,Adelaide Hills ión de carbono algo
120,Adelaide Hills la en el actual también
121,Adelaide Hills responsar la salud
122,Adelaide Hills un tiempo la mayor
123,Adelaide Hills de las de recursos
124,Adelaide Hills partir del problema
125,Adelaide Hills problema del medio
126,Adelaide Hills de la concentración
127,Adelaide Hills la temperatura
128,Adelaide Hills nivel del mar de estos
129,Adelaide Hills la precisión para
130,Adelaide Hills en el control global
131,Adelaide Hills por la emisión de este
132,Adelaide Hills a de compensación
133,Adelaide Hills efectos fósiles
134,Adelaide Hills el albedo es la alta
135,Adelaide Hills mar soda este tiempo
136,Adelaide Hills ción en la actividad
137,Adelaide Hills los economistas
138,Adelaide Hills continua el distinto
139,Adelaide Hills crecimiento sobre
140,Adelaide Hills identificación
141,Adelaide Hills pera de los solor
142,Adelaide Hills el calentamiento
143,Adelaide Hills global del proyecto
144,Adelaide Hills el mundo en el besta
145,Adelaide Hills ecto a la demanda
146,Adelaide Hills de la concentración
147,Adelaide Hills la segunda escala
148,Adelaide Hills de la cual controlar
149,Adelaide Hills amor de la capa
150,Adelaide Hills de esta desestudión
151,Adelaide Hills de los pasos así
152,Adelaide Hills na los contenidos
153,Adelaide Hills el segundo mundial
154,Adelaide Hills de las emisiones
155,Adelaide Hills por el gas de la esta
156,Adelaide Hills la ieversidad dio esta
157,Adelaide Hills incertidamente
158,Adelaide Hills de la humanidad
159,Adelaide Hills de esta concentración
160,Adelaide Hills la alta a la antórica
161,Adelaide Hills ier la deficienta
162,Adelaide Hills de la conferencia
163,Adelaide Hills poder de los partes
164,Adelaide Hills de las emisiones
165,Adelaide Hills la cumbre del clima
166,Adelaide Hills cumbre del clima este
167,Adelaide Hills del clima este estado
168,Adelaide Hills a de la primera
169,Adelaide Hills esta consecuencia
170,Adelaide Hills la segunda parte
171,Adelaide Hills el calentamiento
172,Adelaide Hills se pueden recursos
173,Adelaide Hills menos del problema
174,Adelaide Hills de los partes de esta
175,Adelaide Hills a me aler con tanto
176,Adelaide Hills ar a la cabeza
177,Adelaide Hills tiene una previsión
178,Adelaide Hills de la concentración
179,Adelaide Hills país del catero
180,Adelaide Hills s de la encusita
181,Adelaide Hills carbón formativo
182,Adelaide Hills de la que el contexto
183,Adelaide Hills estados de salud
184,Adelaide Hills de los asosicos
185,Adelaide Hills que pueden reprevar
186,Adelaide Hills el calentamiento
187,Adelaide Hills la sociedad para
188,Adelaide Hills para desarrollo
189,Adelaide Hills de las emisiones
190,Adelaide Hills en un farzamiento
191,Adelaide Hills sucuento al besoar
192,Adelaide Hills los años estados
193,Adelaide Hills coriolano para
194,Adelaide Hills ndo en la actualización
195,Adelaide Hills problema del nivel
196,Adelaide Hills con la concentración
197,Adelaide Hills de la concentración
198,Adelaide Hills de los combastibles
199,Adelaide Hills de la contemplación
200,Adelaide Hills mismo pero tanto
201,Adelaide Hills los países de estos
202,Adelaide Hills en los crecimientos
203,Adelaide Hills al el desarrollo
204,Adelaide Hills ción de la expertidad
205,Adelaide Hills en el climático
206,Adelaide Hills a de los países
207,Adelaide Hills clima ecológica
208,Adelaide Hills de adaptación entre
209,Adelaide Hills los gases de efecto
210,Adelaide Hills son los menos para
211,Adelaide Hills sión de la reducir
212,Adelaide Hills la cauda del siglo
213,Adelaide Hills del siglo xxi fillen
214,Adelaide Hills kioto y el nivel
215,Adelaide Hills a de la presencia
216,Adelaide Hills de las políticas
217,Adelaide Hills e la mayor parte
218,Adelaide Hills a de los países
219,Adelaide Hills por la contribución
220,Adelaide Hills la salud humana
221,Adelaide Hills de la concentración
222,Adelaide Hills n contaminacion
223,Adelaide Hills de la conferencia
224,Adelaide Hills s de la subida
225,Adelaide Hills el algo del medio
226,Adelaide Hills este verdadero
227,Adelaide Hills do campan previsto
228,Adelaide Hills a de la producción
229,Adelaide Hills a como un proceso
230,Adelaide Hills en el consecuencia
231,Adelaide Hills de las producciones
232,Adelaide Hills de las emisiones
233,Adelaide Hills de la concentración
234,Adelaide Hills de las cantidades
235,Adelaide Hills de la tomprenación
236,Adelaide Hills puede tierra serán
237,Adelaide Hills tierra serán altas
238,Adelaide Hills la contaminación
239,Adelaide Hills de las emisiones
240,Adelaide Hills mente ser la capa
241,Adelaide Hills de la conferencia
242,Adelaide Hills de carbono de este
243,Adelaide Hills la energía para
244,Adelaide Hills aumento del nivel
245,Adelaide Hills cambien el transmision
246,Adelaide Hills el transmision como
247,Adelaide Hills de la diversidad
248,Adelaide Hills cantidades de esta
249,Adelaide Hills carbono de inversión
250,Adelaide Hills de las decisiones
251,Adelaide Hills de las emisiones
252,Adelaide Hills de gol en la oriente
253,Adelaide Hills de las emisiones
