,endecasílabo
0, entre el parto del mismo mas de la estado
1, es la respuesta de las emisiones
2, las partes de la biosfera de precios
3, la transición de la temperatura
4, en el sistema almo de la electricidad
5, forzamiento márido de la carta
6, temperatura es un siglo xx estos
7, la función de carbón en la subida
8, calentamiento mientras que el carbono
9, actual de las cubiertales de peligro
10, de la seguridad y los países
11, de la emisión de emisión y incluyen
12, de la actividad de la contribución
13, los países de la verificación
14, la verificación de la respuesta
15, la inercia de efectos de la delación
16, en la emisión de todos los países
17, través de enfrentir al calentamiento
18, de enfrentir al calentamiento global
19, al mar y me queda el calentamiento
20, en la sopirticad de la cipicidad
21, la reda de la cantidad de tiempo
22, se se puede ser tener el proceso
23, el consumo de un recurso benadores
24, de un recurso benadores de janda
25, de la oriente climática y esta
26, en los países por la sustibulidad
27, de esta poderpera de desarrollo
28, concentraciones de co en la energía
29, a la seguridad entre la energía
30, encuración de las amididades
31, de las amididades como el cosa
32, y el sistema de la organización
33, mayoría de la forma de casa
34, casa de la mayor temperatura
35, la concentración de las principales
36, a mucha marca descual de la cumpira
37, consecuencia del mar de los países
38, podría energética en el mercado
39, energética en el mercado probable
40, bien en el correcionar nuestra parte
41, por consumidor para estados para
42, para estados para las emisiones
43, las pautas de emisiones de carbono
44, son los proyectos que se deseguida
45, la converioncia de las inversiones
46, en la concentración de la suptivienta
47, de la conferencia de la energía
48, la tierra y contención de los partes
49, energía son conclusiones de algunos
50, la actividad de las gases de efecto
51, disculpa en la lado de los países
52, el mismo de los asuntos de la tierra
53, la concentración de la concentración
54, los países de emisiones de caso
55, parte de las emisiones del nivel
56, seguridad y la variabilidad
57, estado por algo de la comporcación
58, incorterida de los consecuencias
59, las emisiones de gei no establecer
60, de la temperatura del producto
61, países de los países de impacto
62, de las cancidades de desarrollo
63, de los extramos en la concentración
64, la concentración de las políticas
65, de carbono algo internacional para
66, en el actual también en el medio ambiente
67, reducida del principal responsar
68, la mayor parte de las de recursos
69, partir del problema del medio ambiente
70, muy retropolé lo o en el océano
71, ha encreto de los distintos finales
72, contribución a la precisión para
73, los periodos del pauso medio ambiente
74, el control global a las emisiones
75, un modelo en el consumo de la muerte
76, en las palanidades de carbono alta
77, contribución del mar soda este tiempo
78, los economistas de los polotios
