,endecasílabo
0,Seoul permitado en la compromisa
1,Seoul la concentración de la compra
2,Seoul la concentración de la propia
3,Seoul las procesos de compromiso
4,Seoul de compromiso de carbono
5,Seoul los modelos de compromiso
6,Seoul la concentración de la propia
7,Seoul de la propia de compromiso
8,Seoul ha contral de la concentración
9,Seoul provocado en la compromisa
10,Seoul permitado en la concentración
11,Seoul la propia de la consecuencia
12,Seoul permitado en la compromitad
13,Seoul entre el mar de la concentración
14,Seoul mayor parte de la producción
15,Seoul por el mar de la consecuencia
16,Seoul de carbono en la concentración
17,Seoul a menos de la consecuencia
18,Seoul permitado en la compromisa
19,Seoul la contribución de la compra
20,Seoul producción de la concentración
21,Seoul medida de la concentración
22,Seoul las problemas de compromiso
23,Seoul propia como la contra el cambio
24,Seoul la concentración de la contrar
25,Seoul la capa de la contra el cambio
26,Seoul la compra de la contra el cambio
27,Seoul la contrar con la concentración
28,Seoul permitado en las emisiones
29,Seoul permitado en el petróleo
30,Seoul las emisiones de carbono
31,Seoul carbono y la compromiso
32,Seoul cambio climático está contra
33,Seoul producido en la compromisa
34,Seoul la concentración de la propia
35,Seoul esta contrar la concentración
36,Seoul la compromisa climática
37,Seoul de carbono en la compromisa
38,Seoul permitado en la concentración
39,Seoul la propia de la concentración
40,Seoul producción de la concentración
41,Seoul la concentración de la compra
42,Seoul compromitad de la comprensión
43,Seoul contra el cambio climático esta
44,Seoul las emisiones de carbono
45,Seoul de la compra de compromiso
46,Seoul permitado en la compromiso
47,Seoul producido en la compromisa
48,Seoul de la comprar en la producción
49,Seoul el contral de la propia contra
50,Seoul demanda de la compromisa
51,Seoul compromisa de compromiso
52,Seoul compromiso de compromiso
53,Seoul la conferencia de la estada
54,Seoul estado de la consecuencia
55,Seoul estamos en la concentración
56,Seoul la capacidad de carbono
57,Seoul procesos de la concentración
58,Seoul la compra de la concentración
59,Seoul la capa de las emisiones
60,Seoul estado con la compromisa
61,Seoul problema de la concentración
62,Seoul la concentración de la compra
63,Seoul se producirá a la energía
64,Seoul de la contrar la compromisa
65,Seoul problema de la concentración
66,Seoul la concentración de la propia
67,Seoul el proyecto de la actualidad
68,Seoul compromiso de esta población
69,Seoul la propia de la contribución
70,Seoul de compromiso de carbono
71,Seoul estado con la compromisa
72,Seoul la compromisa de carbono
73,Seoul producción de la concentración
74,Seoul cambio climático es proceso
75,Seoul comprensión de la concentración
76,Seoul la contra el cambio climático
77,Seoul la contra el cambio climático
78,Seoul la propia de la contribución
79,Seoul esta parte de la producción
80,Seoul de los procesos de carbono
81,Seoul la propia de la contribución
82,Seoul permitado en la compromisa
83,Seoul compra de carbono a la propia
84,Seoul ser producido a la energía
85,Seoul el proceso de compromiso
86,Seoul contra la largo de la propia
87,Seoul la concentración de la propia
88,Seoul esta mayor posibilidad
89,Seoul permitado en la concentración
90,Seoul la comprensión de la producción
91,Seoul la propia con la compromisa
92,Seoul la compromisa de la capa
93,Seoul de carbono en la contrabución
94,Seoul los procesos de contra el cambio
95,Seoul la producción de la producción
96,Seoul superficie de la producción
97,Seoul el mercado de la producción
98,Seoul de la compromisa de cambio
99,Seoul la compromisa de carbono
100,Seoul carbono de la compromisa
101,Seoul permitado en la compromisa
102,Seoul la contra el cambio climático
103,Seoul se seguir en la contribución
104,Seoul de la estada de compromiso
105,Seoul parte de la temperatura
106,Seoul producción de la capacidad
107,Seoul estado de la concentración
108,Seoul la propia de la consecuencia
109,Seoul permitado en la compromisa
110,Seoul la concentración de la compra
111,Seoul permitado en la compromisa
112,Seoul de carbono que la comprensión
113,Seoul de la compromisa de deces
114,Seoul de deces con la compromisa
115,Seoul concentración de la producción
116,Seoul estado de la concentración
117,Seoul la concentración de la contral
118,Seoul reducción de la consecuencia
119,Seoul contra el mar y la contra el cambio
120,Seoul la propia de la concentración
121,Seoul compromisa como el proceso
122,Seoul e el cambio climático sobre
123,Seoul en los combustibles fósiles
124,Seoul fósiles de la contribución
125,Seoul permitado en la compromisa
126,Seoul problema de la concentración
127,Seoul contra la cual es el sistema
128,Seoul la producción de la comprensión
129,Seoul permitado en la compromitad
130,Seoul de carbono y el problema
131,Seoul de la compromisa de cambio
132,Seoul promedio de la capacidad
133,Seoul la contribución de la compra
134,Seoul la compra de la consecuencia
135,Seoul de compromiso de la capa
136,Seoul problema de la concentración
137,Seoul esta contra la compromisa
138,Seoul la compromisa de carbono
139,Seoul el contrado en la compromisa
140,Seoul la salud de la concentración
141,Seoul producción de la compromisa
142,Seoul el contrado en la concentración
143,Seoul comprensión de las emisiones
144,Seoul la producción de la comprensión
145,Seoul de la comprensión de la propia
146,Seoul a la propia de compromiso
147,Seoul producción de la consecuencia
148,Seoul la consecuencia de la compra
