,verse,terminacion
0,Bogotá del proyecto la actividad,"[<'ac':Vc>, <'ti':cv>, <'vi':cv>, <'dad':cVc>]"
1,Bogotá países de nuestro parte,"[<'par':cVc>, <'te':cV>]"
2,Bogotá los eficientes con partes,"[<'par':cVc>, <'tes':cVs>]"
3,Bogotá partes de la economía,"[<'e':V>, <'co':cV>, <'no':cV>, <'mí':cV>, <'a':V>]"
4,Bogotá de los s en el carbono,"[<'car':cVc>, <'bo':cV>, <'no':cV>]"
5,Bogotá para marcio a la presencia,"[<'pre':ccV>, <'sen':sVc>, <'cia':cvV>]"
6,Bogotá a la presencia de la salud,"[<'sa':sV>, <'lud':cvc>]"
7,Bogotá contonce más el peligro,"[<'pe':cV>, <'li':cv>, <'gro':ccV>]"
8,Bogotá las partes de la biosfera,"[<'bios':cvVs>, <'fe':cV>, <'ra':cV>]"
9,Bogotá de la biosfera de precios,"[<'pre':ccV>, <'cios':cvVs>]"
10,Bogotá de la alternción de la salud,"[<'sa':sV>, <'lud':cvc>]"
11,Bogotá sa amplia de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
12,Bogotá es un siglo xx estos partes,"[<'par':cVc>, <'tes':cVs>]"
13,Bogotá ndia de las concentraciones,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'cio':cvV>, <'nes':cVs>]"
14,Bogotá contribución del proceso,"[<'pro':ccV>, <'ce':cV>, <'so':sV>]"
15,Bogotá guardo estado a la subida,"[<'su':sv>, <'bi':cv>, <'da':cV>]"
16,Bogotá la actual de las cubiertales,"[<'cu':cv>, <'bier':cvVc>, <'ta':cV>, <'les':cVs>]"
17,Bogotá aumenta de las emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
18,Bogotá en el que se definitica,"[<'de':cV>, <'fi':cv>, <'ni':cv>, <'ti':cv>, <'ca':cV>]"
19,Bogotá diración de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
20,Bogotá a la intersión del capacidad,"[<'ca':cV>, <'pa':cV>, <'ci':cv>, <'dad':cVc>]"
21,Bogotá n el que debe el mercado,"[<'mer':cVc>, <'ca':cV>, <'do':cV>]"
22,Bogotá me considerable al siglo,"[<'si':sv>, <'glo':ccV>]"
23,Bogotá los metos de la ingenida,"[<'in':vc>, <'ge':cV>, <'ni':cv>, <'da':cV>]"
24,Bogotá se desalian el especie,"[<'es':Vs>, <'pe':cV>, <'cie':cvV>]"
25,Bogotá correstos de alternaciones,"[<'al':Vc>, <'ter':cVc>, <'na':cV>, <'cio':cvV>, <'nes':cVs>]"
26,Bogotá para la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
27,Bogotá y los países de efectos,"[<'e':V>, <'fec':cVc>, <'tos':cVs>]"
28,Bogotá la conferencia se pueden,"[<'pue':cvV>, <'den':cVc>]"
29,Bogotá de los periodos de calor,"[<'ca':cV>, <'lor':cVc>]"
30,Bogotá de calor de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
31,Bogotá la tierra por un consenso,"[<'con':cVc>, <'sen':sVc>, <'so':sV>]"
