,endecasílabo
0,Napier permitado en la compromisa
1,Napier la concentración de la compra
2,Napier la concentración de la propia
3,Napier las procesos de compromiso
4,Napier de compromiso de carbono
5,Napier los modelos de compromiso
6,Napier la concentración de la propia
7,Napier de la propia de compromiso
8,Napier ha contral de la concentración
9,Napier provocado en la compromisa
10,Napier permitado en la concentración
11,Napier la propia de la consecuencia
12,Napier permitado en la compromitad
13,Napier entre el mar de la concentración
14,Napier mayor parte de la producción
15,Napier por el mar de la consecuencia
16,Napier de carbono en la concentración
17,Napier a menos de la consecuencia
18,Napier permitado en la compromisa
19,Napier la contribución de la compra
20,Napier producción de la concentración
21,Napier medida de la concentración
22,Napier las problemas de compromiso
23,Napier propia como la contra el cambio
24,Napier la concentración de la contrar
25,Napier la capa de la contra el cambio
26,Napier la compra de la contra el cambio
27,Napier la contrar con la concentración
28,Napier permitado en las emisiones
29,Napier permitado en el petróleo
30,Napier las emisiones de carbono
31,Napier carbono y la compromiso
32,Napier cambio climático está contra
33,Napier producido en la compromisa
34,Napier la concentración de la propia
35,Napier esta contrar la concentración
36,Napier la compromisa climática
37,Napier de carbono en la compromisa
38,Napier permitado en la concentración
39,Napier la propia de la concentración
40,Napier producción de la concentración
41,Napier la concentración de la compra
42,Napier compromitad de la comprensión
43,Napier contra el cambio climático esta
44,Napier las emisiones de carbono
45,Napier de la compra de compromiso
46,Napier permitado en la compromiso
47,Napier producido en la compromisa
48,Napier de la comprar en la producción
49,Napier el contral de la propia contra
50,Napier demanda de la compromisa
51,Napier compromisa de compromiso
52,Napier compromiso de compromiso
53,Napier la conferencia de la estada
54,Napier estado de la consecuencia
55,Napier estamos en la concentración
56,Napier la capacidad de carbono
57,Napier procesos de la concentración
58,Napier la compra de la concentración
59,Napier la capa de las emisiones
60,Napier estado con la compromisa
61,Napier problema de la concentración
62,Napier la concentración de la compra
63,Napier se producirá a la energía
64,Napier de la contrar la compromisa
65,Napier problema de la concentración
66,Napier la concentración de la propia
67,Napier el proyecto de la actualidad
68,Napier compromiso de esta población
69,Napier la propia de la contribución
70,Napier de compromiso de carbono
71,Napier estado con la compromisa
72,Napier la compromisa de carbono
73,Napier producción de la concentración
74,Napier cambio climático es proceso
75,Napier comprensión de la concentración
76,Napier la contra el cambio climático
77,Napier la contra el cambio climático
78,Napier la propia de la contribución
79,Napier esta parte de la producción
80,Napier de los procesos de carbono
81,Napier la propia de la contribución
82,Napier permitado en la compromisa
83,Napier compra de carbono a la propia
84,Napier ser producido a la energía
85,Napier el proceso de compromiso
86,Napier contra la largo de la propia
87,Napier la concentración de la propia
88,Napier esta mayor posibilidad
89,Napier permitado en la concentración
90,Napier la comprensión de la producción
91,Napier la propia con la compromisa
92,Napier la compromisa de la capa
93,Napier de carbono en la contrabución
94,Napier los procesos de contra el cambio
95,Napier la producción de la producción
96,Napier superficie de la producción
97,Napier el mercado de la producción
98,Napier de la compromisa de cambio
99,Napier la compromisa de carbono
100,Napier carbono de la compromisa
101,Napier permitado en la compromisa
102,Napier la contra el cambio climático
103,Napier se seguir en la contribución
104,Napier de la estada de compromiso
105,Napier parte de la temperatura
106,Napier producción de la capacidad
107,Napier estado de la concentración
108,Napier la propia de la consecuencia
109,Napier permitado en la compromisa
110,Napier la concentración de la compra
111,Napier permitado en la compromisa
112,Napier de carbono que la comprensión
113,Napier de la compromisa de deces
114,Napier de deces con la compromisa
115,Napier concentración de la producción
116,Napier estado de la concentración
117,Napier la concentración de la contral
118,Napier reducción de la consecuencia
119,Napier contra el mar y la contra el cambio
120,Napier la propia de la concentración
121,Napier compromisa como el proceso
122,Napier e el cambio climático sobre
123,Napier en los combustibles fósiles
124,Napier fósiles de la contribución
125,Napier permitado en la compromisa
126,Napier problema de la concentración
127,Napier contra la cual es el sistema
128,Napier la producción de la comprensión
129,Napier permitado en la compromitad
130,Napier de carbono y el problema
131,Napier de la compromisa de cambio
132,Napier promedio de la capacidad
133,Napier la contribución de la compra
134,Napier la compra de la consecuencia
135,Napier de compromiso de la capa
136,Napier problema de la concentración
137,Napier esta contra la compromisa
138,Napier la compromisa de carbono
139,Napier el contrado en la compromisa
140,Napier la salud de la concentración
141,Napier producción de la compromisa
142,Napier el contrado en la concentración
143,Napier comprensión de las emisiones
144,Napier la producción de la comprensión
145,Napier de la comprensión de la propia
146,Napier a la propia de compromiso
147,Napier producción de la consecuencia
148,Napier la consecuencia de la compra
149,Napier permitado en la compromisa
150,Napier la concentración de la compra
151,Napier en el cambio climático esta
152,Napier producción de la contribución
153,Napier permitado en la concentración
154,Napier producción de la contribución
155,Napier la compromisa de carbono
156,Napier estado de la contra el cambio
157,Napier concentración de la comprensión
158,Napier a la producción de la compra
159,Napier de la compra de la producción
160,Napier secuedad de la concentración
161,Napier estado de la compromisa
162,Napier por una vez más de la contrar
163,Napier de compromiso de carbono
164,Napier proceso de la concentración
165,Napier la concentración de la compra
166,Napier compromisa de complejidad
167,Napier complejidad de la estrategia
168,Napier permitado en la compromisa
169,Napier la contra el cambio climático
170,Napier producto de la concentración
171,Napier a los procesos de carbono
172,Napier establecir la concentración
173,Napier producción de la compromisa
174,Napier la consecuencia de la contrar
175,Napier de la contrar la compromisa
176,Napier se desarrollar el proceso
177,Napier proceso de las emisiones
178,Napier particilar la contra el cambio
179,Napier la contra el cambio climático
180,Napier de cambio climático sobre
181,Napier la compromisa de carbono
182,Napier compromiso de compromiso
183,Napier compromisa de contra el cambio
184,Napier compromiso de compromiso
185,Napier promedio de la contra el cambio
186,Napier el mercado de la energía
187,Napier de carbono en la compromisa
188,Napier climática en las emisiones
189,Napier la contración de la producción
190,Napier compromiso de compromiso
191,Napier compromiso de compromiso
192,Napier la concentración de la capa
193,Napier promedio de las emisiones
194,Napier las emisiones de carbono
195,Napier climática en la capacidad
196,Napier contexto de la contribución
197,Napier la compromiso de la compra
198,Napier de la compromisa de contrar
199,Napier compromisa de compromiso
200,Napier producción de la concentración
201,Napier compromiso en la concentración
202,Napier las emisiones de carbono
203,Napier de carbono que los países
204,Napier producción de la compromisa
205,Napier mantitud de la concentración
206,Napier cambio climático establecir
207,Napier de las emisiones de cambio
208,Napier la consumo de la producción
209,Napier los procesos de compromiso
210,Napier producción de las emisiones
211,Napier por el mar de la contribución
212,Napier estado de la contribución
213,Napier la propia de las emisiones
214,Napier de carbono en la compromisa
215,Napier la tierra de la compromisa
216,Napier las emisiones de carbono
217,Napier de carbono por un problema
218,Napier compromisa de compromiso
219,Napier compromiso de contra el cambio
220,Napier compromisa de combustibles
221,Napier el proceso de compromiso
222,Napier compromiso de compromiso
223,Napier problema de la compromisa
224,Napier producción de la compromisa
225,Napier las emisiones de carbono
226,Napier medida de la contra el cambio
227,Napier la contra el cambio climático
228,Napier contexto de la concentración
229,Napier para el mar de la compromisa
230,Napier los cambios en la compromisa
231,Napier estado por la contribución
232,Napier compromiso de complejidad
233,Napier a la comprensión de la compra
234,Napier se desarrollar el problema
235,Napier contribución de los procesos
236,Napier los procesos de compromiso
237,Napier producto de la concentración
238,Napier en un contrado en el contexto
239,Napier permitado en la concentración
240,Napier consecuencia de compromiso
241,Napier de compromiso de la contrar
242,Napier problema de la compromisa
243,Napier de la compromisa de cambio
244,Napier permita de la concentración
245,Napier la concentración de carbono
246,Napier de carbono de compromiso
247,Napier en el que producir el cambio
248,Napier la producción de los países
249,Napier contra el cambio climático esta
250,Napier compromiso en la compromisa
251,Napier permitado en la concentración
252,Napier el segundo contra la propia
253,Napier a la propia de compromiso
254,Napier de compromiso de la compra
255,Napier las emisiones de carbono
256,Napier al menos en la contribución
257,Napier las emisiones de consumo
258,Napier permitado en la propia como
259,Napier concentración de la producción
260,Napier de carbono en la compromisa
261,Napier en el calentamiento global
262,Napier esta contra la concentración
263,Napier se tendría en la consecuencia
264,Napier la compromisa climática
265,Napier la compromisa como el cambio
266,Napier producido en la compromisa
267,Napier la consecuencia de la contrar
268,Napier de la contrar la concentración
269,Napier problema de la compromisa
270,Napier e en el cambio climático esta
271,Napier permitado de contra el cambio
272,Napier problema de la propia como
273,Napier la propia de la concentración
274,Napier producido en la concentración
275,Napier la diversidad biológica
276,Napier biológica y los países
277,Napier la concentración de la tierra
278,Napier mayor contra la contra el cambio
279,Napier la compromisa de carbono
280,Napier mantener el mar se producir
281,Napier permitado en la concentración
282,Napier estados por la contra el cambio
283,Napier la compra de la contra el cambio
284,Napier medida de la compromisa
285,Napier compromiso de compromiso
286,Napier compromiso de compromiso
287,Napier medida de la concentración
288,Napier a la producción de la compra
289,Napier los países de contra el cambio
290,Napier cambio climático en el cambio
291,Napier permitado en la compromisa
292,Napier de la intersidad biológica
293,Napier permitado en la consecuencia
294,Napier medida de la compromisa
295,Napier el proceso de contra el cambio
296,Napier concentración de los procesos
297,Napier los procesos de compromiso
298,Napier el conjunto de compromiso
299,Napier en la producción de la compra
300,Napier contra el mercado de la contrar
301,Napier de la compren de consecuencia
302,Napier compromiso de compromiso
303,Napier de compromiso de la mayor
304,Napier la propia de la concentración
305,Napier la diversidad biológica
306,Napier particilar la compromisa
307,Napier compromisa de compromiso
308,Napier de la mayor por la producción
309,Napier por la producción de la compra
310,Napier permitado en la compromisa
311,Napier contexto de la concentración
312,Napier a la demanda de la propia
313,Napier producción de la compromisa
314,Napier proceso de la compromisa
315,Napier la concentración de la compra
316,Napier de la compra de desarrollo
317,Napier compromiso de consecuencia
318,Napier proceso de la consecuencia
319,Napier las emisiones de carbono
320,Napier producción de la concentración
321,Napier por el mar de la contra el cambio
322,Napier producción de la concentración
323,Napier ha mayor en la compromisa
324,Napier la compromisa contra el cambio
325,Napier países de la capacidad
326,Napier la economía necesitad
327,Napier estado de la contribución
328,Napier permitado en la compromisa
329,Napier contración de la concentración
