,endecasílabo
0,Houston permitado en la compromisa
1,Houston la concentración de la compra
2,Houston la concentración de la propia
3,Houston las procesos de compromiso
4,Houston de compromiso de carbono
5,Houston los modelos de compromiso
6,Houston la concentración de la propia
7,Houston de la propia de compromiso
8,Houston ha contral de la concentración
9,Houston provocado en la compromisa
10,Houston permitado en la concentración
11,Houston la propia de la consecuencia
12,Houston permitado en la compromitad
13,Houston entre el mar de la concentración
14,Houston mayor parte de la producción
15,Houston por el mar de la consecuencia
16,Houston de carbono en la concentración
17,Houston a menos de la consecuencia
18,Houston permitado en la compromisa
19,Houston la contribución de la compra
20,Houston producción de la concentración
21,Houston medida de la concentración
22,Houston las problemas de compromiso
23,Houston propia como la contra el cambio
24,Houston la concentración de la contrar
25,Houston la capa de la contra el cambio
26,Houston la compra de la contra el cambio
27,Houston la contrar con la concentración
28,Houston permitado en las emisiones
29,Houston permitado en el petróleo
30,Houston las emisiones de carbono
31,Houston carbono y la compromiso
32,Houston cambio climático está contra
33,Houston producido en la compromisa
34,Houston la concentración de la propia
35,Houston esta contrar la concentración
36,Houston la compromisa climática
37,Houston de carbono en la compromisa
38,Houston permitado en la concentración
39,Houston la propia de la concentración
40,Houston producción de la concentración
41,Houston la concentración de la compra
42,Houston compromitad de la comprensión
43,Houston contra el cambio climático esta
44,Houston las emisiones de carbono
45,Houston de la compra de compromiso
46,Houston permitado en la compromiso
47,Houston producido en la compromisa
48,Houston de la comprar en la producción
49,Houston el contral de la propia contra
50,Houston demanda de la compromisa
51,Houston compromisa de compromiso
52,Houston compromiso de compromiso
53,Houston la conferencia de la estada
54,Houston estado de la consecuencia
55,Houston estamos en la concentración
56,Houston la capacidad de carbono
57,Houston procesos de la concentración
58,Houston la compra de la concentración
59,Houston la capa de las emisiones
60,Houston estado con la compromisa
61,Houston problema de la concentración
62,Houston la concentración de la compra
63,Houston se producirá a la energía
64,Houston de la contrar la compromisa
65,Houston problema de la concentración
66,Houston la concentración de la propia
67,Houston el proyecto de la actualidad
68,Houston compromiso de esta población
69,Houston la propia de la contribución
70,Houston de compromiso de carbono
71,Houston estado con la compromisa
72,Houston la compromisa de carbono
73,Houston producción de la concentración
74,Houston cambio climático es proceso
75,Houston comprensión de la concentración
76,Houston la contra el cambio climático
77,Houston la contra el cambio climático
78,Houston la propia de la contribución
79,Houston esta parte de la producción
80,Houston de los procesos de carbono
81,Houston la propia de la contribución
82,Houston permitado en la compromisa
83,Houston compra de carbono a la propia
84,Houston ser producido a la energía
85,Houston el proceso de compromiso
86,Houston contra la largo de la propia
87,Houston la concentración de la propia
88,Houston esta mayor posibilidad
89,Houston permitado en la concentración
90,Houston la comprensión de la producción
91,Houston la propia con la compromisa
92,Houston la compromisa de la capa
93,Houston de carbono en la contrabución
94,Houston los procesos de contra el cambio
95,Houston la producción de la producción
96,Houston superficie de la producción
97,Houston el mercado de la producción
98,Houston de la compromisa de cambio
99,Houston la compromisa de carbono
