,verse,terminacion
0,Manjakandriana ### load libraries,"[<'li':cv>, <'bra':ccV>, <'ries':cvVs>]"
1,Manjakandriana la recursosidad,"[<'re':cV>, <'cur':cvc>, <'so':sV>, <'si':sv>, <'dad':cVc>]"
2,Manjakandriana de las emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
3,Manjakandriana de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
4,Manjakandriana entre el parto del mismo,"[<'mis':cvs>, <'mo':cV>]"
5,Manjakandriana países de nuestro,"[<'nues':cvVs>, <'tro':ccV>]"
6,Manjakandriana contigo en la emisión,"[<'e':V>, <'mi':cv>, <'sión':svVc>]"
7,Manjakandriana eficientes con partes,"[<'par':cVc>, <'tes':cVs>]"
8,Manjakandriana de la humanidad,"[<'hu':cv>, <'ma':cV>, <'ni':cv>, <'dad':cVc>]"
9,Manjakandriana marcio a la presencia,"[<'pre':ccV>, <'sen':sVc>, <'cia':cvV>]"
10,Manjakandriana los composiciones,"[<'com':cVc>, <'po':cV>, <'si':sv>, <'cio':cvV>, <'nes':cVs>]"
11,Manjakandriana de la comperación,"[<'com':cVc>, <'pe':cV>, <'ra':cV>, <'ción':cvVc>]"
12,Manjakandriana de la carta de esta,"[<'es':Vs>, <'ta':cV>]"
13,Manjakandriana es un siglo xx estos,"[<'es':Vs>, <'tos':cVs>]"
14,Manjakandriana la desempleación,"[<'de':cV>, <'sem':sVc>, <'ple':ccV>, <'a':V>, <'ción':cvVc>]"
15,Manjakandriana s de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
16,Manjakandriana de los combustibles,"[<'com':cVc>, <'bus':cvs>, <'ti':cv>, <'bles':ccVs>]"
17,Manjakandriana la función de carbón,"[<'car':cVc>, <'bón':cVc>]"
18,Manjakandriana nubes del proceso,"[<'pro':ccV>, <'ce':cV>, <'so':sV>]"
19,Manjakandriana estado a la subida,"[<'su':sv>, <'bi':cv>, <'da':cV>]"
20,Manjakandriana de los combustibles,"[<'com':cVc>, <'bus':cvs>, <'ti':cv>, <'bles':ccVs>]"
21,Manjakandriana para diversidad,"[<'di':cv>, <'ver':cVc>, <'si':sv>, <'dad':cVc>]"
22,Manjakandriana gustos de la emisión,"[<'e':V>, <'mi':cv>, <'sión':svVc>]"
23,Manjakandriana la emisión de emisión,"[<'e':V>, <'mi':cv>, <'sión':svVc>]"
24,Manjakandriana de algunos países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
25,Manjakandriana la nueva alta al nivel,"[<'ni':cv>, <'vel':cVc>]"
26,Manjakandriana la inercia de efectos,"[<'e':V>, <'fec':cVc>, <'tos':cVs>]"
27,Manjakandriana en la emisión de todos,"[<'to':cV>, <'dos':cVs>]"
28,Manjakandriana el que debe el mercado,"[<'mer':cVc>, <'ca':cV>, <'do':cV>]"
29,Manjakandriana que hay que se viere,"[<'vie':cvV>, <'re':cV>]"
30,Manjakandriana el estado de cumbre,"[<'cum':cvc>, <'bre':ccV>]"
31,Manjakandriana cumbre de la ommera,"[<'om':Vc>, <'me':cV>, <'ra':cV>]"
32,Manjakandriana en la contaminación,"[<'con':cVc>, <'ta':cV>, <'mi':cv>, <'na':cV>, <'ción':cvVc>]"
33,Manjakandriana s es un convenio,"[<'con':cVc>, <'ve':cV>, <'nio':cvV>]"
34,Manjakandriana es un convenio sobre,"[<'so':sV>, <'bre':ccV>]"
35,Manjakandriana de la conferencia,"[<'con':cVc>, <'fe':cV>, <'ren':cVc>, <'cia':cvV>]"
36,Manjakandriana medidas permiten,"[<'per':cVc>, <'mi':cv>, <'ten':cVc>]"
37,Manjakandriana la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
38,Manjakandriana del calentamiento,"[<'ca':cV>, <'len':cVc>, <'ta':cV>, <'mien':cvVc>, <'to':cV>]"
39,Manjakandriana la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
40,Manjakandriana de la contribución,"[<'con':cVc>, <'tri':ccv>, <'bu':cv>, <'ción':cvVc>]"
41,Manjakandriana de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
42,Manjakandriana los actividades,"[<'ac':Vc>, <'ti':cv>, <'vi':cv>, <'da':cV>, <'des':cVs>]"
43,Manjakandriana para que se poner,"[<'po':cV>, <'ner':cVc>]"
44,Manjakandriana la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
45,Manjakandriana albiente con su fecha,"[<'fec':cVc>, <'ha':cV>]"
46,Manjakandriana de los combustibles,"[<'com':cVc>, <'bus':cvs>, <'ti':cv>, <'bles':ccVs>]"
47,Manjakandriana de esta poderpera,"[<'po':cV>, <'der':cVc>, <'pe':cV>, <'ra':cV>]"
