,verse,terminacion
0,Sunbury del proyecto la actividad,"[<'ac':Vc>, <'ti':cv>, <'vi':cv>, <'dad':cVc>]"
1,Sunbury aumento de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
2,Sunbury países de nuestro parte,"[<'par':cVc>, <'te':cV>]"
3,Sunbury los eficientes con partes,"[<'par':cVc>, <'tes':cVs>]"
4,Sunbury partes de la economía,"[<'e':V>, <'co':cV>, <'no':cV>, <'mí':cV>, <'a':V>]"
5,Sunbury de los s en el carbono,"[<'car':cVc>, <'bo':cV>, <'no':cV>]"
6,Sunbury para marcio a la presencia,"[<'pre':ccV>, <'sen':sVc>, <'cia':cvV>]"
7,Sunbury contonce más el peligro,"[<'pe':cV>, <'li':cv>, <'gro':ccV>]"
8,Sunbury las partes de la biosfera,"[<'bios':cvVs>, <'fe':cV>, <'ra':cV>]"
9,Sunbury de la biosfera de precios,"[<'pre':ccV>, <'cios':cvVs>]"
10,Sunbury de la alternción de la salud,"[<'sa':sV>, <'lud':cvc>]"
11,Sunbury sa amplia de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
12,Sunbury a el mismo para la salud,"[<'sa':sV>, <'lud':cvc>]"
13,Sunbury un forzamiento márido,"[<'má':cV>, <'ri':cv>, <'do':cV>]"
14,Sunbury ndia de las concentraciones,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'cio':cvV>, <'nes':cVs>]"
15,Sunbury el consumo en la segunda,"[<'se':sV>, <'gun':cvc>, <'da':cV>]"
16,Sunbury el calentamiento mientras,"[<'mien':cvVc>, <'tras':ccVs>]"
17,Sunbury contribución del proceso,"[<'pro':ccV>, <'ce':cV>, <'so':sV>]"
18,Sunbury guardo estado a la subida,"[<'su':sv>, <'bi':cv>, <'da':cV>]"
19,Sunbury a la base de la mayor,"[<'ma':cV>, <'yor':cVc>]"
20,Sunbury a la mituda en la unfcca,"[<'u':v>, <'nf':cc>, <'cca':ccV>]"
21,Sunbury la actual de las cubiertales,"[<'cu':cv>, <'bier':cvVc>, <'ta':cV>, <'les':cVs>]"
22,Sunbury es de algunos importantes,"[<'im':vc>, <'por':cVc>, <'tan':cVc>, <'tes':cVs>]"
23,Sunbury el aumento del madida,"[<'ma':cV>, <'di':cv>, <'da':cV>]"
24,Sunbury diración de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
25,Sunbury n el que debe el mercado,"[<'mer':cVc>, <'ca':cV>, <'do':cV>]"
26,Sunbury me considerable al siglo,"[<'si':sv>, <'glo':ccV>]"
27,Sunbury al siglo xx los estados,"[<'es':Vs>, <'ta':cV>, <'dos':cVs>]"
28,Sunbury los metos de la ingenida,"[<'in':vc>, <'ge':cV>, <'ni':cv>, <'da':cV>]"
29,Sunbury se desalian el especie,"[<'es':Vs>, <'pe':cV>, <'cie':cvV>]"
30,Sunbury especie de los efectos,"[<'e':V>, <'fec':cVc>, <'tos':cVs>]"
31,Sunbury ir el estado de cumbre,"[<'cum':cvc>, <'bre':ccV>]"
32,Sunbury correstos de alternaciones,"[<'al':Vc>, <'ter':cVc>, <'na':cV>, <'cio':cvV>, <'nes':cVs>]"
33,Sunbury para la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
34,Sunbury y los países de efectos,"[<'e':V>, <'fec':cVc>, <'tos':cVs>]"
