,verse,terminacion
0,Antananarivo ### load libraries,"[<'li':cv>, <'bra':ccV>, <'ries':cvVs>]"
1,Antananarivo la recursosidad,"[<'re':cV>, <'cur':cvc>, <'so':sV>, <'si':sv>, <'dad':cVc>]"
2,Antananarivo de las emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
3,Antananarivo de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
4,Antananarivo entre el parto del mismo,"[<'mis':cvs>, <'mo':cV>]"
5,Antananarivo países de nuestro,"[<'nues':cvVs>, <'tro':ccV>]"
6,Antananarivo contigo en la emisión,"[<'e':V>, <'mi':cv>, <'sión':svVc>]"
7,Antananarivo eficientes con partes,"[<'par':cVc>, <'tes':cVs>]"
8,Antananarivo de la humanidad,"[<'hu':cv>, <'ma':cV>, <'ni':cv>, <'dad':cVc>]"
9,Antananarivo marcio a la presencia,"[<'pre':ccV>, <'sen':sVc>, <'cia':cvV>]"
10,Antananarivo los composiciones,"[<'com':cVc>, <'po':cV>, <'si':sv>, <'cio':cvV>, <'nes':cVs>]"
11,Antananarivo de la comperación,"[<'com':cVc>, <'pe':cV>, <'ra':cV>, <'ción':cvVc>]"
12,Antananarivo de la carta de esta,"[<'es':Vs>, <'ta':cV>]"
13,Antananarivo es un siglo xx estos,"[<'es':Vs>, <'tos':cVs>]"
14,Antananarivo la desempleación,"[<'de':cV>, <'sem':sVc>, <'ple':ccV>, <'a':V>, <'ción':cvVc>]"
15,Antananarivo s de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
16,Antananarivo de los combustibles,"[<'com':cVc>, <'bus':cvs>, <'ti':cv>, <'bles':ccVs>]"
17,Antananarivo la función de carbón,"[<'car':cVc>, <'bón':cVc>]"
18,Antananarivo nubes del proceso,"[<'pro':ccV>, <'ce':cV>, <'so':sV>]"
19,Antananarivo estado a la subida,"[<'su':sv>, <'bi':cv>, <'da':cV>]"
20,Antananarivo de los combustibles,"[<'com':cVc>, <'bus':cvs>, <'ti':cv>, <'bles':ccVs>]"
21,Antananarivo para diversidad,"[<'di':cv>, <'ver':cVc>, <'si':sv>, <'dad':cVc>]"
22,Antananarivo gustos de la emisión,"[<'e':V>, <'mi':cv>, <'sión':svVc>]"
23,Antananarivo la emisión de emisión,"[<'e':V>, <'mi':cv>, <'sión':svVc>]"
24,Antananarivo de algunos países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
25,Antananarivo la nueva alta al nivel,"[<'ni':cv>, <'vel':cVc>]"
26,Antananarivo la inercia de efectos,"[<'e':V>, <'fec':cVc>, <'tos':cVs>]"
27,Antananarivo en la emisión de todos,"[<'to':cV>, <'dos':cVs>]"
28,Antananarivo el que debe el mercado,"[<'mer':cVc>, <'ca':cV>, <'do':cV>]"
29,Antananarivo que hay que se viere,"[<'vie':cvV>, <'re':cV>]"
30,Antananarivo el estado de cumbre,"[<'cum':cvc>, <'bre':ccV>]"
31,Antananarivo cumbre de la ommera,"[<'om':Vc>, <'me':cV>, <'ra':cV>]"
32,Antananarivo en la contaminación,"[<'con':cVc>, <'ta':cV>, <'mi':cv>, <'na':cV>, <'ción':cvVc>]"
33,Antananarivo s es un convenio,"[<'con':cVc>, <'ve':cV>, <'nio':cvV>]"
34,Antananarivo es un convenio sobre,"[<'so':sV>, <'bre':ccV>]"
35,Antananarivo de la conferencia,"[<'con':cVc>, <'fe':cV>, <'ren':cVc>, <'cia':cvV>]"
36,Antananarivo medidas permiten,"[<'per':cVc>, <'mi':cv>, <'ten':cVc>]"
37,Antananarivo la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
38,Antananarivo del calentamiento,"[<'ca':cV>, <'len':cVc>, <'ta':cV>, <'mien':cvVc>, <'to':cV>]"
39,Antananarivo la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
40,Antananarivo de la contribución,"[<'con':cVc>, <'tri':ccv>, <'bu':cv>, <'ción':cvVc>]"
41,Antananarivo de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
42,Antananarivo los actividades,"[<'ac':Vc>, <'ti':cv>, <'vi':cv>, <'da':cV>, <'des':cVs>]"
43,Antananarivo para que se poner,"[<'po':cV>, <'ner':cVc>]"
44,Antananarivo la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
45,Antananarivo albiente con su fecha,"[<'fec':cVc>, <'ha':cV>]"
46,Antananarivo de los combustibles,"[<'com':cVc>, <'bus':cvs>, <'ti':cv>, <'bles':ccVs>]"
47,Antananarivo de esta poderpera,"[<'po':cV>, <'der':cVc>, <'pe':cV>, <'ra':cV>]"
48,Antananarivo las concentraciones,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'cio':cvV>, <'nes':cVs>]"
49,Antananarivo lucha de ser alta,"[<'al':Vc>, <'ta':cV>]"
50,Antananarivo el paso de la guerra,"[<'gue':cvV>, <'rra':ccV>]"
51,Antananarivo de la comperación,"[<'com':cVc>, <'pe':cV>, <'ra':cV>, <'ción':cvVc>]"
52,Antananarivo que se pode para,"[<'pa':cV>, <'ra':cV>]"
53,Antananarivo un forzamiento también,"[<'tam':cVc>, <'bién':cvVc>]"
54,Antananarivo de la mayoría,"[<'ma':cV>, <'yo':cV>, <'rí':cV>, <'a':V>]"
55,Antananarivo la forma de casa,"[<'ca':cV>, <'sa':sV>]"
