,endecasílabo
0,Blenheim permitado en la compromisa
1,Blenheim la concentración de la compra
2,Blenheim la concentración de la propia
3,Blenheim las procesos de compromiso
4,Blenheim de compromiso de carbono
5,Blenheim los modelos de compromiso
6,Blenheim la concentración de la propia
7,Blenheim de la propia de compromiso
8,Blenheim ha contral de la concentración
9,Blenheim provocado en la compromisa
10,Blenheim permitado en la concentración
11,Blenheim la propia de la consecuencia
12,Blenheim permitado en la compromitad
13,Blenheim entre el mar de la concentración
14,Blenheim mayor parte de la producción
15,Blenheim por el mar de la consecuencia
16,Blenheim de carbono en la concentración
17,Blenheim a menos de la consecuencia
18,Blenheim permitado en la compromisa
19,Blenheim la contribución de la compra
20,Blenheim producción de la concentración
21,Blenheim medida de la concentración
22,Blenheim las problemas de compromiso
23,Blenheim propia como la contra el cambio
24,Blenheim la concentración de la contrar
25,Blenheim la capa de la contra el cambio
26,Blenheim la compra de la contra el cambio
27,Blenheim la contrar con la concentración
28,Blenheim permitado en las emisiones
29,Blenheim permitado en el petróleo
30,Blenheim las emisiones de carbono
31,Blenheim carbono y la compromiso
32,Blenheim cambio climático está contra
33,Blenheim producido en la compromisa
34,Blenheim la concentración de la propia
35,Blenheim esta contrar la concentración
36,Blenheim la compromisa climática
37,Blenheim de carbono en la compromisa
38,Blenheim permitado en la concentración
39,Blenheim la propia de la concentración
40,Blenheim producción de la concentración
41,Blenheim la concentración de la compra
42,Blenheim compromitad de la comprensión
43,Blenheim contra el cambio climático esta
44,Blenheim las emisiones de carbono
45,Blenheim de la compra de compromiso
46,Blenheim permitado en la compromiso
47,Blenheim producido en la compromisa
48,Blenheim de la comprar en la producción
49,Blenheim el contral de la propia contra
50,Blenheim demanda de la compromisa
51,Blenheim compromisa de compromiso
52,Blenheim compromiso de compromiso
53,Blenheim la conferencia de la estada
54,Blenheim estado de la consecuencia
55,Blenheim estamos en la concentración
56,Blenheim la capacidad de carbono
57,Blenheim procesos de la concentración
58,Blenheim la compra de la concentración
59,Blenheim la capa de las emisiones
60,Blenheim estado con la compromisa
61,Blenheim problema de la concentración
62,Blenheim la concentración de la compra
63,Blenheim se producirá a la energía
64,Blenheim de la contrar la compromisa
65,Blenheim problema de la concentración
66,Blenheim la concentración de la propia
67,Blenheim el proyecto de la actualidad
68,Blenheim compromiso de esta población
69,Blenheim la propia de la contribución
70,Blenheim de compromiso de carbono
71,Blenheim estado con la compromisa
72,Blenheim la compromisa de carbono
73,Blenheim producción de la concentración
74,Blenheim cambio climático es proceso
75,Blenheim comprensión de la concentración
76,Blenheim la contra el cambio climático
77,Blenheim la contra el cambio climático
78,Blenheim la propia de la contribución
79,Blenheim esta parte de la producción
80,Blenheim de los procesos de carbono
81,Blenheim la propia de la contribución
82,Blenheim permitado en la compromisa
83,Blenheim compra de carbono a la propia
84,Blenheim ser producido a la energía
85,Blenheim el proceso de compromiso
86,Blenheim contra la largo de la propia
87,Blenheim la concentración de la propia
88,Blenheim esta mayor posibilidad
89,Blenheim permitado en la concentración
90,Blenheim la comprensión de la producción
91,Blenheim la propia con la compromisa
92,Blenheim la compromisa de la capa
93,Blenheim de carbono en la contrabución
94,Blenheim los procesos de contra el cambio
95,Blenheim la producción de la producción
96,Blenheim superficie de la producción
97,Blenheim el mercado de la producción
98,Blenheim de la compromisa de cambio
99,Blenheim la compromisa de carbono
100,Blenheim carbono de la compromisa
101,Blenheim permitado en la compromisa
102,Blenheim la contra el cambio climático
103,Blenheim se seguir en la contribución
104,Blenheim de la estada de compromiso
105,Blenheim parte de la temperatura
106,Blenheim producción de la capacidad
107,Blenheim estado de la concentración
108,Blenheim la propia de la consecuencia
109,Blenheim permitado en la compromisa
110,Blenheim la concentración de la compra
111,Blenheim permitado en la compromisa
112,Blenheim de carbono que la comprensión
113,Blenheim de la compromisa de deces
114,Blenheim de deces con la compromisa
115,Blenheim concentración de la producción
116,Blenheim estado de la concentración
117,Blenheim la concentración de la contral
118,Blenheim reducción de la consecuencia
119,Blenheim contra el mar y la contra el cambio
120,Blenheim la propia de la concentración
121,Blenheim compromisa como el proceso
122,Blenheim e el cambio climático sobre
123,Blenheim en los combustibles fósiles
124,Blenheim fósiles de la contribución
125,Blenheim permitado en la compromisa
126,Blenheim problema de la concentración
127,Blenheim contra la cual es el sistema
128,Blenheim la producción de la comprensión
129,Blenheim permitado en la compromitad
130,Blenheim de carbono y el problema
131,Blenheim de la compromisa de cambio
132,Blenheim promedio de la capacidad
133,Blenheim la contribución de la compra
134,Blenheim la compra de la consecuencia
135,Blenheim de compromiso de la capa
136,Blenheim problema de la concentración
137,Blenheim esta contra la compromisa
138,Blenheim la compromisa de carbono
139,Blenheim el contrado en la compromisa
140,Blenheim la salud de la concentración
141,Blenheim producción de la compromisa
