,verse,terminacion
0,Arawa en la infermedad energética,"[<'e':V>, <'ner':cVc>, <'gé':cV>, <'ti':cv>, <'ca':cV>]"
1,Arawa los países o la alteración,"[<'al':Vc>, <'te':cV>, <'ra':cV>, <'ción':cvVc>]"
2,Arawa si debería la estrategia,"[<'es':Vs>, <'tra':ccV>, <'te':cV>, <'gia':cvV>]"
3,Arawa estrategia de las emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
4,Arawa los países de nuestro parte,"[<'par':cVc>, <'te':cV>]"
5,Arawa nuestro parte de las especies,"[<'es':Vs>, <'pe':cV>, <'cies':cvVs>]"
6,Arawa con partes de la economía,"[<'e':V>, <'co':cV>, <'no':cV>, <'mí':cV>, <'a':V>]"
7,Arawa dicional de la humanidad,"[<'hu':cv>, <'ma':cV>, <'ni':cv>, <'dad':cVc>]"
8,Arawa la temperatura en los palas,"[<'pa':cV>, <'las':cVs>]"
9,Arawa composiciones de la alternción,"[<'al':Vc>, <'ter':cVc>, <'nción':ccvVc>]"
10,Arawa márido de la carta de esta,"[<'es':Vs>, <'ta':cV>]"
11,Arawa la temperatura es un siglo,"[<'si':sv>, <'glo':ccV>]"
12,Arawa conterir la desempleación,"[<'de':cV>, <'sem':sVc>, <'ple':ccV>, <'a':V>, <'ción':cvVc>]"
13,Arawa un carbono de su política,"[<'po':cV>, <'lí':cV>, <'ti':cv>, <'ca':cV>]"
14,Arawa el escenario de la cantidad,"[<'can':cVc>, <'ti':cv>, <'dad':cVc>]"
15,Arawa la contribución del proceso,"[<'pro':ccV>, <'ce':cV>, <'so':sV>]"
16,Arawa la base de la mayor parte,"[<'par':cVc>, <'te':cV>]"
17,Arawa de los combustibles fósiles,"[<'fó':cV>, <'si':sv>, <'les':cVs>]"
18,Arawa su mara de la seguridad,"[<'se':sV>, <'gu':cv>, <'ri':cv>, <'dad':cVc>]"
19,Arawa en el pertido de la actividad,"[<'ac':Vc>, <'ti':cv>, <'vi':cv>, <'dad':cVc>]"
20,Arawa atmósfera de la comporación,"[<'com':cVc>, <'po':cV>, <'ra':cV>, <'ción':cvVc>]"
21,Arawa gustos de la emisión de emisión,"[<'e':V>, <'mi':cv>, <'sión':svVc>]"
22,Arawa los países de los patrones,"[<'pa':cV>, <'tro':ccV>, <'nes':cVs>]"
23,Arawa al siglo xx los estados desde,"[<'des':cVs>, <'de':cV>]"
24,Arawa de los metos de la ingenida,"[<'in':vc>, <'ge':cV>, <'ni':cv>, <'da':cV>]"
25,Arawa estado de cumbre de la ommera,"[<'om':Vc>, <'me':cV>, <'ra':cV>]"
26,Arawa también en la contaminación,"[<'con':cVc>, <'ta':cV>, <'mi':cv>, <'na':cV>, <'ción':cvVc>]"
27,Arawa los correstos de alternaciones,"[<'al':Vc>, <'ter':cVc>, <'na':cV>, <'cio':cvV>, <'nes':cVs>]"
28,Arawa gue para la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
29,Arawa consecuencia y los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
30,Arawa es un convenio sobre el proyecto,"[<'pro':ccV>, <'yec':cVc>, <'to':cV>]"
31,Arawa ricado de la conferencia,"[<'con':cVc>, <'fe':cV>, <'ren':cVc>, <'cia':cvV>]"
32,Arawa de la conferencia se pueden,"[<'pue':cvV>, <'den':cVc>]"
33,Arawa de la tierra por un consenso,"[<'con':cVc>, <'sen':sVc>, <'so':sV>]"
34,Arawa la esta alla y la diversidad,"[<'di':cv>, <'ver':cVc>, <'si':sv>, <'dad':cVc>]"
35,Arawa a la sociedad de la sonientia,"[<'so':sV>, <'nien':cvVc>, <'tia':cvV>]"
36,Arawa de la sonientia con el actual,"[<'ac':Vc>, <'tual':cvVc>]"
37,Arawa con la reda de la cantidad,"[<'can':cVc>, <'ti':cv>, <'dad':cVc>]"
38,Arawa la solidad de la segunda,"[<'se':sV>, <'gun':cvc>, <'da':cV>]"
39,Arawa la energía no en los dectriales,"[<'dec':cVc>, <'tria':ccvV>, <'les':cVs>]"
40,Arawa la concentración del proyecto,"[<'pro':ccV>, <'yec':cVc>, <'to':cV>]"
41,Arawa políticos definitivas,"[<'de':cV>, <'fi':cv>, <'ni':cv>, <'ti':cv>, <'vas':cVs>]"
42,Arawa con el consumo de un recurso,"[<'re':cV>, <'cur':cvc>, <'so':sV>]"
43,Arawa la de la oriente climática,"[<'cli':ccv>, <'má':cV>, <'ti':cv>, <'ca':cV>]"
44,Arawa de los combustibles fósiles,"[<'fó':cV>, <'si':sv>, <'les':cVs>]"
45,Arawa de su procisa de emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
46,Arawa la población de la energía,"[<'e':V>, <'ner':cVc>, <'gí':cV>, <'a':V>]"
47,Arawa tendrámente en la caleración,"[<'ca':cV>, <'le':cV>, <'ra':cV>, <'ción':cvVc>]"
48,Arawa en la caleración del carbono,"[<'car':cVc>, <'bo':cV>, <'no':cV>]"
49,Arawa que se pode para las partes,"[<'par':cVc>, <'tes':cVs>]"
50,Arawa de calidad y el sistema,"[<'sis':svs>, <'te':cV>, <'ma':cV>]"
51,Arawa el sistema de la organización,"[<'or':Vc>, <'ga':cV>, <'ni':cv>, <'za':cV>, <'ción':cvVc>]"
52,Arawa la mayoría de la forma,"[<'for':cVc>, <'ma':cV>]"
53,Arawa de la forma de casa informe,"[<'in':vc>, <'for':cVc>, <'me':cV>]"
54,Arawa emisiones de gases de efecto,"[<'e':V>, <'fec':cVc>, <'to':cV>]"
55,Arawa la emisión de las decisiones,"[<'de':cV>, <'ci':cv>, <'sio':svV>, <'nes':cVs>]"
56,Arawa de las palieras de emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
57,Arawa centir a los interseñores,"[<'in':vc>, <'ter':cVc>, <'se':sV>, <'ño':cV>, <'res':cVs>]"
58,Arawa de la mayoría del control,"[<'con':cVc>, <'trol':ccVc>]"
59,Arawa medio ambiente la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
60,Arawa bien en el correcionar nuestra,"[<'nues':cvVs>, <'tra':ccV>]"
61,Arawa en el correcionar nuestra parte,"[<'par':cVc>, <'te':cV>]"
62,Arawa de los comparaciones de esta,"[<'es':Vs>, <'ta':cV>]"
63,Arawa continuación de la población,"[<'po':cV>, <'bla':ccV>, <'ción':cvVc>]"
64,Arawa la población de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
65,Arawa por consumidor para estados,"[<'es':Vs>, <'ta':cV>, <'dos':cVs>]"
66,Arawa estados para las emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
67,Arawa electricidad en las medidas,"[<'me':cV>, <'di':cv>, <'das':cVs>]"
68,Arawa de la pertida de la tierra,"[<'tie':cvV>, <'rra':ccV>]"
69,Arawa las decientes energéticos,"[<'e':V>, <'ner':cVc>, <'gé':cV>, <'ti':cv>, <'cos':cVs>]"
70,Arawa modelo actual con el contexto,"[<'con':cVc>, <'tex':cVx>, <'to':cV>]"
71,Arawa de consumo con el estado,"[<'es':Vs>, <'ta':cV>, <'do':cV>]"
