,verse,terminacion
0,Hafnarfjörður proyecto la actividad,"[<'ac':Vc>, <'ti':cv>, <'vi':cv>, <'dad':cVc>]"
1,Hafnarfjörður en la recursosidad,"[<'re':cV>, <'cur':cvc>, <'so':sV>, <'si':sv>, <'dad':cVc>]"
2,Hafnarfjörður de entre el parto del mismo,"[<'mis':cvs>, <'mo':cV>]"
3,Hafnarfjörður ural de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
4,Hafnarfjörður los países de nuestro,"[<'nues':cvVs>, <'tro':ccV>]"
5,Hafnarfjörður los s en el carbono,"[<'car':cVc>, <'bo':cV>, <'no':cV>]"
6,Hafnarfjörður la alternción de la salud,"[<'sa':sV>, <'lud':cvc>]"
7,Hafnarfjörður as en el sistema almo,"[<'al':Vc>, <'mo':cV>]"
8,Hafnarfjörður nte de la comperación,"[<'com':cVc>, <'pe':cV>, <'ra':cV>, <'ción':cvVc>]"
9,Hafnarfjörður márido de la carta,"[<'car':cVc>, <'ta':cV>]"
10,Hafnarfjörður es un siglo xx estos,"[<'es':Vs>, <'tos':cVs>]"
11,Hafnarfjörður de las concentraciones,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'cio':cvV>, <'nes':cVs>]"
12,Hafnarfjörður consumo en la segunda,"[<'se':sV>, <'gun':cvc>, <'da':cV>]"
13,Hafnarfjörður de la función de carbón,"[<'car':cVc>, <'bón':cVc>]"
14,Hafnarfjörður calentamiento mientras,"[<'mien':cvVc>, <'tras':ccVs>]"
15,Hafnarfjörður las nubes del proceso,"[<'pro':ccV>, <'ce':cV>, <'so':sV>]"
16,Hafnarfjörður la base de la mayor,"[<'ma':cV>, <'yor':cVc>]"
17,Hafnarfjörður la mituda en la unfcca,"[<'u':v>, <'nf':cc>, <'cca':ccV>]"
18,Hafnarfjörður te de los combustibles,"[<'com':cVc>, <'bus':cvs>, <'ti':cv>, <'bles':ccVs>]"
19,Hafnarfjörður de algunos importantes,"[<'im':vc>, <'por':cVc>, <'tan':cVc>, <'tes':cVs>]"
20,Hafnarfjörður ntuad para diversidad,"[<'di':cv>, <'ver':cVc>, <'si':sv>, <'dad':cVc>]"
21,Hafnarfjörður es el mercado pero,"[<'pe':cV>, <'ro':cV>]"
22,Hafnarfjörður de la emisión de emisión,"[<'e':V>, <'mi':cv>, <'sión':svVc>]"
23,Hafnarfjörður es de algunos países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
24,Hafnarfjörður compensario a la intersión,"[<'in':vc>, <'ter':cVc>, <'sión':svVc>]"
25,Hafnarfjörður carbona en la energía,"[<'e':V>, <'ner':cVc>, <'gí':cV>, <'a':V>]"
26,Hafnarfjörður e la nueva alta al nivel,"[<'ni':cv>, <'vel':cVc>]"
27,Hafnarfjörður en la inercia de efectos,"[<'e':V>, <'fec':cVc>, <'tos':cVs>]"
28,Hafnarfjörður re en la emisión de todos,"[<'to':cV>, <'dos':cVs>]"
29,Hafnarfjörður el que debe el mercado,"[<'mer':cVc>, <'ca':cV>, <'do':cV>]"
30,Hafnarfjörður considerable al siglo,"[<'si':sv>, <'glo':ccV>]"
31,Hafnarfjörður lo que hay que se viere,"[<'vie':cvV>, <'re':cV>]"
32,Hafnarfjörður el estado de cumbre,"[<'cum':cvc>, <'bre':ccV>]"
33,Hafnarfjörður de cumbre de la ommera,"[<'om':Vc>, <'me':cV>, <'ra':cV>]"
34,Hafnarfjörður en la contaminación,"[<'con':cVc>, <'ta':cV>, <'mi':cv>, <'na':cV>, <'ción':cvVc>]"
35,Hafnarfjörður de las concentraciones,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'cio':cvV>, <'nes':cVs>]"
36,Hafnarfjörður los países de efectos,"[<'e':V>, <'fec':cVc>, <'tos':cVs>]"
37,Hafnarfjörður los periodos de calor,"[<'ca':cV>, <'lor':cVc>]"
38,Hafnarfjörður calor de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
39,Hafnarfjörður e medidas permiten,"[<'per':cVc>, <'mi':cv>, <'ten':cVc>]"
40,Hafnarfjörður permiten de la tierra,"[<'tie':cvV>, <'rra':ccV>]"
41,Hafnarfjörður de la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
42,Hafnarfjörður contribución en la esta,"[<'es':Vs>, <'ta':cV>]"
43,Hafnarfjörður de la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
44,Hafnarfjörður los neoliberales,"[<'ne':cV>, <'o':V>, <'li':cv>, <'be':cV>, <'ra':cV>, <'les':cVs>]"
45,Hafnarfjörður io de la contribución,"[<'con':cVc>, <'tri':ccv>, <'bu':cv>, <'ción':cvVc>]"
46,Hafnarfjörður timo en la sopirticad,"[<'so':sV>, <'pir':cvc>, <'ti':cv>, <'cad':cVc>]"
47,Hafnarfjörður general del progreso,"[<'pro':ccV>, <'gre':ccV>, <'so':sV>]"
48,Hafnarfjörður se se puede ser tener,"[<'te':cV>, <'ner':cVc>]"
49,Hafnarfjörður umbre al calentamiento,"[<'ca':cV>, <'len':cVc>, <'ta':cV>, <'mien':cvVc>, <'to':cV>]"
50,Hafnarfjörður ado de la sociedad,"[<'so':sV>, <'cie':cvV>, <'dad':cVc>]"
51,Hafnarfjörður en la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
52,Hafnarfjörður de la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
53,Hafnarfjörður s de esta poderpera,"[<'po':cV>, <'der':cVc>, <'pe':cV>, <'ra':cV>]"
