,endecasílabo
0,Hafnarfjörður producto en el proyecto
1,Hafnarfjörður contra la compromisa
2,Hafnarfjörður carbono a la producción
3,Hafnarfjörður en el temperatura
4,Hafnarfjörður su propia de la propia
5,Hafnarfjörður el mar se desarrolla
6,Hafnarfjörður parte de la producción
7,Hafnarfjörður alto de la comprensión
8,Hafnarfjörður problema de reducir
9,Hafnarfjörður estado a los procesos
10,Hafnarfjörður como la propia como
11,Hafnarfjörður como la contra el cambio
12,Hafnarfjörður contra la propia contra
13,Hafnarfjörður el cambio climático
14,Hafnarfjörður el cambio climático
15,Hafnarfjörður contra la compromisa
16,Hafnarfjörður la salud de la contrar
17,Hafnarfjörður contra las emisiones
18,Hafnarfjörður se producir el cambio
19,Hafnarfjörður el cambio climático
20,Hafnarfjörður cambio climático está
21,Hafnarfjörður climático está contra
22,Hafnarfjörður contrar la concentración
23,Hafnarfjörður contra la compromisa
24,Hafnarfjörður menos de la comprensión
25,Hafnarfjörður sobre la compromisa
26,Hafnarfjörður ser en la compromiso
27,Hafnarfjörður permitado en la propia
28,Hafnarfjörður contra las emisiones
29,Hafnarfjörður estado contra el cambio
30,Hafnarfjörður el cambio climático
31,Hafnarfjörður problema de la comprar
32,Hafnarfjörður el contral de la propia
33,Hafnarfjörður estado en el proceso
34,Hafnarfjörður contrar con la estrategia
35,Hafnarfjörður la cual con la producción
36,Hafnarfjörður la propia climática
37,Hafnarfjörður estado en la comprensión
38,Hafnarfjörður permitan para el cambio
39,Hafnarfjörður de carbono a la propia
40,Hafnarfjörður el cambio climático
41,Hafnarfjörður sobre la economía
42,Hafnarfjörður sobre la capacidad
43,Hafnarfjörður producción de la compra
44,Hafnarfjörður de la compra de cambio
45,Hafnarfjörður permitado en la propia
46,Hafnarfjörður propia de contra el cambio
47,Hafnarfjörður producto de la contrar
48,Hafnarfjörður las contrabulidades
49,Hafnarfjörður es de la concentración
50,Hafnarfjörður parte de la producción
51,Hafnarfjörður climático es la propia
52,Hafnarfjörður la propia contra el cambio
53,Hafnarfjörður en el temperatura
54,Hafnarfjörður estado se producir
55,Hafnarfjörður el contrado en la propia
56,Hafnarfjörður contra la compromisa
57,Hafnarfjörður medio de la demanda
58,Hafnarfjörður la contra el combustible
59,Hafnarfjörður es proceso de cambio
60,Hafnarfjörður la mayor actividad
61,Hafnarfjörður permitado en la propia
62,Hafnarfjörður a la temperatura
63,Hafnarfjörður de la temperatura
64,Hafnarfjörður parte de la producción
65,Hafnarfjörður de las contribuciones
66,Hafnarfjörður capa de compromiso
67,Hafnarfjörður la propia compromiso
68,Hafnarfjörður compromiso de contra
69,Hafnarfjörður contra la compromisa
70,Hafnarfjörður el mar en la producción
71,Hafnarfjörður producción de la compra
72,Hafnarfjörður de carbono a la propia
73,Hafnarfjörður contra la concentración
74,Hafnarfjörður contrar la compromisa
75,Hafnarfjörður la largo de la propia
76,Hafnarfjörður mayor posibilidad
77,Hafnarfjörður el cambio climático
78,Hafnarfjörður e de la compromisa
79,Hafnarfjörður estado a la producción
80,Hafnarfjörður promedio de la compra
81,Hafnarfjörður de la temperatura
82,Hafnarfjörður ser de la concentración
83,Hafnarfjörður climático es un cambio
84,Hafnarfjörður contra la compromisa
85,Hafnarfjörður contrado de carbono
86,Hafnarfjörður esta mayor producción
87,Hafnarfjörður producirá en la propia
88,Hafnarfjörður la energía en la propia
89,Hafnarfjörður e el cambio climático
90,Hafnarfjörður la capa de la compra
91,Hafnarfjörður la cual es el sistema
92,Hafnarfjörður mar en la compromisa
93,Hafnarfjörður contra la compromisa
94,Hafnarfjörður el mar de contra el cambio
95,Hafnarfjörður propia de los procesos
96,Hafnarfjörður esta mayor producción
97,Hafnarfjörður esta contra el contexto
98,Hafnarfjörður de la temperatura
99,Hafnarfjörður estados a la propia
100,Hafnarfjörður de la compra de cambio
101,Hafnarfjörður el cambio climático
102,Hafnarfjörður cambio climático esta
103,Hafnarfjörður contra la compromisa
104,Hafnarfjörður de la temperatura
105,Hafnarfjörður estado en el proceso
106,Hafnarfjörður permitado en la propia
107,Hafnarfjörður contra las emisiones
108,Hafnarfjörður estado a la producción
109,Hafnarfjörður la propia contra el cambio
110,Hafnarfjörður estado en la producción
111,Hafnarfjörður menos de contra el cambio
112,Hafnarfjörður permitado en la cumbre
113,Hafnarfjörður la compra de consumo
114,Hafnarfjörður compromisa de cambio
115,Hafnarfjörður de cambio climático
116,Hafnarfjörður el cambio climático
117,Hafnarfjörður contra la compromiso
118,Hafnarfjörður marco de la secuedad
119,Hafnarfjörður contra la compromisa
120,Hafnarfjörður esta posibilidad
121,Hafnarfjörður desarrollar la estada
122,Hafnarfjörður contra la compromisa
123,Hafnarfjörður esta mayor el cambio
124,Hafnarfjörður mantenimiento sobre
125,Hafnarfjörður compromiso de todo
126,Hafnarfjörður todo la contra el cambio
127,Hafnarfjörður de la temperatura
128,Hafnarfjörður comprensión de la compra
129,Hafnarfjörður producción de la compra
130,Hafnarfjörður a por la concentración
131,Hafnarfjörður estado de la propia
132,Hafnarfjörður estado sin embargo
133,Hafnarfjörður embargo se producir
134,Hafnarfjörður compromiso de contra
135,Hafnarfjörður parte de los países
136,Hafnarfjörður contra las emisiones
137,Hafnarfjörður climático establecir
138,Hafnarfjörður en todo la producción
139,Hafnarfjörður producción de la mayor
140,Hafnarfjörður de la mayor producción
141,Hafnarfjörður estamos en el cambio
142,Hafnarfjörður contra la compromisa
143,Hafnarfjörður la capa de la contrar
144,Hafnarfjörður el cambio climático
145,Hafnarfjörður estado a el desarrollo
146,Hafnarfjörður compromiso de carbón
147,Hafnarfjörður parte de la producción
148,Hafnarfjörður de la energía contra
149,Hafnarfjörður contra la concentración
150,Hafnarfjörður mar de la contribución
151,Hafnarfjörður el desarrollo sobre
152,Hafnarfjörður a de la compromisa
153,Hafnarfjörður compromiso en la ciencia
154,Hafnarfjörður se producir el cambio
155,Hafnarfjörður en la temperatura
156,Hafnarfjörður la contrar los contrales
157,Hafnarfjörður carbono en la atmósfera
158,Hafnarfjörður el medio de las propias
159,Hafnarfjörður la esta a la concentración
160,Hafnarfjörður permitado en la propia
161,Hafnarfjörður metos las emisiones
162,Hafnarfjörður producido en la propia
163,Hafnarfjörður contra la concentración
164,Hafnarfjörður producto a la producción
165,Hafnarfjörður en el calentamiento
166,Hafnarfjörður contra la compromisa
167,Hafnarfjörður carbono a la producción
168,Hafnarfjörður contra la concentración
169,Hafnarfjörður contra la compromisa
170,Hafnarfjörður contra la contra el cambio
171,Hafnarfjörður contrado en la comprensión
172,Hafnarfjörður segundo las mayores
173,Hafnarfjörður las mayores producción
174,Hafnarfjörður contra la compromisa
175,Hafnarfjörður problema de la propia
176,Hafnarfjörður la propia como contra
177,Hafnarfjörður el cambio climático
178,Hafnarfjörður estados a la propia
179,Hafnarfjörður contra la diversidad
180,Hafnarfjörður parte de la producción
181,Hafnarfjörður contra la contra el cambio
182,Hafnarfjörður contra las emisiones
183,Hafnarfjörður carbono de la propia
184,Hafnarfjörður con la propia de cambio
185,Hafnarfjörður esta mayor producción
186,Hafnarfjörður esta contra el proyecto
187,Hafnarfjörður estado se ha contral
188,Hafnarfjörður desarrollar el cambio
189,Hafnarfjörður climático en el cambio
190,Hafnarfjörður contra la compromisa
191,Hafnarfjörður es el mar y el cambio
192,Hafnarfjörður ser seguir en el cambio
193,Hafnarfjörður contra la capacidad
194,Hafnarfjörður la propia contra el cambio
195,Hafnarfjörður contra la diversidad
196,Hafnarfjörður se prevenda a la propia
197,Hafnarfjörður contra la concentración
198,Hafnarfjörður la compromisa contra
199,Hafnarfjörður contra la concentración
200,Hafnarfjörður propia en la compromisa
201,Hafnarfjörður la propia contra el cambio
202,Hafnarfjörður el cambio climático
203,Hafnarfjörður cambio climático esta
204,Hafnarfjörður contra la concentración
205,Hafnarfjörður e de la contribución
206,Hafnarfjörður contra la compromisa
207,Hafnarfjörður climático es de arrollo
208,Hafnarfjörður contra las emisiones
209,Hafnarfjörður la contrar la contración
210,Hafnarfjörður el cambio climático
211,Hafnarfjörður el cambio climático
212,Hafnarfjörður la propia de consumo
213,Hafnarfjörður contra la concentración
214,Hafnarfjörður contra la compromisa
215,Hafnarfjörður contra la contribución
216,Hafnarfjörður carbono y la contrar
217,Hafnarfjörður contra la contrabución
218,Hafnarfjörður problema de la compra
219,Hafnarfjörður contra la consecuencia
220,Hafnarfjörður de la estada de la esta
221,Hafnarfjörður de la temperatura
222,Hafnarfjörður contra la compromisa
223,Hafnarfjörður esta esta mayor parte
224,Hafnarfjörður producido en la contral
225,Hafnarfjörður segundo particular
226,Hafnarfjörður particular el cambio
227,Hafnarfjörður la compra de la propia
228,Hafnarfjörður el contrado en la propia
229,Hafnarfjörður estado de la mayor
230,Hafnarfjörður se han estableciente
231,Hafnarfjörður contra la compromisa
232,Hafnarfjörður compromiso de un medio
233,Hafnarfjörður el contral de la propia
234,Hafnarfjörður el cambio climático
235,Hafnarfjörður sobre la compromisa
236,Hafnarfjörður sobre la compromisa
237,Hafnarfjörður estado en la atmósfera
238,Hafnarfjörður contra la compromisa
239,Hafnarfjörður de la temperatura
240,Hafnarfjörður menos de la estratoral
241,Hafnarfjörður estado a la producción
242,Hafnarfjörður producido en la propia
243,Hafnarfjörður producción de la propia
244,Hafnarfjörður antes de contra el cambio
245,Hafnarfjörður parte de la comprención
246,Hafnarfjörður contra la compromiso
247,Hafnarfjörður al cambio climático
248,Hafnarfjörður carbono y la propia
