,endecasílabo
0,Baldivis permitado en la atmósfera
1,Baldivis esta mayor política
2,Baldivis de carbono a la producción
3,Baldivis problema de compromiso
4,Baldivis modelos de compromiso
5,Baldivis esta mayor producida
6,Baldivis contribución de la propia
7,Baldivis carbono en la concentración
8,Baldivis menos de la consecuencia
9,Baldivis parte de la concentración
10,Baldivis parte de la concentración
11,Baldivis mundial de la concentración
12,Baldivis contribución de la compra
13,Baldivis el problema de reducir
14,Baldivis mayor parte de la salud
15,Baldivis estado como la propia
16,Baldivis marca de la concentración
17,Baldivis mayor en la compromisa
18,Baldivis climático como el cambio
19,Baldivis como el cambio climático
20,Baldivis producto en la compromisa
21,Baldivis en la salud de la contrar
22,Baldivis marco de la concentración
23,Baldivis climático en la atmósfera
24,Baldivis el cambio climático está
25,Baldivis esta esta mayor producción
26,Baldivis marca de la concentración
27,Baldivis parte de la contra el cambio
28,Baldivis política en la producción
29,Baldivis climática y el cambio
30,Baldivis al menos de la comprensión
31,Baldivis carbono en la compromisa
32,Baldivis propia de la concentración
33,Baldivis contra el cambio climático
34,Baldivis el cambio climático esta
35,Baldivis estado en la concentración
36,Baldivis contra el cambio climático
37,Baldivis menos de la compromisa
38,Baldivis la compra de compromiso
39,Baldivis marco de la concentración
40,Baldivis la comprar en la producción
41,Baldivis por el contral de la propia
42,Baldivis la contrar con la estrategia
43,Baldivis permitado de la propia
44,Baldivis de la propia climática
45,Baldivis para el cambio climático
46,Baldivis contra el cambio climático
47,Baldivis estado en la consecuencia
48,Baldivis la producción de la compra
49,Baldivis permitado de la compra
50,Baldivis parte de la compromisa
51,Baldivis estado su proporciona
52,Baldivis la propia de contra el cambio
53,Baldivis producirá a la energía
54,Baldivis en las contrabulidades
55,Baldivis permitado de la propia
56,Baldivis de la propia contra el cambio
57,Baldivis menos de la concentración
58,Baldivis permitado por la propia
59,Baldivis a la contra el combustible
60,Baldivis parte de la compromisa
61,Baldivis e la mayor actividad
62,Baldivis contra el cambio climático
63,Baldivis contra el cambio climático
64,Baldivis menos precipitaciones
65,Baldivis permita de la producción
66,Baldivis la capa de compromiso
67,Baldivis en la propia compromiso
68,Baldivis de contra la compromisa
69,Baldivis estado sobre la propia
70,Baldivis menos de la compromisa
