,endecasílabo
0,Kakamega producto en el proyecto
1,Kakamega el proyecto de la tierra
2,Kakamega contra la compromisa
3,Kakamega carbono a la producción
4,Kakamega su propia de la propia
5,Kakamega parte de la producción
6,Kakamega el mar de la consecuencia
7,Kakamega problema de reducir
8,Kakamega como la propia como
9,Kakamega como la contra el cambio
10,Kakamega contra la propia contra
11,Kakamega contra la compromisa
12,Kakamega la salud de la contrar
13,Kakamega el sistema climático
14,Kakamega contra las emisiones
15,Kakamega emisiones de carbono
16,Kakamega se producir el cambio
17,Kakamega cambio climático está
18,Kakamega climático está contra
19,Kakamega contrar la concentración
20,Kakamega contra la compromisa
21,Kakamega menos de la comprensión
22,Kakamega sobre la compromisa
23,Kakamega ser en la compromiso
24,Kakamega permitado en la propia
25,Kakamega contra las emisiones
26,Kakamega emisiones de carbono
27,Kakamega el cambio climático esta
28,Kakamega problema de la comprar
29,Kakamega en el contrado en el cambio
30,Kakamega el proceso de la propia
31,Kakamega contrar con la estrategia
32,Kakamega la cual con la producción
33,Kakamega la propia climática
34,Kakamega permitan para el cambio
35,Kakamega de carbono a la propia
36,Kakamega sobre la economía
37,Kakamega sobre la capacidad
38,Kakamega producción de la compra
39,Kakamega de la compra de cambio
40,Kakamega permitado en la propia
41,Kakamega propia de contra el cambio
42,Kakamega producto de la contrar
43,Kakamega las contrabulidades
44,Kakamega parte de la producción
45,Kakamega climático es la propia
46,Kakamega la propia contra el cambio
47,Kakamega contra la compromisa
48,Kakamega medio de la demanda
49,Kakamega la contra el combustible
50,Kakamega la mayor actividad
51,Kakamega permitado en la propia
52,Kakamega de la temperatura
53,Kakamega parte de la producción
54,Kakamega de las contribuciones
55,Kakamega capa de compromiso
56,Kakamega la propia compromiso
57,Kakamega compromiso de contra
58,Kakamega contra la compromisa
59,Kakamega producción de la compra
60,Kakamega de carbono a la propia
61,Kakamega a la propia de carbono
62,Kakamega contra la concentración
63,Kakamega contrar la compromisa
64,Kakamega la largo de la propia
65,Kakamega mayor posibilidad
66,Kakamega promedio de la compra
67,Kakamega de la temperatura
68,Kakamega ser de la concentración
69,Kakamega climático es un cambio
70,Kakamega contra la compromisa
71,Kakamega contrado de carbono
72,Kakamega producirá en la propia
73,Kakamega la energía en la propia
74,Kakamega el mar y la contra el cambio
75,Kakamega energía necesaria
76,Kakamega la capa de la compra
77,Kakamega la cual es el sistema
78,Kakamega energía contra el cambio
79,Kakamega esta mayor producida
80,Kakamega mar en la compromisa
81,Kakamega contra la compromisa
82,Kakamega propia de los procesos
83,Kakamega de la temperatura
84,Kakamega en el cambio climático
85,Kakamega de la compra de cambio
86,Kakamega cambio climático esta
87,Kakamega contra la compromisa
88,Kakamega de la temperatura
89,Kakamega permitado en la propia
90,Kakamega contra las emisiones
91,Kakamega una vez más de la contrar
92,Kakamega la propia contra el cambio
93,Kakamega menos de contra el cambio
94,Kakamega permitado en la cumbre
95,Kakamega la compra de consumo
96,Kakamega compromisa de cambio
97,Kakamega de cambio climático
98,Kakamega contra la compromiso
99,Kakamega marco de la secuedad
100,Kakamega contra la compromisa
101,Kakamega estado de la comprensión
102,Kakamega desarrollar la estada
103,Kakamega contra la compromisa
104,Kakamega mantenimiento sobre
105,Kakamega compromiso de todo
106,Kakamega todo la contra el cambio
107,Kakamega de la temperatura
108,Kakamega comprensión de la compra
109,Kakamega producción de la compra
110,Kakamega entre el cambio climático
111,Kakamega compromiso de contra
112,Kakamega parte de los países
113,Kakamega contra las emisiones
114,Kakamega emisiones de carbono
115,Kakamega climático establecir
116,Kakamega producción de la mayor
117,Kakamega de la mayor producción
118,Kakamega en el cambio climático
119,Kakamega contra la compromisa
120,Kakamega la capa de la contrar
121,Kakamega el mar de la contribución
122,Kakamega a el desarrollo sontente
123,Kakamega compromiso de carbón
124,Kakamega emisiones de carbono
125,Kakamega parte de la producción
126,Kakamega de la energía contra
127,Kakamega contra la concentración
128,Kakamega estado de la comprensión
129,Kakamega mar de la contribución
130,Kakamega un contrado en el contexto
131,Kakamega en la compromisa central
132,Kakamega el que producir el cambio
133,Kakamega compromiso en la ciencia
134,Kakamega en la ciencia de la contrar
135,Kakamega el cambio climático esta
136,Kakamega se producir el cambio
137,Kakamega la contrar los contrales
138,Kakamega el consumo de carbono
139,Kakamega carbono en la atmósfera
140,Kakamega la esta a la concentración
141,Kakamega permitado en la propia
142,Kakamega metos las emisiones
143,Kakamega producido en la propia
144,Kakamega en la propia contra el cambio
145,Kakamega energía para el cambio
146,Kakamega contra la concentración
147,Kakamega producto a la producción
148,Kakamega el calentamiento global
149,Kakamega contra la compromisa
150,Kakamega carbono a la producción
151,Kakamega contra la concentración
152,Kakamega contra la compromisa
153,Kakamega contra la contra el cambio
154,Kakamega contrado en la comprensión
155,Kakamega segundo las mayores
