,verse,terminacion
0,Kakamega proyecto la actividad,"[<'ac':Vc>, <'ti':cv>, <'vi':cv>, <'dad':cVc>]"
1,Kakamega aumento de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
2,Kakamega de entre el parto del mismo,"[<'mis':cvs>, <'mo':cV>]"
3,Kakamega los países de nuestro,"[<'nues':cvVs>, <'tro':ccV>]"
4,Kakamega los s en el carbono,"[<'car':cVc>, <'bo':cV>, <'no':cV>]"
5,Kakamega la alternción de la salud,"[<'sa':sV>, <'lud':cvc>]"
6,Kakamega nte de la comperación,"[<'com':cVc>, <'pe':cV>, <'ra':cV>, <'ción':cvVc>]"
7,Kakamega amplia de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
8,Kakamega el mismo para la salud,"[<'sa':sV>, <'lud':cvc>]"
9,Kakamega un forzamiento márido,"[<'má':cV>, <'ri':cv>, <'do':cV>]"
10,Kakamega márido de la carta,"[<'car':cVc>, <'ta':cV>]"
11,Kakamega un siglo xx estos partes,"[<'par':cVc>, <'tes':cVs>]"
12,Kakamega de las concentraciones,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'cio':cvV>, <'nes':cVs>]"
13,Kakamega consumo en la segunda,"[<'se':sV>, <'gun':cvc>, <'da':cV>]"
14,Kakamega en la segunda cantidad,"[<'can':cVc>, <'ti':cv>, <'dad':cVc>]"
15,Kakamega de la función de carbón,"[<'car':cVc>, <'bón':cVc>]"
16,Kakamega calentamiento mientras,"[<'mien':cvVc>, <'tras':ccVs>]"
17,Kakamega las nubes del proceso,"[<'pro':ccV>, <'ce':cV>, <'so':sV>]"
18,Kakamega la base de la mayor,"[<'ma':cV>, <'yor':cVc>]"
19,Kakamega la mituda en la unfcca,"[<'u':v>, <'nf':cc>, <'cca':ccV>]"
20,Kakamega te de los combustibles,"[<'com':cVc>, <'bus':cvs>, <'ti':cv>, <'bles':ccVs>]"
21,Kakamega actual de las cubiertales,"[<'cu':cv>, <'bier':cvVc>, <'ta':cV>, <'les':cVs>]"
22,Kakamega de algunos importantes,"[<'im':vc>, <'por':cVc>, <'tan':cVc>, <'tes':cVs>]"
23,Kakamega ntuad para diversidad,"[<'di':cv>, <'ver':cVc>, <'si':sv>, <'dad':cVc>]"
24,Kakamega el aumento del madida,"[<'ma':cV>, <'di':cv>, <'da':cV>]"
25,Kakamega de la emisión de emisión,"[<'e':V>, <'mi':cv>, <'sión':svVc>]"
26,Kakamega compensario a la intersión,"[<'in':vc>, <'ter':cVc>, <'sión':svVc>]"
27,Kakamega carbona en la energía,"[<'e':V>, <'ner':cVc>, <'gí':cV>, <'a':V>]"
28,Kakamega re en la emisión de todos,"[<'to':cV>, <'dos':cVs>]"
29,Kakamega considerable al siglo,"[<'si':sv>, <'glo':ccV>]"
30,Kakamega al siglo xx los estados,"[<'es':Vs>, <'ta':cV>, <'dos':cVs>]"
31,Kakamega lo que hay que se viere,"[<'vie':cvV>, <'re':cV>]"
32,Kakamega especie de los efectos,"[<'e':V>, <'fec':cVc>, <'tos':cVs>]"
33,Kakamega de cumbre de la ommera,"[<'om':Vc>, <'me':cV>, <'ra':cV>]"
34,Kakamega de las concentraciones,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'cio':cvV>, <'nes':cVs>]"
35,Kakamega los países de efectos,"[<'e':V>, <'fec':cVc>, <'tos':cVs>]"
36,Kakamega los periodos de calor,"[<'ca':cV>, <'lor':cVc>]"
37,Kakamega calor de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
38,Kakamega permiten de la tierra,"[<'tie':cvV>, <'rra':ccV>]"
39,Kakamega de la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
40,Kakamega contribución en la esta,"[<'es':Vs>, <'ta':cV>]"
41,Kakamega de la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
42,Kakamega los neoliberales,"[<'ne':cV>, <'o':V>, <'li':cv>, <'be':cV>, <'ra':cV>, <'les':cVs>]"
43,Kakamega timo en la sopirticad,"[<'so':sV>, <'pir':cvc>, <'ti':cv>, <'cad':cVc>]"
44,Kakamega general del progreso,"[<'pro':ccV>, <'gre':ccV>, <'so':sV>]"
45,Kakamega el amor con los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
46,Kakamega se se puede ser tener,"[<'te':cV>, <'ner':cVc>]"
47,Kakamega al calentamiento global,"[<'glo':ccV>, <'bal':cVc>]"
48,Kakamega el consumo de un recurso,"[<'re':cV>, <'cur':cvc>, <'so':sV>]"
49,Kakamega de la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
50,Kakamega s de esta poderpera,"[<'po':cV>, <'der':cVc>, <'pe':cV>, <'ra':cV>]"
51,Kakamega n las concentraciones,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'cio':cvV>, <'nes':cVs>]"
52,Kakamega la lucha de ser alta,"[<'al':Vc>, <'ta':cV>]"
53,Kakamega a la seguridad entre,"[<'en':Vc>, <'tre':ccV>]"
54,Kakamega de las temperaturas,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ras':cVs>]"
55,Kakamega por la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
56,Kakamega de la forma de casa,"[<'ca':cV>, <'sa':sV>]"
57,Kakamega consumo de emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
58,Kakamega de emisiones de gases,"[<'ga':cV>, <'ses':sVs>]"
59,Kakamega se desarrollan casa,"[<'ca':cV>, <'sa':sV>]"
60,Kakamega para mayor aumento,"[<'au':Vv>, <'men':cVc>, <'to':cV>]"
61,Kakamega del mar de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
62,Kakamega consideración para,"[<'pa':cV>, <'ra':cV>]"
63,Kakamega cuentia de la producción,"[<'pro':ccV>, <'duc':cvc>, <'ción':cvVc>]"
64,Kakamega podría energética,"[<'e':V>, <'ner':cVc>, <'gé':cV>, <'ti':cv>, <'ca':cV>]"
65,Kakamega en el mercado probable,"[<'pro':ccV>, <'ba':cV>, <'ble':ccV>]"
66,Kakamega las oficinas para,"[<'pa':cV>, <'ra':cV>]"
67,Kakamega ambiente la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
68,Kakamega bien en el correcionar,"[<'co':cV>, <'rre':ccV>, <'cio':cvV>, <'nar':cVc>]"
69,Kakamega en el correcionar nuestra,"[<'nues':cvVs>, <'tra':ccV>]"
70,Kakamega de los comparaciones,"[<'com':cVc>, <'pa':cV>, <'ra':cV>, <'cio':cvV>, <'nes':cVs>]"
71,Kakamega comparaciones de esta,"[<'es':Vs>, <'ta':cV>]"
72,Kakamega por consumidor para,"[<'pa':cV>, <'ra':cV>]"
73,Kakamega siglo xx que los partes,"[<'par':cVc>, <'tes':cVs>]"
74,Kakamega los combustibles fueron,"[<'fue':cvV>, <'ron':cVc>]"
75,Kakamega las pautas de emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
76,Kakamega puede ser concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
77,Kakamega concentración del caso,"[<'ca':cV>, <'so':sV>]"
78,Kakamega el mundo con el contexto,"[<'con':cVc>, <'tex':cVx>, <'to':cV>]"
79,Kakamega el estema de consumo,"[<'con':cVc>, <'su':sv>, <'mo':cV>]"
80,Kakamega se se contenta el marco,"[<'mar':cVc>, <'co':cV>]"
81,Kakamega un problema como el siglo,"[<'si':sv>, <'glo':ccV>]"
82,Kakamega s de la contratuira,"[<'con':cVc>, <'tra':ccV>, <'tui':cvv>, <'ra':cV>]"
83,Kakamega consecuencia del clima,"[<'cli':ccv>, <'ma':cV>]"
84,Kakamega del clima de modelos,"[<'mo':cV>, <'de':cV>, <'los':cVs>]"
85,Kakamega primer calentamiento,"[<'ca':cV>, <'len':cVc>, <'ta':cV>, <'mien':cvVc>, <'to':cV>]"
86,Kakamega calentamiento global,"[<'glo':ccV>, <'bal':cVc>]"
87,Kakamega global de la estudida,"[<'es':Vs>, <'tu':cv>, <'di':cv>, <'da':cV>]"
88,Kakamega están en el medio ambiente,"[<'am':Vc>, <'bien':cvVc>, <'te':cV>]"
89,Kakamega inversiones en el caso,"[<'ca':cV>, <'so':sV>]"
90,Kakamega el carbono y las partes,"[<'par':cVc>, <'tes':cVs>]"
91,Kakamega acesto de la segunda,"[<'se':sV>, <'gun':cvc>, <'da':cV>]"
92,Kakamega la tierra y contención,"[<'con':cVc>, <'ten':cVc>, <'ción':cvVc>]"
93,Kakamega contención de los partes,"[<'par':cVc>, <'tes':cVs>]"
94,Kakamega de las gases de efecto,"[<'e':V>, <'fec':cVc>, <'to':cV>]"
95,Kakamega mente de la población,"[<'po':cV>, <'bla':ccV>, <'ción':cvVc>]"
96,Kakamega de la población están,"[<'es':Vs>, <'tán':cVc>]"
97,Kakamega el mismo de los asuntos,"[<'a':V>, <'sun':svc>, <'tos':cVs>]"
98,Kakamega previsión de los medios,"[<'me':cV>, <'dios':cvVs>]"
99,Kakamega carbono e internacional,"[<'in':vc>, <'ter':cVc>, <'na':cV>, <'cio':cvV>, <'nal':cVc>]"
100,Kakamega problema de emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
101,Kakamega del gas de los altimos,"[<'al':Vc>, <'ti':cv>, <'mos':cVs>]"
102,Kakamega de los altimos o antes,"[<'an':Vc>, <'tes':cVs>]"
103,Kakamega o antes de la economía,"[<'e':V>, <'co':cV>, <'no':cV>, <'mí':cV>, <'a':V>]"
104,Kakamega los alternos de especies,"[<'es':Vs>, <'pe':cV>, <'cies':cvVs>]"
105,Kakamega algo de la comporcación,"[<'com':cVc>, <'por':cVc>, <'ca':cV>, <'ción':cvVc>]"
106,Kakamega con el calentamiento,"[<'ca':cV>, <'len':cVc>, <'ta':cV>, <'mien':cvVc>, <'to':cV>]"
107,Kakamega el calentamiento medio,"[<'me':cV>, <'dio':cvV>]"
108,Kakamega s pueden el mercado,"[<'mer':cVc>, <'ca':cV>, <'do':cV>]"
109,Kakamega de las países para,"[<'pa':cV>, <'ra':cV>]"
110,Kakamega que el impacto de un clima,"[<'cli':ccv>, <'ma':cV>]"
111,Kakamega de la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
112,Kakamega producto a los estados,"[<'es':Vs>, <'ta':cV>, <'dos':cVs>]"
113,Kakamega despertar lo que es una,"[<'u':v>, <'na':cV>]"
114,Kakamega al problema entre el problema,"[<'pro':ccV>, <'ble':ccV>, <'ma':cV>]"
115,Kakamega de las concentraciones,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'cio':cvV>, <'nes':cVs>]"
116,Kakamega cial en los retroposos,"[<'re':cV>, <'tro':ccV>, <'po':cV>, <'sos':sVs>]"
117,Kakamega del principal responsar,"[<'res':cVs>, <'pon':cVc>, <'sar':sVc>]"
118,Kakamega tiempo la mayor parte,"[<'par':cVc>, <'te':cV>]"
119,Kakamega del problema del medio,"[<'me':cV>, <'dio':cvV>]"
120,Kakamega del nivel del mar de estos,"[<'es':Vs>, <'tos':cVs>]"
121,Kakamega los periodos del pauso,"[<'pau':cVv>, <'so':sV>]"
122,Kakamega del pauso medio ambiente,"[<'am':Vc>, <'bien':cvVc>, <'te':cV>]"
123,Kakamega medidas por la emisión,"[<'e':V>, <'mi':cv>, <'sión':svVc>]"
124,Kakamega ambiente por la actividad,"[<'ac':Vc>, <'ti':cv>, <'vi':cv>, <'dad':cVc>]"
125,Kakamega los países previstos,"[<'pre':ccV>, <'vis':cvs>, <'tos':cVs>]"
126,Kakamega procesos que permitan,"[<'per':cVc>, <'mi':cv>, <'tan':cVc>]"
127,Kakamega los efectos fósiles,"[<'fó':cV>, <'si':sv>, <'les':cVs>]"
128,Kakamega del mar soda este tiempo,"[<'tiem':cvVc>, <'po':cV>]"
129,Kakamega el consumo en la sociedad,"[<'so':sV>, <'cie':cvV>, <'dad':cVc>]"
130,Kakamega en la actividad del nivel,"[<'ni':cv>, <'vel':cVc>]"
131,Kakamega de los economistas,"[<'e':V>, <'co':cV>, <'no':cV>, <'mis':cvs>, <'tas':cVs>]"
132,Kakamega sobre la diversidad,"[<'di':cv>, <'ver':cVc>, <'si':sv>, <'dad':cVc>]"
133,Kakamega ambiente y un problema,"[<'pro':ccV>, <'ble':ccV>, <'ma':cV>]"
134,Kakamega un problema de carbono,"[<'car':cVc>, <'bo':cV>, <'no':cV>]"
135,Kakamega gran pera de los solor,"[<'so':sV>, <'lor':cVc>]"
136,Kakamega los solor por el carbón,"[<'car':cVc>, <'bón':cVc>]"
137,Kakamega calentamiento global,"[<'glo':ccV>, <'bal':cVc>]"
138,Kakamega el sector energético,"[<'e':V>, <'ner':cVc>, <'gé':cV>, <'ti':cv>, <'co':cV>]"
139,Kakamega bar de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
140,Kakamega de la segunda escala,"[<'es':Vs>, <'ca':cV>, <'la':cV>]"
141,Kakamega cuenta a los paleares,"[<'pa':cV>, <'le':cV>, <'a':V>, <'res':cVs>]"
142,Kakamega de la ieversidad dio esta,"[<'es':Vs>, <'ta':cV>]"
143,Kakamega ante para lo que es algo,"[<'al':Vc>, <'go':cV>]"
144,Kakamega que el consumo en la mayor,"[<'ma':cV>, <'yor':cVc>]"
145,Kakamega de calar el informe,"[<'in':vc>, <'for':cVc>, <'me':cV>]"
146,Kakamega la energía nuclear,"[<'nu':cv>, <'cle':ccV>, <'ar':Vc>]"
147,Kakamega nada ha muy difícil,"[<'di':cv>, <'fí':cV>, <'cil':cvc>]"
148,Kakamega de la alta a la antórica,"[<'an':Vc>, <'tó':cV>, <'ri':cv>, <'ca':cV>]"
149,Kakamega consecuencia del poder,"[<'po':cV>, <'der':cVc>]"
150,Kakamega del poder de los partes,"[<'par':cVc>, <'tes':cVs>]"
151,Kakamega gei y el consecuencia,"[<'con':cVc>, <'se':sV>, <'cuen':cvVc>, <'cia':cvV>]"
152,Kakamega de la cumbre del clima,"[<'cli':ccv>, <'ma':cV>]"
153,Kakamega la cumbre del clima este,"[<'es':Vs>, <'te':cV>]"
154,Kakamega a elemente con la salud,"[<'sa':sV>, <'lud':cvc>]"
155,Kakamega por esta consecuencia,"[<'con':cVc>, <'se':sV>, <'cuen':cvVc>, <'cia':cvV>]"
156,Kakamega de la segunda parte,"[<'par':cVc>, <'te':cV>]"
157,Kakamega la cupación al madio,"[<'ma':cV>, <'dio':cvV>]"
158,Kakamega control de los acuerdos,"[<'a':V>, <'cuer':cvVc>, <'dos':cVs>]"
159,Kakamega cantidad de los partes,"[<'par':cVc>, <'tes':cVs>]"
160,Kakamega del país del catero,"[<'ca':cV>, <'te':cV>, <'ro':cV>]"
161,Kakamega la ciencia de el problema,"[<'pro':ccV>, <'ble':ccV>, <'ma':cV>]"
162,Kakamega cara de concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
163,Kakamega vidad para recursos,"[<'re':cV>, <'cur':cvc>, <'sos':sVs>]"
164,Kakamega problema los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
