,verse,terminacion
0,Kakamega producto en el proyecto,"[<'pro':ccV>, <'yec':cVc>, <'to':cV>]"
1,Kakamega el proyecto de la tierra,"[<'tie':cvV>, <'rra':ccV>]"
2,Kakamega contra la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
3,Kakamega carbono a la producción,"[<'pro':ccV>, <'duc':cvc>, <'ción':cvVc>]"
4,Kakamega su propia de la propia,"[<'pro':ccV>, <'pia':cvV>]"
5,Kakamega parte de la producción,"[<'pro':ccV>, <'duc':cvc>, <'ción':cvVc>]"
6,Kakamega el mar de la consecuencia,"[<'con':cVc>, <'se':sV>, <'cuen':cvVc>, <'cia':cvV>]"
7,Kakamega problema de reducir,"[<'re':cV>, <'du':cv>, <'cir':cvc>]"
8,Kakamega como la propia como,"[<'co':cV>, <'mo':cV>]"
9,Kakamega como la contra el cambio,"[<'cam':cVc>, <'bio':cvV>]"
10,Kakamega contra la propia contra,"[<'con':cVc>, <'tra':ccV>]"
11,Kakamega contra la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
12,Kakamega la salud de la contrar,"[<'con':cVc>, <'trar':ccVc>]"
13,Kakamega el sistema climático,"[<'cli':ccv>, <'má':cV>, <'ti':cv>, <'co':cV>]"
14,Kakamega contra las emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
15,Kakamega emisiones de carbono,"[<'car':cVc>, <'bo':cV>, <'no':cV>]"
16,Kakamega se producir el cambio,"[<'cam':cVc>, <'bio':cvV>]"
17,Kakamega cambio climático está,"[<'es':Vs>, <'tá':cV>]"
18,Kakamega climático está contra,"[<'con':cVc>, <'tra':ccV>]"
19,Kakamega contrar la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
20,Kakamega contra la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
21,Kakamega menos de la comprensión,"[<'com':cVc>, <'pren':ccVc>, <'sión':svVc>]"
22,Kakamega sobre la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
23,Kakamega ser en la compromiso,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'so':sV>]"
24,Kakamega permitado en la propia,"[<'pro':ccV>, <'pia':cvV>]"
25,Kakamega contra las emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
26,Kakamega emisiones de carbono,"[<'car':cVc>, <'bo':cV>, <'no':cV>]"
27,Kakamega el cambio climático esta,"[<'es':Vs>, <'ta':cV>]"
28,Kakamega problema de la comprar,"[<'com':cVc>, <'prar':ccVc>]"
29,Kakamega en el contrado en el cambio,"[<'cam':cVc>, <'bio':cvV>]"
30,Kakamega el proceso de la propia,"[<'pro':ccV>, <'pia':cvV>]"
31,Kakamega contrar con la estrategia,"[<'es':Vs>, <'tra':ccV>, <'te':cV>, <'gia':cvV>]"
32,Kakamega la cual con la producción,"[<'pro':ccV>, <'duc':cvc>, <'ción':cvVc>]"
33,Kakamega la propia climática,"[<'cli':ccv>, <'má':cV>, <'ti':cv>, <'ca':cV>]"
34,Kakamega permitan para el cambio,"[<'cam':cVc>, <'bio':cvV>]"
35,Kakamega de carbono a la propia,"[<'pro':ccV>, <'pia':cvV>]"
36,Kakamega sobre la economía,"[<'e':V>, <'co':cV>, <'no':cV>, <'mí':cV>, <'a':V>]"
37,Kakamega sobre la capacidad,"[<'ca':cV>, <'pa':cV>, <'ci':cv>, <'dad':cVc>]"
38,Kakamega producción de la compra,"[<'com':cVc>, <'pra':ccV>]"
39,Kakamega de la compra de cambio,"[<'cam':cVc>, <'bio':cvV>]"
40,Kakamega permitado en la propia,"[<'pro':ccV>, <'pia':cvV>]"
41,Kakamega propia de contra el cambio,"[<'cam':cVc>, <'bio':cvV>]"
42,Kakamega producto de la contrar,"[<'con':cVc>, <'trar':ccVc>]"
43,Kakamega las contrabulidades,"[<'con':cVc>, <'tra':ccV>, <'bu':cv>, <'li':cv>, <'da':cV>, <'des':cVs>]"
44,Kakamega parte de la producción,"[<'pro':ccV>, <'duc':cvc>, <'ción':cvVc>]"
45,Kakamega climático es la propia,"[<'pro':ccV>, <'pia':cvV>]"
46,Kakamega la propia contra el cambio,"[<'cam':cVc>, <'bio':cvV>]"
47,Kakamega contra la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
48,Kakamega medio de la demanda,"[<'de':cV>, <'man':cVc>, <'da':cV>]"
49,Kakamega la contra el combustible,"[<'com':cVc>, <'bus':cvs>, <'ti':cv>, <'ble':ccV>]"
50,Kakamega la mayor actividad,"[<'ac':Vc>, <'ti':cv>, <'vi':cv>, <'dad':cVc>]"
51,Kakamega permitado en la propia,"[<'pro':ccV>, <'pia':cvV>]"
52,Kakamega de la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
53,Kakamega parte de la producción,"[<'pro':ccV>, <'duc':cvc>, <'ción':cvVc>]"
54,Kakamega de las contribuciones,"[<'con':cVc>, <'tri':ccv>, <'bu':cv>, <'cio':cvV>, <'nes':cVs>]"
55,Kakamega capa de compromiso,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'so':sV>]"
56,Kakamega la propia compromiso,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'so':sV>]"
57,Kakamega compromiso de contra,"[<'con':cVc>, <'tra':ccV>]"
58,Kakamega contra la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
59,Kakamega producción de la compra,"[<'com':cVc>, <'pra':ccV>]"
60,Kakamega de carbono a la propia,"[<'pro':ccV>, <'pia':cvV>]"
61,Kakamega a la propia de carbono,"[<'car':cVc>, <'bo':cV>, <'no':cV>]"
62,Kakamega contra la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
63,Kakamega contrar la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
64,Kakamega la largo de la propia,"[<'pro':ccV>, <'pia':cvV>]"
65,Kakamega mayor posibilidad,"[<'po':cV>, <'si':sv>, <'bi':cv>, <'li':cv>, <'dad':cVc>]"
66,Kakamega promedio de la compra,"[<'com':cVc>, <'pra':ccV>]"
67,Kakamega de la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
68,Kakamega ser de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
69,Kakamega climático es un cambio,"[<'cam':cVc>, <'bio':cvV>]"
70,Kakamega contra la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
71,Kakamega contrado de carbono,"[<'car':cVc>, <'bo':cV>, <'no':cV>]"
72,Kakamega producirá en la propia,"[<'pro':ccV>, <'pia':cvV>]"
73,Kakamega la energía en la propia,"[<'pro':ccV>, <'pia':cvV>]"
74,Kakamega el mar y la contra el cambio,"[<'cam':cVc>, <'bio':cvV>]"
75,Kakamega energía necesaria,"[<'ne':cV>, <'ce':cV>, <'sa':sV>, <'ria':cvV>]"
76,Kakamega la capa de la compra,"[<'com':cVc>, <'pra':ccV>]"
77,Kakamega la cual es el sistema,"[<'sis':svs>, <'te':cV>, <'ma':cV>]"
78,Kakamega energía contra el cambio,"[<'cam':cVc>, <'bio':cvV>]"
79,Kakamega esta mayor producida,"[<'pro':ccV>, <'du':cv>, <'ci':cv>, <'da':cV>]"
80,Kakamega mar en la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
81,Kakamega contra la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
82,Kakamega propia de los procesos,"[<'pro':ccV>, <'ce':cV>, <'sos':sVs>]"
83,Kakamega de la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
84,Kakamega en el cambio climático,"[<'cli':ccv>, <'má':cV>, <'ti':cv>, <'co':cV>]"
85,Kakamega de la compra de cambio,"[<'cam':cVc>, <'bio':cvV>]"
86,Kakamega cambio climático esta,"[<'es':Vs>, <'ta':cV>]"
87,Kakamega contra la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
88,Kakamega de la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
89,Kakamega permitado en la propia,"[<'pro':ccV>, <'pia':cvV>]"
90,Kakamega contra las emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
91,Kakamega una vez más de la contrar,"[<'con':cVc>, <'trar':ccVc>]"
92,Kakamega la propia contra el cambio,"[<'cam':cVc>, <'bio':cvV>]"
93,Kakamega menos de contra el cambio,"[<'cam':cVc>, <'bio':cvV>]"
94,Kakamega permitado en la cumbre,"[<'cum':cvc>, <'bre':ccV>]"
95,Kakamega la compra de consumo,"[<'con':cVc>, <'su':sv>, <'mo':cV>]"
96,Kakamega compromisa de cambio,"[<'cam':cVc>, <'bio':cvV>]"
97,Kakamega de cambio climático,"[<'cli':ccv>, <'má':cV>, <'ti':cv>, <'co':cV>]"
98,Kakamega contra la compromiso,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'so':sV>]"
99,Kakamega marco de la secuedad,"[<'se':sV>, <'cue':cvV>, <'dad':cVc>]"
100,Kakamega contra la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
101,Kakamega estado de la comprensión,"[<'com':cVc>, <'pren':ccVc>, <'sión':svVc>]"
102,Kakamega desarrollar la estada,"[<'es':Vs>, <'ta':cV>, <'da':cV>]"
103,Kakamega contra la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
104,Kakamega mantenimiento sobre,"[<'so':sV>, <'bre':ccV>]"
105,Kakamega compromiso de todo,"[<'to':cV>, <'do':cV>]"
106,Kakamega todo la contra el cambio,"[<'cam':cVc>, <'bio':cvV>]"
107,Kakamega de la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
108,Kakamega comprensión de la compra,"[<'com':cVc>, <'pra':ccV>]"
109,Kakamega producción de la compra,"[<'com':cVc>, <'pra':ccV>]"
110,Kakamega entre el cambio climático,"[<'cli':ccv>, <'má':cV>, <'ti':cv>, <'co':cV>]"
111,Kakamega compromiso de contra,"[<'con':cVc>, <'tra':ccV>]"
112,Kakamega parte de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
113,Kakamega contra las emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
114,Kakamega emisiones de carbono,"[<'car':cVc>, <'bo':cV>, <'no':cV>]"
115,Kakamega climático establecir,"[<'es':Vs>, <'ta':cV>, <'ble':ccV>, <'cir':cvc>]"
116,Kakamega producción de la mayor,"[<'ma':cV>, <'yor':cVc>]"
117,Kakamega de la mayor producción,"[<'pro':ccV>, <'duc':cvc>, <'ción':cvVc>]"
118,Kakamega en el cambio climático,"[<'cli':ccv>, <'má':cV>, <'ti':cv>, <'co':cV>]"
119,Kakamega contra la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
120,Kakamega la capa de la contrar,"[<'con':cVc>, <'trar':ccVc>]"
121,Kakamega el mar de la contribución,"[<'con':cVc>, <'tri':ccv>, <'bu':cv>, <'ción':cvVc>]"
122,Kakamega a el desarrollo sontente,"[<'son':sVc>, <'ten':cVc>, <'te':cV>]"
123,Kakamega compromiso de carbón,"[<'car':cVc>, <'bón':cVc>]"
124,Kakamega emisiones de carbono,"[<'car':cVc>, <'bo':cV>, <'no':cV>]"
125,Kakamega parte de la producción,"[<'pro':ccV>, <'duc':cvc>, <'ción':cvVc>]"
126,Kakamega de la energía contra,"[<'con':cVc>, <'tra':ccV>]"
127,Kakamega contra la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
128,Kakamega estado de la comprensión,"[<'com':cVc>, <'pren':ccVc>, <'sión':svVc>]"
129,Kakamega mar de la contribución,"[<'con':cVc>, <'tri':ccv>, <'bu':cv>, <'ción':cvVc>]"
130,Kakamega un contrado en el contexto,"[<'con':cVc>, <'tex':cVx>, <'to':cV>]"
131,Kakamega en la compromisa central,"[<'cen':cVc>, <'tral':ccVc>]"
132,Kakamega el que producir el cambio,"[<'cam':cVc>, <'bio':cvV>]"
133,Kakamega compromiso en la ciencia,"[<'cien':cvVc>, <'cia':cvV>]"
134,Kakamega en la ciencia de la contrar,"[<'con':cVc>, <'trar':ccVc>]"
135,Kakamega el cambio climático esta,"[<'es':Vs>, <'ta':cV>]"
136,Kakamega se producir el cambio,"[<'cam':cVc>, <'bio':cvV>]"
137,Kakamega la contrar los contrales,"[<'con':cVc>, <'tra':ccV>, <'les':cVs>]"
138,Kakamega el consumo de carbono,"[<'car':cVc>, <'bo':cV>, <'no':cV>]"
139,Kakamega carbono en la atmósfera,"[<'at':Vc>, <'mós':cVs>, <'fe':cV>, <'ra':cV>]"
140,Kakamega la esta a la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
141,Kakamega permitado en la propia,"[<'pro':ccV>, <'pia':cvV>]"
142,Kakamega metos las emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
143,Kakamega producido en la propia,"[<'pro':ccV>, <'pia':cvV>]"
