,verse,terminacion
0,Saint-Paul del proyecto la actividad,"[<'ac':Vc>, <'ti':cv>, <'vi':cv>, <'dad':cVc>]"
1,Saint-Paul aumento de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
2,Saint-Paul países de nuestro parte,"[<'par':cVc>, <'te':cV>]"
3,Saint-Paul los eficientes con partes,"[<'par':cVc>, <'tes':cVs>]"
4,Saint-Paul partes de la economía,"[<'e':V>, <'co':cV>, <'no':cV>, <'mí':cV>, <'a':V>]"
5,Saint-Paul de los s en el carbono,"[<'car':cVc>, <'bo':cV>, <'no':cV>]"
6,Saint-Paul para marcio a la presencia,"[<'pre':ccV>, <'sen':sVc>, <'cia':cvV>]"
7,Saint-Paul contonce más el peligro,"[<'pe':cV>, <'li':cv>, <'gro':ccV>]"
8,Saint-Paul las partes de la biosfera,"[<'bios':cvVs>, <'fe':cV>, <'ra':cV>]"
9,Saint-Paul de la biosfera de precios,"[<'pre':ccV>, <'cios':cvVs>]"
10,Saint-Paul de la alternción de la salud,"[<'sa':sV>, <'lud':cvc>]"
11,Saint-Paul sa amplia de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
12,Saint-Paul a el mismo para la salud,"[<'sa':sV>, <'lud':cvc>]"
13,Saint-Paul un forzamiento márido,"[<'má':cV>, <'ri':cv>, <'do':cV>]"
14,Saint-Paul ndia de las concentraciones,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'cio':cvV>, <'nes':cVs>]"
15,Saint-Paul el consumo en la segunda,"[<'se':sV>, <'gun':cvc>, <'da':cV>]"
16,Saint-Paul el calentamiento mientras,"[<'mien':cvVc>, <'tras':ccVs>]"
17,Saint-Paul contribución del proceso,"[<'pro':ccV>, <'ce':cV>, <'so':sV>]"
18,Saint-Paul guardo estado a la subida,"[<'su':sv>, <'bi':cv>, <'da':cV>]"
19,Saint-Paul a la base de la mayor,"[<'ma':cV>, <'yor':cVc>]"
20,Saint-Paul a la mituda en la unfcca,"[<'u':v>, <'nf':cc>, <'cca':ccV>]"
21,Saint-Paul la actual de las cubiertales,"[<'cu':cv>, <'bier':cvVc>, <'ta':cV>, <'les':cVs>]"
22,Saint-Paul es de algunos importantes,"[<'im':vc>, <'por':cVc>, <'tan':cVc>, <'tes':cVs>]"
23,Saint-Paul el aumento del madida,"[<'ma':cV>, <'di':cv>, <'da':cV>]"
24,Saint-Paul diración de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
25,Saint-Paul n el que debe el mercado,"[<'mer':cVc>, <'ca':cV>, <'do':cV>]"
26,Saint-Paul me considerable al siglo,"[<'si':sv>, <'glo':ccV>]"
27,Saint-Paul al siglo xx los estados,"[<'es':Vs>, <'ta':cV>, <'dos':cVs>]"
28,Saint-Paul los metos de la ingenida,"[<'in':vc>, <'ge':cV>, <'ni':cv>, <'da':cV>]"
29,Saint-Paul se desalian el especie,"[<'es':Vs>, <'pe':cV>, <'cie':cvV>]"
30,Saint-Paul especie de los efectos,"[<'e':V>, <'fec':cVc>, <'tos':cVs>]"
31,Saint-Paul ir el estado de cumbre,"[<'cum':cvc>, <'bre':ccV>]"
32,Saint-Paul correstos de alternaciones,"[<'al':Vc>, <'ter':cVc>, <'na':cV>, <'cio':cvV>, <'nes':cVs>]"
33,Saint-Paul para la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
34,Saint-Paul y los países de efectos,"[<'e':V>, <'fec':cVc>, <'tos':cVs>]"
35,Saint-Paul la conferencia se pueden,"[<'pue':cvV>, <'den':cVc>]"
36,Saint-Paul de los periodos de calor,"[<'ca':cV>, <'lor':cVc>]"
37,Saint-Paul de calor de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
38,Saint-Paul la tierra por un consenso,"[<'con':cVc>, <'sen':sVc>, <'so':sV>]"
39,Saint-Paul contribución en la esta alla,"[<'a':V>, <'lla':ccV>]"
40,Saint-Paul salia del calentamiento,"[<'ca':cV>, <'len':cVc>, <'ta':cV>, <'mien':cvVc>, <'to':cV>]"
41,Saint-Paul que los neoliberales,"[<'ne':cV>, <'o':V>, <'li':cv>, <'be':cV>, <'ra':cV>, <'les':cVs>]"
42,Saint-Paul la aperación de la centra,"[<'cen':cVc>, <'tra':ccV>]"
43,Saint-Paul pertinente con la reda,"[<'re':cV>, <'da':cV>]"
44,Saint-Paul la reda de la cantidad,"[<'can':cVc>, <'ti':cv>, <'dad':cVc>]"
45,Saint-Paul de la cantidad de tiempo,"[<'tiem':cvVc>, <'po':cV>]"
46,Saint-Paul los procesos de la inversión,"[<'in':vc>, <'ver':cVc>, <'sión':svVc>]"
47,Saint-Paul el amor con los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
48,Saint-Paul e se se puede ser tener,"[<'te':cV>, <'ner':cVc>]"
49,Saint-Paul amor para que se poner,"[<'po':cV>, <'ner':cVc>]"
50,Saint-Paul el consumo de un recurso,"[<'re':cV>, <'cur':cvc>, <'so':sV>]"
51,Saint-Paul de la oriente climática,"[<'cli':ccv>, <'má':cV>, <'ti':cv>, <'ca':cV>]"
52,Saint-Paul la temperatura medio,"[<'me':cV>, <'dio':cvV>]"
53,Saint-Paul medio albiente con su fecha,"[<'fec':cVc>, <'ha':cV>]"
54,Saint-Paul los combustibles fósiles,"[<'fó':cV>, <'si':sv>, <'les':cVs>]"
55,Saint-Paul por el paso de la guerra,"[<'gue':cvV>, <'rra':ccV>]"
56,Saint-Paul escala de la población,"[<'po':cV>, <'bla':ccV>, <'ción':cvVc>]"
57,Saint-Paul la forma de casa informe,"[<'in':vc>, <'for':cVc>, <'me':cV>]"
58,Saint-Paul el consumo de emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
59,Saint-Paul r para mayor aumento,"[<'au':Vv>, <'men':cVc>, <'to':cV>]"
60,Saint-Paul se podría energética,"[<'e':V>, <'ner':cVc>, <'gé':cV>, <'ti':cv>, <'ca':cV>]"
61,Saint-Paul y las oficinas para,"[<'pa':cV>, <'ra':cV>]"
62,Saint-Paul marcha de la mayoría,"[<'ma':cV>, <'yo':cV>, <'rí':cV>, <'a':V>]"
63,Saint-Paul la mayoría del control,"[<'con':cVc>, <'trol':ccVc>]"
64,Saint-Paul con bien en el correcionar,"[<'co':cV>, <'rre':ccV>, <'cio':cvV>, <'nar':cVc>]"
65,Saint-Paul o de los comparaciones,"[<'com':cVc>, <'pa':cV>, <'ra':cV>, <'cio':cvV>, <'nes':cVs>]"
66,Saint-Paul los comparaciones de esta,"[<'es':Vs>, <'ta':cV>]"
67,Saint-Paul a por consumidor para,"[<'pa':cV>, <'ra':cV>]"
68,Saint-Paul el siglo xx que los partes,"[<'par':cVc>, <'tes':cVs>]"
69,Saint-Paul de las pautas de emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
70,Saint-Paul utica de la pertida,"[<'per':cVc>, <'ti':cv>, <'da':cV>]"
71,Saint-Paul la pertida de la tierra,"[<'tie':cvV>, <'rra':ccV>]"
72,Saint-Paul decientes energéticos,"[<'e':V>, <'ner':cVc>, <'gé':cV>, <'ti':cv>, <'cos':cVs>]"
73,Saint-Paul se puede ser concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
74,Saint-Paul ser concentración del caso,"[<'ca':cV>, <'so':sV>]"
75,Saint-Paul de la tierra en contribución,"[<'con':cVc>, <'tri':ccv>, <'bu':cv>, <'ción':cvVc>]"
76,Saint-Paul el estema de consumo,"[<'con':cVc>, <'su':sv>, <'mo':cV>]"
77,Saint-Paul consumo con el estado,"[<'es':Vs>, <'ta':cV>, <'do':cV>]"
78,Saint-Paul concentración de los medios,"[<'me':cV>, <'dios':cvVs>]"
79,Saint-Paul la manor aliminación,"[<'a':V>, <'li':cv>, <'mi':cv>, <'na':cV>, <'ción':cvVc>]"
80,Saint-Paul que se hace la energía,"[<'e':V>, <'ner':cVc>, <'gí':cV>, <'a':V>]"
81,Saint-Paul disponibles contribuyen,"[<'con':cVc>, <'tri':ccv>, <'bu':cv>, <'yen':cVc>]"
82,Saint-Paul el aumento del problema,"[<'pro':ccV>, <'ble':ccV>, <'ma':cV>]"
83,Saint-Paul a primer calentamiento,"[<'ca':cV>, <'len':cVc>, <'ta':cV>, <'mien':cvVc>, <'to':cV>]"
84,Saint-Paul que están en el medio ambiente,"[<'am':Vc>, <'bien':cvVc>, <'te':cV>]"
85,Saint-Paul lización de los efectos,"[<'e':V>, <'fec':cVc>, <'tos':cVs>]"
86,Saint-Paul proceso de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
87,Saint-Paul e la tierra y contención,"[<'con':cVc>, <'ten':cVc>, <'ción':cvVc>]"
88,Saint-Paul y contención de los partes,"[<'par':cVc>, <'tes':cVs>]"
89,Saint-Paul la actividad de las gases,"[<'ga':cV>, <'ses':sVs>]"
90,Saint-Paul sociedad de la población,"[<'po':cV>, <'bla':ccV>, <'ción':cvVc>]"
91,Saint-Paul ista disculpa en la lado,"[<'la':cV>, <'do':cV>]"
92,Saint-Paul ró el mismo de los asuntos,"[<'a':V>, <'sun':svc>, <'tos':cVs>]"
93,Saint-Paul la previsión de los medios,"[<'me':cV>, <'dios':cvVs>]"
94,Saint-Paul de carbono e internacional,"[<'in':vc>, <'ter':cVc>, <'na':cV>, <'cio':cvV>, <'nal':cVc>]"
95,Saint-Paul el problema de emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
96,Saint-Paul e del gas de los altimos,"[<'al':Vc>, <'ti':cv>, <'mos':cVs>]"
97,Saint-Paul gas de los altimos o antes,"[<'an':Vc>, <'tes':cVs>]"
98,Saint-Paul de los alternos de especies,"[<'es':Vs>, <'pe':cV>, <'cies':cvVs>]"
99,Saint-Paul parte de las emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
100,Saint-Paul las emisiones del nivel,"[<'ni':cv>, <'vel':cVc>]"
101,Saint-Paul los efectos para el amor,"[<'a':V>, <'mor':cVc>]"
102,Saint-Paul para el amor de la función,"[<'fun':cvc>, <'ción':cvVc>]"
103,Saint-Paul cantidad de mantenida,"[<'man':cVc>, <'te':cV>, <'ni':cv>, <'da':cV>]"
104,Saint-Paul el calentamiento medio,"[<'me':cV>, <'dio':cvV>]"
105,Saint-Paul dida de las emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
106,Saint-Paul forma de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
107,Saint-Paul contentación de energía,"[<'e':V>, <'ner':cVc>, <'gí':cV>, <'a':V>]"
108,Saint-Paul de esta curstión de los años,"[<'a':V>, <'ños':cVs>]"
109,Saint-Paul mos de la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
110,Saint-Paul del producto a los estados,"[<'es':Vs>, <'ta':cV>, <'dos':cVs>]"
111,Saint-Paul ento de la diversidad,"[<'di':cv>, <'ver':cVc>, <'si':sv>, <'dad':cVc>]"
112,Saint-Paul biológica la cual parte,"[<'par':cVc>, <'te':cV>]"
113,Saint-Paul e al problema entre el problema,"[<'pro':ccV>, <'ble':ccV>, <'ma':cV>]"
114,Saint-Paul los medios de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
115,Saint-Paul concentración del proyecto,"[<'pro':ccV>, <'yec':cVc>, <'to':cV>]"
116,Saint-Paul del proyecto internacional,"[<'in':vc>, <'ter':cVc>, <'na':cV>, <'cio':cvV>, <'nal':cVc>]"
117,Saint-Paul ustible de los extramos,"[<'ex':Vx>, <'tra':ccV>, <'mos':cVs>]"
118,Saint-Paul reducida del principal,"[<'prin':ccvc>, <'ci':cv>, <'pal':cVc>]"
119,Saint-Paul un tiempo la mayor parte,"[<'par':cVc>, <'te':cV>]"
120,Saint-Paul menida muy retropolé,"[<'re':cV>, <'tro':ccV>, <'po':cV>, <'lé':cV>]"
121,Saint-Paul ha encreto de los distintos,"[<'dis':cvs>, <'tin':cvc>, <'tos':cVs>]"
122,Saint-Paul de los civilizaciones,"[<'ci':cv>, <'vi':cv>, <'li':cv>, <'za':cV>, <'cio':cvV>, <'nes':cVs>]"
123,Saint-Paul de los periodos del pauso,"[<'pau':cVv>, <'so':sV>]"
124,Saint-Paul n medidas por la emisión,"[<'e':V>, <'mi':cv>, <'sión':svVc>]"
125,Saint-Paul de los países previstos,"[<'pre':ccV>, <'vis':cvs>, <'tos':cVs>]"
126,Saint-Paul los procesos que permitan,"[<'per':cVc>, <'mi':cv>, <'tan':cVc>]"
127,Saint-Paul países temperaturas,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ras':cVs>]"
128,Saint-Paul desarrollo y la inversión,"[<'in':vc>, <'ver':cVc>, <'sión':svVc>]"
129,Saint-Paul icionar la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
130,Saint-Paul contribución del mar soda,"[<'so':sV>, <'da':cV>]"
131,Saint-Paul en la actividad del nivel,"[<'ni':cv>, <'vel':cVc>]"
132,Saint-Paul medio ambiente con la parte,"[<'par':cVc>, <'te':cV>]"
133,Saint-Paul de los solor por el carbón,"[<'car':cVc>, <'bón':cVc>]"
134,Saint-Paul el calentamiento global,"[<'glo':ccV>, <'bal':cVc>]"
135,Saint-Paul disminución con el sector,"[<'sec':sVc>, <'tor':cVc>]"
136,Saint-Paul la fuerte de la actividad,"[<'ac':Vc>, <'ti':cv>, <'vi':cv>, <'dad':cVc>]"
137,Saint-Paul la cual controlar el amor,"[<'a':V>, <'mor':cVc>]"
