,verse,terminacion
0,Reykjavík permitado en la atmósfera,"[<'at':Vc>, <'mós':cVs>, <'fe':cV>, <'ra':cV>]"
1,Reykjavík esta mayor política,"[<'po':cV>, <'lí':cV>, <'ti':cv>, <'ca':cV>]"
2,Reykjavík de carbono a la producción,"[<'pro':ccV>, <'duc':cvc>, <'ción':cvVc>]"
3,Reykjavík problema de compromiso,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'so':sV>]"
4,Reykjavík modelos de compromiso,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'so':sV>]"
5,Reykjavík esta mayor producida,"[<'pro':ccV>, <'du':cv>, <'ci':cv>, <'da':cV>]"
6,Reykjavík contribución de la propia,"[<'pro':ccV>, <'pia':cvV>]"
7,Reykjavík carbono en la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
8,Reykjavík menos de la consecuencia,"[<'con':cVc>, <'se':sV>, <'cuen':cvVc>, <'cia':cvV>]"
9,Reykjavík parte de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
10,Reykjavík parte de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
11,Reykjavík mundial de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
12,Reykjavík contribución de la compra,"[<'com':cVc>, <'pra':ccV>]"
13,Reykjavík el problema de reducir,"[<'re':cV>, <'du':cv>, <'cir':cvc>]"
14,Reykjavík mayor parte de la salud,"[<'sa':sV>, <'lud':cvc>]"
15,Reykjavík estado como la propia,"[<'pro':ccV>, <'pia':cvV>]"
16,Reykjavík marca de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
17,Reykjavík mayor en la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
18,Reykjavík climático como el cambio,"[<'cam':cVc>, <'bio':cvV>]"
19,Reykjavík como el cambio climático,"[<'cli':ccv>, <'má':cV>, <'ti':cv>, <'co':cV>]"
20,Reykjavík producto en la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
21,Reykjavík en la salud de la contrar,"[<'con':cVc>, <'trar':ccVc>]"
22,Reykjavík marco de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
23,Reykjavík climático en la atmósfera,"[<'at':Vc>, <'mós':cVs>, <'fe':cV>, <'ra':cV>]"
24,Reykjavík el cambio climático está,"[<'es':Vs>, <'tá':cV>]"
25,Reykjavík esta esta mayor producción,"[<'pro':ccV>, <'duc':cvc>, <'ción':cvVc>]"
26,Reykjavík marca de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
27,Reykjavík parte de la contra el cambio,"[<'cam':cVc>, <'bio':cvV>]"
28,Reykjavík política en la producción,"[<'pro':ccV>, <'duc':cvc>, <'ción':cvVc>]"
29,Reykjavík climática y el cambio,"[<'cam':cVc>, <'bio':cvV>]"
30,Reykjavík al menos de la comprensión,"[<'com':cVc>, <'pren':ccVc>, <'sión':svVc>]"
31,Reykjavík carbono en la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
32,Reykjavík propia de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
33,Reykjavík contra el cambio climático,"[<'cli':ccv>, <'má':cV>, <'ti':cv>, <'co':cV>]"
34,Reykjavík el cambio climático esta,"[<'es':Vs>, <'ta':cV>]"
35,Reykjavík estado en la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
36,Reykjavík contra el cambio climático,"[<'cli':ccv>, <'má':cV>, <'ti':cv>, <'co':cV>]"
37,Reykjavík menos de la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
38,Reykjavík la compra de compromiso,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'so':sV>]"
39,Reykjavík marco de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
40,Reykjavík la comprar en la producción,"[<'pro':ccV>, <'duc':cvc>, <'ción':cvVc>]"
41,Reykjavík por el contral de la propia,"[<'pro':ccV>, <'pia':cvV>]"
42,Reykjavík la contrar con la estrategia,"[<'es':Vs>, <'tra':ccV>, <'te':cV>, <'gia':cvV>]"
43,Reykjavík permitado de la propia,"[<'pro':ccV>, <'pia':cvV>]"
44,Reykjavík de la propia climática,"[<'cli':ccv>, <'má':cV>, <'ti':cv>, <'ca':cV>]"
45,Reykjavík para el cambio climático,"[<'cli':ccv>, <'má':cV>, <'ti':cv>, <'co':cV>]"
46,Reykjavík contra el cambio climático,"[<'cli':ccv>, <'má':cV>, <'ti':cv>, <'co':cV>]"
47,Reykjavík estado en la consecuencia,"[<'con':cVc>, <'se':sV>, <'cuen':cvVc>, <'cia':cvV>]"
48,Reykjavík la producción de la compra,"[<'com':cVc>, <'pra':ccV>]"
49,Reykjavík permitado de la compra,"[<'com':cVc>, <'pra':ccV>]"
50,Reykjavík parte de la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
51,Reykjavík estado su proporciona,"[<'pro':ccV>, <'por':cVc>, <'cio':cvV>, <'na':cV>]"
52,Reykjavík la propia de contra el cambio,"[<'cam':cVc>, <'bio':cvV>]"
53,Reykjavík producirá a la energía,"[<'e':V>, <'ner':cVc>, <'gí':cV>, <'a':V>]"
54,Reykjavík en las contrabulidades,"[<'con':cVc>, <'tra':ccV>, <'bu':cv>, <'li':cv>, <'da':cV>, <'des':cVs>]"
55,Reykjavík permitado de la propia,"[<'pro':ccV>, <'pia':cvV>]"
56,Reykjavík de la propia contra el cambio,"[<'cam':cVc>, <'bio':cvV>]"
57,Reykjavík menos de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
58,Reykjavík permitado por la propia,"[<'pro':ccV>, <'pia':cvV>]"
59,Reykjavík a la contra el combustible,"[<'com':cVc>, <'bus':cvs>, <'ti':cv>, <'ble':ccV>]"
60,Reykjavík parte de la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
61,Reykjavík e la mayor actividad,"[<'ac':Vc>, <'ti':cv>, <'vi':cv>, <'dad':cVc>]"
62,Reykjavík contra el cambio climático,"[<'cli':ccv>, <'má':cV>, <'ti':cv>, <'co':cV>]"
63,Reykjavík contra el cambio climático,"[<'cli':ccv>, <'má':cV>, <'ti':cv>, <'co':cV>]"
64,Reykjavík menos precipitaciones,"[<'pre':ccV>, <'ci':cv>, <'pi':cv>, <'ta':cV>, <'cio':cvV>, <'nes':cVs>]"
65,Reykjavík permita de la producción,"[<'pro':ccV>, <'duc':cvc>, <'ción':cvVc>]"
66,Reykjavík la capa de compromiso,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'so':sV>]"
67,Reykjavík en la propia compromiso,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'so':sV>]"
68,Reykjavík de contra la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
69,Reykjavík estado sobre la propia,"[<'pro':ccV>, <'pia':cvV>]"
70,Reykjavík menos de la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
71,Reykjavík por el mar en la producción,"[<'pro':ccV>, <'duc':cvc>, <'ción':cvVc>]"
72,Reykjavík permita en la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
73,Reykjavík la producción de la compra,"[<'com':cVc>, <'pra':ccV>]"
74,Reykjavík contra el cambio climático,"[<'cli':ccv>, <'má':cV>, <'ti':cv>, <'co':cV>]"
75,Reykjavík permitado de la estado,"[<'es':Vs>, <'ta':cV>, <'do':cV>]"
76,Reykjavík producido a la energía,"[<'e':V>, <'ner':cVc>, <'gí':cV>, <'a':V>]"
77,Reykjavík parte de la contra el cambio,"[<'cam':cVc>, <'bio':cvV>]"
78,Reykjavík de contra la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
79,Reykjavík la contrar la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
80,Reykjavík comprensión de la producción,"[<'pro':ccV>, <'duc':cvc>, <'ción':cvVc>]"
81,Reykjavík propia con la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
82,Reykjavík permita en la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
83,Reykjavík por el cambio climático,"[<'cli':ccv>, <'má':cV>, <'ti':cv>, <'co':cV>]"
84,Reykjavík problema de la producción,"[<'pro':ccV>, <'duc':cvc>, <'ción':cvVc>]"
85,Reykjavík estado en la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
86,Reykjavík parte de la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
87,Reykjavík la propia de la comprensión,"[<'com':cVc>, <'pren':ccVc>, <'sión':svVc>]"
88,Reykjavík permitado en la producción,"[<'pro':ccV>, <'duc':cvc>, <'ción':cvVc>]"
89,Reykjavík seguir en la contribución,"[<'con':cVc>, <'tri':ccv>, <'bu':cv>, <'ción':cvVc>]"
90,Reykjavík la estada de compromiso,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'so':sV>]"
91,Reykjavík parte de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
92,Reykjavík la propia como el problema,"[<'pro':ccV>, <'ble':ccV>, <'ma':cV>]"
93,Reykjavík problema con la atmósfera,"[<'at':Vc>, <'mós':cVs>, <'fe':cV>, <'ra':cV>]"
94,Reykjavík el contrado de carbono,"[<'car':cVc>, <'bo':cV>, <'no':cV>]"
95,Reykjavík carbono que la comprensión,"[<'com':cVc>, <'pren':ccVc>, <'sión':svVc>]"
96,Reykjavík la compromisa de deces,"[<'de':cV>, <'ces':cVs>]"
97,Reykjavík deces con la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
98,Reykjavík se producirá en la propia,"[<'pro':ccV>, <'pia':cvV>]"
99,Reykjavík esta mayor contra el cambio,"[<'cam':cVc>, <'bio':cvV>]"
100,Reykjavík manor en la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
101,Reykjavík estado en la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
102,Reykjavík el mar y la contra el cambio,"[<'cam':cVc>, <'bio':cvV>]"
103,Reykjavík modelo de la producción,"[<'pro':ccV>, <'duc':cvc>, <'ción':cvVc>]"
104,Reykjavík la energía necesaria,"[<'ne':cV>, <'ce':cV>, <'sa':sV>, <'ria':cvV>]"
105,Reykjavík los combustibles fósiles,"[<'fó':cV>, <'si':sv>, <'les':cVs>]"
106,Reykjavík la propia como el estado,"[<'es':Vs>, <'ta':cV>, <'do':cV>]"
107,Reykjavík a la capa de la compra,"[<'com':cVc>, <'pra':ccV>]"
108,Reykjavík compromiso de carbono,"[<'car':cVc>, <'bo':cV>, <'no':cV>]"
109,Reykjavík carbono y el problema,"[<'pro':ccV>, <'ble':ccV>, <'ma':cV>]"
110,Reykjavík la energía contra el cambio,"[<'cam':cVc>, <'bio':cvV>]"
111,Reykjavík contribución de la compra,"[<'com':cVc>, <'pra':ccV>]"
112,Reykjavík se esta mayor producida,"[<'pro':ccV>, <'du':cv>, <'ci':cv>, <'da':cV>]"
113,Reykjavík compromiso de la capa,"[<'ca':cV>, <'pa':cV>]"
114,Reykjavík producto a las emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
115,Reykjavík la propia de los procesos,"[<'pro':ccV>, <'ce':cV>, <'sos':sVs>]"
116,Reykjavík estado en la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
117,Reykjavík segundo de la producción,"[<'pro':ccV>, <'duc':cvc>, <'ción':cvVc>]"
118,Reykjavík la comprensión de la propia,"[<'pro':ccV>, <'pia':cvV>]"
119,Reykjavík permitado en la comprensión,"[<'com':cVc>, <'pren':ccVc>, <'sión':svVc>]"
120,Reykjavík en el cambio climático,"[<'cli':ccv>, <'má':cV>, <'ti':cv>, <'co':cV>]"
121,Reykjavík el cambio climático esta,"[<'es':Vs>, <'ta':cV>]"
122,Reykjavík parte de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
123,Reykjavík parte de la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
124,Reykjavík climático en la producción,"[<'pro':ccV>, <'duc':cvc>, <'ción':cvVc>]"
125,Reykjavík parte de la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
126,Reykjavík la producción de la compra,"[<'com':cVc>, <'pra':ccV>]"
127,Reykjavík la compra de la producción,"[<'pro':ccV>, <'duc':cvc>, <'ción':cvVc>]"
128,Reykjavík menos de la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
129,Reykjavík una vez más de la contrar,"[<'con':cVc>, <'trar':ccVc>]"
130,Reykjavík marco de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
131,Reykjavík menos en la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
132,Reykjavík ser estado a la producción,"[<'pro':ccV>, <'duc':cvc>, <'ción':cvVc>]"
133,Reykjavík contra el cambio climático,"[<'cli':ccv>, <'má':cV>, <'ti':cv>, <'co':cV>]"
134,Reykjavík los procesos de carbono,"[<'car':cVc>, <'bo':cV>, <'no':cV>]"
135,Reykjavík seguridad establecir,"[<'es':Vs>, <'ta':cV>, <'ble':ccV>, <'cir':cvc>]"
136,Reykjavík parte de la contribución,"[<'con':cVc>, <'tri':ccv>, <'bu':cv>, <'ción':cvVc>]"
137,Reykjavík parte de la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
138,Reykjavík a la propia contra el cambio,"[<'cam':cVc>, <'bio':cvV>]"
139,Reykjavík consecuencia de la contrar,"[<'con':cVc>, <'trar':ccVc>]"
140,Reykjavík la contrar la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
141,Reykjavík la compra de la estructura,"[<'es':Vs>, <'truc':ccvc>, <'tu':cv>, <'ra':cV>]"
142,Reykjavík contra el cambio climático,"[<'cli':ccv>, <'má':cV>, <'ti':cv>, <'co':cV>]"
143,Reykjavík de la compra de consumo,"[<'con':cVc>, <'su':sv>, <'mo':cV>]"
144,Reykjavík la compromisa de cambio,"[<'cam':cVc>, <'bio':cvV>]"
145,Reykjavík por el cambio climático,"[<'cli':ccv>, <'má':cV>, <'ti':cv>, <'co':cV>]"
146,Reykjavík permitado en el promedio,"[<'pro':ccV>, <'me':cV>, <'dio':cvV>]"
147,Reykjavík la estado de la comprensión,"[<'com':cVc>, <'pren':ccVc>, <'sión':svVc>]"
148,Reykjavík estado se desarrollar,"[<'de':cV>, <'sa':sV>, <'rro':ccV>, <'llar':ccVc>]"
149,Reykjavík se desarrollar la estada,"[<'es':Vs>, <'ta':cV>, <'da':cV>]"
150,Reykjavík mercado de la energía,"[<'e':V>, <'ner':cVc>, <'gí':cV>, <'a':V>]"
151,Reykjavík estado en la contribución,"[<'con':cVc>, <'tri':ccv>, <'bu':cv>, <'ción':cvVc>]"
152,Reykjavík carbono en la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
153,Reykjavík menos de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
154,Reykjavík permitado en la producción,"[<'pro':ccV>, <'duc':cvc>, <'ción':cvVc>]"
155,Reykjavík contración de la producción,"[<'pro':ccV>, <'duc':cvc>, <'ción':cvVc>]"
156,Reykjavík de todo la contra el cambio,"[<'cam':cVc>, <'bio':cvV>]"
157,Reykjavík menos de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
158,Reykjavík estado en la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
159,Reykjavík contra el cambio climático,"[<'cli':ccv>, <'má':cV>, <'ti':cv>, <'co':cV>]"
160,Reykjavík la comprensión de la compra,"[<'com':cVc>, <'pra':ccV>]"
161,Reykjavík la producción de la compra,"[<'com':cVc>, <'pra':ccV>]"
162,Reykjavík parte de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
163,Reykjavík menos de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
164,Reykjavík proceso de esta producción,"[<'pro':ccV>, <'duc':cvc>, <'ción':cvVc>]"
165,Reykjavík proceso de compromiso,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'so':sV>]"
166,Reykjavík sin embargo se producir,"[<'pro':ccV>, <'du':cv>, <'cir':cvc>]"
167,Reykjavík contra el mar en la atmósfera,"[<'at':Vc>, <'mós':cVs>, <'fe':cV>, <'ra':cV>]"
168,Reykjavík de compromiso de contra,"[<'con':cVc>, <'tra':ccV>]"
169,Reykjavík contra la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
170,Reykjavík menos de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
171,Reykjavík carbono que los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
172,Reykjavík la producción de la mayor,"[<'ma':cV>, <'yor':cVc>]"
173,Reykjavík problema de la producción,"[<'pro':ccV>, <'duc':cvc>, <'ción':cvVc>]"
174,Reykjavík de compromiso de contra,"[<'con':cVc>, <'tra':ccV>]"
175,Reykjavík menos de la contribución,"[<'con':cVc>, <'tri':ccv>, <'bu':cv>, <'ción':cvVc>]"
176,Reykjavík por el cambio climático,"[<'cli':ccv>, <'má':cV>, <'ti':cv>, <'co':cV>]"
177,Reykjavík climático y la propia,"[<'pro':ccV>, <'pia':cvV>]"
178,Reykjavík de compromiso de carbón,"[<'car':cVc>, <'bón':cVc>]"
179,Reykjavík carbono en la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
