,endecasílabo
0,Kinshasa permitado en la atmósfera
1,Kinshasa en el proyecto de la tierra
2,Kinshasa de carbono a la producción
3,Kinshasa problema de compromiso
4,Kinshasa modelos de compromiso
5,Kinshasa contribución de la propia
6,Kinshasa entre el mar de la concentración
7,Kinshasa carbono en la concentración
8,Kinshasa menos de la consecuencia
9,Kinshasa parte de la concentración
10,Kinshasa parte de la concentración
11,Kinshasa mundial de la concentración
12,Kinshasa contribución de la compra
13,Kinshasa mayor parte de la salud
14,Kinshasa marca de la concentración
15,Kinshasa mayor en la compromisa
16,Kinshasa climático como el cambio
17,Kinshasa como el cambio climático
18,Kinshasa producto en la compromisa
19,Kinshasa el petróleo y la propia
20,Kinshasa marco de la concentración
21,Kinshasa climático en la atmósfera
22,Kinshasa está contra la compromica
23,Kinshasa marca de la concentración
24,Kinshasa parte de la contra el cambio
25,Kinshasa política en la producción
26,Kinshasa climática y el cambio
27,Kinshasa carbono en la compromisa
28,Kinshasa propia de la concentración
29,Kinshasa contra el cambio climático
30,Kinshasa contra el cambio climático
31,Kinshasa el cambio climático sobre
32,Kinshasa menos de la compromisa
33,Kinshasa la compra de compromiso
34,Kinshasa marco de la concentración
35,Kinshasa la comprar en la producción
36,Kinshasa por el contral de la propia
37,Kinshasa el contral de la propia contra
38,Kinshasa en el proceso de la propia
39,Kinshasa la contrar con la estrategia
40,Kinshasa permitado de la propia
41,Kinshasa de la propia climática
42,Kinshasa para el cambio climático
43,Kinshasa contra el cambio climático
44,Kinshasa el cambio climático sobre
45,Kinshasa la producción de la compra
46,Kinshasa permitado de la compra
47,Kinshasa parte de la compromisa
48,Kinshasa emisiones de contra el cambio
49,Kinshasa la propia de contra el cambio
50,Kinshasa producirá a la energía
51,Kinshasa el proyecto de la actualidad
52,Kinshasa permitado de la propia
53,Kinshasa de la propia contra el cambio
54,Kinshasa menos de la concentración
55,Kinshasa permitado por la propia
56,Kinshasa el contrado en la compromisa
57,Kinshasa parte de la compromisa
58,Kinshasa en la propia de la comprensión
59,Kinshasa contra el cambio climático
60,Kinshasa contra el cambio climático
61,Kinshasa menos precipitaciones
62,Kinshasa permita de la producción
63,Kinshasa la capa de compromiso
64,Kinshasa de contra la compromisa
65,Kinshasa menos de la compromisa
66,Kinshasa por el mar en la producción
67,Kinshasa permita en la compromisa
68,Kinshasa la producción de la compra
69,Kinshasa contra el cambio climático
70,Kinshasa permitado de la estado
71,Kinshasa producido a la energía
72,Kinshasa el proceso de compromiso
73,Kinshasa parte de la contra el cambio
74,Kinshasa de contra la compromisa
75,Kinshasa la contrar la compromisa
76,Kinshasa comprensión de la producción
77,Kinshasa propia con la compromisa
78,Kinshasa permita en la compromisa
79,Kinshasa por el cambio climático
80,Kinshasa problema de la producción
81,Kinshasa parte de la compromisa
82,Kinshasa la propia de la comprensión
83,Kinshasa el mercado de la producción
84,Kinshasa permitado en la producción
85,Kinshasa seguir en la contribución
86,Kinshasa la estada de compromiso
87,Kinshasa parte de la concentración
88,Kinshasa la propia como el problema
89,Kinshasa problema con la atmósfera
90,Kinshasa carbono que la comprensión
91,Kinshasa la compromisa de deces
92,Kinshasa deces con la compromisa
93,Kinshasa se producirá en la propia
94,Kinshasa en la propia de compromiso
95,Kinshasa manor en la compromisa
96,Kinshasa modelo de la producción
97,Kinshasa el cambio climático sobre
98,Kinshasa la energía necesaria
99,Kinshasa los combustibles fósiles
100,Kinshasa la propia como el estado
101,Kinshasa compromiso de carbono
102,Kinshasa carbono y el problema
103,Kinshasa la energía contra el cambio
104,Kinshasa contribución de la compra
105,Kinshasa se esta mayor producida
106,Kinshasa compromiso de la capa
107,Kinshasa el contrado en la compromisa
108,Kinshasa producto a las emisiones
109,Kinshasa la propia de los procesos
110,Kinshasa el contrado en la concentración
111,Kinshasa segundo de la producción
112,Kinshasa la comprensión de la propia
113,Kinshasa a la propia de compromiso
114,Kinshasa permitado en la comprensión
115,Kinshasa parte de la concentración
116,Kinshasa parte de la compromisa
117,Kinshasa climático en la producción
118,Kinshasa parte de la compromisa
119,Kinshasa el proceso de la comprensión
120,Kinshasa la producción de la compra
121,Kinshasa la compra de la producción
122,Kinshasa menos de la compromisa
123,Kinshasa marco de la concentración
124,Kinshasa menos en la concentración
125,Kinshasa ser estado a la producción
126,Kinshasa contra el cambio climático
127,Kinshasa los procesos de carbono
128,Kinshasa seguridad establecir
129,Kinshasa parte de la contribución
130,Kinshasa parte de la compromisa
131,Kinshasa consecuencia de la contrar
132,Kinshasa la contrar la compromisa
133,Kinshasa en la producción de la capa
134,Kinshasa en la cumbre de la actualidad
135,Kinshasa la compra de la estructura
136,Kinshasa contra el cambio climático
137,Kinshasa de la compra de consumo
138,Kinshasa la compromisa de cambio
139,Kinshasa por el cambio climático
140,Kinshasa permitado en el promedio
141,Kinshasa la estado de la comprensión
142,Kinshasa se desarrollar la estada
143,Kinshasa mercado de la energía
144,Kinshasa carbono en la compromisa
145,Kinshasa menos de la concentración
146,Kinshasa permitado en la producción
147,Kinshasa contración de la producción
148,Kinshasa el contral de la concentración
149,Kinshasa de todo la contra el cambio
150,Kinshasa menos de la concentración
151,Kinshasa contra el cambio climático
152,Kinshasa la comprensión de la compra
153,Kinshasa la producción de la compra
154,Kinshasa parte de la concentración
155,Kinshasa menos de la concentración
156,Kinshasa proceso de esta producción
157,Kinshasa proceso de compromiso
158,Kinshasa sin embargo se producir
159,Kinshasa contra el mar en la atmósfera
160,Kinshasa de compromiso de contra
161,Kinshasa contra la temperatura
162,Kinshasa menos de la concentración
163,Kinshasa carbono que los países
164,Kinshasa la producción de la mayor
165,Kinshasa problema de la producción
166,Kinshasa de compromiso de contra
167,Kinshasa menos de la contribución
168,Kinshasa por el cambio climático
169,Kinshasa climático y la propia
170,Kinshasa de compromiso de carbón
171,Kinshasa carbono en la compromisa
172,Kinshasa permitado de la tierra
173,Kinshasa carbono por un problema
174,Kinshasa de combustibles fósiles
175,Kinshasa producto en la concentración
176,Kinshasa proceso de compromiso
177,Kinshasa el proyecto en la compromisa
178,Kinshasa contra el cambio climático
179,Kinshasa medida de compromiso
180,Kinshasa la estado de la comprensión
181,Kinshasa parte de la comprendencia
182,Kinshasa la comprensión de la compra
183,Kinshasa de la compra de carbono
184,Kinshasa proceso de compromiso
185,Kinshasa desarrollar el problema
186,Kinshasa compromiso de la contrar
187,Kinshasa la compromisa de cambio
188,Kinshasa contra el cambio climático
189,Kinshasa segundo contra la propia
190,Kinshasa la propia de compromiso
191,Kinshasa la propia de compromiso
192,Kinshasa compromiso de la compra
193,Kinshasa de carbono en la atmósfera
194,Kinshasa menos en la contribución
195,Kinshasa menos en las emisiones
196,Kinshasa carbono en la compromisa
197,Kinshasa ser producido en la propia
198,Kinshasa la energía para el cambio
199,Kinshasa a la producción de la propia
200,Kinshasa parte de la concentración
201,Kinshasa de carbono a la producción
202,Kinshasa de compromiso de cambio
203,Kinshasa tendría en la consecuencia
204,Kinshasa consecuencia de la contrar
205,Kinshasa la contrar la concentración
206,Kinshasa de contra la contra el cambio
207,Kinshasa en la comprensión de la estada
208,Kinshasa en el cambio climático esta
209,Kinshasa de la propia como contra
210,Kinshasa producto en la contra el cambio
211,Kinshasa productos de la producción
212,Kinshasa propio con la concentración
213,Kinshasa de carbono de la propia
214,Kinshasa marca de la concentración
215,Kinshasa producción de la producción
216,Kinshasa contra la compromicado
217,Kinshasa la producción de la compra
218,Kinshasa países de contra el cambio
219,Kinshasa se desarrollar el cambio
220,Kinshasa problema de compromiso
221,Kinshasa medida de la intersidad
222,Kinshasa el proceso de contra el cambio
223,Kinshasa conjunto de compromiso
224,Kinshasa la producción de la compra
225,Kinshasa en la concentración de la actual
226,Kinshasa consecuencia de la compren
227,Kinshasa la compren de consecuencia
228,Kinshasa parte de la contribución
229,Kinshasa contra el cambio climático
230,Kinshasa compromiso de la mayor
231,Kinshasa secuedad de la atmósfera
232,Kinshasa la mayor por la producción
233,Kinshasa la producción de la compra
234,Kinshasa la propia en la compromisa
235,Kinshasa contra el cambio climático
236,Kinshasa la demanda de la propia
237,Kinshasa de la propia contra el cambio
238,Kinshasa contra el cambio climático
239,Kinshasa la intersidad biológica
240,Kinshasa la compromisa continuar
241,Kinshasa de la contrar la contración
242,Kinshasa el problema de compromiso
243,Kinshasa parte de la compromisa
244,Kinshasa contra el cambio climático
245,Kinshasa contra el cambio climático
246,Kinshasa economía necesitad
247,Kinshasa parte de la contra el cambio
248,Kinshasa permitado en el consumo
249,Kinshasa parte de la contra el cambio
250,Kinshasa menos de la concentración
251,Kinshasa de carbono y la contrar
252,Kinshasa compromiso de la propia
253,Kinshasa la energía necesaria
254,Kinshasa carbono a la compromisa
255,Kinshasa en el cambio climático esta
256,Kinshasa ser producido en la contral
257,Kinshasa parte de la concentración
258,Kinshasa compra de la propia como
259,Kinshasa el contrado en la propia como
260,Kinshasa compromisa contra el cambio
261,Kinshasa contra el cambio climático
262,Kinshasa el cambio climático sobre
263,Kinshasa de compromiso de un medio
264,Kinshasa permitan para la compra
265,Kinshasa la compra de compromiso
266,Kinshasa la propia de la comprensión
267,Kinshasa cambio climático sobre
268,Kinshasa la propia de compromiso
269,Kinshasa marco de la concentración
270,Kinshasa la temperatura mundial
271,Kinshasa ser producido en la propia
272,Kinshasa la propia con la producción
273,Kinshasa parte de la concentración
274,Kinshasa menos en la compromisa
275,Kinshasa en el mar de la contribución
276,Kinshasa propuesta en la contrabución
277,Kinshasa marco de la concentración
278,Kinshasa de carbono y la propia
279,Kinshasa el sumento de la demanda
