,endecasílabo
0,Kinshasa del proyecto la actividad
1,Kinshasa países de nuestro parte
2,Kinshasa los eficientes con partes
3,Kinshasa partes de la economía
4,Kinshasa de los s en el carbono
5,Kinshasa para marcio a la presencia
6,Kinshasa a la presencia de la salud
7,Kinshasa contonce más el peligro
8,Kinshasa las partes de la biosfera
9,Kinshasa de la biosfera de precios
10,Kinshasa de la alternción de la salud
11,Kinshasa sa amplia de la concentración
12,Kinshasa es un siglo xx estos partes
13,Kinshasa ndia de las concentraciones
14,Kinshasa contribución del proceso
15,Kinshasa guardo estado a la subida
16,Kinshasa la actual de las cubiertales
17,Kinshasa aumenta de las emisiones
18,Kinshasa en el que se definitica
19,Kinshasa diración de los países
20,Kinshasa a la intersión del capacidad
21,Kinshasa n el que debe el mercado
22,Kinshasa me considerable al siglo
23,Kinshasa los metos de la ingenida
24,Kinshasa se desalian el especie
25,Kinshasa correstos de alternaciones
26,Kinshasa para la temperatura
27,Kinshasa y los países de efectos
28,Kinshasa la conferencia se pueden
29,Kinshasa de los periodos de calor
30,Kinshasa de calor de los países
31,Kinshasa la tierra por un consenso
32,Kinshasa en el carbón y al contexto
33,Kinshasa contribución en la esta alla
34,Kinshasa salia del calentamiento
35,Kinshasa que los neoliberales
36,Kinshasa la aperación de la centra
37,Kinshasa pertinente con la reda
38,Kinshasa la reda de la cantidad
39,Kinshasa de la cantidad de tiempo
40,Kinshasa los procesos de la inversión
41,Kinshasa energía no en los dectriales
42,Kinshasa actividades políticos
43,Kinshasa de la oriente climática
44,Kinshasa la temperatura medio
45,Kinshasa medio albiente con su fecha
46,Kinshasa los combustibles fósiles
47,Kinshasa por el paso de la guerra
48,Kinshasa en la cauta de las segundas
49,Kinshasa la forma de casa informe
50,Kinshasa r para mayor aumento
51,Kinshasa se podría energética
52,Kinshasa y las oficinas para
53,Kinshasa marcha de la mayoría
54,Kinshasa la mayoría del control
55,Kinshasa con bien en el correcionar
56,Kinshasa los comparaciones de esta
57,Kinshasa de las pautas de emisiones
58,Kinshasa la pertida de la tierra
59,Kinshasa decientes energéticos
60,Kinshasa se puede ser concentración
61,Kinshasa ser concentración del caso
62,Kinshasa de la tierra en contribución
63,Kinshasa consumo con el estado
64,Kinshasa concentración de los medios
65,Kinshasa la manor aliminación
66,Kinshasa que se hace la energía
67,Kinshasa disponibles contribuyen
68,Kinshasa en el carbón en los estrenos
69,Kinshasa que están en el medio ambiente
70,Kinshasa lización de los efectos
71,Kinshasa proceso de los países
72,Kinshasa y contención de los partes
73,Kinshasa la actividad de las gases
74,Kinshasa sociedad de la población
75,Kinshasa en la lado de los países
76,Kinshasa ró el mismo de los asuntos
77,Kinshasa la previsión de los medios
78,Kinshasa establecida de carbono
79,Kinshasa de carbono e internacional
80,Kinshasa gas de los altimos o antes
81,Kinshasa de los alternos de especies
82,Kinshasa en los países de emisiones
83,Kinshasa parte de las emisiones
84,Kinshasa las emisiones del nivel
85,Kinshasa los efectos para el amor
86,Kinshasa para el amor de la función
87,Kinshasa cantidad de mantenida
88,Kinshasa dida de las emisiones
89,Kinshasa forma de la concentración
90,Kinshasa contentación de energía
91,Kinshasa energía por el contexto
92,Kinshasa de esta curstión de los años
93,Kinshasa mos de la temperatura
94,Kinshasa del producto a los estados
95,Kinshasa biológica la cual parte
96,Kinshasa estado de las cancidades
97,Kinshasa electricidad y el poner
98,Kinshasa el poner en la comparación
99,Kinshasa los medios de los países
100,Kinshasa concentración del proyecto
101,Kinshasa del proyecto internacional
102,Kinshasa en los retroposos de capaz
103,Kinshasa reducida del principal
104,Kinshasa menida muy retropolé
105,Kinshasa ha encreto de los distintos
106,Kinshasa de los civilizaciones
107,Kinshasa de los periodos del pauso
108,Kinshasa al medio ambiente en la energía
109,Kinshasa n medidas por la emisión
110,Kinshasa en el carbón y consecuencia
111,Kinshasa en un modelo en el consumo
112,Kinshasa al banco de la seguridad
113,Kinshasa el mercado de las persigues
114,Kinshasa agua tantos de los modelos
115,Kinshasa de los países previstos
116,Kinshasa los procesos que permitan
117,Kinshasa países temperaturas
118,Kinshasa desarrollo y la inversión
119,Kinshasa contribución del mar soda
120,Kinshasa en el consumo en la sociedad
121,Kinshasa el distinto de la actividad
122,Kinshasa medio ambiente con la parte
123,Kinshasa de los solor por el carbón
124,Kinshasa disminución con el sector
125,Kinshasa internacional del convenio
126,Kinshasa a la demanda del proyecto
127,Kinshasa la fuerte de la actividad
128,Kinshasa la cual controlar el amor
129,Kinshasa las partes de los procesos
130,Kinshasa el convenio sobre el sistema
131,Kinshasa lo que es algo de la mayor
132,Kinshasa carbón de la economía
133,Kinshasa consecuencia energética
134,Kinshasa países de los pationes
135,Kinshasa la estrategia de los pales
136,Kinshasa la cantidad de las pasia
137,Kinshasa la sociedad de la tierra
138,Kinshasa carbono de la actividad
139,Kinshasa de gei y el consecuencia
140,Kinshasa de la cumbre del clima este
141,Kinshasa de la cupación al madio
142,Kinshasa n cantidad de los partes
143,Kinshasa tando el problema del nivel
144,Kinshasa la concentración del país
145,Kinshasa es alguno de los sectores
146,Kinshasa de la ciencia de el problema
147,Kinshasa de los productos del punto
148,Kinshasa por el marco de los partes
149,Kinshasa de las últimas décadas
150,Kinshasa décadas en la actividad
151,Kinshasa medioambiental que pueden
152,Kinshasa calentamiento del marco
153,Kinshasa sociedad para compesar
154,Kinshasa compesar de los países
155,Kinshasa contidad de los países
156,Kinshasa de la opinión en la emisión
157,Kinshasa de carbono en la energía
158,Kinshasa sucuento al besoar medio
159,Kinshasa el climático en la energía
160,Kinshasa los combustibles fósiles
161,Kinshasa de los sueños de carbono
162,Kinshasa en la actualización del clima
163,Kinshasa por el siglo xx proyecto
164,Kinshasa fundo de la contribución
165,Kinshasa nivel del mar de permitir
166,Kinshasa la marta de los países
167,Kinshasa incertidumbre en la matura
168,Kinshasa los crecimientos previstos
169,Kinshasa la sociedad sobre el siglo
170,Kinshasa n amor en el consumo
171,Kinshasa amor en el consumo medio
172,Kinshasa en el consumo medio albental
173,Kinshasa los consumo de la vida
174,Kinshasa los estados de los gases
175,Kinshasa partes de la terrenasión
176,Kinshasa de la reducción del clima
177,Kinshasa ntra el nuevo siglo de la esta
178,Kinshasa a los países en la intersión
179,Kinshasa en el consenso del aumento
180,Kinshasa los supuestos para el algo
181,Kinshasa que esta ver su distribución
182,Kinshasa las partes de los países
183,Kinshasa do campan previsto puede
184,Kinshasa en el reino en los combustibles
185,Kinshasa de ser pasados se deben
186,Kinshasa un medida de los países
187,Kinshasa y de los gases de efecto
188,Kinshasa ficación de los tres estas
189,Kinshasa de los tres estas posibles
190,Kinshasa la segunda concentración
191,Kinshasa climático es un problema
192,Kinshasa un problema de compensación
193,Kinshasa se ha sido en el periodo
194,Kinshasa la salud la de la corta
195,Kinshasa calentamiento de ciencia
