,verse,terminacion
0,Point Cook producto en el proyecto,"[<'pro':ccV>, <'yec':cVc>, <'to':cV>]"
1,Point Cook contra la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
2,Point Cook carbono a la producción,"[<'pro':ccV>, <'duc':cvc>, <'ción':cvVc>]"
3,Point Cook en el temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
4,Point Cook su propia de la propia,"[<'pro':ccV>, <'pia':cvV>]"
5,Point Cook el mar se desarrolla,"[<'de':cV>, <'sa':sV>, <'rro':ccV>, <'lla':ccV>]"
6,Point Cook parte de la producción,"[<'pro':ccV>, <'duc':cvc>, <'ción':cvVc>]"
7,Point Cook alto de la comprensión,"[<'com':cVc>, <'pren':ccVc>, <'sión':svVc>]"
8,Point Cook problema de reducir,"[<'re':cV>, <'du':cv>, <'cir':cvc>]"
9,Point Cook estado a los procesos,"[<'pro':ccV>, <'ce':cV>, <'sos':sVs>]"
10,Point Cook como la propia como,"[<'co':cV>, <'mo':cV>]"
11,Point Cook como la contra el cambio,"[<'cam':cVc>, <'bio':cvV>]"
12,Point Cook contra la propia contra,"[<'con':cVc>, <'tra':ccV>]"
13,Point Cook el cambio climático,"[<'cli':ccv>, <'má':cV>, <'ti':cv>, <'co':cV>]"
14,Point Cook el cambio climático,"[<'cli':ccv>, <'má':cV>, <'ti':cv>, <'co':cV>]"
15,Point Cook contra la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
16,Point Cook la salud de la contrar,"[<'con':cVc>, <'trar':ccVc>]"
17,Point Cook contra las emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
18,Point Cook se producir el cambio,"[<'cam':cVc>, <'bio':cvV>]"
19,Point Cook el cambio climático,"[<'cli':ccv>, <'má':cV>, <'ti':cv>, <'co':cV>]"
20,Point Cook cambio climático está,"[<'es':Vs>, <'tá':cV>]"
21,Point Cook climático está contra,"[<'con':cVc>, <'tra':ccV>]"
22,Point Cook contrar la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
23,Point Cook contra la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
24,Point Cook menos de la comprensión,"[<'com':cVc>, <'pren':ccVc>, <'sión':svVc>]"
25,Point Cook sobre la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
26,Point Cook ser en la compromiso,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'so':sV>]"
27,Point Cook permitado en la propia,"[<'pro':ccV>, <'pia':cvV>]"
28,Point Cook contra las emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
29,Point Cook estado contra el cambio,"[<'cam':cVc>, <'bio':cvV>]"
30,Point Cook el cambio climático,"[<'cli':ccv>, <'má':cV>, <'ti':cv>, <'co':cV>]"
31,Point Cook problema de la comprar,"[<'com':cVc>, <'prar':ccVc>]"
32,Point Cook el contral de la propia,"[<'pro':ccV>, <'pia':cvV>]"
33,Point Cook estado en el proceso,"[<'pro':ccV>, <'ce':cV>, <'so':sV>]"
34,Point Cook contrar con la estrategia,"[<'es':Vs>, <'tra':ccV>, <'te':cV>, <'gia':cvV>]"
35,Point Cook la cual con la producción,"[<'pro':ccV>, <'duc':cvc>, <'ción':cvVc>]"
36,Point Cook la propia climática,"[<'cli':ccv>, <'má':cV>, <'ti':cv>, <'ca':cV>]"
37,Point Cook estado en la comprensión,"[<'com':cVc>, <'pren':ccVc>, <'sión':svVc>]"
38,Point Cook permitan para el cambio,"[<'cam':cVc>, <'bio':cvV>]"
39,Point Cook de carbono a la propia,"[<'pro':ccV>, <'pia':cvV>]"
40,Point Cook el cambio climático,"[<'cli':ccv>, <'má':cV>, <'ti':cv>, <'co':cV>]"
41,Point Cook sobre la economía,"[<'e':V>, <'co':cV>, <'no':cV>, <'mí':cV>, <'a':V>]"
42,Point Cook sobre la capacidad,"[<'ca':cV>, <'pa':cV>, <'ci':cv>, <'dad':cVc>]"
43,Point Cook producción de la compra,"[<'com':cVc>, <'pra':ccV>]"
44,Point Cook de la compra de cambio,"[<'cam':cVc>, <'bio':cvV>]"
45,Point Cook permitado en la propia,"[<'pro':ccV>, <'pia':cvV>]"
46,Point Cook propia de contra el cambio,"[<'cam':cVc>, <'bio':cvV>]"
47,Point Cook producto de la contrar,"[<'con':cVc>, <'trar':ccVc>]"
48,Point Cook las contrabulidades,"[<'con':cVc>, <'tra':ccV>, <'bu':cv>, <'li':cv>, <'da':cV>, <'des':cVs>]"
49,Point Cook es de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
50,Point Cook parte de la producción,"[<'pro':ccV>, <'duc':cvc>, <'ción':cvVc>]"
51,Point Cook climático es la propia,"[<'pro':ccV>, <'pia':cvV>]"
52,Point Cook la propia contra el cambio,"[<'cam':cVc>, <'bio':cvV>]"
53,Point Cook en el temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
54,Point Cook estado se producir,"[<'pro':ccV>, <'du':cv>, <'cir':cvc>]"
55,Point Cook el contrado en la propia,"[<'pro':ccV>, <'pia':cvV>]"
56,Point Cook contra la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
57,Point Cook medio de la demanda,"[<'de':cV>, <'man':cVc>, <'da':cV>]"
58,Point Cook la contra el combustible,"[<'com':cVc>, <'bus':cvs>, <'ti':cv>, <'ble':ccV>]"
59,Point Cook es proceso de cambio,"[<'cam':cVc>, <'bio':cvV>]"
60,Point Cook la mayor actividad,"[<'ac':Vc>, <'ti':cv>, <'vi':cv>, <'dad':cVc>]"
61,Point Cook permitado en la propia,"[<'pro':ccV>, <'pia':cvV>]"
62,Point Cook a la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
63,Point Cook de la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
64,Point Cook parte de la producción,"[<'pro':ccV>, <'duc':cvc>, <'ción':cvVc>]"
65,Point Cook de las contribuciones,"[<'con':cVc>, <'tri':ccv>, <'bu':cv>, <'cio':cvV>, <'nes':cVs>]"
66,Point Cook capa de compromiso,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'so':sV>]"
67,Point Cook la propia compromiso,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'so':sV>]"
68,Point Cook compromiso de contra,"[<'con':cVc>, <'tra':ccV>]"
69,Point Cook contra la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
70,Point Cook el mar en la producción,"[<'pro':ccV>, <'duc':cvc>, <'ción':cvVc>]"
71,Point Cook producción de la compra,"[<'com':cVc>, <'pra':ccV>]"
72,Point Cook de carbono a la propia,"[<'pro':ccV>, <'pia':cvV>]"
73,Point Cook contra la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
74,Point Cook contrar la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
75,Point Cook la largo de la propia,"[<'pro':ccV>, <'pia':cvV>]"
76,Point Cook mayor posibilidad,"[<'po':cV>, <'si':sv>, <'bi':cv>, <'li':cv>, <'dad':cVc>]"
77,Point Cook el cambio climático,"[<'cli':ccv>, <'má':cV>, <'ti':cv>, <'co':cV>]"
78,Point Cook e de la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
79,Point Cook estado a la producción,"[<'pro':ccV>, <'duc':cvc>, <'ción':cvVc>]"
80,Point Cook promedio de la compra,"[<'com':cVc>, <'pra':ccV>]"
81,Point Cook de la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
82,Point Cook ser de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
83,Point Cook climático es un cambio,"[<'cam':cVc>, <'bio':cvV>]"
84,Point Cook contra la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
85,Point Cook contrado de carbono,"[<'car':cVc>, <'bo':cV>, <'no':cV>]"
86,Point Cook esta mayor producción,"[<'pro':ccV>, <'duc':cvc>, <'ción':cvVc>]"
87,Point Cook producirá en la propia,"[<'pro':ccV>, <'pia':cvV>]"
88,Point Cook la energía en la propia,"[<'pro':ccV>, <'pia':cvV>]"
89,Point Cook e el cambio climático,"[<'cli':ccv>, <'má':cV>, <'ti':cv>, <'co':cV>]"
90,Point Cook la capa de la compra,"[<'com':cVc>, <'pra':ccV>]"
91,Point Cook la cual es el sistema,"[<'sis':svs>, <'te':cV>, <'ma':cV>]"
92,Point Cook mar en la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
93,Point Cook contra la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
94,Point Cook el mar de contra el cambio,"[<'cam':cVc>, <'bio':cvV>]"
95,Point Cook propia de los procesos,"[<'pro':ccV>, <'ce':cV>, <'sos':sVs>]"
96,Point Cook esta mayor producción,"[<'pro':ccV>, <'duc':cvc>, <'ción':cvVc>]"
97,Point Cook esta contra el contexto,"[<'con':cVc>, <'tex':cVx>, <'to':cV>]"
98,Point Cook de la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
99,Point Cook estados a la propia,"[<'pro':ccV>, <'pia':cvV>]"
100,Point Cook de la compra de cambio,"[<'cam':cVc>, <'bio':cvV>]"
101,Point Cook el cambio climático,"[<'cli':ccv>, <'má':cV>, <'ti':cv>, <'co':cV>]"
102,Point Cook cambio climático esta,"[<'es':Vs>, <'ta':cV>]"
103,Point Cook contra la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
104,Point Cook de la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
105,Point Cook estado en el proceso,"[<'pro':ccV>, <'ce':cV>, <'so':sV>]"
106,Point Cook permitado en la propia,"[<'pro':ccV>, <'pia':cvV>]"
107,Point Cook contra las emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
108,Point Cook estado a la producción,"[<'pro':ccV>, <'duc':cvc>, <'ción':cvVc>]"
109,Point Cook la propia contra el cambio,"[<'cam':cVc>, <'bio':cvV>]"
110,Point Cook estado en la producción,"[<'pro':ccV>, <'duc':cvc>, <'ción':cvVc>]"
111,Point Cook menos de contra el cambio,"[<'cam':cVc>, <'bio':cvV>]"
112,Point Cook permitado en la cumbre,"[<'cum':cvc>, <'bre':ccV>]"
113,Point Cook la compra de consumo,"[<'con':cVc>, <'su':sv>, <'mo':cV>]"
114,Point Cook compromisa de cambio,"[<'cam':cVc>, <'bio':cvV>]"
115,Point Cook de cambio climático,"[<'cli':ccv>, <'má':cV>, <'ti':cv>, <'co':cV>]"
116,Point Cook el cambio climático,"[<'cli':ccv>, <'má':cV>, <'ti':cv>, <'co':cV>]"
117,Point Cook contra la compromiso,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'so':sV>]"
118,Point Cook marco de la secuedad,"[<'se':sV>, <'cue':cvV>, <'dad':cVc>]"
119,Point Cook contra la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
120,Point Cook esta posibilidad,"[<'po':cV>, <'si':sv>, <'bi':cv>, <'li':cv>, <'dad':cVc>]"
121,Point Cook desarrollar la estada,"[<'es':Vs>, <'ta':cV>, <'da':cV>]"
122,Point Cook contra la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
123,Point Cook esta mayor el cambio,"[<'cam':cVc>, <'bio':cvV>]"
124,Point Cook mantenimiento sobre,"[<'so':sV>, <'bre':ccV>]"
125,Point Cook compromiso de todo,"[<'to':cV>, <'do':cV>]"
126,Point Cook todo la contra el cambio,"[<'cam':cVc>, <'bio':cvV>]"
127,Point Cook de la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
128,Point Cook comprensión de la compra,"[<'com':cVc>, <'pra':ccV>]"
129,Point Cook producción de la compra,"[<'com':cVc>, <'pra':ccV>]"
130,Point Cook a por la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
131,Point Cook estado de la propia,"[<'pro':ccV>, <'pia':cvV>]"
132,Point Cook estado sin embargo,"[<'em':Vc>, <'bar':cVc>, <'go':cV>]"
133,Point Cook embargo se producir,"[<'pro':ccV>, <'du':cv>, <'cir':cvc>]"
134,Point Cook compromiso de contra,"[<'con':cVc>, <'tra':ccV>]"
135,Point Cook parte de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
136,Point Cook contra las emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
137,Point Cook climático establecir,"[<'es':Vs>, <'ta':cV>, <'ble':ccV>, <'cir':cvc>]"
138,Point Cook en todo la producción,"[<'pro':ccV>, <'duc':cvc>, <'ción':cvVc>]"
139,Point Cook producción de la mayor,"[<'ma':cV>, <'yor':cVc>]"
140,Point Cook de la mayor producción,"[<'pro':ccV>, <'duc':cvc>, <'ción':cvVc>]"
141,Point Cook estamos en el cambio,"[<'cam':cVc>, <'bio':cvV>]"
142,Point Cook contra la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
143,Point Cook la capa de la contrar,"[<'con':cVc>, <'trar':ccVc>]"
144,Point Cook el cambio climático,"[<'cli':ccv>, <'má':cV>, <'ti':cv>, <'co':cV>]"
145,Point Cook estado a el desarrollo,"[<'de':cV>, <'sa':sV>, <'rro':ccV>, <'llo':ccV>]"
146,Point Cook compromiso de carbón,"[<'car':cVc>, <'bón':cVc>]"
