,endecasílabo
0,Hastings permitado en la atmósfera
1,Hastings esta mayor política
2,Hastings de carbono a la producción
3,Hastings problema de compromiso
4,Hastings modelos de compromiso
5,Hastings esta mayor producida
6,Hastings contribución de la propia
7,Hastings carbono en la concentración
8,Hastings menos de la consecuencia
9,Hastings parte de la concentración
10,Hastings parte de la concentración
11,Hastings mundial de la concentración
12,Hastings contribución de la compra
13,Hastings el problema de reducir
14,Hastings mayor parte de la salud
15,Hastings estado como la propia
16,Hastings marca de la concentración
17,Hastings mayor en la compromisa
18,Hastings climático como el cambio
19,Hastings como el cambio climático
20,Hastings producto en la compromisa
21,Hastings en la salud de la contrar
22,Hastings marco de la concentración
23,Hastings climático en la atmósfera
24,Hastings el cambio climático está
25,Hastings esta esta mayor producción
26,Hastings marca de la concentración
27,Hastings parte de la contra el cambio
28,Hastings política en la producción
29,Hastings climática y el cambio
30,Hastings al menos de la comprensión
31,Hastings carbono en la compromisa
32,Hastings propia de la concentración
33,Hastings contra el cambio climático
34,Hastings el cambio climático esta
35,Hastings estado en la concentración
36,Hastings contra el cambio climático
37,Hastings menos de la compromisa
38,Hastings la compra de compromiso
39,Hastings marco de la concentración
40,Hastings la comprar en la producción
41,Hastings por el contral de la propia
42,Hastings la contrar con la estrategia
43,Hastings permitado de la propia
44,Hastings de la propia climática
45,Hastings para el cambio climático
46,Hastings contra el cambio climático
47,Hastings estado en la consecuencia
48,Hastings la producción de la compra
49,Hastings permitado de la compra
50,Hastings parte de la compromisa
51,Hastings estado su proporciona
52,Hastings la propia de contra el cambio
53,Hastings producirá a la energía
54,Hastings en las contrabulidades
55,Hastings permitado de la propia
56,Hastings de la propia contra el cambio
57,Hastings menos de la concentración
58,Hastings permitado por la propia
59,Hastings a la contra el combustible
60,Hastings parte de la compromisa
61,Hastings e la mayor actividad
62,Hastings contra el cambio climático
63,Hastings contra el cambio climático
64,Hastings menos precipitaciones
65,Hastings permita de la producción
66,Hastings la capa de compromiso
67,Hastings en la propia compromiso
68,Hastings de contra la compromisa
69,Hastings estado sobre la propia
70,Hastings menos de la compromisa
71,Hastings por el mar en la producción
72,Hastings permita en la compromisa
73,Hastings la producción de la compra
74,Hastings contra el cambio climático
75,Hastings permitado de la estado
76,Hastings producido a la energía
77,Hastings parte de la contra el cambio
78,Hastings de contra la compromisa
79,Hastings la contrar la compromisa
80,Hastings comprensión de la producción
81,Hastings propia con la compromisa
82,Hastings permita en la compromisa
83,Hastings por el cambio climático
84,Hastings problema de la producción
85,Hastings estado en la concentración
86,Hastings parte de la compromisa
87,Hastings la propia de la comprensión
88,Hastings permitado en la producción
89,Hastings seguir en la contribución
90,Hastings la estada de compromiso
91,Hastings parte de la concentración
92,Hastings la propia como el problema
93,Hastings problema con la atmósfera
94,Hastings el contrado de carbono
95,Hastings carbono que la comprensión
96,Hastings la compromisa de deces
97,Hastings deces con la compromisa
98,Hastings se producirá en la propia
99,Hastings esta mayor contra el cambio
100,Hastings manor en la compromisa
101,Hastings estado en la compromisa
102,Hastings el mar y la contra el cambio
103,Hastings modelo de la producción
104,Hastings la energía necesaria
105,Hastings los combustibles fósiles
