,endecasílabo
0,Perth ir aumento de los países
1,Perth los países o la alteración
2,Perth si debería la estrategia
3,Perth los países de nuestro parte
4,Perth nuestro parte de las especies
5,Perth en los eficientes con partes
6,Perth con partes de la economía
7,Perth dicional de la humanidad
8,Perth e las partes de la biosfera
9,Perth la temperatura en los palas
10,Perth composiciones de la alternción
11,Perth en un forzamiento márido
12,Perth márido de la carta de esta
13,Perth la temperatura es un siglo
14,Perth conterir la desempleación
15,Perth la contribución del proceso
16,Perth la base de la mayor parte
17,Perth de los combustibles fósiles
18,Perth su mara de la seguridad
19,Perth gustos de la emisión de emisión
20,Perth los países de los patrones
21,Perth de los metos de la ingenida
22,Perth el especie de los efectos
23,Perth también en la contaminación
24,Perth los correstos de alternaciones
25,Perth gue para la temperatura
26,Perth consecuencia y los países
27,Perth ricado de la conferencia
28,Perth de la conferencia se pueden
29,Perth de la tierra por un consenso
30,Perth la esta alla y la diversidad
31,Perth de la sonientia con el actual
32,Perth en la aperación de la centra
33,Perth con la reda de la cantidad
34,Perth en los procesos de la inversión
35,Perth estar general del progreso
36,Perth la solidad de la segunda
37,Perth ir el amor con los países
38,Perth la energía no en los dectriales
39,Perth la concentración del proyecto
40,Perth umbre al calentamiento global
41,Perth actividades políticos
42,Perth políticos definitivas
43,Perth con el consumo de un recurso
44,Perth la de la oriente climática
45,Perth en la temperatura medio
46,Perth de los combustibles fósiles
47,Perth ente de la temperatura
48,Perth ente a la seguridad entre
49,Perth de su procisa de emisiones
50,Perth la población de la energía
51,Perth tendrámente en la caleración
52,Perth que se pode para las partes
53,Perth en la cauta de las segundas
54,Perth de calidad y el sistema
55,Perth la mayoría de la forma
56,Perth de la forma de casa informe
57,Perth la emisión de las decisiones
58,Perth aumento del clima en la tierra
59,Perth de las palieras de emisiones
60,Perth energética en el mercado
61,Perth centir a los interseñores
62,Perth de la mayoría del control
63,Perth medio ambiente la concentración
64,Perth bien en el correcionar nuestra
65,Perth de los comparaciones de esta
66,Perth continuación de la población
67,Perth la población de los países
68,Perth por consumidor para estados
69,Perth de la pertida de la tierra
70,Perth las decientes energéticos
71,Perth modelo actual con el contexto
72,Perth esta el mundo con el contexto
73,Perth en el estema de consumo
74,Perth de consumo con el estado
75,Perth la concentración de los medios
76,Perth funda se se contenta el marco
77,Perth como un problema como el siglo
78,Perth registrar como consecuencia
79,Perth como consecuencia del clima
80,Perth en la manor aliminación
81,Perth o que se hace la energía
82,Perth contribuyen a los países
83,Perth primer calentamiento global
84,Perth las inversiones en el caso
85,Perth de los efectos finalistas
86,Perth contribución sobre el carbono
87,Perth sobre el carbono y las partes
88,Perth de la previsión del acesto
89,Perth del acesto de la segunda
90,Perth el proceso de los países
91,Perth los países de la sociedad
92,Perth de la actividad de las gases
93,Perth mente de la población están
94,Perth la sociedad de la población
95,Perth la población de la información
96,Perth previsión de los medios de este
97,Perth del gas de los altimos o antes
98,Perth por la buena contaminación
99,Perth los países de la eficiencia
100,Perth la combustión de la cantidad
101,Perth puedo estar la salud humana
102,Perth te parte de las emisiones
103,Perth de las emisiones del nivel
104,Perth de los efectos para el amor
105,Perth contente de la concentración
106,Perth cantidad de mantenida entre
107,Perth mantenida entre la actividad
108,Perth con el calentamiento medio
109,Perth pueden el mercado que el amor
110,Perth mercado que el amor de viento
111,Perth de la segunda concentración
112,Perth las países para virturar
113,Perth a forma de la concentración
114,Perth la concentración de la educción
115,Perth la contentación de energía
116,Perth de energía por el contexto
117,Perth a de esta curstión de los años
118,Perth pueda despertar lo que es una
119,Perth de los combustibles fósiles
120,Perth fósiles y las inversiones
121,Perth estado de las cancidades
122,Perth la superficie de la tierra
123,Perth electricidad y el poner
124,Perth el poner en la comparación
125,Perth de los medios de los países
126,Perth la concentración del proyecto
127,Perth en los retroposos de capaz
128,Perth de carbono algo internacional
129,Perth la reducida del principal
130,Perth principal responsar la salud
131,Perth partir del problema del medio
132,Perth del problema del medio ambiente
133,Perth se ha encreto de los distintos
134,Perth los de los civilizaciones
135,Perth la temperatura del nivel
136,Perth contribución a la precisión
137,Perth los periodos del pauso medio
138,Perth e al medio ambiente en la energía
139,Perth medidas por la emisión de este
140,Perth e en el carbón y consecuencia
141,Perth a en un modelo en el consumo
142,Perth e al banco de la seguridad
143,Perth de carbono para el mercado
144,Perth de eren en las palanidades
145,Perth medio ambiente por la actividad
146,Perth de agua tantos de los modelos
147,Perth dicionadas de los países
148,Perth los países temperaturas
149,Perth contribuir el albedo es la alta
150,Perth concentración de la actividad
151,Perth la contribución del mar soda
152,Perth contribución del mar soda este
153,Perth en el consumo en la sociedad
154,Perth ción en la actividad del nivel
155,Perth el medio ambiente con la parte
156,Perth medio ambiente y un problema
157,Perth y un problema de carbono
158,Perth la contención al energía
159,Perth con el sector energético
160,Perth mundo en el besta del modelo
161,Perth la internacional del convenio
162,Perth en la fuerte de la actividad
163,Perth de la cual controlar el amor
164,Perth de las partes de los procesos
165,Perth los contenidos por la emisión
166,Perth golíticos entre la estado
167,Perth sus actividades por solo
168,Perth la ieversidad dio esta tendencia
169,Perth el convenio sobre el sistema
170,Perth guarda ante para lo que es algo
171,Perth a carbón de la economía
172,Perth que el consumo en la mayor parte
173,Perth la consecuencia energética
174,Perth idad de calar el informe
175,Perth calar el informe del nivel
176,Perth los países de los pationes
177,Perth de la estrategia de los pales
178,Perth contribución a la cantidad
179,Perth a la cantidad de las pasia
180,Perth de la sociedad de la tierra
181,Perth la deficienta de carbono
182,Perth de carbono de la actividad
183,Perth de la conferencia del país
184,Perth del país de la conferencia
185,Perth la cumbre del clima este estado
186,Perth marca a elemente con la salud
187,Perth transmitivo de la cupación
188,Perth cantidad de los partes de esta
189,Perth de un contexto de las ciudades
190,Perth genencia de la concentración
191,Perth de la concentración del país
192,Perth io es alguno de los sectores
193,Perth la mitura de los restondes
194,Perth los restondes en el corbunto
195,Perth su hermano de los productos
196,Perth contexto de la diversidad
197,Perth recursos de la que el contexto
198,Perth ima problema los países
199,Perth el calentamiento del marco
200,Perth ergético y la energía
201,Perth nor un sumo de la población
202,Perth la sociedad para compesar
203,Perth los países de la comprensión
204,Perth is de carbono en la energía
205,Perth las emisiones de derechos
206,Perth un sucuento al besoar medio
207,Perth s intervales de los años
208,Perth el climático en la energía
209,Perth tencia de las concentraciones
210,Perth cuerte para los combustibles
211,Perth ndo en la actualización del clima
212,Perth la cauda por la economía
213,Perth muchas discribes para menos
214,Perth del fundo de la contribución
215,Perth del nivel del mar de permitir
216,Perth ario de la temperatura
217,Perth de los combastibles fósiles
218,Perth tan la marta de los países
219,Perth la incertidumbre en la matura
220,Perth de la contemplación del mismo
221,Perth icial de los países de estos
222,Perth en los crecimientos previstos
223,Perth de la sociedad sobre el siglo
224,Perth de los países de emisiones
225,Perth amor en el consumo medio
226,Perth en el consumo medio albental
227,Perth de los consumo de la vida
228,Perth de los estados de los gases
229,Perth la primera agua el enfermedad
230,Perth para la estado en la situación
231,Perth son los menos para consirter
232,Perth el el caso de la cuplición
233,Perth la cauda del siglo xxi fillen
234,Perth es partes de la terrenasión
235,Perth contra el almo el internacional
236,Perth a los países en la intersión
237,Perth medida por la contribución
238,Perth la contribución del madeo
239,Perth contaminacion en recursos
240,Perth ue en el consenso del aumento
241,Perth e los supuestos para el algo
242,Perth para el algo del medio ambiente
243,Perth l que esta ver su distribución
244,Perth aminación de los metanos
245,Perth los metanos de la sociedad
246,Perth en el reino en los combustibles
247,Perth anción de la temperatura
248,Perth de la segunda concentración
249,Perth al climático es un problema
250,Perth en la salud la de la corta
251,Perth de calentamiento de ciencia
252,Perth de cos siguientes en el sector
253,Perth a puede tierra serán altas
254,Perth ser la capa que me de mi esta
255,Perth o que la forma internacional
256,Perth la forma internacional de esta
257,Perth de los países de los medios
258,Perth de la energía para anterior
259,Perth perdirio de los políticos
260,Perth n muy probable que el problema
261,Perth los cambien el transmision como
262,Perth de los sistemas cantidades
263,Perth sistemas cantidades de esta
264,Perth seria de la contaminación
265,Perth de tiempos de calentamiento
266,Perth de calentamiento del mito
267,Perth la estableción de la subida
268,Perth nacional de las emisiones
269,Perth las emisiones con el suelo
270,Perth de la contempia internacional
271,Perth internacional el enfrento
272,Perth recursos en la simulación
273,Perth la muerte no se de apareza
274,Perth la economía y las propias
275,Perth de la salud y la intersención
276,Perth la evolución de los hidrogos
277,Perth la despersión de la subida
278,Perth la actividad del clima en la esta
279,Perth de carbono a la interesidad
280,Perth a presentar la concentración
281,Perth la concentración del posible
282,Perth de la escosa de la lonciara
283,Perth consecuencia y en el marco
284,Perth y en el marco del sistema
285,Perth en el consumo en los países
286,Perth contexto de la concentración
287,Perth y el problema el medio ambiente
288,Perth de carbono estados indican
289,Perth los medios de los observados
290,Perth que la emisión en la actividad
291,Perth en el calentamiento global
292,Perth calentamiento global de este
293,Perth ncontra el paleo de la ciencia
294,Perth son casa en el segundo estado
295,Perth de los países de la inversión
296,Perth de los países de co contral
297,Perth de las amplias de los efectos
298,Perth dilidad de las emisiones
299,Perth tario y por los emisiones
300,Perth la inversión de los consecuencias
301,Perth medio ambiente de las palionas
302,Perth la concentración de la mayor
303,Perth en el mercado por el marco
304,Perth en la mayor energía esta
305,Perth la mayor energía esta alta
306,Perth compromisos de los países
307,Perth los metonos y en el menos
308,Perth en el menos de la mitura
309,Perth naturaleza de los pales
310,Perth el proyecto de antiar el carbón
311,Perth el proceso de los países
312,Perth de los países me favores
313,Perth e istorta en la era que el paleo
314,Perth de los combustibles fósiles
315,Perth fósiles y la concentración
316,Perth icionel a la capacidad
317,Perth a la capacidad de decir
318,Perth idad de las actividades
319,Perth de las actividades para
320,Perth la eran a la temperatura
321,Perth medio de las consecuciones
322,Perth en el precio de la actividad
323,Perth del medio y la concentración
324,Perth so informe de las altas de una
325,Perth o en la cantidad de las partes
326,Perth de la estructura energética
327,Perth ntre el parece de la energía
328,Perth la contidua de los modelos
329,Perth relacionadas por el amor
330,Perth por el amor en los recursos
331,Perth ficación de las emisiones
