,verse,terminacion
0,Mananara proyecto la actividad,"[<'ac':Vc>, <'ti':cv>, <'vi':cv>, <'dad':cVc>]"
1,Mananara aumento de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
2,Mananara de entre el parto del mismo,"[<'mis':cvs>, <'mo':cV>]"
3,Mananara los países de nuestro,"[<'nues':cvVs>, <'tro':ccV>]"
4,Mananara los s en el carbono,"[<'car':cVc>, <'bo':cV>, <'no':cV>]"
5,Mananara la alternción de la salud,"[<'sa':sV>, <'lud':cvc>]"
6,Mananara nte de la comperación,"[<'com':cVc>, <'pe':cV>, <'ra':cV>, <'ción':cvVc>]"
7,Mananara amplia de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
8,Mananara el mismo para la salud,"[<'sa':sV>, <'lud':cvc>]"
9,Mananara un forzamiento márido,"[<'má':cV>, <'ri':cv>, <'do':cV>]"
10,Mananara márido de la carta,"[<'car':cVc>, <'ta':cV>]"
11,Mananara un siglo xx estos partes,"[<'par':cVc>, <'tes':cVs>]"
12,Mananara de las concentraciones,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'cio':cvV>, <'nes':cVs>]"
13,Mananara consumo en la segunda,"[<'se':sV>, <'gun':cvc>, <'da':cV>]"
14,Mananara en la segunda cantidad,"[<'can':cVc>, <'ti':cv>, <'dad':cVc>]"
15,Mananara de la función de carbón,"[<'car':cVc>, <'bón':cVc>]"
16,Mananara calentamiento mientras,"[<'mien':cvVc>, <'tras':ccVs>]"
17,Mananara las nubes del proceso,"[<'pro':ccV>, <'ce':cV>, <'so':sV>]"
18,Mananara la base de la mayor,"[<'ma':cV>, <'yor':cVc>]"
19,Mananara la mituda en la unfcca,"[<'u':v>, <'nf':cc>, <'cca':ccV>]"
20,Mananara te de los combustibles,"[<'com':cVc>, <'bus':cvs>, <'ti':cv>, <'bles':ccVs>]"
21,Mananara actual de las cubiertales,"[<'cu':cv>, <'bier':cvVc>, <'ta':cV>, <'les':cVs>]"
22,Mananara de algunos importantes,"[<'im':vc>, <'por':cVc>, <'tan':cVc>, <'tes':cVs>]"
23,Mananara ntuad para diversidad,"[<'di':cv>, <'ver':cVc>, <'si':sv>, <'dad':cVc>]"
24,Mananara el aumento del madida,"[<'ma':cV>, <'di':cv>, <'da':cV>]"
25,Mananara de la emisión de emisión,"[<'e':V>, <'mi':cv>, <'sión':svVc>]"
26,Mananara compensario a la intersión,"[<'in':vc>, <'ter':cVc>, <'sión':svVc>]"
27,Mananara carbona en la energía,"[<'e':V>, <'ner':cVc>, <'gí':cV>, <'a':V>]"
28,Mananara re en la emisión de todos,"[<'to':cV>, <'dos':cVs>]"
29,Mananara considerable al siglo,"[<'si':sv>, <'glo':ccV>]"
30,Mananara al siglo xx los estados,"[<'es':Vs>, <'ta':cV>, <'dos':cVs>]"
31,Mananara lo que hay que se viere,"[<'vie':cvV>, <'re':cV>]"
