,verse,terminacion
0,Mananara producto en el proyecto,"[<'pro':ccV>, <'yec':cVc>, <'to':cV>]"
1,Mananara el proyecto de la tierra,"[<'tie':cvV>, <'rra':ccV>]"
2,Mananara contra la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
3,Mananara carbono a la producción,"[<'pro':ccV>, <'duc':cvc>, <'ción':cvVc>]"
4,Mananara su propia de la propia,"[<'pro':ccV>, <'pia':cvV>]"
5,Mananara parte de la producción,"[<'pro':ccV>, <'duc':cvc>, <'ción':cvVc>]"
6,Mananara el mar de la consecuencia,"[<'con':cVc>, <'se':sV>, <'cuen':cvVc>, <'cia':cvV>]"
7,Mananara problema de reducir,"[<'re':cV>, <'du':cv>, <'cir':cvc>]"
8,Mananara como la propia como,"[<'co':cV>, <'mo':cV>]"
9,Mananara como la contra el cambio,"[<'cam':cVc>, <'bio':cvV>]"
10,Mananara contra la propia contra,"[<'con':cVc>, <'tra':ccV>]"
11,Mananara contra la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
12,Mananara la salud de la contrar,"[<'con':cVc>, <'trar':ccVc>]"
13,Mananara el sistema climático,"[<'cli':ccv>, <'má':cV>, <'ti':cv>, <'co':cV>]"
14,Mananara contra las emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
15,Mananara emisiones de carbono,"[<'car':cVc>, <'bo':cV>, <'no':cV>]"
16,Mananara se producir el cambio,"[<'cam':cVc>, <'bio':cvV>]"
17,Mananara cambio climático está,"[<'es':Vs>, <'tá':cV>]"
18,Mananara climático está contra,"[<'con':cVc>, <'tra':ccV>]"
19,Mananara contrar la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
20,Mananara contra la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
21,Mananara menos de la comprensión,"[<'com':cVc>, <'pren':ccVc>, <'sión':svVc>]"
22,Mananara sobre la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
23,Mananara ser en la compromiso,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'so':sV>]"
24,Mananara permitado en la propia,"[<'pro':ccV>, <'pia':cvV>]"
25,Mananara contra las emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
26,Mananara emisiones de carbono,"[<'car':cVc>, <'bo':cV>, <'no':cV>]"
27,Mananara el cambio climático esta,"[<'es':Vs>, <'ta':cV>]"
28,Mananara problema de la comprar,"[<'com':cVc>, <'prar':ccVc>]"
29,Mananara en el contrado en el cambio,"[<'cam':cVc>, <'bio':cvV>]"
30,Mananara el proceso de la propia,"[<'pro':ccV>, <'pia':cvV>]"
31,Mananara contrar con la estrategia,"[<'es':Vs>, <'tra':ccV>, <'te':cV>, <'gia':cvV>]"
32,Mananara la cual con la producción,"[<'pro':ccV>, <'duc':cvc>, <'ción':cvVc>]"
33,Mananara la propia climática,"[<'cli':ccv>, <'má':cV>, <'ti':cv>, <'ca':cV>]"
34,Mananara permitan para el cambio,"[<'cam':cVc>, <'bio':cvV>]"
35,Mananara de carbono a la propia,"[<'pro':ccV>, <'pia':cvV>]"
36,Mananara sobre la economía,"[<'e':V>, <'co':cV>, <'no':cV>, <'mí':cV>, <'a':V>]"
37,Mananara sobre la capacidad,"[<'ca':cV>, <'pa':cV>, <'ci':cv>, <'dad':cVc>]"
38,Mananara producción de la compra,"[<'com':cVc>, <'pra':ccV>]"
39,Mananara de la compra de cambio,"[<'cam':cVc>, <'bio':cvV>]"
40,Mananara permitado en la propia,"[<'pro':ccV>, <'pia':cvV>]"
41,Mananara propia de contra el cambio,"[<'cam':cVc>, <'bio':cvV>]"
42,Mananara producto de la contrar,"[<'con':cVc>, <'trar':ccVc>]"
43,Mananara las contrabulidades,"[<'con':cVc>, <'tra':ccV>, <'bu':cv>, <'li':cv>, <'da':cV>, <'des':cVs>]"
44,Mananara parte de la producción,"[<'pro':ccV>, <'duc':cvc>, <'ción':cvVc>]"
45,Mananara climático es la propia,"[<'pro':ccV>, <'pia':cvV>]"
46,Mananara la propia contra el cambio,"[<'cam':cVc>, <'bio':cvV>]"
47,Mananara contra la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
48,Mananara medio de la demanda,"[<'de':cV>, <'man':cVc>, <'da':cV>]"
49,Mananara la contra el combustible,"[<'com':cVc>, <'bus':cvs>, <'ti':cv>, <'ble':ccV>]"
50,Mananara la mayor actividad,"[<'ac':Vc>, <'ti':cv>, <'vi':cv>, <'dad':cVc>]"
51,Mananara permitado en la propia,"[<'pro':ccV>, <'pia':cvV>]"
52,Mananara de la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
53,Mananara parte de la producción,"[<'pro':ccV>, <'duc':cvc>, <'ción':cvVc>]"
54,Mananara de las contribuciones,"[<'con':cVc>, <'tri':ccv>, <'bu':cv>, <'cio':cvV>, <'nes':cVs>]"
55,Mananara capa de compromiso,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'so':sV>]"
56,Mananara la propia compromiso,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'so':sV>]"
57,Mananara compromiso de contra,"[<'con':cVc>, <'tra':ccV>]"
58,Mananara contra la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
59,Mananara producción de la compra,"[<'com':cVc>, <'pra':ccV>]"
60,Mananara de carbono a la propia,"[<'pro':ccV>, <'pia':cvV>]"
61,Mananara a la propia de carbono,"[<'car':cVc>, <'bo':cV>, <'no':cV>]"
62,Mananara contra la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
63,Mananara contrar la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
64,Mananara la largo de la propia,"[<'pro':ccV>, <'pia':cvV>]"
65,Mananara mayor posibilidad,"[<'po':cV>, <'si':sv>, <'bi':cv>, <'li':cv>, <'dad':cVc>]"
66,Mananara promedio de la compra,"[<'com':cVc>, <'pra':ccV>]"
67,Mananara de la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
68,Mananara ser de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
69,Mananara climático es un cambio,"[<'cam':cVc>, <'bio':cvV>]"
70,Mananara contra la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
71,Mananara contrado de carbono,"[<'car':cVc>, <'bo':cV>, <'no':cV>]"
72,Mananara producirá en la propia,"[<'pro':ccV>, <'pia':cvV>]"
73,Mananara la energía en la propia,"[<'pro':ccV>, <'pia':cvV>]"
74,Mananara el mar y la contra el cambio,"[<'cam':cVc>, <'bio':cvV>]"
75,Mananara energía necesaria,"[<'ne':cV>, <'ce':cV>, <'sa':sV>, <'ria':cvV>]"
76,Mananara la capa de la compra,"[<'com':cVc>, <'pra':ccV>]"
77,Mananara la cual es el sistema,"[<'sis':svs>, <'te':cV>, <'ma':cV>]"
78,Mananara energía contra el cambio,"[<'cam':cVc>, <'bio':cvV>]"
79,Mananara esta mayor producida,"[<'pro':ccV>, <'du':cv>, <'ci':cv>, <'da':cV>]"
80,Mananara mar en la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
81,Mananara contra la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
82,Mananara propia de los procesos,"[<'pro':ccV>, <'ce':cV>, <'sos':sVs>]"
83,Mananara de la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
84,Mananara en el cambio climático,"[<'cli':ccv>, <'má':cV>, <'ti':cv>, <'co':cV>]"
85,Mananara de la compra de cambio,"[<'cam':cVc>, <'bio':cvV>]"
86,Mananara cambio climático esta,"[<'es':Vs>, <'ta':cV>]"
87,Mananara contra la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
88,Mananara de la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
89,Mananara permitado en la propia,"[<'pro':ccV>, <'pia':cvV>]"
