,verse,terminacion
0,Taipei en la infermedad energética,"[<'e':V>, <'ner':cVc>, <'gé':cV>, <'ti':cv>, <'ca':cV>]"
1,Taipei los países o la alteración,"[<'al':Vc>, <'te':cV>, <'ra':cV>, <'ción':cvVc>]"
2,Taipei si debería la estrategia,"[<'es':Vs>, <'tra':ccV>, <'te':cV>, <'gia':cvV>]"
3,Taipei estrategia de las emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
4,Taipei los países de nuestro parte,"[<'par':cVc>, <'te':cV>]"
5,Taipei nuestro parte de las especies,"[<'es':Vs>, <'pe':cV>, <'cies':cvVs>]"
6,Taipei con partes de la economía,"[<'e':V>, <'co':cV>, <'no':cV>, <'mí':cV>, <'a':V>]"
7,Taipei dicional de la humanidad,"[<'hu':cv>, <'ma':cV>, <'ni':cv>, <'dad':cVc>]"
8,Taipei la temperatura en los palas,"[<'pa':cV>, <'las':cVs>]"
9,Taipei composiciones de la alternción,"[<'al':Vc>, <'ter':cVc>, <'nción':ccvVc>]"
10,Taipei márido de la carta de esta,"[<'es':Vs>, <'ta':cV>]"
11,Taipei la temperatura es un siglo,"[<'si':sv>, <'glo':ccV>]"
12,Taipei conterir la desempleación,"[<'de':cV>, <'sem':sVc>, <'ple':ccV>, <'a':V>, <'ción':cvVc>]"
13,Taipei un carbono de su política,"[<'po':cV>, <'lí':cV>, <'ti':cv>, <'ca':cV>]"
14,Taipei el escenario de la cantidad,"[<'can':cVc>, <'ti':cv>, <'dad':cVc>]"
15,Taipei la contribución del proceso,"[<'pro':ccV>, <'ce':cV>, <'so':sV>]"
16,Taipei la base de la mayor parte,"[<'par':cVc>, <'te':cV>]"
17,Taipei de los combustibles fósiles,"[<'fó':cV>, <'si':sv>, <'les':cVs>]"
18,Taipei su mara de la seguridad,"[<'se':sV>, <'gu':cv>, <'ri':cv>, <'dad':cVc>]"
19,Taipei en el pertido de la actividad,"[<'ac':Vc>, <'ti':cv>, <'vi':cv>, <'dad':cVc>]"
20,Taipei atmósfera de la comporación,"[<'com':cVc>, <'po':cV>, <'ra':cV>, <'ción':cvVc>]"
21,Taipei gustos de la emisión de emisión,"[<'e':V>, <'mi':cv>, <'sión':svVc>]"
22,Taipei los países de los patrones,"[<'pa':cV>, <'tro':ccV>, <'nes':cVs>]"
23,Taipei al siglo xx los estados desde,"[<'des':cVs>, <'de':cV>]"
