,endecasílabo
0,Townsville producto en el proyecto
1,Townsville el proyecto de la tierra
2,Townsville contra la compromisa
3,Townsville carbono a la producción
4,Townsville su propia de la propia
5,Townsville parte de la producción
6,Townsville el mar de la consecuencia
7,Townsville problema de reducir
8,Townsville como la propia como
9,Townsville como la contra el cambio
10,Townsville contra la propia contra
11,Townsville contra la compromisa
12,Townsville la salud de la contrar
13,Townsville el sistema climático
14,Townsville contra las emisiones
15,Townsville emisiones de carbono
16,Townsville se producir el cambio
17,Townsville cambio climático está
18,Townsville climático está contra
19,Townsville contrar la concentración
20,Townsville contra la compromisa
21,Townsville menos de la comprensión
22,Townsville sobre la compromisa
23,Townsville ser en la compromiso
24,Townsville permitado en la propia
25,Townsville contra las emisiones
26,Townsville emisiones de carbono
27,Townsville el cambio climático esta
28,Townsville problema de la comprar
29,Townsville en el contrado en el cambio
30,Townsville el proceso de la propia
31,Townsville contrar con la estrategia
32,Townsville la cual con la producción
33,Townsville la propia climática
34,Townsville permitan para el cambio
35,Townsville de carbono a la propia
36,Townsville sobre la economía
37,Townsville sobre la capacidad
38,Townsville producción de la compra
39,Townsville de la compra de cambio
40,Townsville permitado en la propia
41,Townsville propia de contra el cambio
42,Townsville producto de la contrar
43,Townsville las contrabulidades
44,Townsville parte de la producción
45,Townsville climático es la propia
46,Townsville la propia contra el cambio
47,Townsville contra la compromisa
48,Townsville medio de la demanda
49,Townsville la contra el combustible
50,Townsville la mayor actividad
51,Townsville permitado en la propia
52,Townsville de la temperatura
53,Townsville parte de la producción
54,Townsville de las contribuciones
55,Townsville capa de compromiso
56,Townsville la propia compromiso
57,Townsville compromiso de contra
58,Townsville contra la compromisa
59,Townsville producción de la compra
60,Townsville de carbono a la propia
61,Townsville a la propia de carbono
62,Townsville contra la concentración
63,Townsville contrar la compromisa
64,Townsville la largo de la propia
65,Townsville mayor posibilidad
66,Townsville promedio de la compra
67,Townsville de la temperatura
68,Townsville ser de la concentración
69,Townsville climático es un cambio
70,Townsville contra la compromisa
71,Townsville contrado de carbono
72,Townsville producirá en la propia
73,Townsville la energía en la propia
74,Townsville el mar y la contra el cambio
75,Townsville energía necesaria
76,Townsville la capa de la compra
77,Townsville la cual es el sistema
78,Townsville energía contra el cambio
79,Townsville esta mayor producida
80,Townsville mar en la compromisa
81,Townsville contra la compromisa
82,Townsville propia de los procesos
83,Townsville de la temperatura
84,Townsville en el cambio climático
85,Townsville de la compra de cambio
86,Townsville cambio climático esta
87,Townsville contra la compromisa
88,Townsville de la temperatura
89,Townsville permitado en la propia
90,Townsville contra las emisiones
91,Townsville una vez más de la contrar
92,Townsville la propia contra el cambio
93,Townsville menos de contra el cambio
94,Townsville permitado en la cumbre
95,Townsville la compra de consumo
96,Townsville compromisa de cambio
97,Townsville de cambio climático
98,Townsville contra la compromiso
99,Townsville marco de la secuedad
100,Townsville contra la compromisa
101,Townsville estado de la comprensión
102,Townsville desarrollar la estada
103,Townsville contra la compromisa
104,Townsville mantenimiento sobre
105,Townsville compromiso de todo
106,Townsville todo la contra el cambio
107,Townsville de la temperatura
108,Townsville comprensión de la compra
109,Townsville producción de la compra
110,Townsville entre el cambio climático
111,Townsville compromiso de contra
112,Townsville parte de los países
113,Townsville contra las emisiones
114,Townsville emisiones de carbono
115,Townsville climático establecir
116,Townsville producción de la mayor
117,Townsville de la mayor producción
118,Townsville en el cambio climático
119,Townsville contra la compromisa
120,Townsville la capa de la contrar
121,Townsville el mar de la contribución
122,Townsville a el desarrollo sontente
123,Townsville compromiso de carbón
124,Townsville emisiones de carbono
125,Townsville parte de la producción
126,Townsville de la energía contra
127,Townsville contra la concentración
128,Townsville estado de la comprensión
129,Townsville mar de la contribución
130,Townsville un contrado en el contexto
131,Townsville en la compromisa central
132,Townsville el que producir el cambio
133,Townsville compromiso en la ciencia
134,Townsville en la ciencia de la contrar
135,Townsville el cambio climático esta
136,Townsville se producir el cambio
137,Townsville la contrar los contrales
138,Townsville el consumo de carbono
139,Townsville carbono en la atmósfera
140,Townsville la esta a la concentración
141,Townsville permitado en la propia
142,Townsville metos las emisiones
143,Townsville producido en la propia
144,Townsville en la propia contra el cambio
145,Townsville energía para el cambio
146,Townsville contra la concentración
147,Townsville producto a la producción
148,Townsville el calentamiento global
149,Townsville contra la compromisa
150,Townsville carbono a la producción
151,Townsville contra la concentración
152,Townsville contra la compromisa
153,Townsville contra la contra el cambio
154,Townsville contrado en la comprensión
155,Townsville segundo las mayores
156,Townsville las mayores producción
157,Townsville contra la compromisa
158,Townsville en el cambio climático
159,Townsville el cambio climático esta
160,Townsville problema de la propia
161,Townsville la propia como contra
162,Townsville contra la diversidad
163,Townsville parte de la producción
164,Townsville contra la contra el cambio
165,Townsville contra las emisiones
166,Townsville emisiones de carbono
167,Townsville carbono de la propia
168,Townsville con la propia de cambio
169,Townsville desarrollar el cambio
170,Townsville climático en el cambio
171,Townsville contra la compromisa
172,Townsville el mercado de la contrar
173,Townsville ser seguir en el cambio
174,Townsville contra la capacidad
175,Townsville la propia contra el cambio
176,Townsville contra la diversidad
177,Townsville se prevenda a la propia
178,Townsville contra la concentración
179,Townsville la compromisa contra
180,Townsville contra la concentración
181,Townsville propia en la compromisa
182,Townsville la propia contra el cambio
183,Townsville cambio climático esta
184,Townsville esta puede a la estratora
185,Townsville contra la concentración
186,Townsville intersidad biológica
187,Townsville contra la compromisa
188,Townsville climático es de arrollo
189,Townsville contra las emisiones
190,Townsville emisiones de carbono
191,Townsville la contrar la contración
192,Townsville el mar de la contra el cambio
193,Townsville la propia de consumo
194,Townsville contra la concentración
195,Townsville contra la compromisa
196,Townsville contra la contribución
197,Townsville el mar de la concentración
198,Townsville carbono y la contrar
199,Townsville contra la contrabución
200,Townsville problema de la compra
201,Townsville contra la consecuencia
202,Townsville de la estada de la esta
203,Townsville de la temperatura
204,Townsville energía necesaria
205,Townsville contra la compromisa
206,Townsville en el cambio climático
207,Townsville el cambio climático esta
208,Townsville producido en la contral
209,Townsville segundo particular
210,Townsville particular el cambio
211,Townsville la compra de la propia
212,Townsville en la propia como el cambio
213,Townsville se han estableciente
214,Townsville contra la compromisa
215,Townsville compromiso de un medio
216,Townsville sobre la compromisa
217,Townsville sobre la compromisa
218,Townsville contra la compromisa
219,Townsville de la temperatura
220,Townsville menos de la estratoral
221,Townsville producido en la propia
222,Townsville producción de la propia
223,Townsville parte de la comprención
224,Townsville contra la compromiso
225,Townsville carbono y la propia
